slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,WASHINGTON WIZARDS,WIN,1888,17,21,3,3,6,11,2,4,4,3,0,4,4,35.9
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,BROOKLYN NETS,LOSS,2027,8,13,1,3,8,10,2,12,10,1,1,2,3,28.8
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,1733,11,13,4,5,0,0,1,0,6,3,1,1,1,28.5
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,1715,9,13,3,4,2,2,0,8,9,2,0,0,1,27.8
bryanth01,Thomas Bryant,WASHINGTON WIZARDS,AWAY,MILWAUKEE BUCKS,LOSS,1905,12,19,1,3,1,1,3,11,4,0,2,0,2,26.3
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,SACRAMENTO KINGS,WIN,1898,13,26,8,13,2,2,2,4,1,2,1,2,4,25.4
jacksjo02,Josh Jackson,PHOENIX SUNS,AWAY,UTAH JAZZ,LOSS,2303,9,16,1,4,8,10,1,3,7,5,0,4,3,24.9
bledser01,Eric Bledsoe,MILWAUKEE BUCKS,HOME,WASHINGTON WIZARDS,WIN,1602,8,16,4,5,2,2,3,3,11,2,0,1,3,24.5
lavinza01,Zach LaVine,CHICAGO BULLS,HOME,NEW ORLEANS PELICANS,LOSS,1993,10,21,3,8,5,8,2,6,7,0,2,1,1,24.2
randlju01,Julius Randle,NEW ORLEANS PELICANS,AWAY,CHICAGO BULLS,WIN,1832,10,18,4,6,7,9,3,4,3,0,0,2,2,24.2
walkeke02,Kemba Walker,CHARLOTTE HORNETS,AWAY,DALLAS MAVERICKS,LOSS,2193,10,22,4,11,6,6,2,9,6,2,0,4,2,24.1
markkla01,Lauri Markkanen,CHICAGO BULLS,HOME,NEW ORLEANS PELICANS,LOSS,2452,10,19,5,10,5,5,2,8,2,0,0,2,3,22.7
goberru01,Rudy Gobert,UTAH JAZZ,HOME,PHOENIX SUNS,WIN,1970,5,8,0,0,6,10,4,8,2,3,3,0,1,22.1
carrode01,DeMarre Carroll,BROOKLYN NETS,HOME,DENVER NUGGETS,WIN,1708,3,8,2,4,10,13,0,10,6,4,0,2,1,21.2
russeda01,D'Angelo Russell,BROOKLYN NETS,HOME,DENVER NUGGETS,WIN,2102,10,23,6,9,1,1,1,5,11,0,0,3,2,21.0
plumlma01,Mason Plumlee,DENVER NUGGETS,AWAY,BROOKLYN NETS,LOSS,1703,10,12,0,0,4,4,3,3,0,1,3,4,6,19.3
greenge01,Gerald Green,HOUSTON ROCKETS,AWAY,SACRAMENTO KINGS,WIN,1714,8,17,4,9,5,6,0,1,0,2,2,0,1,19.2
dunnkr01,Kris Dunn,CHICAGO BULLS,HOME,NEW ORLEANS PELICANS,LOSS,2251,8,13,2,4,0,0,1,3,8,2,1,2,3,18.8
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,SAN ANTONIO SPURS,WIN,1716,7,12,3,5,2,3,1,4,7,2,1,3,2,18.7
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,MILWAUKEE BUCKS,LOSS,2348,12,22,2,8,4,5,1,7,4,3,1,8,5,18.3
diallch01,Cheick Diallo,NEW ORLEANS PELICANS,AWAY,CHICAGO BULLS,WIN,1376,7,8,0,0,4,5,2,7,0,0,1,0,3,17.8
