Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (15121303),James Harden,15121303,PG/SG/G/UTIL,11700,OKC@HOU 08/18/2020 06:30PM ET,HOU,59.87
PG,Damian Lillard (15121307),Damian Lillard,15121307,PG/G/UTIL,11400,POR@LAL 08/18/2020 09:00PM ET,POR,51.28
PG/SF,LeBron James (15121310),LeBron James,15121310,PG/SF/F/G/UTIL,10700,POR@LAL 08/18/2020 09:00PM ET,LAL,54.62
PF,Giannis Antetokounmpo (15121315),Giannis Antetokounmpo,15121315,PF/F/UTIL,10500,ORL@MIL 08/18/2020 01:30PM ET,MIL,59.32
PF/C,Anthony Davis (15121318),Anthony Davis,15121318,PF/C/F/UTIL,10400,POR@LAL 08/18/2020 09:00PM ET,LAL,50.16
PG,Russell Westbrook (15121322),Russell Westbrook,15121322,PG/G/UTIL,9800,OKC@HOU 08/18/2020 06:30PM ET,HOU,50.90
PF/C,Jusuf Nurkic (15121325),Jusuf Nurkic,15121325,PF/C/F/UTIL,9100,POR@LAL 08/18/2020 09:00PM ET,POR,45.19
C,Nikola Vucevic (15121329),Nikola Vucevic,15121329,C/UTIL,8800,ORL@MIL 08/18/2020 01:30PM ET,ORL,42.87
PF/C,Domantas Sabonis (15121331),Domantas Sabonis,15121331,PF/C/F/UTIL,8200,MIA@IND 08/18/2020 04:00PM ET,IND,44.20
PG/SG,CJ McCollum (15121339),CJ McCollum,15121339,PG/SG/G/UTIL,8100,POR@LAL 08/18/2020 09:00PM ET,POR,37.53
SF/PF,T.J. Warren (15121335),T.J. Warren,15121335,SF/PF/F/UTIL,8000,MIA@IND 08/18/2020 04:00PM ET,IND,30.67
PG,Chris Paul (15121343),Chris Paul,15121343,PG/G/UTIL,7700,OKC@HOU 08/18/2020 06:30PM ET,OKC,37.29
SG/SF,Jimmy Butler (15121346),Jimmy Butler,15121346,SG/SF/F/G/UTIL,7600,MIA@IND 08/18/2020 04:00PM ET,MIA,41.57
