"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"53366-84669","PG","Luka","Luka Doncic","Doncic","50.849998474121094","8","11500","NO@DAL","DAL","NO","","","","",""
"53366-40199","PF","Giannis","Giannis Antetokounmpo","Antetokounmpo","50.611111111111114","9","11200","MIL@ORL","MIL","ORL","GTD","Back","","",""
"53366-9642","PG","Russell","Russell Westbrook","Westbrook","47.300000871930806","7","10300","PHO@WAS","WAS","PHO","O","Quadriceps","","",""
"53366-15595","SG","Bradley","Bradley Beal","Beal","50.27777777777778","9","10100","PHO@WAS","WAS","PHO","","","","",""
"53366-15557","C","Andre","Andre Drummond","Drummond","46.189999389648435","10","9900","MEM@CLE","CLE","MEM","","","","",""
"53366-49111","C","Joel","Joel Embiid","Embiid","49.099998474121094","8","9700","PHI@ATL","PHI","ATL","GTD","Back","","",""
"53366-20848","PG","Damian","Damian Lillard","Lillard","42.76666598849826","9","9600","TOR@POR","POR","TOR","","","","",""
"53366-42669","PF","Julius","Julius Randle","Randle","46.01000061035156","10","9400","NY@CHA","NY","CHA","","","","",""
"53366-59358","PF","Domantas","Domantas Sabonis","Sabonis","45.78888956705729","9","9200","IND@SAC","IND","SAC","","","","",""
"53366-14514","C","Nikola","Nikola Vucevic","Vucevic","44.17000122070313","10","9000","MIL@ORL","ORL","MIL","","","","",""
"53366-19067","SG","CJ","CJ McCollum","McCollum","44.833333333333336","9","8900","TOR@POR","POR","TOR","","","","",""
"53366-66048","SF","Brandon","Brandon Ingram","Ingram","42.866665310329864","9","8800","NO@DAL","NO","DAL","","","","",""
"53366-84671","PG","Trae","Trae Young","Young","39.30000135633681","9","8800","PHI@ATL","ATL","PHI","GTD","Wrist","","",""
"53366-66115","PG","Ben","Ben Simmons","Simmons","38.922220865885414","9","8500","PHI@ATL","PHI","ATL","O","Knee","","",""
"53366-110344","PG","Ja","Ja Morant","Morant","40.300000508626304","3","8500","MEM@CLE","MEM","CLE","O","Ankle","","",""
"53366-60021","PF","Pascal","Pascal Siakam","Siakam","38.525001525878906","8","8400","TOR@POR","TOR","POR","","","","",""
"53366-16359","PG","Malcolm","Malcolm Brogdon","Brogdon","43.47777642144097","9","8400","IND@SAC","IND","SAC","","","","",""
"53366-24247","PG","Fred","Fred VanVleet","VanVleet","41.333333333333336","9","8200","TOR@POR","TOR","POR","","","","",""
"53366-63122","PF","Kristaps","Kristaps Porzingis","Porzingis","41.07017543859649","57","8000","NO@DAL","DAL","NO","GTD","Knee","","",""
"53366-12366","SF","Gordon","Gordon Hayward","Hayward","37.22999877929688","10","7800","NY@CHA","CHA","NY","","","","",""
"53366-14518","SF","Tobias","Tobias Harris","Harris","37.24444580078125","9","7800","PHI@ATL","PHI","ATL","O","Covid-19","","",""
"53366-16261","SF","Khris","Khris Middleton","Middleton","39.529998779296875","10","7800","MIL@ORL","MIL","ORL","","","","",""
"53366-110310","PF","Zion","Zion Williamson","Williamson","36.17777845594618","9","7700","NO@DAL","NO","DAL","","","","",""
"53366-9535","PG","Kyle","Kyle Lowry","Lowry","37.5","8","7700","TOR@POR","TOR","POR","","","","",""
"53366-58460","SG","Devin","Devin Booker","Booker","32.91000061035156","10","7600","PHO@WAS","PHO","WAS","","","","",""
"53366-9663","PG","Jrue","Jrue Holiday","Holiday","34.66000061035156","10","7600","MIL@ORL","MIL","ORL","","","","",""
"53366-145485","PG","LaMelo","LaMelo Ball","Ball","32.51000061035156","10","7400","NY@CHA","CHA","NY","","","","",""
"53366-58253","C","Myles","Myles Turner","Turner","36.588887532552086","9","7400","IND@SAC","IND","SAC","","","","",""
"53366-80810","PG","De'Aaron","De'Aaron Fox","Fox","32.5","10","7300","IND@SAC","SAC","IND","","","","",""
"53366-68203","PF","Chris","Chris Boucher","Boucher","31.199998643663193","9","7200","TOR@POR","TOR","POR","","","","",""
