"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"49817-14513","SF","Kawhi","Kawhi Leonard","Leonard","47.47931118669181","58","16000","LAC@DEN","LAC","DEN","","","","",""
"49817-55062","C","Nikola","Nikola Jokic","Jokic","43.92027158994932","74","15500","LAC@DEN","DEN","LAC","","","","",""
"49817-12341","SG","Paul","Paul George","George","36.99791717529297","48","13000","LAC@DEN","LAC","DEN","","","","",""
"49817-66108","PG","Jamal","Jamal Murray","Murray","32.63050764698093","59","12500","LAC@DEN","DEN","LAC","","","","",""
"49817-17333","SF","Will","Will Barton","Barton","31.24137931034483","58","11000","LAC@DEN","DEN","LAC","O","Knee","","",""
"49817-84682","PF","Michael","Michael Porter","Porter","18.159999778053976","55","10000","LAC@DEN","DEN","LAC","","","","",""
"49817-24544","SG","Gary","Gary Harris","Harris","20.778570992606028","56","9500","LAC@DEN","DEN","LAC","","","","",""
"49817-14512","PF","Marcus","Marcus Morris","Morris","26.922579857610888","62","9500","LAC@DEN","LAC","DEN","","","","",""
"49817-9662","SG","Lou","Lou Williams","Williams","30.103076171875","65","9500","LAC@DEN","LAC","DEN","","","","",""
"49817-9729","PF","Paul","Paul Millsap","Millsap","23.903921089920342","51","9000","LAC@DEN","DEN","LAC","","","","",""
"49817-70827","C","Ivica","Ivica Zubac","Zubac","21.605555216471355","72","9000","LAC@DEN","LAC","DEN","","","","",""
"49817-12474","PG","Patrick","Patrick Beverley","Beverley","22.915685317095587","51","9000","LAC@DEN","LAC","DEN","","","","",""
"49817-23831","PF","Jerami","Jerami Grant","Grant","21.670422191351232","71","8500","LAC@DEN","DEN","LAC","","","","",""
"49817-40396","PG","Monte","Monte Morris","Morris","18.765753759096746","73","8000","LAC@DEN","DEN","LAC","","","","",""
"49817-23776","C","Montrezl","Montrezl Harrell","Harrell","33.23333255828373","63","8000","LAC@DEN","LAC","DEN","","","","",""
"49817-20277","SG","Torrey","Torrey Craig","Craig","13.177585996430496","58","7500","LAC@DEN","DEN","LAC","","","","",""
"49817-84724","PG","Landry","Landry Shamet","Shamet","15.254716981132075","53","7500","LAC@DEN","LAC","DEN","","","","",""
"49817-66196","SG","P.J.","P.J. Dozier","Dozier","12.46551724137931","29","7000","LAC@DEN","DEN","LAC","","","","",""
"49817-14523","PG","Reggie","Reggie Jackson","Jackson","21.690323368195564","31","7000","LAC@DEN","LAC","DEN","","","","",""
"49817-15405","PF","JaMychal","JaMychal Green","Green","17.049205961681547","63","6500","LAC@DEN","LAC","DEN","","","","",""
"49817-15744","SG","Rodney","Rodney McGruder","McGruder","8.932143075125557","56","6000","LAC@DEN","LAC","DEN","","","","",""
"49817-20805","SG","Troy","Troy Daniels","Daniels","6.763829657372008","47","6000","LAC@DEN","DEN","LAC","","","","",""
"49817-111492","PF","Amir","Amir Coffey","Coffey","6.177777608235677","18","6000","LAC@DEN","LAC","DEN","","","","",""
"49817-9483","C","Joakim","Joakim Noah","Noah","8.740000152587891","5","6000","LAC@DEN","LAC","DEN","","","","",""
"49817-84688","SF","Keita","Keita Bates-Diop","Bates-Diop","13.577273282137783","44","6000","LAC@DEN","DEN","LAC","","","","",""
"49817-110355","SF","Mfiondu","Mfiondu Kabengele","Kabengele","5.683333079020183","12","6000","LAC@DEN","LAC","DEN","","","","",""
"49817-115994","PF","Tyler","Tyler Cook","Cook","3.638461479773888","13","6000","LAC@DEN","DEN","LAC","","","","",""
"49817-117285","SF","Vlatko","Vlatko Cancar","Cancar","2.607142857142857","14","6000","LAC@DEN","DEN","LAC","","","","",""
"49817-42661","PF","Noah","Noah Vonleh","Vonleh","9.799999660915798","36","6000","LAC@DEN","DEN","LAC","","","","",""
"49817-15590","C","Mason","Mason Plumlee","Plumlee","19.33442662973873","61","6000","LAC@DEN","DEN","LAC","","","","",""
"49817-110313","C","Bol","Bol Bol","Bol","12.257143293108259","7","6000","LAC@DEN","DEN","LAC","","","","",""
"49817-110315","SG","Terance","Terance Mann","Mann","6.695121951219512","41","6000","LAC@DEN","LAC","DEN","","","","",""
"49817-12340","PF","Patrick","Patrick Patterson","Patterson","9.21525444418697","59","6000","LAC@DEN","LAC","DEN","","","","",""
"49817-41597","PF","Johnathan","Johnathan Motley","Motley","4.3076923076923075","13","6000","LAC@DEN","LAC","DEN","","","","",""
