Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
56254-110349,SF,Rui,Rui Hachimura,Hachimura,24.73421116879112,38,5700,CHA@WAS,WAS,CHA,,,,,,SF
56254-9637,SF,Danilo,Danilo Gallinari,Gallinari,20.711765064912683,34,5700,ATL@PHO,ATL,PHO,,,,,,SF
56254-110352,PF,P.J.,P.J. Washington,Washington,28.819511599657012,41,5600,CHA@WAS,CHA,WAS,,,,,,PF
56254-17333,SG,Will,Will Barton,Barton,24.388370957485463,43,5600,PHI@DEN,DEN,PHI,,,,,,SG
56254-84676,C,Wendell,Wendell Carter,Carter,25.699999260179926,33,5500,ORL@LAC,ORL,LAC,,,,,,C
56254-110338,SF,De'Andre,De'Andre Hunter,Hunter,28.120001220703124,20,5400,ATL@PHO,ATL,PHO,GTD,Knee,,,,SF
56254-9758,SF,Danny,Danny Green,Green,21.858695652173914,46,5400,PHI@DEN,PHI,DEN,,,,,,SF
56254-110336,PF,Chuma,Chuma Okeke,Okeke,15.733333333333333,30,5300,ORL@LAC,ORL,LAC,,,,,,PF
56254-16201,PG,Michael,Michael Carter-Williams,Carter-Williams,21.2239990234375,25,5300,ORL@LAC,ORL,LAC,,,,,,PG
56254-84670,SF,Mikal,Mikal Bridges,Bridges,27.426665581597224,45,5300,ATL@PHO,PHO,ATL,,,,,,SF
56254-84706,SG,Devonte',Devonte' Graham,Graham,25.885714285714286,35,5300,CHA@WAS,CHA,WAS,,,,,,SG
56254-9729,PF,Paul,Paul Millsap,Millsap,22.447221544053818,36,5200,PHI@DEN,DEN,PHI,,,,,,PF
56254-145327,PG,Cole,Cole Anthony,Anthony,23.28800048828125,25,5200,ORL@LAC,ORL,LAC,O,Ribs,,,,PG
56254-9660,C,Dwight,Dwight Howard,Howard,19.817390773607336,46,5100,PHI@DEN,PHI,DEN,,,,,,C
56254-84678,PF,Miles,Miles Bridges,Bridges,21.87333306206597,45,5100,CHA@WAS,CHA,WAS,,,,,,PF
56254-15628,SF,Otto,Otto Porter,Porter,20.188462477463943,26,5000,ORL@LAC,ORL,LAC,,,,,,SF
56254-17491,SF,James,James Ennis,Ennis,16.620689655172413,29,5000,ORL@LAC,ORL,LAC,,,,,,SF
56254-15800,PF,Jae,Jae Crowder,Crowder,21.714285714285715,42,5000,ATL@PHO,PHO,ATL,,,,,,PF
56254-14523,PG,Reggie,Reggie Jackson,Jackson,17.7022216796875,45,5000,ORL@LAC,LAC,ORL,,,,,,PG
56254-84675,C,Mo,Mo Bamba,Bamba,13.433333079020182,24,5000,ORL@LAC,ORL,LAC,,,,,,C
56254-84704,SG,Kevin,Kevin Huerter,Huerter,24.182609226392664,46,5000,ATL@PHO,ATL,PHO,,,,,,SG
56254-84691,PG,Shake,Shake Milton,Milton,22.18157958984375,38,4900,PHI@DEN,PHI,DEN,,,,,,PG
56254-9957,PF,Serge,Serge Ibaka,Ibaka,24.6974362104367,39,4900,ORL@LAC,LAC,ORL,GTD,Back,,,,PF
56254-110339,SG,Cam,Cam Reddish,Reddish,21.588461068960335,26,4800,ATL@PHO,ATL,PHO,O,Achilles,,,,SG
56254-80811,SF,Jonathan,Jonathan Isaac,Isaac,32.2705867991728,34,4800,ORL@LAC,ORL,LAC,O,Knee,,,,SF
56254-9662,SG,Lou,Lou Williams,Williams,21.299999418712797,42,4800,ATL@PHO,ATL,PHO,GTD,Not injury related,,,,SG
56254-16081,PF,Khem,Khem Birch,Birch,16.928888617621528,45,4800,ORL@LAC,ORL,LAC,,,,,,PF
56254-110315,SG,Terance,Terance Mann,Mann,13.895555284288195,45,4700,ORL@LAC,LAC,ORL,,,,,,SG
56254-15691,C,Cody,Cody Zeller,Zeller,22.588461068960335,26,4600,CHA@WAS,CHA,WAS,,,,,,C
56254-14512,PF,Marcus,Marcus Morris,Morris,20.370270600190032,37,4500,ORL@LAC,LAC,ORL,,,,,,PF
56254-15583,SG,Seth,Seth Curry,Curry,21.74857177734375,35,4400,PHI@DEN,PHI,DEN,,,,,,SG
56254-55060,SF,Bogdan,Bogdan Bogdanovic,Bogdanovic,18.676191057477677,21,4200,ATL@PHO,ATL,PHO,,,,,,SF
56254-9809,SF,Nicolas,Nicolas Batum,Batum,21.593333604600694,45,4200,ORL@LAC,LAC,ORL,,,,,,SF
56254-9703,PG,George,George Hill,Hill,21.021427699497767,14,4200,PHI@DEN,PHI,DEN,O,Thumb,,,,PG
56254-15405,PF,JaMychal,JaMychal Green,Green,18.194116928998163,34,4000,PHI@DEN,DEN,PHI,,,,,,PF
56254-20277,SG,Torrey,Torrey Craig,Craig,10.595652041227922,23,4000,ATL@PHO,PHO,ATL,,,,,,SG
56254-16197,SG,Chasson,Chasson Randle,Randle,12.123529770795036,17,4000,ORL@LAC,ORL,LAC,,,,,,SG
56254-145541,PG,R.J.,R.J. Hampton,Hampton,6.580769465519832,26,4000,ORL@LAC,ORL,LAC,,,,,,PG
56254-101331,PF,Gary,Gary Clark,Clark,9.668571254185268,35,4000,PHI@DEN,DEN,PHI,GTD,Not injury related,,,,PF
56254-23802,PG,Kris,Kris Dunn,Dunn,22.386273552389707,51,4000,ATL@PHO,ATL,PHO,O,Ankle,,,,PG
56254-12474,PG,Patrick,Patrick Beverley,Beverley,19.875862910829742,29,3900,ORL@LAC,LAC,ORL,GTD,Knee,,,,PG
56254-15814,C,Alex,Alex Len,Len,15.18918918918919,37,3900,CHA@WAS,WAS,CHA,,,,,,C
56254-9739,C,JaVale,JaVale McGee,McGee,19.439393939393938,33,3800,PHI@DEN,DEN,PHI,,,,,,C
56254-110351,SG,Cody,Cody Martin,Martin,10.67878769383286,33,3800,CHA@WAS,CHA,WAS,,,,,,SG
56254-55056,PF,Dario,Dario Saric,Saric,17.32592547381366,27,3800,ATL@PHO,PHO,ATL,,,,,,PF
56254-145547,PG,Facundo,Facundo Campazzo,Campazzo,13.382499694824219,40,3800,PHI@DEN,DEN,PHI,,,,,,PG
56254-9873,C,Robin,Robin Lopez,Lopez,15.95111083984375,45,3800,CHA@WAS,WAS,CHA,,,,,,C
56254-14505,C,Bismack,Bismack Biyombo,Biyombo,17.046511627906977,43,3800,CHA@WAS,CHA,WAS,,,,,,C
56254-14543,PF,Davis,Davis Bertans,Bertans,17.462857491629464,35,3800,CHA@WAS,WAS,CHA,O,Calf,,,,PF
56254-110325,PF,Daniel,Daniel Gafford,Gafford,13.978787508877842,33,3800,CHA@WAS,WAS,CHA,GTD,Ankle,,,,PF
56254-110320,SF,Matisse,Matisse Thybulle,Thybulle,14.490697106649709,43,3700,PHI@DEN,PHI,DEN,,,,,,SF
56254-111622,SF,Garrison,Garrison Mathews,Mathews,11.717948717948717,39,3600,CHA@WAS,WAS,CHA,,,,,,SF
56254-40208,PG,Raul,Raul Neto,Neto,17.002499389648438,40,3600,CHA@WAS,WAS,CHA,,,,,,PG
56254-145539,SF,Deni,Deni Avdija,Avdija,15.192683522294207,41,3600,CHA@WAS,WAS,CHA,,,,,,SF
56254-48567,PG,Cameron,Cameron Payne,Payne,15.938236012178308,34,3600,ATL@PHO,PHO,ATL,,,,,,PG
56254-16368,PF,Mike,Mike Scott,Scott,9.518518518518519,27,3600,PHI@DEN,PHI,DEN,,,,,,PF
56254-19726,SF,Abdel,Abdel Nader,Nader,12.53749974568685,24,3500,ATL@PHO,PHO,ATL,O,Knee,,,,SF
56254-110350,PF,Jalen,Jalen McDaniels,McDaniels,7.8285711379278276,21,3500,CHA@WAS,CHA,WAS,,,,,,PF
56254-145697,PG,Karim,Karim Mane,Mane,3.8666665818956165,9,3500,ORL@LAC,ORL,LAC,,,,,,PG
56254-117285,SF,Vlatko,Vlatko Cancar,Cancar,4.232000122070312,25,3500,PHI@DEN,DEN,PHI,,,,,,SF
56254-12340,PF,Patrick,Patrick Patterson,Patterson,8.968420731393914,19,3500,ORL@LAC,LAC,ORL,,,,,,PF
56254-15417,SF,Solomon,Solomon Hill,Hill,10.088888888888889,45,3500,ATL@PHO,ATL,PHO,,,,,,SF
56254-16448,PF,Frank,Frank Kaminsky,Kaminsky,15.112500190734863,32,3500,ATL@PHO,PHO,ATL,,,,,,PF
56254-145730,SG,Nate,Nate Darling,Darling,2.25,2,3500,CHA@WAS,CHA,WAS,,,,,,SG
56254-17230,SG,Langston,Langston Galloway,Galloway,7.433333425810843,33,3500,ATL@PHO,PHO,ATL,,,,,,SG
56254-145485,PG,LaMelo,LaMelo Ball,Ball,35.08536585365854,41,3500,CHA@WAS,CHA,WAS,O,Wrist,,,,PG
56254-145491,PF,Nathan,Nathan Knight,Knight,7.733333163791233,18,3500,ATL@PHO,ATL,PHO,,,,,,PF
56254-17517,SG,Tony,Tony Snell,Snell,10.969696969696969,33,3500,ATL@PHO,ATL,PHO,,,,,,SG
56254-113267,SF,Caleb,Caleb Martin,Martin,12.016129032258064,31,3500,CHA@WAS,CHA,WAS,,,,,,SF
56254-145532,SG,Jay,Jay Scrubb,Scrubb,,,3500,ORL@LAC,LAC,ORL,GTD,Foot,,,,SG
56254-111492,PF,Amir,Amir Coffey,Coffey,5.0366668701171875,30,3500,ORL@LAC,LAC,ORL,,,,,,PF
56254-145548,PF,Anthony,Anthony Gill,Gill,4.061538402850811,13,3500,CHA@WAS,WAS,CHA,,,,,,PF
56254-66196,SG,PJ,PJ Dozier,Dozier,16.29677458732359,31,3500,PHI@DEN,DEN,PHI,,,,,,SG
56254-145303,SG,Skylar,Skylar Mays,Mays,6.676190330868676,21,3500,ATL@PHO,ATL,PHO,,,,,,SG
56254-16790,PG,Brad,Brad Wanamaker,Wanamaker,11.767500305175782,40,3500,CHA@WAS,CHA,WAS,,,,,,PG
56254-145304,C,Onyeka,Onyeka Okongwu,Okongwu,7.929166793823242,24,3500,ATL@PHO,ATL,PHO,,,,,,C
56254-145305,PF,Zeke,Zeke Nnaji,Nnaji,6.480644964402722,31,3500,PHI@DEN,DEN,PHI,,,,,,PF
56254-145311,SG,Grant,Grant Riller,Riller,,,3500,CHA@WAS,CHA,WAS,,,,,,SG
56254-145312,PF,Vernon,Vernon Carey,Carey,2.7571427481515065,7,3500,CHA@WAS,CHA,WAS,,,,,,PF
56254-80805,PG,Markelle,Markelle Fultz,Fultz,26.1875,8,3500,ORL@LAC,ORL,LAC,O,Knee,,,,PG
56254-145318,C,Nick,Nick Richards,Richards,1.9636363983154297,11,3500,CHA@WAS,CHA,WAS,,,,,,C
56254-145322,PF,Jalen,Jalen Smith,Smith,2.8666666666666667,15,3500,ATL@PHO,PHO,ATL,,,,,,PF
56254-145320,C,Daniel,Daniel Oturu,Oturu,4.125,16,3500,ORL@LAC,LAC,ORL,,,,,,C
56254-70826,SG,Furkan,Furkan Korkmaz,Korkmaz,14.7,35,3500,PHI@DEN,PHI,DEN,,,,,,SG
56254-145330,PG,Isaiah,Isaiah Joe,Joe,7.508695519488791,23,3500,PHI@DEN,PHI,DEN,,,,,,PG
56254-145331,SG,Tyrese,Tyrese Maxey,Maxey,12.50500030517578,40,3500,PHI@DEN,PHI,DEN,,,,,,SG
56254-145329,SF,Paul,Paul Reed,Reed,7.5444446139865455,9,3500,PHI@DEN,PHI,DEN,,,,,,SF
56254-84677,PG,Jerome,Jerome Robinson,Robinson,11.686666870117188,15,3500,CHA@WAS,WAS,CHA,,,,,,PG
56254-145349,PG,Cassius,Cassius Winston,Winston,4.44000015258789,10,3500,CHA@WAS,WAS,CHA,,,,,,PG
56254-40396,PG,Monte,Monte Morris,Morris,20.474999321831596,36,3500,PHI@DEN,DEN,PHI,O,Quadriceps,,,,PG
56254-145358,PG,Markus,Markus Howard,Howard,2.01818188753995,22,3500,PHI@DEN,DEN,PHI,,,,,,PG
56254-116178,PG,Rayjon,Rayjon Tucker,Tucker,5.849999904632568,2,3500,PHI@DEN,PHI,DEN,,,,,,PG
56254-84696,SG,Jevon,Jevon Carter,Carter,7.435294207404642,34,3500,ATL@PHO,PHO,ATL,,,,,,SG
56254-14554,SF,E'Twaun,E'Twaun Moore,Moore,10.03749974568685,24,3500,ATL@PHO,PHO,ATL,,,,,,SF
56254-145624,SG,Ty-Shon,Ty-Shon Alexander,Alexander,0.675000011920929,4,3500,ATL@PHO,PHO,ATL,,,,,,SG
56254-145631,SF,Greg,Greg Whittington,Whittington,0,4,3500,PHI@DEN,DEN,PHI,GTD,Knee,,,,SF
56254-12511,PG,Ish,Ish Smith,Smith,18.48421116879112,19,3500,CHA@WAS,WAS,CHA,O,Quadriceps,,,,PG
56254-24544,SG,Gary,Gary Harris,Harris,17.75789441560444,19,3500,ORL@LAC,ORL,LAC,O,Thigh,,,,SG
56254-84707,SF,Chandler,Chandler Hutchison,Hutchison,7.75,8,3500,CHA@WAS,WAS,CHA,,,,,,SF
56254-110313,C,Bol,Bol Bol,Bol,4.709999847412109,20,3500,PHI@DEN,DEN,PHI,,,,,,C
56254-110316,SF,Cameron,Cameron Johnson,Johnson,17.76666729266827,39,3500,ATL@PHO,PHO,ATL,,,,,,SF
56254-9455,PG,Rajon,Rajon Rondo,Rondo,12.537037037037036,27,3500,ORL@LAC,LAC,ORL,GTD,Groin,,,,PG
56254-67312,C,Thomas,Thomas Bryant,Bryant,26.370001220703124,10,3500,CHA@WAS,WAS,CHA,O,Knee,,,,C
56254-84722,PF,Isaac,Isaac Bonga,Bonga,6.237930824016702,29,3500,CHA@WAS,WAS,CHA,,,,,,PF
56254-110329,PF,Bruno,Bruno Fernando,Fernando,5.404347958772079,23,3500,ATL@PHO,ATL,PHO,,,,,,PF
56254-96763,PG,Brandon,Brandon Goodwin,Goodwin,7.917241589776401,29,3500,ATL@PHO,ATL,PHO,,,,,,PG
56254-110335,SF,Ignas,Ignas Brazdeikis,Brazdeikis,1.225000023841858,4,3500,PHI@DEN,PHI,DEN,GTD,Not injury related,,,,SF
56254-66046,SG,Luke,Luke Kennard,Kennard,14.697618756975446,42,3500,ORL@LAC,LAC,ORL,,,,,,SG
