Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Luka Doncic (16149181),Luka Doncic,16149181,PG/G/UTIL,10800,DAL@CHA 01/13/2021 07:00PM ET,DAL,53.97
PF/C,Giannis Antetokounmpo (16148752),Giannis Antetokounmpo,16148752,PF/C/F/UTIL,10600,MIL@DET 01/13/2021 07:00PM ET,MIL,51.32
C,Karl-Anthony Towns (16148816),Karl-Anthony Towns,16148816,C/UTIL,9800,MEM@MIN 01/13/2021 08:00PM ET,MIN,51.17
SF,Kawhi Leonard (16148563),Kawhi Leonard,16148563,SF/F/UTIL,9700,NO@LAC 01/13/2021 10:00PM ET,LAC,45.22
PG/SF,LeBron James (16148429),LeBron James,16148429,PG/SF/F/G/UTIL,9600,LAL@OKC 01/13/2021 08:00PM ET,LAL,48.40
PG,Damian Lillard (16148523),Damian Lillard,16148523,PG/G/UTIL,9500,POR@SAC 01/13/2021 10:00PM ET,POR,44.38
PF,Kevin Durant (16148467),Kevin Durant,16148467,PF/F/UTIL,9400,BKN@NY 01/13/2021 07:30PM ET,BKN,51.5
SG,Paul George (16148534),Paul George,16148534,SG/G/UTIL,9300,NO@LAC 01/13/2021 10:00PM ET,LAC,45.38
PG,Kyrie Irving (16148601),Kyrie Irving,16148601,PG/G/UTIL,9200,BKN@NY 01/13/2021 07:30PM ET,BKN,47.89
PF/C,Julius Randle (16148785),Julius Randle,16148785,PF/C/F/UTIL,9100,BKN@NY 01/13/2021 07:30PM ET,NY,47.89
PF/C,Anthony Davis (16148670),Anthony Davis,16148670,PF/C/F/UTIL,9000,LAL@OKC 01/13/2021 08:00PM ET,LAL,44.58
PG,Trae Young (16149105),Trae Young,16149105,PG/G/UTIL,8900,ATL@PHO 01/13/2021 09:00PM ET,ATL,42.92
PG/SG,CJ McCollum (16148576),CJ McCollum,16148576,PG/SG/G/UTIL,8600,POR@SAC 01/13/2021 10:00PM ET,POR,46.72
SF/PF,Brandon Ingram (16148932),Brandon Ingram,16148932,SF/PF/F/UTIL,8500,NO@LAC 01/13/2021 10:00PM ET,NO,44.72
PF/C,Kristaps Porzingis (16148907),Kristaps Porzingis,16148907,PF/C/F/UTIL,8400,DAL@CHA 01/13/2021 07:00PM ET,DAL,0
SG,Devin Booker (16148887),Devin Booker,16148887,SG/G/UTIL,8300,ATL@PHO 01/13/2021 09:00PM ET,PHO,35.46
SF,Khris Middleton (16148560),Khris Middleton,16148560,SF/F/UTIL,8200,MIL@DET 01/13/2021 07:00PM ET,MIL,42
PG/SG,D'Angelo Russell (16148873),D'Angelo Russell,16148873,PG/SG/G/UTIL,8100,MEM@MIN 01/13/2021 08:00PM ET,MIN,35.25
PG/SF,Caris LeVert (16148735),Caris LeVert,16148735,PG/SF/F/G/UTIL,8000,BKN@NY 01/13/2021 07:30PM ET,BKN,36.17
SF/PF,Jerami Grant (16148744),Jerami Grant,16148744,SF/PF/F/UTIL,7900,MIL@DET 01/13/2021 07:00PM ET,DET,41
SF/PF,Gordon Hayward (16148541),Gordon Hayward,16148541,SF/PF/F/UTIL,7800,DAL@CHA 01/13/2021 07:00PM ET,CHA,38.39
PG,Shai Gilgeous-Alexander (16149135),Shai Gilgeous-Alexander,16149135,PG/G/UTIL,7700,LAL@OKC 01/13/2021 08:00PM ET,OKC,40.12
PG,De'Aaron Fox (16149072),De'Aaron Fox,16149072,PG/G/UTIL,7400,POR@SAC 01/13/2021 10:00PM ET,SAC,33.23
PF/C,Zion Williamson (16149192),Zion Williamson,16149192,PF/C/F/UTIL,7300,NO@LAC 01/13/2021 10:00PM ET,NO,36.86
PG,Ja Morant (16149115),Ja Morant,16149115,PG/G/UTIL,7300,MEM@MIN 01/13/2021 08:00PM ET,MEM,40.75
PG,LaMelo Ball (16149303),LaMelo Ball,16149303,PG/G/UTIL,7200,DAL@CHA 01/13/2021 07:00PM ET,CHA,34.48
PG,Chris Paul (16148434),Chris Paul,16148434,PG/G/UTIL,7200,ATL@PHO 01/13/2021 09:00PM ET,PHO,34.11
SG/SF,RJ Barrett (16149199),RJ Barrett,16149199,SG/SF/F/G/UTIL,7100,BKN@NY 01/13/2021 07:30PM ET,NY,32.64
PF/C,John Collins (16148918),John Collins,16148918,PF/C/F/UTIL,7000,ATL@PHO 01/13/2021 09:00PM ET,ATL,31.88
C,Deandre Ayton (16149108),Deandre Ayton,16149108,C/UTIL,7000,ATL@PHO 01/13/2021 09:00PM ET,PHO,31.82
SG/SF,Tim Hardaway Jr. (16148604),Tim Hardaway Jr.,16148604,SG/SF/F/G/UTIL,6900,DAL@CHA 01/13/2021 07:00PM ET,DAL,29.83
C,Jonas Valanciunas (16148645),Jonas Valanciunas,16148645,C/UTIL,6900,MEM@MIN 01/13/2021 08:00PM ET,MEM,33.55
PG,Jrue Holiday (16148515),Jrue Holiday,16148515,PG/G/UTIL,6900,MIL@DET 01/13/2021 07:00PM ET,MIL,32.91
PF/C,Jaren Jackson Jr. (16149164),Jaren Jackson Jr.,16149164,PF/C/F/UTIL,6800,MEM@MIN 01/13/2021 08:00PM ET,MEM,0
C,Clint Capela (16148809),Clint Capela,16148809,C/UTIL,6800,ATL@PHO 01/13/2021 09:00PM ET,ATL,31.34
