Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SG,Paul George (16247253),Paul George,16247253,SG/G/UTIL,10300,LAC@ATL 01/26/2021 07:30PM ET,LAC,43.30
SF,Kawhi Leonard (16247256),Kawhi Leonard,16247256,SF/F/UTIL,10100,LAC@ATL 01/26/2021 07:30PM ET,LAC,46.95
SG,Bradley Beal (16247259),Bradley Beal,16247259,SG/G/UTIL,9900,WAS@HOU 01/26/2021 08:00PM ET,WAS,52.23
PF/C,Julius Randle (16247262),Julius Randle,16247262,PF/C/F/UTIL,9700,NY@UTA 01/26/2021 09:00PM ET,NY,48.03
PG,Russell Westbrook (16247266),Russell Westbrook,16247266,PG/G/UTIL,9600,WAS@HOU 01/26/2021 08:00PM ET,WAS,49.31
C,Clint Capela (16247269),Clint Capela,16247269,C/UTIL,9400,LAC@ATL 01/26/2021 07:30PM ET,ATL,40.75
PG,Trae Young (16247271),Trae Young,16247271,PG/G/UTIL,9100,LAC@ATL 01/26/2021 07:30PM ET,ATL,45.3
C,Christian Wood (16247274),Christian Wood,16247274,C/UTIL,8700,WAS@HOU 01/26/2021 08:00PM ET,HOU,44.81
PG/SG,Donovan Mitchell (16247276),Donovan Mitchell,16247276,PG/SG/G/UTIL,8400,NY@UTA 01/26/2021 09:00PM ET,UTA,39.44
PG/SG,Victor Oladipo (16247280),Victor Oladipo,16247280,PG/SG/G/UTIL,7900,WAS@HOU 01/26/2021 08:00PM ET,HOU,38.40
PF/C,John Collins (16247284),John Collins,16247284,PF/C/F/UTIL,7600,LAC@ATL 01/26/2021 07:30PM ET,ATL,31.95
C,Rudy Gobert (16247288),Rudy Gobert,16247288,C/UTIL,7200,NY@UTA 01/26/2021 09:00PM ET,UTA,37.69
PG,John Wall (16247290),John Wall,16247290,PG/G/UTIL,6900,WAS@HOU 01/26/2021 08:00PM ET,HOU,33.94
PG,Reggie Jackson (16247293),Reggie Jackson,16247293,PG/G/UTIL,6800,LAC@ATL 01/26/2021 07:30PM ET,LAC,12.25
SG/SF,Eric Gordon (16247296),Eric Gordon,16247296,SG/SF/F/G/UTIL,6700,WAS@HOU 01/26/2021 08:00PM ET,HOU,26.34
C,Serge Ibaka (16247306),Serge Ibaka,16247306,C/UTIL,6600,LAC@ATL 01/26/2021 07:30PM ET,LAC,25.38
SG/SF,RJ Barrett (16247301),RJ Barrett,16247301,SG/SF/F/G/UTIL,6600,NY@UTA 01/26/2021 09:00PM ET,NY,33.07
PG,Mike Conley (16247308),Mike Conley,16247308,PG/G/UTIL,6500,NY@UTA 01/26/2021 09:00PM ET,UTA,33.80
C,Thomas Bryant (16247311),Thomas Bryant,16247311,C/UTIL,6400,WAS@HOU 01/26/2021 08:00PM ET,WAS,26.62
SF/PF,Nicolas Batum (16247313),Nicolas Batum,16247313,SF/PF/F/UTIL,6300,LAC@ATL 01/26/2021 07:30PM ET,LAC,23.79
SF/PF,De'Andre Hunter (16247317),De'Andre Hunter,16247317,SF/PF/F/UTIL,6200,LAC@ATL 01/26/2021 07:30PM ET,ATL,30.65
PG/SG,Jordan Clarkson (16247321),Jordan Clarkson,16247321,PG/SG/G/UTIL,6100,NY@UTA 01/26/2021 09:00PM ET,UTA,28.83
SG/SF,Luke Kennard (16247327),Luke Kennard,16247327,SG/SF/F/G/UTIL,6000,LAC@ATL 01/26/2021 07:30PM ET,LAC,16.15
C,DeMarcus Cousins (16247325),DeMarcus Cousins,16247325,C/UTIL,6000,WAS@HOU 01/26/2021 08:00PM ET,HOU,24.06
SF/PF,Bojan Bogdanovic (16247332),Bojan Bogdanovic,16247332,SF/PF/F/UTIL,5900,NY@UTA 01/26/2021 09:00PM ET,UTA,22.95
PG/SG,Lou Williams (16247338),Lou Williams,16247338,PG/SG/G/UTIL,5800,LAC@ATL 01/26/2021 07:30PM ET,LAC,16.4
C,Mitchell Robinson (16247336),Mitchell Robinson,16247336,C/UTIL,5800,NY@UTA 01/26/2021 09:00PM ET,NY,25.99
PG,Elfrid Payton (16247342),Elfrid Payton,16247342,PG/G/UTIL,5700,NY@UTA 01/26/2021 09:00PM ET,NY,24.39
SG/SF,Kevin Huerter (16247345),Kevin Huerter,16247345,SG/SF/F/G/UTIL,5600,LAC@ATL 01/26/2021 07:30PM ET,ATL,24.86
PF,Davis Bertans (16247350),Davis Bertans,16247350,PF/F/UTIL,5500,WAS@HOU 01/26/2021 08:00PM ET,WAS,20.5
PF,Rui Hachimura (16247353),Rui Hachimura,16247353,PF/F/UTIL,5400,WAS@HOU 01/26/2021 08:00PM ET,WAS,24.07
SG,Alec Burks (16247356),Alec Burks,16247356,SG/G/UTIL,5300,NY@UTA 01/26/2021 09:00PM ET,NY,29.46
PG,Immanuel Quickley (16247359),Immanuel Quickley,16247359,PG/G/UTIL,5200,NY@UTA 01/26/2021 09:00PM ET,NY,19.30
PG/SF,Jae'Sean Tate (16247362),Jae'Sean Tate,16247362,PG/SF/F/G/UTIL,5100,WAS@HOU 01/26/2021 08:00PM ET,HOU,19.7
PG,Patrick Beverley (16247371),Patrick Beverley,16247371,PG/G/UTIL,5000,LAC@ATL 01/26/2021 07:30PM ET,LAC,20.83
SF/PF,Royce O'Neale (16247367),Royce O'Neale,16247367,SF/PF/F/UTIL,5000,NY@UTA 01/26/2021 09:00PM ET,UTA,21.55
C,Ivica Zubac (16247376),Ivica Zubac,16247376,C/UTIL,4900,LAC@ATL 01/26/2021 07:30PM ET,LAC,18.44
C,Robin Lopez (16247374),Robin Lopez,16247374,C/UTIL,4900,WAS@HOU 01/26/2021 08:00PM ET,WAS,14.65
SF/PF,Danilo Gallinari (16247378),Danilo Gallinari,16247378,SF/PF/F/UTIL,4800,LAC@ATL 01/26/2021 07:30PM ET,ATL,16.94
SG,Kevin Porter Jr. (16247382),Kevin Porter Jr.,16247382,SG/G/UTIL,4800,WAS@HOU 01/26/2021 08:00PM ET,HOU,0
SG,Cam Reddish (16247385),Cam Reddish,16247385,SG/G/UTIL,4700,LAC@ATL 01/26/2021 07:30PM ET,ATL,22.67
SF/PF,Marcus Morris Sr. (16247388),Marcus Morris Sr.,16247388,SF/PF/F/UTIL,4700,LAC@ATL 01/26/2021 07:30PM ET,LAC,18.22
PF/C,Patrick Patterson (16247395),Patrick Patterson,16247395,PF/C/F/UTIL,4600,LAC@ATL 01/26/2021 07:30PM ET,LAC,7.07
PG,Ish Smith (16247392),Ish Smith,16247392,PG/G/UTIL,4600,WAS@HOU 01/26/2021 08:00PM ET,WAS,17.61
SF/PF,Danuel House Jr. (16247399),Danuel House Jr.,16247399,SF/PF/F/UTIL,4500,WAS@HOU 01/26/2021 08:00PM ET,HOU,17.75
PG/SG,Terance Mann (16247410),Terance Mann,16247410,PG/SG/G/UTIL,4400,LAC@ATL 01/26/2021 07:30PM ET,LAC,6.43
PG/SG,Raul Neto (16247403),Raul Neto,16247403,PG/SG/G/UTIL,4400,WAS@HOU 01/26/2021 08:00PM ET,WAS,15.18
SF,David Nwaba (16247407),David Nwaba,16247407,SF/F/UTIL,4400,WAS@HOU 01/26/2021 08:00PM ET,HOU,18.25
SF/PF,Deni Avdija (16247414),Deni Avdija,16247414,SF/PF/F/UTIL,4300,WAS@HOU 01/26/2021 08:00PM ET,WAS,18.23
SG/SF,Joe Ingles (16247418),Joe Ingles,16247418,SG/SF/F/G/UTIL,4300,NY@UTA 01/26/2021 09:00PM ET,UTA,21.60
PG,Rajon Rondo (16247423),Rajon Rondo,16247423,PG/G/UTIL,4200,LAC@ATL 01/26/2021 07:30PM ET,ATL,14.22
SG,Garrison Mathews (16247426),Garrison Mathews,16247426,SG/G/UTIL,4200,WAS@HOU 01/26/2021 08:00PM ET,WAS,15.33
SG,Kris Dunn (16247429),Kris Dunn,16247429,SG/G/UTIL,4100,LAC@ATL 01/26/2021 07:30PM ET,ATL,0
PF/C,P.J. Tucker (16247432),P.J. Tucker,16247432,PF/C/F/UTIL,4100,WAS@HOU 01/26/2021 08:00PM ET,HOU,17.38
SF/PF,Isaac Bonga (16247436),Isaac Bonga,16247436,SF/PF/F/UTIL,4100,WAS@HOU 01/26/2021 08:00PM ET,WAS,9.86
SG/SF,Jerome Robinson (16247440),Jerome Robinson,16247440,SG/SF/F/G/UTIL,4000,WAS@HOU 01/26/2021 08:00PM ET,WAS,12.75
