Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
56509-66061,SG,Dwayne,Dwayne Bacon,Bacon,16.955101791693238,49,5200,ORL@DEN,ORL,DEN,,,,,,SG
56509-145327,PG,Cole,Cole Anthony,Anthony,23.28800048828125,25,5200,ORL@DEN,ORL,DEN,O,Ribs,,,,PG
56509-84675,C,Mo,Mo Bamba,Bamba,13.977777551721644,27,5200,ORL@DEN,ORL,DEN,GTD,Illness,,,,C
56509-15628,SF,Otto,Otto Porter,Porter,20.389286586216517,28,5100,ORL@DEN,ORL,DEN,GTD,Foot,,,,SF
56509-23169,C,Steven,Steven Adams,Adams,24.6454551003196,44,5000,NO@HOU,NO,HOU,,,,,,C
56509-84704,SG,Kevin,Kevin Huerter,Huerter,23.724489795918366,49,5000,GS@ATL,ATL,GS,,,,,,SG
56509-9637,SF,Danilo,Danilo Gallinari,Gallinari,21.08888922797309,36,4900,GS@ATL,ATL,GS,,,,,,SF
56509-110339,SG,Cam,Cam Reddish,Reddish,21.588461068960335,26,4800,GS@ATL,ATL,GS,O,Achilles,,,,SG
56509-110340,C,Jaxson,Jaxson Hayes,Hayes,12.522221883138021,36,4800,NO@HOU,NO,HOU,,,,,,C
56509-17491,SF,James,James Ennis,Ennis,17.234375,32,4800,ORL@DEN,ORL,DEN,,,,,,SF
56509-80811,SF,Jonathan,Jonathan Isaac,Isaac,32.2705867991728,34,4800,ORL@DEN,ORL,DEN,O,Knee,,,,SF
56509-9662,SG,Lou,Lou Williams,Williams,21.620454268022016,44,4800,GS@ATL,ATL,GS,,,,,,SG
56509-145347,C,James,James Wiseman,Wiseman,21.665713936941966,35,4800,GS@ATL,GS,ATL,,,,,,C
56509-15583,SG,Seth,Seth Curry,Curry,21.74210558439556,38,4800,MEM@PHI,PHI,MEM,,,,,,SG
56509-84691,PG,Shake,Shake Milton,Milton,22.614634444073932,41,4700,MEM@PHI,PHI,MEM,,,,,,PG
56509-84711,SG,Grayson,Grayson Allen,Allen,19.496970436789773,33,4700,MEM@PHI,MEM,PHI,,,,,,SG
56509-23294,SF,Danuel,Danuel House,House,19.533333333333335,30,4600,NO@HOU,HOU,NO,,,,,,SF
56509-84703,SG,De'Anthony,De'Anthony Melton,Melton,21.729411405675553,34,4500,MEM@PHI,MEM,PHI,,,,,,SG
56509-9466,PG,D.J.,D.J. Augustin,Augustin,14.028888617621528,45,4500,NO@HOU,HOU,NO,,,,,,PG
56509-40262,SG,Sterling,Sterling Brown,Brown,17.91087009595788,46,4400,NO@HOU,HOU,NO,,,,,,SG
56509-9556,SF,Eric,Eric Gordon,Gordon,25.44814724392361,27,4400,NO@HOU,HOU,NO,O,Groin,,,,SF
56509-16081,PF,Khem,Khem Birch,Birch,16.514893876745347,47,4400,ORL@DEN,ORL,DEN,GTD,Illness,,,,PF
56509-12334,SG,Avery,Avery Bradley,Bradley,14.915384145883413,13,4300,NO@HOU,HOU,NO,,,,,,SG
56509-9966,PF,James,James Johnson,Johnson,16.8258056640625,31,4300,NO@HOU,NO,HOU,,,,,,PF
56509-117779,PF,Juan,Juan Toscano-Anderson,Toscano-Anderson,14.635294297162224,34,4200,GS@ATL,GS,ATL,,,,,,PF
56509-63127,C,Willy,Willy Hernangomez,Hernangomez,17.38846177321214,26,4200,NO@HOU,NO,HOU,,,,,,C
56509-145334,SG,Desmond,Desmond Bane,Bane,16.645237513950892,42,4200,MEM@PHI,MEM,PHI,,,,,,SG
56509-9703,PG,George,George Hill,Hill,21.021427699497767,14,4200,MEM@PHI,PHI,MEM,O,Thumb,,,,PG
56509-42733,SF,David,David Nwaba,Nwaba,20.00333251953125,30,4200,NO@HOU,HOU,NO,O,Wrist,,,,SF
56509-110322,PG,Jordan,Jordan Poole,Poole,15.814285278320312,28,4200,GS@ATL,GS,ATL,,,,,,PG
56509-145533,PF,Kenyon,Kenyon Martin,Martin,16.785714285714285,21,4100,NO@HOU,HOU,NO,,,,,,PF
56509-145316,PG,Kira,Kira Lewis,Lewis,13.590909090909092,33,4100,NO@HOU,NO,HOU,GTD,Calf,,,,PG
56509-15405,PF,JaMychal,JaMychal Green,Green,17.64722188313802,36,4000,ORL@DEN,DEN,ORL,,,,,,PF
56509-16197,SG,Chasson,Chasson Randle,Randle,12.344999694824219,20,4000,ORL@DEN,ORL,DEN,,,,,,SG
56509-40562,SG,Josh,Josh Hart,Hart,24.48723456200133,47,4000,NO@HOU,NO,HOU,O,Thumb,,,,SG
56509-145541,PG,R.J.,R.J. Hampton,Hampton,7.796551934603987,29,4000,ORL@DEN,ORL,DEN,,,,,,PG
56509-145304,C,Onyeka,Onyeka Okongwu,Okongwu,8.944444444444445,27,4000,GS@ATL,ATL,GS,,,,,,C
56509-101331,PF,Gary,Gary Clark,Clark,9.668571254185268,35,4000,ORL@DEN,DEN,ORL,,,,,,PF
56509-58084,SF,Justise,Justise Winslow,Winslow,17.524999618530273,16,4000,MEM@PHI,MEM,PHI,O,Quadriceps,,,,SF
56509-23802,PG,Kris,Kris Dunn,Dunn,22.386273552389707,51,4000,GS@ATL,ATL,GS,O,Ankle,,,,PG
56509-14559,PG,Isaiah,Isaiah Thomas,Thomas,19.214999389648437,40,3900,NO@HOU,NO,HOU,O,Covid-19,,,,PG
56509-16368,PF,Mike,Mike Scott,Scott,9.983333333333333,30,3900,MEM@PHI,PHI,MEM,,,,,,PF
56509-110323,C,Eric,Eric Paschall,Paschall,15.648717635717148,39,3900,GS@ATL,GS,ATL,O,Hip,,,,C
56509-9739,C,JaVale,JaVale McGee,McGee,19.439393939393938,33,3800,ORL@DEN,DEN,ORL,,,,,,C
56509-19781,SF,Kent,Kent Bazemore,Bazemore,14.414893617021276,47,3800,GS@ATL,GS,ATL,,,,,,SF
56509-145547,PG,Facundo,Facundo Campazzo,Campazzo,13.345238095238095,42,3800,ORL@DEN,DEN,ORL,,,,,,PG
56509-145345,PG,Nico,Nico Mannion,Mannion,12.18421052631579,19,3800,GS@ATL,GS,ATL,,,,,,PG
56509-58081,PG,Tyus,Tyus Jones,Jones,18.797826352326766,46,3800,MEM@PHI,MEM,PHI,,,,,,PG
56509-110320,SF,Matisse,Matisse Thybulle,Thybulle,14.58043504797894,46,3800,MEM@PHI,PHI,MEM,,,,,,SF
56509-58576,C,Kevon,Kevon Looney,Looney,13.031579268606086,38,3700,GS@ATL,GS,ATL,,,,,,C
56509-58295,PF,D.J.,D.J. Wilson,Wilson,9.15999984741211,20,3600,NO@HOU,HOU,NO,,,,,,PF
56509-55055,PG,Dante,Dante Exum,Exum,12.316666920979818,6,3500,NO@HOU,HOU,NO,O,Calf,,,,PG
56509-111376,SG,John,John Konchar,Konchar,11.939130700152853,23,3500,MEM@PHI,MEM,PHI,,,,,,SG
56509-117273,SF,Mychal,Mychal Mulder,Mulder,6.2439024390243905,41,3500,GS@ATL,GS,ATL,,,,,,SF
56509-110365,PF,Alen,Alen Smailagic,Smailagic,3.5200000762939454,5,3500,GS@ATL,GS,ATL,,,,,,PF
56509-145697,PG,Karim,Karim Mane,Mane,3.8666665818956165,9,3500,ORL@DEN,ORL,DEN,GTD,Hamstring,,,,PG
56509-117285,SF,Vlatko,Vlatko Cancar,Cancar,4.232000122070312,25,3500,ORL@DEN,DEN,ORL,,,,,,SF
56509-48940,SG,Wes,Wes Iwundu,Iwundu,6.903846153846154,26,3500,NO@HOU,NO,HOU,,,,,,SG
56509-119602,SF,Jontay,Jontay Porter,Porter,6.033333460489909,3,3500,MEM@PHI,MEM,PHI,,,,,,SF
56509-15417,SF,Solomon,Solomon Hill,Hill,10.30625025431315,48,3500,GS@ATL,ATL,GS,,,,,,SF
56509-145491,PF,Nathan,Nathan Knight,Knight,7.269999694824219,20,3500,GS@ATL,ATL,GS,,,,,,PF
56509-145745,C,Will,Will Magnay,Magnay,-1,1,3500,NO@HOU,NO,HOU,,,,,,C
56509-17517,SG,Tony,Tony Snell,Snell,10.938888549804688,36,3500,GS@ATL,ATL,GS,,,,,,SG
56509-41077,SG,Sindarius,Sindarius Thornwell,Thornwell,3.0714285714285716,14,3500,NO@HOU,NO,HOU,,,,,,SG
56509-66424,C,Justin,Justin Patton,Patton,17.215384850135216,13,3500,NO@HOU,HOU,NO,,,,,,C
56509-66196,SG,PJ,PJ Dozier,Dozier,15.966667406486742,33,3500,ORL@DEN,DEN,ORL,,,,,,SG
56509-145303,SG,Skylar,Skylar Mays,Mays,6.936363913796165,22,3500,GS@ATL,ATL,GS,,,,,,SG
56509-145819,SF,Naji,Naji Marshall,Marshall,4.362500190734863,8,3500,NO@HOU,NO,HOU,,,,,,SF
56509-145305,PF,Zeke,Zeke Nnaji,Nnaji,6.480644964402722,31,3500,ORL@DEN,DEN,ORL,,,,,,PF
56509-80805,PG,Markelle,Markelle Fultz,Fultz,26.1875,8,3500,ORL@DEN,ORL,DEN,O,Knee,,,,PG
56509-70826,SG,Furkan,Furkan Korkmaz,Korkmaz,14.794737163342928,38,3500,MEM@PHI,PHI,MEM,,,,,,SG
56509-14509,SG,Klay,Klay Thompson,Thompson,,,3500,GS@ATL,GS,ATL,O,Achilles,,,,SG
56509-145330,PG,Isaiah,Isaiah Joe,Joe,6.907999877929687,25,3500,MEM@PHI,PHI,MEM,,,,,,PG
56509-145331,SG,Tyrese,Tyrese Maxey,Maxey,12.678571428571429,42,3500,MEM@PHI,PHI,MEM,,,,,,SG
56509-145329,SF,Paul,Paul Reed,Reed,7.336363358931108,11,3500,MEM@PHI,PHI,MEM,,,,,,SF
56509-145588,SF,Anthony,Anthony Lamb,Lamb,6.788888719346788,9,3500,NO@HOU,HOU,NO,,,,,,SF
56509-145336,PF,Xavier,Xavier Tillman,Tillman,16.591666327582466,36,3500,MEM@PHI,MEM,PHI,,,,,,PF
56509-18376,SG,Damion,Damion Lee,Lee,13.870833079020182,48,3500,GS@ATL,GS,ATL,,,,,,SG
56509-84683,PF,Jaren,Jaren Jackson,Jackson,29.97931118669181,58,3500,MEM@PHI,MEM,PHI,O,Knee,,,,PF
56509-40396,PG,Monte,Monte Morris,Morris,20.474999321831596,36,3500,ORL@DEN,DEN,ORL,GTD,Quadriceps,,,,PG
56509-145358,PG,Markus,Markus Howard,Howard,2.01818188753995,22,3500,ORL@DEN,DEN,ORL,,,,,,PG
56509-145356,SF,Sean,Sean McDermott,McDermott,6.116666793823242,12,3500,MEM@PHI,MEM,PHI,,,,,,SF
56509-116178,PG,Rayjon,Rayjon Tucker,Tucker,3.2249999046325684,4,3500,MEM@PHI,PHI,MEM,,,,,,PG
56509-85466,PF,Wenyen,Wenyen Gabriel,Gabriel,2.357142857142857,7,3500,NO@HOU,NO,HOU,,,,,,PF
56509-145631,SF,Greg,Greg Whittington,Whittington,0,4,3500,ORL@DEN,DEN,ORL,,,,,,SF
56509-24544,SG,Gary,Gary Harris,Harris,17.75789441560444,19,3500,ORL@DEN,ORL,DEN,GTD,Thigh,,,,SG
56509-145632,PF,Killian,Killian Tillie,Tillie,5.671428680419922,7,3500,MEM@PHI,MEM,PHI,,,,,,PF
56509-110313,C,Bol,Bol Bol,Bol,4.709999847412109,20,3500,ORL@DEN,DEN,ORL,,,,,,C
56509-145643,SG,Mason,Mason Jones,Jones,10.180769700270433,26,3500,MEM@PHI,PHI,MEM,,,,,,SG
56509-110329,PF,Bruno,Bruno Fernando,Fernando,5.095833460489909,24,3500,GS@ATL,ATL,GS,,,,,,PF
56509-96763,PG,Brandon,Brandon Goodwin,Goodwin,8.362500190734863,32,3500,GS@ATL,ATL,GS,,,,,,PG
56509-110335,SF,Ignas,Ignas Brazdeikis,Brazdeikis,1.225000023841858,4,3500,MEM@PHI,PHI,MEM,,,,,,SF
