slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2840,15,28,3,10,18,20,1,4,9,1,2,3,3,43.0
georgpa01,Paul George,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,2591,7,23,1,9,17,20,2,12,6,3,0,3,2,25.9
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1980,10,17,1,4,8,8,1,11,5,0,1,6,3,22.1
middlkh01,Khris Middleton,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1932,8,15,4,7,7,9,1,1,4,3,0,3,2,21.9
turnemy01,Myles Turner,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,2099,8,19,4,11,2,2,3,14,3,1,3,2,1,21.0
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,2404,14,28,5,8,4,6,1,6,3,0,0,8,5,16.8
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2024,4,8,0,1,5,8,7,10,3,2,1,3,2,16.7
lopezbr01,Brook Lopez,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1850,5,8,3,4,0,0,2,4,0,1,4,1,2,14.0
grantje01,Jerami Grant,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,1554,6,9,1,2,1,1,3,3,0,1,1,0,5,12.8
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2687,9,24,3,11,4,4,0,5,0,1,1,1,4,12.4
collida01,Darren Collison,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,1562,2,7,0,3,5,6,0,4,9,1,0,1,0,12.0
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,2327,6,11,0,0,0,0,5,2,0,2,2,1,4,11.6
bledser01,Eric Bledsoe,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1545,6,10,0,1,0,0,1,4,4,1,0,1,3,10.9
bogdabo02,Bojan Bogdanović,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,1950,6,15,3,5,2,4,0,5,1,2,0,1,2,10.5
oquinky01,Kyle O'Quinn,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,781,5,7,0,0,1,2,1,4,1,1,0,1,2,9.5
hoodro01,Rodney Hood,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,1905,3,8,2,6,2,2,0,2,1,1,0,0,1,7.5
youngth01,Thaddeus Young,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,2000,3,9,2,6,2,2,0,2,4,2,2,3,4,7.1
matthwe02,Wesley Matthews,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,2044,3,9,2,4,2,4,1,2,2,2,0,1,3,6.6
ilyaser01,Ersan İlyasova,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,769,3,6,2,3,1,2,0,2,0,0,1,0,1,6.5
schrode01,Dennis Schröder,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,1614,7,16,0,3,0,0,0,4,4,0,0,2,4,6.0
snellto01,Tony Snell,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1113,4,7,1,2,0,0,0,1,0,0,0,0,0,6.0
connapa01,Pat Connaughton,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1087,1,3,1,3,0,0,1,6,4,0,0,0,2,5.8
divindo01,Donte DiVincenzo,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,518,2,4,1,3,0,0,1,1,1,0,0,0,0,4.7
morrima02,Markieff Morris,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,1359,2,6,0,1,0,0,3,7,1,0,0,0,2,4.7
brogdma01,Malcolm Brogdon,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1741,3,9,1,4,0,0,1,3,2,1,1,1,4,4.0
fergute01,Terrance Ferguson,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,1742,2,3,1,2,1,2,1,4,0,0,1,1,5,3.9
noelne01,Nerlens Noel,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,853,2,5,0,0,2,3,1,2,0,0,1,0,3,3.7
aminual01,Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2247,2,8,0,4,5,6,1,8,0,0,1,2,5,3.6
curryse01,Seth Curry,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,843,3,6,1,4,1,2,0,2,0,1,0,2,2,3.4
naderab01,Abdel Nader,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,1309,2,4,0,2,0,0,0,2,0,1,0,0,1,3.2
leaftj01,T.J. Leaf,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,656,1,1,0,0,0,0,0,2,0,0,1,0,0,3.0
mcderdo01,Doug McDermott,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,903,3,6,1,3,0,0,0,1,0,0,0,1,1,2.9
josepco01,Cory Joseph,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,1426,2,9,1,1,0,0,0,0,4,1,1,0,3,2.8
mirotni01,Nikola Mirotić,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,1161,1,6,0,3,0,0,0,6,1,1,1,0,1,2.0
harklma01,Maurice Harkless,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,1273,0,3,0,2,2,2,1,2,0,1,1,1,2,1.1
holidaa01,Aaron Holiday,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,143,1,2,0,1,0,0,0,0,0,0,0,0,0,1.0
kanteen01,Enes Kanter,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,1100,1,6,0,0,1,1,3,3,0,0,2,1,4,1.0
gasolpa01,Pau Gasol,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,643,0,1,0,1,1,2,0,5,0,0,1,1,1,0.7
leoname01,Meyers Leonard,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7
sumneed01,Edmond Sumner,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,143,0,0,0,0,0,0,0,0,1,0,0,0,0,0.7
wilsodj01,D.J. Wilson,MILWAUKEE BUCKS,HOME,INDIANA PACERS,WIN,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7
evansty01,Tyreke Evans,INDIANA PACERS,AWAY,MILWAUKEE BUCKS,LOSS,693,1,6,1,3,0,0,1,0,1,0,0,0,0,0.6
feltora01,Raymond Felton,OKLAHOMA CITY THUNDER,AWAY,PORTLAND TRAIL BLAZERS,WIN,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
labissk01,Skal Labissière,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,2,0,0,0,0,0,2,0,0,0,0,0,0,0,-0.8
laymaja01,Jake Layman,PORTLAND TRAIL BLAZERS,HOME,OKLAHOMA CITY THUNDER,LOSS,935,0,3,0,3,0,0,0,1,1,0,0,1,4,-3.7
