slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2607,17,29,5,9,13,13,1,4,8,1,1,2,4,44.1
butleji01,Jimmy Butler,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES LAKERS,WIN,2227,8,14,1,1,11,11,1,2,9,3,1,7,2,24.9
bledser01,Eric Bledsoe,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,2078,9,15,5,7,6,6,1,6,3,4,0,5,3,24.5
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,2494,9,18,1,3,7,9,2,7,7,0,0,0,4,23.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2464,7,13,5,10,7,10,1,5,6,1,1,3,5,21.6
turneev01,Evan Turner,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,2253,10,14,1,2,1,1,0,4,6,1,0,1,2,20.8
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES LAKERS,WIN,2118,7,16,1,5,6,7,2,7,4,2,1,0,1,20.8
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,2681,11,30,5,11,5,6,1,5,8,0,0,2,2,20.0
aminual01,Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,2464,9,17,5,7,1,1,1,6,1,1,0,1,4,17.3
biyombi01,Bismack Biyombo,ORLANDO MAGIC,AWAY,BROOKLYN NETS,LOSS,1714,4,9,0,0,5,6,9,8,0,0,3,1,3,16.5
dienggo01,Gorgui Dieng,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES LAKERS,WIN,1322,7,8,0,0,3,4,2,2,0,0,2,0,2,16.4
portibo01,Bobby Portis,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1040,6,9,1,1,1,1,5,2,4,0,1,1,1,16.3
mirotni01,Nikola Mirotić,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1124,6,13,2,5,4,4,1,9,2,1,0,1,0,16.1
markkla01,Lauri Markkanen,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2056,7,12,4,6,1,2,0,8,1,0,1,0,2,16.0
crabbal01,Allen Crabbe,BROOKLYN NETS,HOME,ORLANDO MAGIC,WIN,1680,3,8,3,6,6,6,1,7,1,1,3,1,1,15.8
allenja01,Jarrett Allen,BROOKLYN NETS,HOME,ORLANDO MAGIC,WIN,1200,7,8,0,0,2,4,2,4,0,0,2,0,2,15.6
paytoel01,Elfrid Payton,ORLANDO MAGIC,AWAY,BROOKLYN NETS,LOSS,1922,7,15,1,3,2,3,1,3,7,2,1,3,2,14.3
lopezro01,Robin Lopez,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2140,6,16,0,0,3,4,5,1,5,0,3,1,1,13.8
holidju01,Justin Holiday,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2432,4,10,1,4,5,5,0,7,4,0,1,0,3,13.0
carrode01,DeMarre Carroll,BROOKLYN NETS,HOME,ORLANDO MAGIC,WIN,1758,6,12,1,4,1,2,2,8,2,1,0,0,3,12.6
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,2257,5,13,0,0,1,2,4,11,2,3,2,2,2,12.6
randlju01,Julius Randle,LOS ANGELES LAKERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1706,6,10,0,0,3,4,5,7,0,1,1,4,2,12.5
makerth01,Thon Maker,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,1096,4,8,3,4,5,5,0,4,1,0,1,1,3,12.4
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES LAKERS,WIN,1601,7,13,2,4,0,0,2,11,1,2,1,4,4,12.2
clarkjo01,Jordan Clarkson,LOS ANGELES LAKERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1440,7,15,2,6,4,7,0,2,4,1,0,3,1,12.1
connapa01,Pat Connaughton,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,1307,5,9,2,4,4,4,0,2,1,0,0,1,0,12.0
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,2608,7,17,0,4,4,4,0,3,2,3,1,2,4,11.3
gordoaa01,Aaron Gordon,ORLANDO MAGIC,AWAY,BROOKLYN NETS,LOSS,2436,8,20,2,8,2,3,1,11,0,1,0,2,2,11.0
dellama01,Matthew Dellavedova,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,1724,2,5,2,4,0,0,1,4,10,0,0,1,2,10.4
leverca01,Caris LeVert,BROOKLYN NETS,HOME,ORLANDO MAGIC,WIN,1626,6,15,1,2,2,3,1,4,8,2,0,5,3,9.8
gibsota01,Taj Gibson,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES LAKERS,WIN,2003,5,9,0,0,4,4,0,5,1,0,0,1,3,9.7
valende01,Denzel Valentine,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2065,4,13,2,8,0,0,1,6,6,2,0,0,4,9.6
brogdma01,Malcolm Brogdon,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,2353,7,13,1,2,0,0,3,3,2,1,0,3,4,9.5
napiesh01,Shabazz Napier,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,2486,3,13,1,5,4,4,1,4,6,1,0,0,2,9.4
hensojo01,John Henson,MILWAUKEE BUCKS,AWAY,TORONTO RAPTORS,LOSS,1544,4,8,0,0,2,2,3,4,2,0,1,1,3,9.2
dunnkr01,Kris Dunn,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2096,9,20,1,2,3,3,1,6,4,1,1,8,4,9.0
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,1312,4,7,2,3,1,2,0,2,2,1,0,1,1,8.9
ennisty01,Tyler Ennis,LOS ANGELES LAKERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1372,2,7,1,4,2,2,1,3,4,2,1,0,3,8.8
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,HOME,ORLANDO MAGIC,WIN,1781,2,6,2,5,1,2,0,3,5,1,2,1,2,8.2
davised01,Ed Davis,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,923,2,5,0,0,0,0,5,3,0,0,3,0,0,7.8
ingrabr01,Brandon Ingram,LOS ANGELES LAKERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1731,4,11,0,2,6,7,0,5,1,0,1,2,2,7.6
wrighde01,Delon Wright,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,1140,3,7,0,2,2,3,0,1,2,1,2,1,0,7.0
holliro01,Rondae Hollis-Jefferson,BROOKLYN NETS,HOME,ORLANDO MAGIC,WIN,2303,4,13,0,1,5,6,2,5,1,1,1,2,4,6.8
jonesty01,Tyus Jones,MINNESOTA TIMBERWOLVES,HOME,LOS ANGELES LAKERS,WIN,1630,1,4,1,3,2,2,0,1,5,3,0,1,4,6.8
simmojo02,Jonathon Simmons,ORLANDO MAGIC,AWAY,BROOKLYN NETS,LOSS,1815,3,12,1,5,3,4,3,2,3,1,0,1,1,6.8
speigma01,Marreese Speights,ORLANDO MAGIC,AWAY,BROOKLYN NETS,LOSS,965,3,5,1,2,1,2,1,6,1,0,0,1,2,6.7
breweco01,Corey Brewer,LOS ANGELES LAKERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1310,4,7,1,3,3,4,0,0,1,2,1,4,3,6.5
milescj01,C.J. Miles,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,1035,3,7,2,4,0,0,0,4,1,1,0,0,2,6.4
ibakase01,Serge Ibaka,TORONTO RAPTORS,HOME,MILWAUKEE BUCKS,WIN,2256,5,19,0,5,1,1,2,6,2,2,4,2,2,6.3
hartjo01,Josh Hart,LOS ANGELES LAKERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1264,4,7,2,4,0,0,0,1,1,1,0,1,5,5.7
zellety01,Tyler Zeller,BROOKLYN NETS,HOME,ORLANDO MAGIC,WIN,755,3,7,1,1,0,0,2,5,0,0,1,0,3,5.7
nancela02,Larry Nance,LOS ANGELES LAKERS,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1174,3,5,0,0,0,0,1,3,2,2,0,3,1,5.3
