Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,Luka Doncic (15174474),Luka Doncic,15174474,PG/SF/F/G/UTIL,10800,LAC@DAL 08/23/2020 03:30PM ET,DAL,57.24
C,Joel Embiid (15174479),Joel Embiid,15174479,C/UTIL,10000,BOS@PHI 08/23/2020 01:00PM ET,PHI,46.77
SF,Kawhi Leonard (15174481),Kawhi Leonard,15174481,SF/F/UTIL,9800,LAC@DAL 08/23/2020 03:30PM ET,LAC,48.75
PG/SG,Donovan Mitchell (15174484),Donovan Mitchell,15174484,PG/SG/G/UTIL,9500,DEN@UTA 08/23/2020 09:00PM ET,UTA,38.88
C,Nikola Jokic (15174488),Nikola Jokic,15174488,C/UTIL,9300,DEN@UTA 08/23/2020 09:00PM ET,DEN,46.56
C,Kristaps Porzingis (15174490),Kristaps Porzingis,15174490,C/UTIL,9200,LAC@DAL 08/23/2020 03:30PM ET,DAL,41.39
SF/PF,Jayson Tatum (15174492),Jayson Tatum,15174492,SF/PF/F/UTIL,9000,BOS@PHI 08/23/2020 01:00PM ET,BOS,41.96
PG/SF,Ben Simmons (15174496),Ben Simmons,15174496,PG/SF/F/G/UTIL,8400,BOS@PHI 08/23/2020 01:00PM ET,PHI,42.88
PG,Caris LeVert (15174501),Caris LeVert,15174501,PG/G/UTIL,8200,TOR@BKN 08/23/2020 06:30PM ET,BKN,33.62
PG,Kyle Lowry (15174504),Kyle Lowry,15174504,PG/G/UTIL,8100,TOR@BKN 08/23/2020 06:30PM ET,TOR,41
SF,Paul George (15174507),Paul George,15174507,SF/F/UTIL,8000,LAC@DAL 08/23/2020 03:30PM ET,LAC,38.39
PF,Pascal Siakam (15174510),Pascal Siakam,15174510,PF/F/UTIL,7900,TOR@BKN 08/23/2020 06:30PM ET,TOR,41
C,Rudy Gobert (15174517),Rudy Gobert,15174517,C/UTIL,7800,DEN@UTA 08/23/2020 09:00PM ET,UTA,39.75
PG/SG,Fred VanVleet (15174513),Fred VanVleet,15174513,PG/SG/G/UTIL,7700,TOR@BKN 08/23/2020 06:30PM ET,TOR,37.71
SF/PF,Tobias Harris (15174519),Tobias Harris,15174519,SF/PF/F/UTIL,7500,BOS@PHI 08/23/2020 01:00PM ET,PHI,35.97
C,Jarrett Allen (15174523),Jarrett Allen,15174523,C/UTIL,7400,TOR@BKN 08/23/2020 06:30PM ET,BKN,29.63
SG,Jaylen Brown (15174525),Jaylen Brown,15174525,SG/G/UTIL,7300,BOS@PHI 08/23/2020 01:00PM ET,BOS,34.82
PG,Kemba Walker (15174528),Kemba Walker,15174528,PG/G/UTIL,6900,BOS@PHI 08/23/2020 01:00PM ET,BOS,35.82
PG,Jamal Murray (15174531),Jamal Murray,15174531,PG/G/UTIL,6800,DEN@UTA 08/23/2020 09:00PM ET,DEN,33.72
SF/PF,Gordon Hayward (15174534),Gordon Hayward,15174534,SF/PF/F/UTIL,6700,BOS@PHI 08/23/2020 01:00PM ET,BOS,34.31
SF/PF,Michael Porter Jr. (15174538),Michael Porter Jr.,15174538,SF/PF/F/UTIL,6500,DEN@UTA 08/23/2020 09:00PM ET,DEN,19.13
SG/SF,Will Barton (15174542),Will Barton,15174542,SG/SF/F/G/UTIL,6400,DEN@UTA 08/23/2020 09:00PM ET,DEN,31.88
PG,Mike Conley (15174547),Mike Conley,15174547,PG/G/UTIL,6300,DEN@UTA 08/23/2020 09:00PM ET,UTA,27.05
PF/C,Al Horford (15174550),Al Horford,15174550,PF/C/F/UTIL,6200,BOS@PHI 08/23/2020 01:00PM ET,PHI,29.64
PG/SG,Lou Williams (15174554),Lou Williams,15174554,PG/SG/G/UTIL,5900,LAC@DAL 08/23/2020 03:30PM ET,LAC,31.63
C,Serge Ibaka (15174558),Serge Ibaka,15174558,C/UTIL,5800,TOR@BKN 08/23/2020 06:30PM ET,TOR,30.76
SG/SF,Tim Hardaway Jr. (15174560),Tim Hardaway Jr.,15174560,SG/SF/F/G/UTIL,5700,LAC@DAL 08/23/2020 03:30PM ET,DAL,25.24
PG/SG,Marcus Smart (15174565),Marcus Smart,15174565,PG/SG/G/UTIL,5600,BOS@PHI 08/23/2020 01:00PM ET,BOS,29.18
SG/SF,Joe Ingles (15174569),Joe Ingles,15174569,SG/SF/F/G/UTIL,5500,DEN@UTA 08/23/2020 09:00PM ET,UTA,24.76
SF/PF,Marcus Morris Sr. (15174574),Marcus Morris Sr.,15174574,SF/PF/F/UTIL,5400,LAC@DAL 08/23/2020 03:30PM ET,LAC,28.16
PG/SG,Jordan Clarkson (15174578),Jordan Clarkson,15174578,PG/SG/G/UTIL,5300,DEN@UTA 08/23/2020 09:00PM ET,UTA,23.78
SG/SF,Josh Richardson (15174582),Josh Richardson,15174582,SG/SF/F/G/UTIL,5200,BOS@PHI 08/23/2020 01:00PM ET,PHI,25.36
SG/SF,Garrett Temple (15174587),Garrett Temple,15174587,SG/SF/F/G/UTIL,5100,TOR@BKN 08/23/2020 06:30PM ET,BKN,21.64
SF/PF,Timothe Luwawu-Cabarrot (15174592),Timothe Luwawu-Cabarrot,15174592,SF/PF/F/UTIL,5000,TOR@BKN 08/23/2020 06:30PM ET,BKN,14.22
SG/SF,Joe Harris (15174596),Joe Harris,15174596,SG/SF/F/G/UTIL,4900,TOR@BKN 08/23/2020 06:30PM ET,BKN,25.39
SF,Bojan Bogdanovic (15174601),Bojan Bogdanovic,15174601,SF/F/UTIL,4800,DEN@UTA 08/23/2020 09:00PM ET,UTA,30.04
SG/SF,Norman Powell (15174604),Norman Powell,15174604,SG/SF/F/G/UTIL,4700,TOR@BKN 08/23/2020 06:30PM ET,TOR,26.33
PG/SG,Tyler Johnson (15174609),Tyler Johnson,15174609,PG/SG/G/UTIL,4600,TOR@BKN 08/23/2020 06:30PM ET,BKN,14.25
SG,Seth Curry (15174613),Seth Curry,15174613,SG/G/UTIL,4600,LAC@DAL 08/23/2020 03:30PM ET,DAL,20.48
SF/PF,OG Anunoby (15174620),OG Anunoby,15174620,SF/PF/F/UTIL,4500,TOR@BKN 08/23/2020 06:30PM ET,TOR,23.80
SF/PF,Dorian Finney-Smith (15174616),Dorian Finney-Smith,15174616,SF/PF/F/UTIL,4500,LAC@DAL 08/23/2020 03:30PM ET,DAL,21.91
PG,Shake Milton (15174624),Shake Milton,15174624,PG/G/UTIL,4400,BOS@PHI 08/23/2020 01:00PM ET,PHI,18.04
C,Ivica Zubac (15174627),Ivica Zubac,15174627,C/UTIL,4400,LAC@DAL 08/23/2020 03:30PM ET,LAC,21.44
PF/C,Maxi Kleber (15174632),Maxi Kleber,15174632,PF/C/F/UTIL,4300,LAC@DAL 08/23/2020 03:30PM ET,DAL,20.57
PF,Jerami Grant (15174629),Jerami Grant,15174629,PF/F/UTIL,4300,DEN@UTA 08/23/2020 09:00PM ET,DEN,21.49
PG/SG,Alec Burks (15174636),Alec Burks,15174636,PG/SG/G/UTIL,4200,BOS@PHI 08/23/2020 01:00PM ET,PHI,26.89
C,Daniel Theis (15174640),Daniel Theis,15174640,C/UTIL,4200,BOS@PHI 08/23/2020 01:00PM ET,BOS,23.40
PG,Trey Burke (15174645),Trey Burke,15174645,PG/G/UTIL,4100,LAC@DAL 08/23/2020 03:30PM ET,DAL,14.57
PF,Paul Millsap (15174642),Paul Millsap,15174642,PF/F/UTIL,4100,DEN@UTA 08/23/2020 09:00PM ET,DEN,23.56
