Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Luka Doncic (16131986),Luka Doncic,16131986,PG/G/UTIL,11300,NO@DAL 01/11/2021 08:30PM ET,DAL,54.12
PF/C,Giannis Antetokounmpo (16131989),Giannis Antetokounmpo,16131989,PF/C/F/UTIL,11000,MIL@ORL 01/11/2021 07:00PM ET,MIL,52.53
PG,Russell Westbrook (16131993),Russell Westbrook,16131993,PG/G/UTIL,10300,PHO@WAS 01/11/2021 07:00PM ET,WAS,52.57
SG,Bradley Beal (16131996),Bradley Beal,16131996,SG/G/UTIL,9900,PHO@WAS 01/11/2021 07:00PM ET,WAS,51.69
C,Joel Embiid (16131999),Joel Embiid,16131999,C/UTIL,9800,PHI@ATL 01/11/2021 07:30PM ET,PHI,50.19
PG,Damian Lillard (16132001),Damian Lillard,16132001,PG/G/UTIL,9700,TOR@POR 01/11/2021 10:00PM ET,POR,45
PF/C,Julius Randle (16132004),Julius Randle,16132004,PF/C/F/UTIL,9600,NY@CHA 01/11/2021 07:00PM ET,NY,50.2
PG,Trae Young (16132008),Trae Young,16132008,PG/G/UTIL,9400,PHI@ATL 01/11/2021 07:30PM ET,ATL,42.72
PF/C,Domantas Sabonis (16132011),Domantas Sabonis,16132011,PF/C/F/UTIL,9300,IND@SAC 01/11/2021 10:00PM ET,IND,49.36
C,Andre Drummond (16132015),Andre Drummond,16132015,C/UTIL,9200,MEM@CLE 01/11/2021 07:00PM ET,CLE,47.2
PG/SF,Ben Simmons (16132017),Ben Simmons,16132017,PG/SF/F/G/UTIL,9000,PHI@ATL 01/11/2021 07:30PM ET,PHI,39.53
C,Nikola Vucevic (16132022),Nikola Vucevic,16132022,C/UTIL,8900,MIL@ORL 01/11/2021 07:00PM ET,ORL,45.82
PG/SG,CJ McCollum (16132024),CJ McCollum,16132024,PG/SG/G/UTIL,8800,TOR@POR 01/11/2021 10:00PM ET,POR,46.25
SF/PF,Brandon Ingram (16132028),Brandon Ingram,16132028,SF/PF/F/UTIL,8600,NO@DAL 01/11/2021 08:30PM ET,NO,44.72
PG/SG,Fred VanVleet (16132032),Fred VanVleet,16132032,PG/SG/G/UTIL,8500,TOR@POR 01/11/2021 10:00PM ET,TOR,42.14
PG,Malcolm Brogdon (16132036),Malcolm Brogdon,16132036,PG/G/UTIL,8300,IND@SAC 01/11/2021 10:00PM ET,IND,44.36
PF/C,Kristaps Porzingis (16132042),Kristaps Porzingis,16132042,PF/C/F/UTIL,8200,NO@DAL 01/11/2021 08:30PM ET,DAL,0
SF,Khris Middleton (16132046),Khris Middleton,16132046,SF/F/UTIL,8200,MIL@ORL 01/11/2021 07:00PM ET,MIL,41.95
PG,Kyle Lowry (16132039),Kyle Lowry,16132039,PG/G/UTIL,8200,TOR@POR 01/11/2021 10:00PM ET,TOR,39.84
PF,Pascal Siakam (16132049),Pascal Siakam,16132049,PF/F/UTIL,8100,TOR@POR 01/11/2021 10:00PM ET,TOR,40.19
SF/PF,Gordon Hayward (16132052),Gordon Hayward,16132052,SF/PF/F/UTIL,7900,NY@CHA 01/11/2021 07:00PM ET,CHA,37.85
SG,Devin Booker (16132056),Devin Booker,16132056,SG/G/UTIL,7900,PHO@WAS 01/11/2021 07:00PM ET,PHO,34.92
PG,De'Aaron Fox (16132059),De'Aaron Fox,16132059,PG/G/UTIL,7900,IND@SAC 01/11/2021 10:00PM ET,SAC,32.22
PF/C,Zion Williamson (16132062),Zion Williamson,16132062,PF/C/F/UTIL,7800,NO@DAL 01/11/2021 08:30PM ET,NO,36.86
PG,Ja Morant (16132066),Ja Morant,16132066,PG/G/UTIL,7700,MEM@CLE 01/11/2021 07:00PM ET,MEM,40.75
SF/PF,Tobias Harris (16132069),Tobias Harris,16132069,SF/PF/F/UTIL,7600,PHI@ATL 01/11/2021 07:30PM ET,PHI,37.97
PF/C,John Collins (16132073),John Collins,16132073,PF/C/F/UTIL,7400,PHI@ATL 01/11/2021 07:30PM ET,ATL,32.78
C,Deandre Ayton (16132077),Deandre Ayton,16132077,C/UTIL,7300,PHO@WAS 01/11/2021 07:00PM ET,PHO,32.92
C,Jonas Valanciunas (16132082),Jonas Valanciunas,16132082,C/UTIL,7200,MEM@CLE 01/11/2021 07:00PM ET,MEM,34.42
PG,Chris Paul (16132079),Chris Paul,16132079,PG/G/UTIL,7200,PHO@WAS 01/11/2021 07:00PM ET,PHO,33.55
SG/SF,RJ Barrett (16132084),RJ Barrett,16132084,SG/SF/F/G/UTIL,7100,NY@CHA 01/11/2021 07:00PM ET,NY,32.85
PF/C,Larry Nance Jr. (16132089),Larry Nance Jr.,16132089,PF/C/F/UTIL,7100,MEM@CLE 01/11/2021 07:00PM ET,CLE,30.1
C,Clint Capela (16132096),Clint Capela,16132096,C/UTIL,7000,PHI@ATL 01/11/2021 07:30PM ET,ATL,31.36
PG,LaMelo Ball (16132093),LaMelo Ball,16132093,PG/G/UTIL,7000,NY@CHA 01/11/2021 07:00PM ET,CHA,33.48
PG,Jrue Holiday (16132103),Jrue Holiday,16132103,PG/G/UTIL,6900,MIL@ORL 01/11/2021 07:00PM ET,MIL,33.78
SG/SF,Victor Oladipo (16132098),Victor Oladipo,16132098,SG/SF/F/G/UTIL,6900,IND@SAC 01/11/2021 10:00PM ET,IND,37
PG/SG,Collin Sexton (16132106),Collin Sexton,16132106,PG/SG/G/UTIL,6800,MEM@CLE 01/11/2021 07:00PM ET,CLE,36.22
PF/C,Jaren Jackson Jr. (16132110),Jaren Jackson Jr.,16132110,PF/C/F/UTIL,6800,MEM@CLE 01/11/2021 07:00PM ET,MEM,0
SG/SF,Tim Hardaway Jr. (16132114),Tim Hardaway Jr.,16132114,SG/SF/F/G/UTIL,6700,NO@DAL 01/11/2021 08:30PM ET,DAL,29.83
C,Steven Adams (16132122),Steven Adams,16132122,C/UTIL,6700,NO@DAL 01/11/2021 08:30PM ET,NO,29.94
PF,Aaron Gordon (16132119),Aaron Gordon,16132119,PF/F/UTIL,6700,MIL@ORL 01/11/2021 07:00PM ET,ORL,28.75
SF/PF,Kyle Anderson (16132124),Kyle Anderson,16132124,SF/PF/F/UTIL,6600,MEM@CLE 01/11/2021 07:00PM ET,MEM,30.92
C,Jusuf Nurkic (16132130),Jusuf Nurkic,16132130,C/UTIL,6600,TOR@POR 01/11/2021 10:00PM ET,POR,28.44
