slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,CHARLOTTE HORNETS,WIN,2539,15,26,3,4,10,16,4,6,5,2,0,1,4,35.9
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1933,15,28,2,3,6,6,3,4,4,1,0,1,4,28.9
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,NEW ORLEANS PELICANS,WIN,2213,14,29,2,8,11,12,2,9,11,1,0,9,2,28.9
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,WIN,2127,9,16,5,9,8,11,0,4,5,2,0,1,1,27.5
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,WIN,2138,11,13,0,0,6,7,1,7,6,1,2,4,3,27.1
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,HOME,CHARLOTTE HORNETS,WIN,2559,9,10,0,0,2,4,9,10,1,3,2,3,2,26.4
couside01,DeMarcus Cousins,NEW ORLEANS PELICANS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1277,8,15,0,3,15,15,2,8,3,0,0,1,6,26.2
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,PORTLAND TRAIL BLAZERS,WIN,2182,9,16,0,2,15,16,0,6,2,2,1,4,2,26.1
walkeke02,Kemba Walker,CHARLOTTE HORNETS,AWAY,LOS ANGELES CLIPPERS,LOSS,2575,11,19,6,10,6,8,0,2,2,1,0,3,2,23.5
thomais02,Isaiah Thomas,BOSTON CELTICS,AWAY,DETROIT PISTONS,WIN,2090,10,23,5,12,8,9,0,2,3,3,0,2,3,23.0
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,TORONTO RAPTORS,LOSS,2186,10,20,4,7,4,5,0,6,8,2,0,4,2,22.2
batumni01,Nicolas Batum,CHARLOTTE HORNETS,AWAY,LOS ANGELES CLIPPERS,LOSS,2585,9,18,8,13,5,5,0,8,4,0,1,5,3,21.7
willial03,Alan Williams,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,LOSS,2032,7,13,0,0,3,3,7,8,3,3,1,2,3,20.6
goberru01,Rudy Gobert,UTAH JAZZ,AWAY,WASHINGTON WIZARDS,WIN,2171,2,4,0,0,11,14,3,16,3,1,4,4,3,19.4
kanteen01,Enes Kanter,OKLAHOMA CITY THUNDER,HOME,NEW ORLEANS PELICANS,WIN,1438,6,9,0,0,8,10,3,6,3,1,0,2,4,18.7
warretj01,T.J. Warren,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,LOSS,2361,11,14,1,1,0,0,0,5,1,1,0,1,3,18.6
haywago01,Gordon Hayward,UTAH JAZZ,AWAY,WASHINGTON WIZARDS,WIN,2411,11,22,4,6,4,8,2,7,2,0,0,3,2,18.5
paulch01,Chris Paul,LOS ANGELES CLIPPERS,HOME,CHARLOTTE HORNETS,WIN,2431,4,18,2,6,5,6,0,9,17,1,0,0,3,18.0
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,WIN,2280,9,17,3,6,2,2,1,4,6,0,1,4,0,17.5
gallida01,Danilo Gallinari,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,LOSS,2087,6,16,2,7,10,11,0,4,1,2,0,1,2,16.9
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,UTAH JAZZ,LOSS,2044,9,16,3,7,1,2,1,2,4,0,0,0,4,16.5
ibakase01,Serge Ibaka,TORONTO RAPTORS,HOME,PORTLAND TRAIL BLAZERS,WIN,2068,8,15,2,5,0,0,2,8,2,2,1,1,3,16.4
randoza01,Zach Randolph,MEMPHIS GRIZZLIES,AWAY,DENVER NUGGETS,WIN,1568,9,18,0,2,2,2,4,7,2,0,0,1,0,16.3
harklma01,Maurice Harkless,PORTLAND TRAIL BLAZERS,AWAY,TORONTO RAPTORS,LOSS,2156,7,9,2,3,2,4,2,3,0,2,1,1,4,16.1
walljo01,John Wall,WASHINGTON WIZARDS,HOME,UTAH JAZZ,LOSS,2200,9,18,2,4,3,5,0,3,11,4,0,9,2,16.0
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,WIN,1532,9,18,2,7,5,6,1,2,1,0,0,2,0,15.6
crowdja01,Jae Crowder,BOSTON CELTICS,AWAY,DETROIT PISTONS,WIN,2005,3,8,1,4,7,9,0,11,5,1,0,0,3,15.4
dedmode01,Dewayne Dedmon,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,WIN,1217,4,4,0,0,3,4,4,5,3,1,0,1,1,15.4
hillge01,George Hill,UTAH JAZZ,AWAY,WASHINGTON WIZARDS,WIN,2213,7,13,5,8,2,4,0,3,6,1,1,5,1,15.3
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,WIN,1398,8,14,0,0,0,0,5,4,1,0,0,0,0,14.8
brogdma01,Malcolm Brogdon,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,WIN,1430,6,9,1,3,2,2,0,0,7,2,0,2,3,14.8
harriga01,Gary Harris,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,LOSS,2039,8,16,3,8,0,0,2,1,3,1,1,1,3,14.3
redicjj01,J.J. Redick,LOS ANGELES CLIPPERS,HOME,CHARLOTTE HORNETS,WIN,2294,9,16,3,7,1,2,0,2,2,1,0,2,2,14.2
jacksre01,Reggie Jackson,DETROIT PISTONS,HOME,BOSTON CELTICS,LOSS,2018,6,12,3,5,2,2,1,3,6,1,0,3,2,14.0
valanjo01,Jonas Valančiūnas,TORONTO RAPTORS,HOME,PORTLAND TRAIL BLAZERS,WIN,1332,7,8,0,0,1,2,2,5,1,0,0,1,2,13.6
parketo01,Tony Parker,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,WIN,1182,4,5,0,0,0,0,0,3,9,0,0,0,0,13.3
caldwke01,Kentavious Caldwell-Pope,DETROIT PISTONS,HOME,BOSTON CELTICS,LOSS,2172,6,14,3,8,3,5,0,3,3,1,2,1,3,13.0
lambje01,Jeremy Lamb,CHARLOTTE HORNETS,AWAY,LOS ANGELES CLIPPERS,LOSS,2212,5,10,1,3,8,8,1,5,2,0,0,3,4,13.0
ingrabr01,Brandon Ingram,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,LOSS,2121,10,15,1,4,1,1,1,1,0,0,1,3,4,12.6
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,NEW ORLEANS PELICANS,WIN,1759,6,10,0,0,1,5,9,1,0,0,0,0,3,12.2
gasolpa01,Pau Gasol,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,WIN,1178,6,12,2,2,1,1,0,7,0,1,1,0,2,12.0
monrogr01,Greg Monroe,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,WIN,2010,5,13,0,0,4,5,2,6,3,3,2,3,3,12.0
nelsoja01,Jameer Nelson,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,LOSS,1919,5,8,2,4,0,0,0,2,4,1,1,0,4,11.9
aminual01,Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,AWAY,TORONTO RAPTORS,LOSS,1761,3,6,1,3,6,6,3,5,2,0,1,2,5,11.7
josepco01,Cory Joseph,TORONTO RAPTORS,HOME,PORTLAND TRAIL BLAZERS,WIN,1986,6,12,1,1,1,1,0,1,6,1,0,1,2,11.7
roziete01,Terry Rozier,BOSTON CELTICS,AWAY,DETROIT PISTONS,WIN,1064,4,5,3,4,2,2,1,2,2,0,0,1,3,11.6
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,LOS ANGELES LAKERS,WIN,1023,4,8,1,4,0,0,0,2,7,2,0,1,0,11.5
robinth01,Thomas Robinson,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,LOSS,1004,4,7,0,0,1,2,4,4,0,4,0,2,0,11.3
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,LOSS,2000,5,11,0,2,0,0,2,9,6,1,1,2,3,11.1
beaslmi01,Michael Beasley,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,WIN,1367,8,10,0,0,1,1,1,2,0,1,1,4,3,11.0
clarkjo01,Jordan Clarkson,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,LOSS,1637,8,16,1,3,2,2,0,2,2,0,0,2,0,11.0
russeda01,D'Angelo Russell,LOS ANGELES LAKERS,HOME,SAN ANTONIO SPURS,LOSS,1762,8,16,2,5,0,0,2,3,3,0,0,3,1,11.0
smartma01,Marcus Smart,BOSTON CELTICS,AWAY,DETROIT PISTONS,WIN,1860,5,10,0,3,4,5,4,1,2,1,0,2,3,10.9
chandwi01,Wilson Chandler,DENVER NUGGETS,HOME,MEMPHIS GRIZZLIES,LOSS,2144,5,15,2,7,2,2,6,3,6,1,0,4,3,10.6
drumman01,Andre Drummond,DETROIT PISTONS,HOME,BOSTON CELTICS,LOSS,2157,8,13,0,0,1,11,2,13,0,2,0,3,2,10.6
snellto01,Tony Snell,MILWAUKEE BUCKS,HOME,PHOENIX SUNS,WIN,1949,5,9,3,6,0,0,1,2,2,0,0,1,1,10.0
morrima03,Marcus Morris,DETROIT PISTONS,HOME,BOSTON CELTICS,LOSS,2272,5,15,2,7,4,5,5,5,4,1,0,5,3,9.7
bledser01,Eric Bledsoe,PHOENIX SUNS,AWAY,MILWAUKEE BUCKS,LOSS,2051,4,10,0,2,3,4,0,4,9,2,2,5,4,9.5
bogdabo02,Bojan Bogdanović,WASHINGTON WIZARDS,HOME,UTAH JAZZ,LOSS,1989,5,10,3,6,2,2,0,1,1,1,1,2,3,9.5
