Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55719-14528,SF,Jimmy,Jimmy Butler,Butler,47.832001953125,25,11000,CLE@MIA,MIA,CLE,,,,,
55719-49111,C,Joel,Joel Embiid,Embiid,53.11290322580645,31,10700,NY@PHI,PHI,NY,O,Knee,,,
55719-9488,SF,LeBron,LeBron James,James,47.34102689302885,39,10400,MIN@LAL,LAL,MIN,,,,,
55719-20848,PG,Damian,Damian Lillard,Lillard,47.215788188733555,38,10100,NO@POR,POR,NO,,,,,
55719-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,44.73684210526316,19,9700,MIN@LAL,MIN,LAL,,,,,
55719-40783,SG,Zach,Zach LaVine,LaVine,42.14210590563322,38,9400,OKC@CHI,CHI,OKC,,,,,
55719-42669,PF,Julius,Julius Randle,Randle,44.0024384289253,41,9200,NY@PHI,NY,PHI,,,,,
55719-84671,PG,Trae,Trae Young,Young,44,37,9000,ATL@HOU,ATL,HOU,,,,,
55719-15755,PF,Anthony,Anthony Davis,Davis,44.54782502547555,23,9000,MIN@LAL,LAL,MIN,O,Calf,,,
55719-80808,PF,Jayson,Jayson Tatum,Tatum,43.111766142003674,34,8900,UTA@BOS,BOS,UTA,,,,,
55719-40203,C,Rudy,Rudy Gobert,Gobert,40.34615384615385,39,8800,UTA@BOS,UTA,BOS,,,,,
55719-19067,SG,CJ,CJ McCollum,McCollum,42.74615478515625,13,8700,NO@POR,POR,NO,,,,,
55719-42202,PF,Christian,Christian Wood,Wood,41.81176398782169,17,8600,ATL@HOU,HOU,ATL,GTD,Ankle,,,
55719-12332,PG,John,John Wall,Wall,35.46800048828125,25,8500,ATL@HOU,HOU,ATL,O,Knee,,,
55719-80817,PF,Bam,Bam Adebayo,Adebayo,41.48787804805871,33,8500,CLE@MIA,MIA,CLE,GTD,Knee,,,
55719-110310,PF,Zion,Zion Williamson,Williamson,40.23158023231908,38,8400,NO@POR,NO,POR,,,,,
55719-55059,C,Clint,Clint Capela,Capela,40.94705738740809,34,8300,ATL@HOU,ATL,HOU,GTD,Heel,,,
55719-66113,SG,Donovan,Donovan Mitchell,Mitchell,38.82432432432432,37,8200,UTA@BOS,UTA,BOS,,,,,
55719-66115,PG,Ben,Ben Simmons,Simmons,40.228126525878906,32,8200,NY@PHI,PHI,NY,,,,,
55719-84680,SG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,40.150001525878906,32,8000,OKC@CHI,OKC,CHI,,,,,
55719-14518,PF,Tobias,Tobias Harris,Harris,37.53529268152573,34,7800,NY@PHI,PHI,NY,,,,,
55719-66048,SF,Brandon,Brandon Ingram,Ingram,38.85384740584936,39,7700,NO@POR,NO,POR,,,,,
55719-15684,SG,Victor,Victor Oladipo,Oladipo,36.84615384615385,26,7700,ATL@HOU,HOU,ATL,,,,,
55719-67026,SF,Jaylen,Jaylen Brown,Brown,38.56110975477431,36,7600,UTA@BOS,BOS,UTA,,,,,
55719-80821,C,Jarrett,Jarrett Allen,Allen,32.42702834670608,37,7500,CLE@MIA,CLE,MIA,,,,,
55719-84667,SG,Collin,Collin Sexton,Sexton,34.18181818181818,33,7400,CLE@MIA,CLE,MIA,,,,,
55719-14507,PG,Kemba,Kemba Walker,Walker,31.10000055486506,22,7100,UTA@BOS,BOS,UTA,,,,,
55719-145321,SG,Anthony,Anthony Edwards,Edwards,26.525641025641026,39,7000,MIN@LAL,MIN,LAL,,,,,
55719-80806,PG,Lonzo,Lonzo Ball,Ball,30.61666531032986,36,6800,NO@POR,NO,POR,,,,,
55719-9666,PF,Thaddeus,Thaddeus Young,Young,29.748485218394887,33,6800,OKC@CHI,CHI,OKC,,,,,
