Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (14988082),James Harden,14988082,PG/SG/G/UTIL,11300,HOU@POR 08/04/2020 09:00PM ET,HOU,59.59
PF,Giannis Antetokounmpo (14988086),Giannis Antetokounmpo,14988086,PF/F/UTIL,10900,BKN@MIL 08/04/2020 01:30PM ET,MIL,60.46
PG/SF,Luka Doncic (14988089),Luka Doncic,14988089,PG/SF/F/G/UTIL,10700,DAL@SAC 08/04/2020 02:30PM ET,DAL,57.25
PG,Damian Lillard (14988094),Damian Lillard,14988094,PG/G/UTIL,9900,HOU@POR 08/04/2020 09:00PM ET,POR,49.89
PG,Russell Westbrook (14988097),Russell Westbrook,14988097,PG/G/UTIL,9400,HOU@POR 08/04/2020 09:00PM ET,HOU,51.43
SF,Kawhi Leonard (14988100),Kawhi Leonard,14988100,SF/F/UTIL,9100,PHO@LAC 08/04/2020 04:00PM ET,LAC,48.24
C,Kristaps Porzingis (14988103),Kristaps Porzingis,14988103,C/UTIL,9000,DAL@SAC 08/04/2020 02:30PM ET,DAL,41.14
PF/C,Domantas Sabonis (14988105),Domantas Sabonis,14988105,PF/C/F/UTIL,8700,ORL@IND 08/04/2020 06:00PM ET,IND,44.20
PF/C,Jusuf Nurkic (14988109),Jusuf Nurkic,14988109,PF/C/F/UTIL,8500,HOU@POR 08/04/2020 09:00PM ET,POR,52.5
PG/SG,Devin Booker (14988113),Devin Booker,14988113,PG/SG/G/UTIL,8400,PHO@LAC 08/04/2020 04:00PM ET,PHO,42.38
SF/PF,Jayson Tatum (14988117),Jayson Tatum,14988117,SF/PF/F/UTIL,8300,BOS@MIA 08/04/2020 06:30PM ET,BOS,41.96
PG/SG,CJ McCollum (14988121),CJ McCollum,14988121,PG/SG/G/UTIL,8200,HOU@POR 08/04/2020 09:00PM ET,POR,37.65
SF,Paul George (14988125),Paul George,14988125,SF/F/UTIL,8100,PHO@LAC 08/04/2020 04:00PM ET,LAC,38.28
SF/PF,T.J. Warren (14988128),T.J. Warren,14988128,SF/PF/F/UTIL,8000,ORL@IND 08/04/2020 06:00PM ET,IND,30.21
SF,Khris Middleton (14988132),Khris Middleton,14988132,SF/F/UTIL,7900,BKN@MIL 08/04/2020 01:30PM ET,MIL,37.63
C,Nikola Vucevic (14988135),Nikola Vucevic,14988135,C/UTIL,7800,ORL@IND 08/04/2020 06:00PM ET,ORL,43.35
C,Bam Adebayo (14988137),Bam Adebayo,14988137,C/UTIL,7700,BOS@MIA 08/04/2020 06:30PM ET,MIA,41.45
SG,Caris LeVert (14988139),Caris LeVert,14988139,SG/G/UTIL,7600,BKN@MIL 08/04/2020 01:30PM ET,BKN,31.72
PF/C,Deandre Ayton (14988142),Deandre Ayton,14988142,PF/C/F/UTIL,7500,PHO@LAC 08/04/2020 04:00PM ET,PHO,41.02
