slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,MINNESOTA TIMBERWOLVES,WIN,2132,13,20,3,8,8,9,1,8,8,1,1,1,5,35.2
rubiori01,Ricky Rubio,PHOENIX SUNS,HOME,MILWAUKEE BUCKS,WIN,2264,8,15,3,7,6,6,1,12,13,3,0,1,4,31.5
bookede01,Devin Booker,PHOENIX SUNS,HOME,MILWAUKEE BUCKS,WIN,2354,13,17,4,6,6,7,1,4,8,1,2,6,4,31.2
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,SACRAMENTO KINGS,WIN,2144,10,15,6,10,4,5,0,5,8,3,0,2,5,29.2
doncilu01,Luka Dončić,DALLAS MAVERICKS,HOME,INDIANA PACERS,LOSS,2177,13,26,4,13,6,10,1,9,8,2,0,3,3,28.2
georgpa01,Paul George,LOS ANGELES CLIPPERS,HOME,LOS ANGELES LAKERS,LOSS,2215,9,16,3,7,10,11,2,4,3,3,1,4,4,25.8
jamesle01,LeBron James,LOS ANGELES LAKERS,AWAY,LOS ANGELES CLIPPERS,WIN,2071,7,17,2,6,12,14,2,6,9,0,2,2,3,25.8
drumman01,Andre Drummond,CLEVELAND CAVALIERS,HOME,SAN ANTONIO SPURS,WIN,1987,11,16,0,2,6,11,4,13,1,0,3,1,5,25.7
napiesh01,Shabazz Napier,WASHINGTON WIZARDS,HOME,MIAMI HEAT,LOSS,2380,6,14,4,8,11,14,1,3,7,4,0,2,4,25.3
powelno01,Norman Powell,TORONTO RAPTORS,AWAY,SACRAMENTO KINGS,WIN,2567,11,21,6,12,3,4,0,2,5,2,1,1,2,25.3
davisan02,Anthony Davis,LOS ANGELES LAKERS,AWAY,LOS ANGELES CLIPPERS,WIN,2055,11,19,1,4,7,8,0,7,2,2,1,1,5,23.9
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,PHOENIX SUNS,LOSS,2107,13,26,3,10,10,11,0,2,4,0,0,4,3,23.8
adebaba01,Bam Adebayo,MIAMI HEAT,AWAY,WASHINGTON WIZARDS,WIN,1996,9,13,0,0,9,12,2,12,6,0,1,5,4,23.6
sabondo01,Domantas Sabonis,INDIANA PACERS,AWAY,DALLAS MAVERICKS,WIN,2480,8,13,1,1,3,4,2,15,6,1,0,1,1,23.4
paulch01,Chris Paul,OKLAHOMA CITY THUNDER,AWAY,BOSTON CELTICS,WIN,2247,9,19,0,3,10,10,1,5,7,1,1,4,2,22.3
augusdj01,D.J. Augustin,ORLANDO MAGIC,AWAY,HOUSTON ROCKETS,WIN,1608,7,10,4,6,6,6,1,1,3,1,0,2,0,21.9
siakapa01,Pascal Siakam,TORONTO RAPTORS,AWAY,SACRAMENTO KINGS,WIN,2305,7,15,2,8,7,8,0,8,5,3,0,1,3,21.6
hardati02,Tim Hardaway,DALLAS MAVERICKS,HOME,INDIANA PACERS,LOSS,2325,11,21,6,11,2,2,1,3,1,0,1,1,1,21.3
