Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Luka Doncic (16377056),Luka Doncic,16377056,PG/G/UTIL,10900,NO@DAL 02/12/2021 07:30PM ET,DAL,56.72
PF/C,Giannis Antetokounmpo (16377059),Giannis Antetokounmpo,16377059,PF/C/F/UTIL,10800,MIL@UTA 02/12/2021 09:00PM ET,MIL,54.81
C,Nikola Jokic (16377063),Nikola Jokic,16377063,C/UTIL,10700,OKC@DEN 02/12/2021 09:00PM ET,DEN,59.38
PG/SF,LeBron James (16377065),LeBron James,16377065,PG/SF/F/G/UTIL,10100,MEM@LAL 02/12/2021 10:00PM ET,LAL,50.91
PG,Trae Young (16377070),Trae Young,16377070,PG/G/UTIL,10000,SA@ATL 02/12/2021 07:30PM ET,ATL,47.89
PG,Damian Lillard (16377073),Damian Lillard,16377073,PG/G/UTIL,9800,CLE@POR 02/12/2021 10:00PM ET,POR,48.91
SF,Kawhi Leonard (16377076),Kawhi Leonard,16377076,SF/F/UTIL,9500,LAC@CHI 02/12/2021 08:00PM ET,LAC,46.53
C,Nikola Vucevic (16377079),Nikola Vucevic,16377079,C/UTIL,9400,ORL@SAC 02/12/2021 10:00PM ET,ORL,47.80
C,Karl-Anthony Towns (16377081),Karl-Anthony Towns,16377081,C/UTIL,9300,MIN@CHA 02/12/2021 07:00PM ET,MIN,48.8
SG,Zach LaVine (16377087),Zach LaVine,16377087,SG/G/UTIL,9200,LAC@CHI 02/12/2021 08:00PM ET,CHI,45.81
PF/C,Anthony Davis (16377083),Anthony Davis,16377083,PF/C/F/UTIL,9200,MEM@LAL 02/12/2021 10:00PM ET,LAL,44.40
PF/C,Julius Randle (16377090),Julius Randle,16377090,PF/C/F/UTIL,9100,NY@WAS 02/12/2021 07:00PM ET,NY,46.95
PG,Russell Westbrook (16377097),Russell Westbrook,16377097,PG/G/UTIL,9000,NY@WAS 02/12/2021 07:00PM ET,WAS,46.95
PG,De'Aaron Fox (16377094),De'Aaron Fox,16377094,PG/G/UTIL,9000,ORL@SAC 02/12/2021 10:00PM ET,SAC,40.72
SG,Bradley Beal (16377100),Bradley Beal,16377100,SG/G/UTIL,8900,NY@WAS 02/12/2021 07:00PM ET,WAS,49.30
PF,Jayson Tatum (16377103),Jayson Tatum,16377103,PF/F/UTIL,8800,DET@BOS 02/12/2021 08:00PM ET,BOS,45.55
SG,Paul George (16377106),Paul George,16377106,SG/G/UTIL,8700,LAC@CHI 02/12/2021 08:00PM ET,LAC,43.88
PG,LaMelo Ball (16377109),LaMelo Ball,16377109,PG/G/UTIL,8600,MIN@CHA 02/12/2021 07:00PM ET,CHA,34.23
PG/SG,Shai Gilgeous-Alexander (16377112),Shai Gilgeous-Alexander,16377112,PG/SG/G/UTIL,8400,OKC@DEN 02/12/2021 09:00PM ET,OKC,41.98
PF/C,Kristaps Porzingis (16377116),Kristaps Porzingis,16377116,PF/C/F/UTIL,8300,NO@DAL 02/12/2021 07:30PM ET,DAL,37.05
SF/PF,Brandon Ingram (16377124),Brandon Ingram,16377124,SF/PF/F/UTIL,8200,NO@DAL 02/12/2021 07:30PM ET,NO,40.92
C,Andre Drummond (16377128),Andre Drummond,16377128,C/UTIL,8200,CLE@POR 02/12/2021 10:00PM ET,CLE,44.17
PG/SG,Donovan Mitchell (16377120),Donovan Mitchell,16377120,PG/SG/G/UTIL,8200,MIL@UTA 02/12/2021 09:00PM ET,UTA,39.82
C,Clint Capela (16377130),Clint Capela,16377130,C/UTIL,8100,SA@ATL 02/12/2021 07:30PM ET,ATL,39.14
SF/PF,DeMar DeRozan (16377144),DeMar DeRozan,16377144,SF/PF/F/UTIL,8000,SA@ATL 02/12/2021 07:30PM ET,SA,38.51
PF/C,Zion Williamson (16377135),Zion Williamson,16377135,PF/C/F/UTIL,8000,NO@DAL 02/12/2021 07:30PM ET,NO,39.44
PG,CJ McCollum (16377132),CJ McCollum,16377132,PG/G/UTIL,8000,CLE@POR 02/12/2021 10:00PM ET,POR,44.48
SG/SF,Khris Middleton (16377139),Khris Middleton,16377139,SG/SF/F/G/UTIL,8000,MIL@UTA 02/12/2021 09:00PM ET,MIL,40.37
SF,Jaylen Brown (16377148),Jaylen Brown,16377148,SF/F/UTIL,7800,DET@BOS 02/12/2021 08:00PM ET,BOS,42.51
PF/C,John Collins (16377151),John Collins,16377151,PF/C/F/UTIL,7700,SA@ATL 02/12/2021 07:30PM ET,ATL,34.20
SF/PF,Jerami Grant (16377155),Jerami Grant,16377155,SF/PF/F/UTIL,7500,DET@BOS 02/12/2021 08:00PM ET,DET,39.8
C,Rudy Gobert (16377159),Rudy Gobert,16377159,C/UTIL,7500,MIL@UTA 02/12/2021 09:00PM ET,UTA,38.81
PG,Jrue Holiday (16377161),Jrue Holiday,16377161,PG/G/UTIL,7400,MIL@UTA 02/12/2021 09:00PM ET,MIL,35.65
SF/PF,Gordon Hayward (16377164),Gordon Hayward,16377164,SF/PF/F/UTIL,7300,MIN@CHA 02/12/2021 07:00PM ET,CHA,38.29
C,Jonas Valanciunas (16377168),Jonas Valanciunas,16377168,C/UTIL,7200,MEM@LAL 02/12/2021 10:00PM ET,MEM,36.22
SG,Malik Beasley (16377170),Malik Beasley,16377170,SG/G/UTIL,7100,MIN@CHA 02/12/2021 07:00PM ET,MIN,33.49
PG,Ja Morant (16377173),Ja Morant,16377173,PG/G/UTIL,7100,MEM@LAL 02/12/2021 10:00PM ET,MEM,34.69
SG/SF,Hamidou Diallo (16377176),Hamidou Diallo,16377176,SG/SF/F/G/UTIL,7000,OKC@DEN 02/12/2021 09:00PM ET,OKC,25.33
PF/C,Kevin Love (16377181),Kevin Love,16377181,PF/C/F/UTIL,7000,CLE@POR 02/12/2021 10:00PM ET,CLE,21.75
C,Enes Kanter (16377188),Enes Kanter,16377188,C/UTIL,6900,CLE@POR 02/12/2021 10:00PM ET,POR,29.67
PG,Mike Conley (16377185),Mike Conley,16377185,PG/G/UTIL,6900,MIL@UTA 02/12/2021 09:00PM ET,UTA,33.26
PG,Dejounte Murray (16377198),Dejounte Murray,16377198,PG/G/UTIL,6800,SA@ATL 02/12/2021 07:30PM ET,SA,34.54
PG,Jamal Murray (16377195),Jamal Murray,16377195,PG/G/UTIL,6800,OKC@DEN 02/12/2021 09:00PM ET,DEN,32.20
PG/SF,Aaron Gordon (16377190),Aaron Gordon,16377190,PG/SF/F/G/UTIL,6800,ORL@SAC 02/12/2021 10:00PM ET,ORL,32.09
PG,Lonzo Ball (16377208),Lonzo Ball,16377208,PG/G/UTIL,6700,NO@DAL 02/12/2021 07:30PM ET,NO,30.51
