Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16879838),Giannis Antetokounmpo,16879838,PF/C/F/UTIL,10900,MIL@POR 04/02/2021 10:00PM ET,MIL,57.02
PG/SF,Luka Doncic (16879842),Luka Doncic,16879842,PG/SF/F/G/UTIL,10700,DAL@NY 04/02/2021 07:30PM ET,DAL,56.15
C,Karl-Anthony Towns (16879847),Karl-Anthony Towns,16879847,C/UTIL,10100,MIN@MEM 04/02/2021 08:00PM ET,MIN,49.05
PG,LeBron James (16879849),LeBron James,16879849,PG/G/UTIL,10000,LAL@SAC 04/02/2021 10:00PM ET,LAL,50.71
PG,Damian Lillard (16879852),Damian Lillard,16879852,PG/G/UTIL,9900,MIL@POR 04/02/2021 10:00PM ET,POR,50.05
PG,Stephen Curry (16879855),Stephen Curry,16879855,PG/G/UTIL,9700,GS@TOR 04/02/2021 07:00PM ET,GS,49.18
PF/C,Julius Randle (16879858),Julius Randle,16879858,PF/C/F/UTIL,9600,DAL@NY 04/02/2021 07:30PM ET,NY,47.92
PG,Trae Young (16879862),Trae Young,16879862,PG/G/UTIL,9400,ATL@NO 04/02/2021 09:00PM ET,ATL,46.72
PF/C,Domantas Sabonis (16879865),Domantas Sabonis,16879865,PF/C/F/UTIL,9300,CHA@IND 04/02/2021 08:00PM ET,IND,47.14
PF/C,Zion Williamson (16879869),Zion Williamson,16879869,PF/C/F/UTIL,9200,ATL@NO 04/02/2021 09:00PM ET,NO,42.89
PF,Jayson Tatum (16879873),Jayson Tatum,16879873,PF/F/UTIL,9100,HOU@BOS 04/02/2021 07:30PM ET,BOS,44.40
C,Nikola Vucevic (16879876),Nikola Vucevic,16879876,C/UTIL,9000,CHI@UTA 04/02/2021 09:00PM ET,CHI,49.18
PG,De'Aaron Fox (16879878),De'Aaron Fox,16879878,PG/G/UTIL,8900,LAL@SAC 04/02/2021 10:00PM ET,SAC,42.93
PG/SG,Donovan Mitchell (16879881),Donovan Mitchell,16879881,PG/SG/G/UTIL,8800,CHI@UTA 04/02/2021 09:00PM ET,UTA,42.51
SG,Devin Booker (16879885),Devin Booker,16879885,SG/G/UTIL,8600,OKC@PHO 04/02/2021 10:00PM ET,PHO,39.08
C,Christian Wood (16879888),Christian Wood,16879888,C/UTIL,8400,HOU@BOS 04/02/2021 07:30PM ET,HOU,40.64
SG,Zach LaVine (16879890),Zach LaVine,16879890,SG/G/UTIL,8300,CHI@UTA 04/02/2021 09:00PM ET,CHI,43.42
PG/SG,Fred VanVleet (16879893),Fred VanVleet,16879893,PG/SG/G/UTIL,8200,GS@TOR 04/02/2021 07:00PM ET,TOR,40.67
PG/SG,CJ McCollum (16879897),CJ McCollum,16879897,PG/SG/G/UTIL,8200,MIL@POR 04/02/2021 10:00PM ET,POR,40.75
PG/SG,Terry Rozier (16879903),Terry Rozier,16879903,PG/SG/G/UTIL,8100,CHA@IND 04/02/2021 08:00PM ET,CHA,34.58
C,Anthony Davis (16879901),Anthony Davis,16879901,C/UTIL,8100,LAL@SAC 04/02/2021 10:00PM ET,LAL,43.75
C,Clint Capela (16879907),Clint Capela,16879907,C/UTIL,8100,ATL@NO 04/02/2021 09:00PM ET,ATL,40.28
PF/C,Kristaps Porzingis (16879909),Kristaps Porzingis,16879909,PF/C/F/UTIL,8000,DAL@NY 04/02/2021 07:30PM ET,DAL,39.14
SG/SF,Khris Middleton (16879913),Khris Middleton,16879913,SG/SF/F/G/UTIL,8000,MIL@POR 04/02/2021 10:00PM ET,MIL,38.48
SF/PF,Brandon Ingram (16879918),Brandon Ingram,16879918,SF/PF/F/UTIL,8000,ATL@NO 04/02/2021 09:00PM ET,NO,39.88
SG/SF,Jaylen Brown (16879931),Jaylen Brown,16879931,SG/SF/F/G/UTIL,7900,HOU@BOS 04/02/2021 07:30PM ET,BOS,40.63
SF/PF,Gordon Hayward (16879927),Gordon Hayward,16879927,SF/PF/F/UTIL,7900,CHA@IND 04/02/2021 08:00PM ET,CHA,36.21
C,Rudy Gobert (16879922),Rudy Gobert,16879922,C/UTIL,7900,CHI@UTA 04/02/2021 09:00PM ET,UTA,40.28
PG,Chris Paul (16879924),Chris Paul,16879924,PG/G/UTIL,7900,OKC@PHO 04/02/2021 10:00PM ET,PHO,37.92
PG,John Wall (16879936),John Wall,16879936,PG/G/UTIL,7800,HOU@BOS 04/02/2021 07:30PM ET,HOU,37.86
PF/C,Pascal Siakam (16879942),Pascal Siakam,16879942,PF/C/F/UTIL,7800,GS@TOR 04/02/2021 07:00PM ET,TOR,39.69
PG,Shai Gilgeous-Alexander (16879939),Shai Gilgeous-Alexander,16879939,PG/G/UTIL,7800,OKC@PHO 04/02/2021 10:00PM ET,OKC,41
C,Jonas Valanciunas (16879946),Jonas Valanciunas,16879946,C/UTIL,7700,MIN@MEM 04/02/2021 08:00PM ET,MEM,37.53
PG,Ja Morant (16879948),Ja Morant,16879948,PG/G/UTIL,7600,MIN@MEM 04/02/2021 08:00PM ET,MEM,36.53
SG/SF,Andrew Wiggins (16879959),Andrew Wiggins,16879959,SG/SF/F/G/UTIL,7500,GS@TOR 04/02/2021 07:00PM ET,GS,31.58
PG/SG,Jrue Holiday (16879951),Jrue Holiday,16879951,PG/SG/G/UTIL,7500,MIL@POR 04/02/2021 10:00PM ET,MIL,34.56
PF/C,Richaun Holmes (16879955),Richaun Holmes,16879955,PF/C/F/UTIL,7500,LAL@SAC 04/02/2021 10:00PM ET,SAC,33.24
PG,LaMelo Ball (16879964),LaMelo Ball,16879964,PG/G/UTIL,7300,CHA@IND 04/02/2021 08:00PM ET,CHA,36.17
SF/PF,Kyle Kuzma (16879967),Kyle Kuzma,16879967,SF/PF/F/UTIL,7200,LAL@SAC 04/02/2021 10:00PM ET,LAL,26
C,Moses Brown (16879971),Moses Brown,16879971,C/UTIL,7200,OKC@PHO 04/02/2021 10:00PM ET,OKC,22.88
PG,Kyle Lowry (16879976),Kyle Lowry,16879976,PG/G/UTIL,7100,GS@TOR 04/02/2021 07:00PM ET,TOR,37.70
SG,Caris LeVert (16879973),Caris LeVert,16879973,SG/G/UTIL,7100,CHA@IND 04/02/2021 08:00PM ET,IND,33.22
PG,Dennis Schroder (16879984),Dennis Schroder,16879984,PG/G/UTIL,7100,LAL@SAC 04/02/2021 10:00PM ET,LAL,29.31
PG/SF,Anthony Edwards (16879979),Anthony Edwards,16879979,PG/SF/F/G/UTIL,7100,MIN@MEM 04/02/2021 08:00PM ET,MIN,29.60
PG,Malcolm Brogdon (16879994),Malcolm Brogdon,16879994,PG/G/UTIL,7000,CHA@IND 04/02/2021 08:00PM ET,IND,38.81
SF,RJ Barrett (16879987),RJ Barrett,16879987,SF/F/UTIL,7000,DAL@NY 04/02/2021 07:30PM ET,NY,31.42
C,Andre Drummond (16879997),Andre Drummond,16879997,C/UTIL,7000,LAL@SAC 04/02/2021 10:00PM ET,LAL,41.83
PF/C,John Collins (16879990),John Collins,16879990,PF/C/F/UTIL,7000,ATL@NO 04/02/2021 09:00PM ET,ATL,33.60
PG,Kemba Walker (16879999),Kemba Walker,16879999,PG/G/UTIL,6900,HOU@BOS 04/02/2021 07:30PM ET,BOS,33.03
PG,Lonzo Ball (16880002),Lonzo Ball,16880002,PG/G/UTIL,6900,ATL@NO 04/02/2021 09:00PM ET,NO,32.03
PF/C,OG Anunoby (16880005),OG Anunoby,16880005,PF/C/F/UTIL,6800,GS@TOR 04/02/2021 07:00PM ET,TOR,30.65
C,Jaren Jackson Jr. (16880009),Jaren Jackson Jr.,16880009,C/UTIL,6800,MIN@MEM 04/02/2021 08:00PM ET,MEM,0
C,Robert Williams (16880011),Robert Williams,16880011,C/UTIL,6700,HOU@BOS 04/02/2021 07:30PM ET,BOS,23.53
PF/C,Draymond Green (16880013),Draymond Green,16880013,PF/C/F/UTIL,6700,GS@TOR 04/02/2021 07:00PM ET,GS,30.92
PG/SG,Devonte' Graham (16880017),Devonte' Graham,16880017,PG/SG/G/UTIL,6700,CHA@IND 04/02/2021 08:00PM ET,CHA,27.76
PG,Mike Conley (16880021),Mike Conley,16880021,PG/G/UTIL,6600,CHI@UTA 04/02/2021 09:00PM ET,UTA,32.54
C,Montrezl Harrell (16880024),Montrezl Harrell,16880024,C/UTIL,6600,LAL@SAC 04/02/2021 10:00PM ET,LAL,28.00
PG/SG,Kevin Porter Jr. (16880032),Kevin Porter Jr.,16880032,PG/SG/G/UTIL,6500,HOU@BOS 04/02/2021 07:30PM ET,HOU,30.35
SF/PF,Kelly Oubre Jr. (16880028),Kelly Oubre Jr.,16880028,SF/PF/F/UTIL,6500,GS@TOR 04/02/2021 07:00PM ET,GS,28.45
