Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16458275),Giannis Antetokounmpo,16458275,PF/C/F/UTIL,11000,SAC@MIL 02/21/2021 09:00PM ET,MIL,57.04
C,Joel Embiid (16458279),Joel Embiid,16458279,C/UTIL,10900,PHI@TOR 02/21/2021 07:00PM ET,PHI,54.32
C,Nikola Jokic (16458281),Nikola Jokic,16458281,C/UTIL,10800,DEN@ATL 02/21/2021 07:30PM ET,DEN,59.60
PG,James Harden (16458283),James Harden,16458283,PG/G/UTIL,10600,BKN@LAC 02/21/2021 08:00PM ET,BKN,55.24
C,Nikola Vucevic (16458286),Nikola Vucevic,16458286,C/UTIL,10300,DET@ORL 02/21/2021 07:00PM ET,ORL,48.75
PG,Trae Young (16458288),Trae Young,16458288,PG/G/UTIL,9700,DEN@ATL 02/21/2021 07:30PM ET,ATL,47.37
SF,Kawhi Leonard (16458291),Kawhi Leonard,16458291,SF/F/UTIL,9500,BKN@LAC 02/21/2021 08:00PM ET,LAC,46.48
C,Karl-Anthony Towns (16458294),Karl-Anthony Towns,16458294,C/UTIL,9500,MIN@NY 02/21/2021 07:00PM ET,MIN,46.35
PF/C,Julius Randle (16458296),Julius Randle,16458296,PF/C/F/UTIL,9400,MIN@NY 02/21/2021 07:00PM ET,NY,47.2
PF/C,Kevin Durant (16458300),Kevin Durant,16458300,PF/C/F/UTIL,9300,BKN@LAC 02/21/2021 08:00PM ET,BKN,50.28
PG/SF,Ben Simmons (16458304),Ben Simmons,16458304,PG/SF/F/G/UTIL,9200,PHI@TOR 02/21/2021 07:00PM ET,PHI,41.97
SG,Paul George (16458309),Paul George,16458309,SG/G/UTIL,9100,BKN@LAC 02/21/2021 08:00PM ET,LAC,43.38
PG/SG,Kyrie Irving (16458312),Kyrie Irving,16458312,PG/SG/G/UTIL,8700,BKN@LAC 02/21/2021 08:00PM ET,BKN,45.84
PG,Jamal Murray (16458319),Jamal Murray,16458319,PG/G/UTIL,8600,DEN@ATL 02/21/2021 07:30PM ET,DEN,35.63
PF,Tobias Harris (16458316),Tobias Harris,16458316,PF/F/UTIL,8600,PHI@TOR 02/21/2021 07:00PM ET,PHI,39.05
PG/SG,Fred VanVleet (16458322),Fred VanVleet,16458322,PG/SG/G/UTIL,8200,PHI@TOR 02/21/2021 07:00PM ET,TOR,40.83
PG/SG,Shai Gilgeous-Alexander (16458326),Shai Gilgeous-Alexander,16458326,PG/SG/G/UTIL,8100,OKC@CLE 02/21/2021 07:00PM ET,OKC,41.14
C,Clint Capela (16458330),Clint Capela,16458330,C/UTIL,8000,DEN@ATL 02/21/2021 07:30PM ET,ATL,40.27
PF/C,Pascal Siakam (16458332),Pascal Siakam,16458332,PF/C/F/UTIL,7900,PHI@TOR 02/21/2021 07:00PM ET,TOR,40.86
SG/SF,Khris Middleton (16458336),Khris Middleton,16458336,SG/SF/F/G/UTIL,7800,SAC@MIL 02/21/2021 09:00PM ET,MIL,38.59
PG,De'Aaron Fox (16458341),De'Aaron Fox,16458341,PG/G/UTIL,7700,SAC@MIL 02/21/2021 09:00PM ET,SAC,40.37
SF/PF,Jerami Grant (16458344),Jerami Grant,16458344,SF/PF/F/UTIL,7600,DET@ORL 02/21/2021 07:00PM ET,DET,38.90
PG,Jrue Holiday (16458348),Jrue Holiday,16458348,PG/G/UTIL,7500,SAC@MIL 02/21/2021 09:00PM ET,MIL,35.65
C,Andre Drummond (16458351),Andre Drummond,16458351,C/UTIL,7400,OKC@CLE 02/21/2021 07:00PM ET,CLE,43.15
PG/SG,Collin Sexton (16458353),Collin Sexton,16458353,PG/SG/G/UTIL,7300,OKC@CLE 02/21/2021 07:00PM ET,CLE,34.05
PG,Kyle Lowry (16458357),Kyle Lowry,16458357,PG/G/UTIL,7200,PHI@TOR 02/21/2021 07:00PM ET,TOR,37.13
C,Jarrett Allen (16458360),Jarrett Allen,16458360,C/UTIL,7100,OKC@CLE 02/21/2021 07:00PM ET,CLE,30.45
C,Mason Plumlee (16458362),Mason Plumlee,16458362,C/UTIL,7000,DET@ORL 02/21/2021 07:00PM ET,DET,29.47
SG/SF,Norman Powell (16458364),Norman Powell,16458364,SG/SF/F/G/UTIL,6900,PHI@TOR 02/21/2021 07:00PM ET,TOR,26.46
PF/C,Kevin Love (16458369),Kevin Love,16458369,PF/C/F/UTIL,6800,OKC@CLE 02/21/2021 07:00PM ET,CLE,21.75
SG/SF,Terrence Ross (16458373),Terrence Ross,16458373,SG/SF/F/G/UTIL,6800,DET@ORL 02/21/2021 07:00PM ET,ORL,26.03
SG,Malik Beasley (16458378),Malik Beasley,16458378,SG/G/UTIL,6700,MIN@NY 02/21/2021 07:00PM ET,MIN,33.42
PG/SF,Aaron Gordon (16458381),Aaron Gordon,16458381,PG/SF/F/G/UTIL,6700,DET@ORL 02/21/2021 07:00PM ET,ORL,32.09
PF/C,John Collins (16458391),John Collins,16458391,PF/C/F/UTIL,6500,DEN@ATL 02/21/2021 07:30PM ET,ATL,32.60
SG/SF,Buddy Hield (16458386),Buddy Hield,16458386,SG/SF/F/G/UTIL,6500,SAC@MIL 02/21/2021 09:00PM ET,SAC,29.71
C,Al Horford (16458399),Al Horford,16458399,C/UTIL,6400,OKC@CLE 02/21/2021 07:00PM ET,OKC,32.45
PG/SG,Lou Williams (16458395),Lou Williams,16458395,PG/SG/G/UTIL,6400,BKN@LAC 02/21/2021 08:00PM ET,LAC,23.21
PG/SG,Tyrese Haliburton (16458404),Tyrese Haliburton,16458404,PG/SG/G/UTIL,6300,SAC@MIL 02/21/2021 09:00PM ET,SAC,28.51
SG,Evan Fournier (16458401),Evan Fournier,16458401,SG/G/UTIL,6300,DET@ORL 02/21/2021 07:00PM ET,ORL,30.47
PG/SG,D'Angelo Russell (16458408),D'Angelo Russell,16458408,PG/SG/G/UTIL,6200,MIN@NY 02/21/2021 07:00PM ET,MIN,33.48
PG,Delon Wright (16458412),Delon Wright,16458412,PG/G/UTIL,6200,DET@ORL 02/21/2021 07:00PM ET,DET,27.58
SF/PF,Harrison Barnes (16458415),Harrison Barnes,16458415,SF/PF/F/UTIL,6100,SAC@MIL 02/21/2021 09:00PM ET,SAC,30.72
PG,Ricky Rubio (16458419),Ricky Rubio,16458419,PG/G/UTIL,6000,MIN@NY 02/21/2021 07:00PM ET,MIN,22.82
SF/PF,Michael Porter Jr. (16458429),Michael Porter Jr.,16458429,SF/PF/F/UTIL,5900,DEN@ATL 02/21/2021 07:30PM ET,DEN,28.17
SG/SF,Joe Harris (16458433),Joe Harris,16458433,SG/SF/F/G/UTIL,5900,BKN@LAC 02/21/2021 08:00PM ET,BKN,25.05
SG/SF,Anthony Edwards (16458424),Anthony Edwards,16458424,SG/SF/F/G/UTIL,5900,MIN@NY 02/21/2021 07:00PM ET,MIN,24.93
C,Chris Boucher (16458422),Chris Boucher,16458422,C/UTIL,5900,PHI@TOR 02/21/2021 07:00PM ET,TOR,28.91
PF/C,Marvin Bagley III (16458438),Marvin Bagley III,16458438,PF/C/F/UTIL,5800,SAC@MIL 02/21/2021 09:00PM ET,SAC,26.62
SG/SF,Josh Jackson (16458442),Josh Jackson,16458442,SG/SF/F/G/UTIL,5800,DET@ORL 02/21/2021 07:00PM ET,DET,24.01
SF/PF,De'Andre Hunter (16458447),De'Andre Hunter,16458447,SF/PF/F/UTIL,5700,DEN@ATL 02/21/2021 07:30PM ET,ATL,30.40
