,name,team,date,location,opponent,minutes,made_two_point_field_goals,made_three_point_field_goals,made_free_throws,rebounds,assists,blocks,steals,turnovers,recent_average,predicted_points,actual_points
61,Michael Carter-Williams,ORLANDO MAGIC,2020-02-08,HOME,MILWAUKEE BUCKS,23.222166666666666,3.6851960000000004,1.1619000000000002,2.5363180000000005,4.7758709999999995,4.3962,0.83016,1.48143,1.6824100000000002,24.993,30.970115200000006,28.8
62,Reggie Bullock,NEW YORK KNICKS,2020-02-08,AWAY,DETROIT PISTONS,26.555,3.4404120000000002,1.50644,1.8412820000000003,4.984437,3.03356,0.39956,1.11435,1.2979100000000003,16.371,27.0169104,23.3
63,Jerami Grant,DENVER NUGGETS,2020-02-08,AWAY,PHOENIX SUNS,35.00033333333333,2.9351599999999998,2.04358,2.269888,5.624166,2.76144,1.4762399999999998,1.3090499999999998,1.2613599999999998,33.19799999999999,32.256617199999994,22.9
64,Joe Harris,BROOKLYN NETS,2020-02-08,AWAY,TORONTO RAPTORS,27.04733333333333,3.270450000000001,1.93444,1.116758,5.109786,3.17188,0.22618,1.22118,1.42245,24.933,27.2701712,22.4
65,Kyle Kuzma,LOS ANGELES LAKERS,2020-02-08,AWAY,GOLDEN STATE WARRIORS,24.386000000000003,3.673187999999999,1.51286,2.662922,6.763281,2.91096,0.50086,0.91509,1.4136199999999999,22.448,29.864485199999997,27.4
66,Julius Randle,NEW YORK KNICKS,2020-02-08,AWAY,DETROIT PISTONS,34.52066666666666,6.722736000000001,1.27532,3.664370000000001,7.899474,3.8284800000000003,0.61024,1.3109699999999997,1.89648,40.412,40.025040800000006,31.9
67,Dwight Howard,LOS ANGELES LAKERS,2020-02-08,AWAY,GOLDEN STATE WARRIORS,14.862333333333334,2.820623682596491,0.599186701754386,2.1423326027894745,5.161041464052632,1.711859197894737,0.6089019743859649,0.747630122631579,0.8888535784210527,16.219,21.52292133958246,20.6
68,De'Aaron Fox,SACRAMENTO KINGS,2020-02-08,HOME,SAN ANTONIO SPURS,34.23283333333333,6.224438,1.5043000000000002,6.192183000000001,4.638402,5.460400000000001,0.6393599999999999,1.4770500000000002,2.30138,41.786,40.95849140000001,20.9
69,Kent Bazemore,SACRAMENTO KINGS,2020-02-08,HOME,SAN ANTONIO SPURS,20.51516666666667,3.4858580000000003,1.2154,2.067805,5.379090000000001,2.7202400000000004,0.58896,1.37535,1.3427799999999999,18.439999999999994,27.771139,24.6
70,Taurean Waller-Prince,BROOKLYN NETS,2020-02-08,AWAY,TORONTO RAPTORS,26.58833333333333,2.495178,2.13346,2.251981,5.54901,2.8471200000000003,0.28938,1.23135,1.4572600000000002,23.639999999999997,27.677139,26.4
71,Monte Morris,DENVER NUGGETS,2020-02-08,AWAY,PHOENIX SUNS,33.70216666666667,3.6734980000000004,1.55352,1.478709,4.602645,4.1760399999999995,0.48458,1.2018300000000002,1.5386099999999998,23.804999999999996,28.794119000000002,21.7
72,Ryan Broekhoff,DALLAS MAVERICKS,2020-02-08,AWAY,CHARLOTTE HORNETS,13.554333333333334,1.2155711613684212,1.1326856996491228,0.9903067020000001,3.322349013421053,1.6492627445614039,0.35717808491228076,0.7227741242105264,0.7912377752631583,10.365000000000002,15.728837908736843,24.799999999999997
73,Boban Marjanović,DALLAS MAVERICKS,2020-02-08,AWAY,CHARLOTTE HORNETS,5.849166666666666,1.084493375964912,0.24701338684210522,0.5947799009210526,1.3898368077631575,0.6887978666666668,0.13487562631578945,0.30498478552631575,0.3347939859649123,7.933999999999999,7.190595032254386,17.2
74,Johnathan Motley,LOS ANGELES CLIPPERS,2020-02-08,AWAY,MINNESOTA TIMBERWOLVES,1.8575000000000002,0.25846525921052627,0.07488657894736843,0.1316762197368421,0.35882148710526324,0.2237564052631579,0.02989792894736843,0.08997241184210528,0.09919343289473685,2.5569999999999995,1.8999044568947367,15.1
75,Naz Reid,MINNESOTA TIMBERWOLVES,2020-02-08,HOME,LOS ANGELES CLIPPERS,6.112666666666667,0.8483821541754386,0.3159733915789474,0.30650680122807017,1.2574974649473685,0.7183734554385964,0.18466044280701754,0.3134253747368421,0.3441720880701755,6.297000000000001,6.68783378997193,25.299999999999997
76,Bruce Brown,DETROIT PISTONS,2020-02-08,HOME,NEW YORK KNICKS,31.639333333333333,4.541272,1.0655999999999999,2.338248,5.897517,4.2028,0.72386,1.52649,1.76102,26.066000000000003,32.988842399999996,24.1
77,Terry Rozier,CHARLOTTE HORNETS,2020-02-08,HOME,DALLAS MAVERICKS,35.120666666666665,3.1768340000000004,2.27684,3.2670790000000003,5.585922,3.65236,0.3517200000000001,0.86928,1.6766899999999998,28.591000000000005,30.619223400000003,27.7
78,DeMar DeRozan,SAN ANTONIO SPURS,2020-02-08,AWAY,SACRAMENTO KINGS,34.982166666666664,9.055138,0.766,6.187234000000001,5.626608,4.7998,0.20704,1.4680500000000003,1.87879,45.279,43.6936196,23.6
79,Alen Smailagić,GOLDEN STATE WARRIORS,2020-02-08,HOME,LOS ANGELES LAKERS,9.309,1.3507192417894738,0.4518392621052632,0.7941037550526315,2.269181927842105,1.32299508,0.25529197578947366,0.441202504736842,0.5797204247368422,8.363,11.068333975199998,17.7
80,Wesley Matthews,MILWAUKEE BUCKS,2020-02-08,AWAY,ORLANDO MAGIC,25.79416666666667,2.0499659999999986,1.6669399999999999,1.637359,4.360491000000001,2.7947200000000003,0.50534,0.9675900000000001,1.3574800000000002,14.097999999999999,23.2240902,21.0
81,Dorian Finney-Smith,DALLAS MAVERICKS,2020-02-08,AWAY,CHARLOTTE HORNETS,32.04783333333333,2.462580000000001,1.88094,1.959032,7.06224,3.54056,0.8850600000000002,1.0911300000000002,1.5548600000000006,26.399999999999995,30.686250000000005,19.9
82,Lou Williams,LOS ANGELES CLIPPERS,2020-02-08,AWAY,MINNESOTA TIMBERWOLVES,27.185333333333332,4.631892000000001,1.7076000000000002,5.019671000000001,4.598631,4.48592,0.37678,0.9660599999999999,1.9218799999999998,23.788,33.7601322,22.7
83,Gary Clark,ORLANDO MAGIC,2020-02-08,HOME,MILWAUKEE BUCKS,12.506833333333333,1.2801454831403503,0.7929990587719298,0.6347402227894736,3.1658376070526315,1.4282277063157893,0.4403326889473684,0.6966569468421052,0.6506910430701753,7.857,14.27565291762105,15.8
84,Zach Norvell,GOLDEN STATE WARRIORS,2020-02-08,HOME,LOS ANGELES LAKERS,11.310666666666666,1.2122486790175437,0.7757569557894736,0.6416142350175439,2.3166697962105265,1.4955082526315788,0.16463568280701757,0.6888910357894737,0.705267690526316,6.301,12.271961060084209,19.8
85,Mikal Bridges,PHOENIX SUNS,2020-02-08,HOME,DENVER NUGGETS,34.91116666666667,3.083666000000001,1.5000200000000001,1.9565230000000002,5.676396,3.51364,0.9834200000000001,1.6762800000000002,1.4556499999999999,30.173000000000002,31.229500200000004,16.1
86,Evan Fournier,ORLANDO MAGIC,2020-02-08,HOME,MILWAUKEE BUCKS,32.27683333333333,2.811356,2.17626,3.114013,4.570614,3.17144,0.32948,1.1797199999999999,1.5336200000000002,23.801999999999996,28.5013818,26.6
87,Markelle Fultz,ORLANDO MAGIC,2020-02-08,HOME,MILWAUKEE BUCKS,30.55366666666667,4.3139520000000005,1.01424,2.5768540000000004,4.383066,5.74676,0.21158000000000002,1.2543,2.3592500000000003,24.553,30.165687200000004,28.6
88,Montrezl Harrell,LOS ANGELES CLIPPERS,2020-02-08,AWAY,MINNESOTA TIMBERWOLVES,26.561,6.850216000000001,0.766,2.088726,6.58437,2.9263600000000003,0.9698399999999998,0.9491099999999999,1.3928700000000003,28.425000000000004,34.741921999999995,14.2
89,LaMarcus Aldridge,SAN ANTONIO SPURS,2020-02-08,AWAY,SACRAMENTO KINGS,33.27633333333333,5.462686,1.4615,2.378442,6.5490960000000005,3.4422,0.8053,1.18008,1.3533100000000005,32.413,35.313359199999994,32.0
90,Maxi Kleber,DALLAS MAVERICKS,2020-02-08,AWAY,CHARLOTTE HORNETS,27.520333333333333,2.821186000000001,1.5685,1.413052,7.508367,2.7926800000000003,1.3299400000000001,0.9419700000000001,1.1995300000000007,22.581,30.576184400000006,20.5
91,Ky Bowman,GOLDEN STATE WARRIORS,2020-02-08,HOME,LOS ANGELES LAKERS,19.508333333333333,2.9713979999999998,1.23038,1.2725240000000002,4.103244,3.1878400000000005,0.31622000000000006,1.41966,1.5290400000000002,11.012,24.290712799999994,24.9
92,Gary Harris,DENVER NUGGETS,2020-02-08,AWAY,PHOENIX SUNS,28.581500000000002,3.604928,1.3759000000000001,2.470068,4.638033,3.57044,0.24370000000000003,1.1506500000000002,1.58229,14.339000000000002,27.329683600000003,24.9
93,Bobby Portis,NEW YORK KNICKS,2020-02-08,AWAY,DETROIT PISTONS,20.3385,3.1536619999999997,1.3801800000000002,1.505436,4.9359,2.46408,0.49958,1.09062,1.21406,11.749999999999998,25.12904,18.3
94,Derrick White,SAN ANTONIO SPURS,2020-02-08,AWAY,SACRAMENTO KINGS,23.56383333333333,3.520078,1.2154,2.7778069999999997,4.828551000000001,3.8524800000000003,0.73646,0.9832800000000002,1.4175200000000001,20.637999999999998,28.7788442,17.7
95,Mitchell Robinson,NEW YORK KNICKS,2020-02-08,AWAY,DETROIT PISTONS,20.226333333333333,3.6613299999999995,0.766,1.673288,6.572697,2.45492,1.2753,1.26351,1.11341,21.540999999999997,29.3665844,23.0
96,Nicolò Melli,NEW ORLEANS PELICANS,2020-02-08,AWAY,INDIANA PACERS,16.6025,1.8512067121052633,1.338790647368421,1.3073227931578948,4.231259847236841,2.577826484210526,0.4079671157894737,1.1191220960526316,1.0034900526315795,18.842,21.548137285368416,20.7
97,Jakob Poeltl,SAN ANTONIO SPURS,2020-02-08,AWAY,SACRAMENTO KINGS,16.787166666666668,3.51952491345614,0.6767878771929825,2.3762861726578954,5.69789215818421,2.649651045263158,0.8649278387719297,0.8867334847368423,1.125385147280702,20.063,26.38724561211053,14.8
98,Danny Green,LOS ANGELES LAKERS,2020-02-08,AWAY,GOLDEN STATE WARRIORS,24.496,1.841435999999999,1.86382,1.7064940000000002,5.386668,3.09496,0.71072,1.42698,1.4692199999999995,22.184,27.031147599999997,12.9
99,Chris Boucher,TORONTO RAPTORS,2020-02-08,HOME,BROOKLYN NETS,13.287666666666667,2.2315559166315793,0.851487667017544,1.5123812394736837,3.5600134702105266,1.6141297985964913,0.41173583543859654,0.8173593442105261,0.7157786292982461,16.726999999999997,18.194673845585967,22.0
100,Jalen Brunson,DALLAS MAVERICKS,2020-02-08,AWAY,CHARLOTTE HORNETS,29.148833333333336,4.894330000000002,1.3866,2.8638600000000003,4.603047,4.41504,0.30600000000000005,0.9250200000000001,1.9152400000000007,24.825999999999997,30.736356400000002,20.8
101,Rondae Hollis-Jefferson,TORONTO RAPTORS,2020-02-08,HOME,BROOKLYN NETS,13.511333333333333,2.307018921543859,0.5614599010526315,1.1913120380701754,3.372311464736842,2.108308453333333,0.33432727649122806,0.7975811178947368,0.8930209098245613,12.985,17.201670295333333,17.9
102,Rajon Rondo,LOS ANGELES LAKERS,2020-02-08,AWAY,GOLDEN STATE WARRIORS,18.849833333333333,2.9285239960175438,1.365025562280702,1.3953440310526315,4.067054921447368,5.020484451929825,0.280664097368421,0.934763235,2.049314196140351,14.799999999999997,25.355629094526318,17.8
103,Taj Gibson,NEW YORK KNICKS,2020-02-08,AWAY,DETROIT PISTONS,18.897166666666667,4.892275543280701,0.7852667878947369,1.543292812745614,5.88629336381579,2.2548497101754386,0.9255434398245613,0.9127629876315787,1.0162498398245616,18.97,28.628140307377187,13.8
104,Harry Giles,SACRAMENTO KINGS,2020-02-08,HOME,SAN ANTONIO SPURS,12.273,2.5259746004210526,0.49479568421052633,0.7070481759473685,3.5107110284210528,1.4119892715789475,0.39566860105263163,0.693514932631579,0.6829989094736842,14.61,16.158773262473684,22.9
105,Damion Lee,GOLDEN STATE WARRIORS,2020-02-08,HOME,LOS ANGELES LAKERS,29.742,2.721316,1.91732,1.316176,4.854096,3.3846800000000004,0.32148000000000004,1.1472600000000002,1.37481,20.512999999999998,26.444113200000004,21.6
