Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55276-9644,SG,James,James Harden,Harden,52.19666748046875,30,11200,BKN@HOU,BKN,HOU,,,,,
55276-84669,PG,Luka,Luka Doncic,Doncic,53.071876525878906,32,10600,OKC@DAL,DAL,OKC,GTD,Back,,,
55276-9488,SF,LeBron,LeBron James,James,48.633334689670136,36,10500,LAL@SAC,LAL,SAC,O,Ankle,,,
55276-49111,C,Joel,Joel Embiid,Embiid,52.8724154768319,29,10400,UTA@PHI,PHI,UTA,,,,,
55276-9646,SF,Kevin,Kevin Durant,Durant,48.542104620682565,19,10200,BKN@HOU,BKN,HOU,O,Hamstring,,,
55276-20848,PG,Damian,Damian Lillard,Lillard,47.431251525878906,32,10100,GS@POR,POR,GS,,,,,
55276-14514,C,Nikola,Nikola Vucevic,Vucevic,47.31714215959821,35,9900,ATL@ORL,ORL,ATL,,,,,
55276-9524,PG,Stephen,Stephen Curry,Curry,46.376472024356616,34,9900,GS@POR,GS,POR,,,,,
55276-40783,SG,Zach,Zach LaVine,LaVine,42.89393939393939,33,9800,CHI@NO,CHI,NO,,,,,
55276-15755,PF,Anthony,Anthony Davis,Davis,44.54782502547555,23,9800,LAL@SAC,LAL,SAC,O,Calf,,,
55276-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,46.266666666666666,15,9700,CHA@MIN,MIN,CHA,,,,,
55276-84671,PG,Trae,Trae Young,Young,44.2757568359375,33,9200,ATL@ORL,ATL,ORL,,,,,
55276-59358,PF,Domantas,Domantas Sabonis,Sabonis,44.79697117660985,33,9200,IND@CLE,IND,CLE,,,,,
55276-14498,PG,Kyrie,Kyrie Irving,Irving,45.012001953125,25,9100,BKN@HOU,BKN,HOU,,,,,
55276-110310,PF,Zion,Zion Williamson,Williamson,41.430301550662875,33,8900,CHI@NO,NO,CHI,,,,,
55276-60021,SF,Pascal,Pascal Siakam,Siakam,39.61000162760417,30,8800,DET@TOR,TOR,DET,O,Covid-19,,,
55276-19067,SG,CJ,CJ McCollum,McCollum,42.74615478515625,13,8700,GS@POR,POR,GS,O,Foot,,,
55276-12332,PG,John,John Wall,Wall,35.03333282470703,24,8600,BKN@HOU,HOU,BKN,,,,,
55276-145485,PG,LaMelo,LaMelo Ball,Ball,35.64117790670956,34,8600,CHA@MIN,CHA,MIN,,,,,
55276-66115,PG,Ben,Ben Simmons,Simmons,40.873331705729164,30,8500,UTA@PHI,PHI,UTA,,,,,
55276-42202,PF,Christian,Christian Wood,Wood,41.81176398782169,17,8500,BKN@HOU,HOU,BKN,O,Ankle,,,
55276-24247,SG,Fred,Fred VanVleet,VanVleet,40.799998563878674,34,8400,DET@TOR,TOR,DET,O,Covid-19,,,
55276-55059,C,Clint,Clint Capela,Capela,40.53437423706055,32,8400,ATL@ORL,ATL,ORL,,,,,
55276-80821,C,Jarrett,Jarrett Allen,Allen,32.838235294117645,34,8300,IND@CLE,CLE,IND,,,,,
55276-66113,SG,Donovan,Donovan Mitchell,Mitchell,38.80908942945076,33,8200,UTA@PHI,UTA,PHI,,,,,
55276-84680,SG,Shai,Shai Gilgeous-Alexander,Gilgeous-Alexander,40.33571515764509,28,8200,OKC@DAL,OKC,DAL,,,,,
55276-9535,PG,Kyle,Kyle Lowry,Lowry,36.0407398365162,27,8200,DET@TOR,TOR,DET,,,,,
55276-40203,C,Rudy,Rudy Gobert,Gobert,39.845713588169644,35,8100,UTA@PHI,UTA,PHI,,,,,
55276-80810,PG,De'Aaron,De'Aaron Fox,Fox,39.56060606060606,33,8000,LAL@SAC,SAC,LAL,,,,,
55276-66048,SF,Brandon,Brandon Ingram,Ingram,39.55588307100184,34,7800,CHI@NO,NO,CHI,,,,,
55276-63122,PF,Kristaps,Kristaps Porzingis,Porzingis,36.96315725226151,19,7800,OKC@DAL,DAL,OKC,,,,,
55276-66236,PF,John,John Collins,Collins,32.27142857142857,35,7700,ATL@ORL,ATL,ORL,,,,,
55276-84667,SG,Collin,Collin Sexton,Sexton,34.18000081380208,30,7600,IND@CLE,CLE,IND,,,,,
55276-15860,PF,Draymond,Draymond Green,Green,29.24333292643229,30,7600,GS@POR,GS,POR,,,,,
55276-15684,SG,Victor,Victor Oladipo,Oladipo,35.721738068953805,23,7500,BKN@HOU,HOU,BKN,,,,,
55276-23831,PF,Jerami,Jerami Grant,Grant,37.84848484848485,33,7400,DET@TOR,DET,TOR,GTD,Quadriceps,,,
55276-58153,SF,Kelly,Kelly Oubre,Oubre,29.059999302455356,35,7400,GS@POR,GS,POR,,,,,
55276-16359,PG,Malcolm,Malcolm Brogdon,Brogdon,38.84687423706055,32,7400,IND@CLE,IND,CLE,,,,,
55276-145337,SG,Tyrese,Tyrese Haliburton,Haliburton,30.030000813802083,30,7300,LAL@SAC,SAC,LAL,O,Calf,,,
55276-58312,SG,D'Angelo,D'Angelo Russell,Russell,32.04500122070313,20,7200,CHA@MIN,MIN,CHA,O,Knee,,,
55276-12366,SF,Gordon,Gordon Hayward,Hayward,36.380000813802084,30,7100,CHA@MIN,CHA,MIN,GTD,Hand,,,
55276-14518,PF,Tobias,Tobias Harris,Harris,37.27333170572917,30,7100,UTA@PHI,PHI,UTA,GTD,Knee,,,
55276-42677,SG,Terry,Terry Rozier,Rozier,32.712501525878906,32,7000,CHA@MIN,CHA,MIN,,,,,
55276-15590,C,Mason,Mason Plumlee,Plumlee,29.387500762939453,32,6900,DET@TOR,DET,TOR,,,,,
