slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
walkeke02,Kemba Walker,CHARLOTTE HORNETS,AWAY,CHICAGO BULLS,LOSS,2285,17,27,5,9,8,9,1,5,5,0,0,1,0,39.2
jamesle01,LeBron James,CLEVELAND CAVALIERS,HOME,LOS ANGELES CLIPPERS,WIN,2768,17,26,4,9,1,5,1,13,6,0,0,6,0,28.8
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,HOME,UTAH JAZZ,WIN,1889,9,14,6,10,1,1,0,5,8,2,0,0,3,26.7
murraja01,Jamal Murray,DENVER NUGGETS,HOME,NEW ORLEANS PELICANS,WIN,2040,13,18,3,7,2,2,1,1,4,0,0,0,3,26.2
lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,NEW YORK KNICKS,WIN,1918,8,12,5,7,1,1,0,8,10,0,0,2,2,23.4
jordade01,DeAndre Jordan,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,LOSS,2409,10,12,0,0,0,2,7,15,1,1,3,4,2,23.2
holidju01,Justin Holiday,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,2156,10,15,4,7,3,3,1,2,0,3,1,2,4,21.9
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,WIN,2139,8,14,0,1,10,12,5,4,1,0,0,1,3,21.8
whiteha01,Hassan Whiteside,MIAMI HEAT,AWAY,WASHINGTON WIZARDS,WIN,1869,10,12,0,0,2,3,2,14,1,0,2,2,3,21.7
wadedw01,Dwyane Wade,CLEVELAND CAVALIERS,HOME,LOS ANGELES CLIPPERS,WIN,2209,6,16,0,1,11,13,1,10,5,2,2,2,1,21.6
loveke01,Kevin Love,CLEVELAND CAVALIERS,HOME,LOS ANGELES CLIPPERS,WIN,2537,9,18,3,7,4,4,4,4,2,2,1,1,4,21.5
dunnkr01,Kris Dunn,CHICAGO BULLS,HOME,CHARLOTTE HORNETS,WIN,1569,10,16,2,2,0,0,0,5,7,3,0,1,5,21.2
harriga01,Gary Harris,DENVER NUGGETS,HOME,NEW ORLEANS PELICANS,WIN,1833,9,11,4,6,0,0,1,2,5,0,0,1,2,20.9
derozde01,DeMar DeRozan,TORONTO RAPTORS,HOME,NEW YORK KNICKS,WIN,2052,10,16,0,0,2,2,0,6,7,1,0,1,2,20.7
lenal01,Alex Len,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,1590,6,10,0,0,5,6,6,12,2,0,2,1,3,20.4
lopezbr01,Brook Lopez,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,1870,8,13,2,6,1,2,2,8,3,0,4,1,1,20.0
johnswe01,Wesley Johnson,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,LOSS,2560,6,10,3,7,0,0,0,7,4,3,4,0,3,19.9
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,SACRAMENTO KINGS,LOSS,2211,9,24,5,14,6,6,0,1,4,1,1,1,0,19.6
mudiaem01,Emmanuel Mudiay,DENVER NUGGETS,HOME,NEW ORLEANS PELICANS,WIN,1391,7,11,3,6,2,2,1,1,6,1,0,1,0,19.3
kuzmaky01,Kyle Kuzma,LOS ANGELES LAKERS,HOME,PHOENIX SUNS,LOSS,2307,11,23,2,7,6,7,2,8,1,0,0,3,1,19.0
caulewi01,Willie Cauley-Stein,SACRAMENTO KINGS,HOME,PORTLAND TRAIL BLAZERS,WIN,1873,9,17,0,0,4,6,4,6,2,1,1,1,2,18.8
millspa01,Paul Millsap,DENVER NUGGETS,HOME,NEW ORLEANS PELICANS,WIN,1623,8,14,3,6,1,3,0,6,7,2,2,3,3,18.5
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,MIAMI HEAT,LOSS,2372,9,22,5,12,3,4,0,10,4,1,0,1,4,18.0
greenda02,Danny Green,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,WIN,2083,6,15,5,13,0,0,0,6,4,4,2,1,0,17.9
netora01,Raul Neto,UTAH JAZZ,AWAY,BROOKLYN NETS,LOSS,1195,9,14,3,6,1,4,1,2,1,1,1,1,0,17.3
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,NEW ORLEANS PELICANS,WIN,1591,3,5,1,2,6,6,3,8,6,0,1,2,3,16.9
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,LOSS,2522,8,25,2,8,5,6,1,11,5,2,1,1,2,16.7
bookede01,Devin Booker,PHOENIX SUNS,AWAY,LOS ANGELES LAKERS,WIN,1990,13,27,6,14,1,3,0,3,4,0,0,4,4,16.6
butleji01,Jimmy Butler,MINNESOTA TIMBERWOLVES,AWAY,DALLAS MAVERICKS,WIN,2240,8,19,3,5,2,2,0,8,4,2,0,1,2,16.3
collida01,Darren Collison,INDIANA PACERS,HOME,DETROIT PISTONS,WIN,1870,6,10,2,3,2,2,1,0,6,1,1,1,2,16.2
gasolpa01,Pau Gasol,SAN ANTONIO SPURS,HOME,OKLAHOMA CITY THUNDER,WIN,1785,3,7,2,3,6,6,3,5,4,0,2,1,3,15.9
