"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"48860-84669","SG","Luka","Luka Doncic","Doncic","51.86825319320437","63","11000","DAL@LAC","DAL","LAC","GTD","Ankle","","",""
"48860-14513","SF","Kawhi","Kawhi Leonard","Leonard","47.47931118669181","58","10400","DAL@LAC","LAC","DAL","","","","",""
"48860-63122","PF","Kristaps","Kristaps Porzingis","Porzingis","41.07017543859649","57","9600","DAL@LAC","DAL","LAC","GTD","Knee","","",""
"48860-55062","C","Nikola","Nikola Jokic","Jokic","43.92027158994932","74","9200","UTA@DEN","DEN","UTA","","","","",""
"48860-66113","SG","Donovan","Donovan Mitchell","Mitchell","35.997183786311616","71","8500","UTA@DEN","UTA","DEN","","","","",""
"48860-66108","PG","Jamal","Jamal Murray","Murray","32.63050764698093","59","7800","UTA@DEN","DEN","UTA","","","","",""
"48860-40203","C","Rudy","Rudy Gobert","Gobert","39.78115800498188","69","7600","UTA@DEN","UTA","DEN","","","","",""
"48860-12341","SG","Paul","Paul George","George","36.99791717529297","48","7500","DAL@LAC","LAC","DAL","","","","",""
"48860-9575","PG","Mike","Mike Conley","Conley","24.98333231608073","48","6500","UTA@DEN","UTA","DEN","","","","",""
"48860-9662","SG","Lou","Lou Williams","Williams","30.103076171875","65","6200","DAL@LAC","LAC","DAL","","","","",""
"48860-15846","SF","Tim","Tim Hardaway","Hardaway","23.576056681888204","71","5600","DAL@LAC","DAL","LAC","","","","",""
"48860-84682","PF","Michael","Michael Porter","Porter","18.159999778053976","55","5500","UTA@DEN","DEN","UTA","","","","",""
"48860-14512","PF","Marcus","Marcus Morris","Morris","26.922579857610888","62","5300","DAL@LAC","LAC","DAL","","","","",""
"48860-16376","SF","Dorian","Dorian Finney-Smith","Finney-Smith","21.380281690140844","71","5200","DAL@LAC","DAL","LAC","","","","",""
"48860-20640","SG","Jordan","Jordan Clarkson","Clarkson","22.470422879071304","71","5100","UTA@DEN","UTA","DEN","","","","",""
"48860-9729","PF","Paul","Paul Millsap","Millsap","23.903921089920342","51","5000","UTA@DEN","DEN","UTA","","","","",""
"48860-59318","SF","Joe","Joe Ingles","Ingles","23.418055216471355","72","4900","UTA@DEN","UTA","DEN","","","","",""
"48860-81621","PF","Maxi","Maxi Kleber","Kleber","20.75135102143159","74","4900","DAL@LAC","DAL","LAC","","","","",""
"48860-23831","PF","Jerami","Jerami Grant","Grant","21.670422191351232","71","4800","UTA@DEN","DEN","UTA","","","","",""
"48860-15583","PG","Seth","Seth Curry","Curry","19.25","64","4800","DAL@LAC","DAL","LAC","","","","",""
"48860-23776","C","Montrezl","Montrezl Harrell","Harrell","33.23333255828373","63","4800","DAL@LAC","LAC","DAL","","","","",""
