"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"54063-84669","PG","Luka","Luka Doncic","Doncic","54.55882352941177","17","11500","DAL@UTA","DAL","UTA","","","","",""
"54063-40199","PF","Giannis","Giannis Antetokounmpo","Antetokounmpo","50.73125076293945","16","11300","MIL@NO","MIL","NO","","","","",""
"54063-55062","C","Nikola","Nikola Jokic","Jokic","55.78333197699653","18","11200","DEN@SA","DEN","SA","","","","",""
"54063-9646","SF","Kevin","Kevin Durant","Durant","50.960001627604164","15","10700","BKN@OKC","BKN","OKC","O","Rest","","",""
"54063-84671","PG","Trae","Trae Young","Young","43.14117790670956","17","10600","ATL@WAS","ATL","WAS","","","","",""
"54063-58462","C","Karl-Anthony","Karl-Anthony Towns","Towns","50.625","4","10500","PHI@MIN","MIN","PHI","O","Covid-19","","",""
"54063-14513","SF","Kawhi","Kawhi Leonard","Leonard","47.21333414713542","15","10500","LAC@ORL","LAC","ORL","","","","",""
"54063-15595","SG","Bradley","Bradley Beal","Beal","51.67692213792067","13","10500","ATL@WAS","WAS","ATL","","","","",""
"54063-9644","SG","James","James Harden","Harden","49.17333170572917","15","9800","BKN@OKC","BKN","OKC","","","","",""
"54063-49111","C","Joel","Joel Embiid","Embiid","49.82666829427083","15","9800","PHI@MIN","PHI","MIN","GTD","Back","","",""
"54063-55059","C","Clint","Clint Capela","Capela","40.6066650390625","15","9600","ATL@WAS","ATL","WAS","GTD","Hand","","",""
"54063-9642","PG","Russell","Russell Westbrook","Westbrook","43.48888821072049","9","9600","ATL@WAS","WAS","ATL","","","","",""
"54063-15557","C","Andre","Andre Drummond","Drummond","46.088235294117645","17","9400","CLE@NY","CLE","NY","","","","",""
"54063-14498","PG","Kyrie","Kyrie Irving","Irving","45.59166463216146","12","9200","BKN@OKC","BKN","OKC","","","","",""
"54063-14514","C","Nikola","Nikola Vucevic","Vucevic","45.557893451891445","19","9200","LAC@ORL","ORL","LAC","","","","",""
"54063-59358","PF","Domantas","Domantas Sabonis","Sabonis","44.372222900390625","18","9000","IND@CHA","IND","CHA","","","","",""
"54063-12341","SG","Paul","Paul George","George","40.51874923706055","16","8900","LAC@ORL","LAC","ORL","","","","",""
"54063-42669","PF","Julius","Julius Randle","Randle","44.25263093647204","19","8800","CLE@NY","NY","CLE","","","","",""
"54063-40203","C","Rudy","Rudy Gobert","Gobert","41.111111111111114","18","8700","DAL@UTA","UTA","DAL","","","","",""
"54063-66115","PG","Ben","Ben Simmons","Simmons","39.364706600413605","17","8600","PHI@MIN","PHI","MIN","","","","",""
"54063-84680","SG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","39.98823457605698","17","8500","BKN@OKC","OKC","BKN","","","","",""
"54063-24247","SG","Fred","Fred VanVleet","VanVleet","39.17777845594618","18","8300","SAC@TOR","TOR","SAC","","","","",""
"54063-16359","PG","Malcolm","Malcolm Brogdon","Brogdon","41.577779134114586","18","8300","IND@CHA","IND","CHA","","","","",""
"54063-110310","PF","Zion","Zion Williamson","Williamson","37.76000162760417","15","8200","MIL@NO","NO","MIL","","","","",""
"54063-66113","SG","Donovan","Donovan Mitchell","Mitchell","36.135293399586395","17","8000","DAL@UTA","UTA","DAL","GTD","Concussion","","",""
"54063-16261","SF","Khris","Khris Middleton","Middleton","39.747059541590076","17","8000","MIL@NO","MIL","NO","","","","",""
"54063-66048","SF","Brandon","Brandon Ingram","Ingram","39.21875","16","7900","MIL@NO","NO","MIL","","","","",""
"54063-58253","C","Myles","Myles Turner","Turner","38.693748474121094","16","7900","IND@CHA","IND","CHA","","","","",""
"54063-80810","PG","De'Aaron","De'Aaron Fox","Fox","36.864706600413605","17","7900","SAC@TOR","SAC","TOR","","","","",""
"54063-66236","PF","John","John Collins","Collins","32.25555419921875","18","7800","ATL@WAS","ATL","WAS","","","","",""
"54063-60021","SF","Pascal","Pascal Siakam","Siakam","36.2066650390625","15","7700","SAC@TOR","TOR","SAC","","","","",""
"54063-9663","PG","Jrue","Jrue Holiday","Holiday","34.60000071806066","17","7700","MIL@NO","MIL","NO","","","","",""
"54063-9714","SG","DeMar","DeMar DeRozan","DeRozan","39.46875","16","7700","DEN@SA","SA","DEN","","","","",""
"54063-12366","SF","Gordon","Gordon Hayward","Hayward","38.123527975643384","17","7600","IND@CHA","CHA","IND","","","","",""
"54063-67708","PG","Dejounte","Dejounte Murray","Murray","33.80000135633681","18","7500","DEN@SA","SA","DEN","","","","",""
"54063-63122","PF","Kristaps","Kristaps Porzingis","Porzingis","35.45000076293945","8","7500","DAL@UTA","DAL","UTA","","","","",""
"54063-58312","SG","D'Angelo","D'Angelo Russell","Russell","34.70714242117746","14","7500","PHI@MIN","MIN","PHI","GTD","Quadriceps","","",""
"54063-23447","C","Richaun","Richaun Holmes","Holmes","32.51250076293945","16","7400","SAC@TOR","SAC","TOR","","","","",""
"54063-9535","PG","Kyle","Kyle Lowry","Lowry","35.3066650390625","15","7200","SAC@TOR","TOR","SAC","","","","",""
"54063-66108","PG","Jamal","Jamal Murray","Murray","31.717647776884192","17","7000","DEN@SA","DEN","SA","","","","",""
"54063-14518","SF","Tobias","Tobias Harris","Harris","35.493751525878906","16","7000","PHI@MIN","PHI","MIN","","","","",""
"54063-84667","SG","Collin","Collin Sexton","Sexton","36.5","13","6900","CLE@NY","CLE","NY","","","","",""
"54063-42677","PG","Terry","Terry Rozier","Rozier","32.105556911892364","18","6800","IND@CHA","CHA","IND","","","","",""
"54063-84682","SF","Michael","Michael Porter","Porter","34.67499923706055","8","6800","DEN@SA","DEN","SA","","","","",""
"54063-66064","SF","Malik","Malik Beasley","Beasley","30.564704446231616","17","6700","PHI@MIN","MIN","PHI","","","","",""
"54063-9575","PG","Mike","Mike Conley","Conley","32.71111043294271","18","6700","DAL@UTA","UTA","DAL","","","","",""
"54063-110338","SF","De'Andre","De'Andre Hunter","Hunter","30.970588235294116","17","6600","ATL@WAS","ATL","WAS","","","","",""
"54063-20992","SF","Larry","Larry Nance","Nance","29.875","16","6500","CLE@NY","CLE","NY","GTD","Wrist","","",""
"54063-68203","PF","Chris","Chris Boucher","Boucher","31.177778455946182","18","6500","SAC@TOR","TOR","SAC","","","","",""
"54063-110352","PF","P.J.","P.J. Washington","Washington","29.372222900390625","18","6500","IND@CHA","CHA","IND","","","","",""
"54063-15946","SF","Harrison","Harrison Barnes","Barnes","30.435295553768384","17","6400","SAC@TOR","SAC","TOR","","","","",""
"54063-67312","C","Thomas","Thomas Bryant","Bryant","26.370001220703124","10","6400","ATL@WAS","WAS","ATL","O","Knee","","",""
"54063-110357","SF","RJ","RJ Barrett","Barrett","31.81578947368421","19","6400","CLE@NY","NY","CLE","","","","",""
"54063-23096","SF","Evan","Evan Fournier","Fournier","29.570001220703126","10","6300","LAC@ORL","ORL","LAC","","","","",""
"54063-41594","PF","Aaron","Aaron Gordon","Gordon","31.735294117647058","17","6300","LAC@ORL","ORL","LAC","","","","",""
"54063-9957","PF","Serge","Serge Ibaka","Ibaka","25.827777438693577","18","6200","LAC@ORL","LAC","ORL","","","","",""
"54063-16293","SG","Norman","Norman Powell","Powell","21.572221544053818","18","6200","SAC@TOR","TOR","SAC","","","","",""
"54063-68090","SF","OG","OG Anunoby","Anunoby","30.017646340762866","17","6200","SAC@TOR","TOR","SAC","GTD","Calf","","",""
"54063-49675","PG","Derrick","Derrick White","White","15.699999809265137","1","6000","DEN@SA","SA","DEN","O","Toe","","",""
"54063-84679","PF","Marvin","Marvin Bagley","Bagley","26.058823529411764","17","6000","SAC@TOR","SAC","TOR","","","","",""
"54063-84706","SG","Devonte'","Devonte' Graham","Graham","29.766665988498264","18","6000","IND@CHA","CHA","IND","","","","",""
