slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
griffbl01,Blake Griffin,DETROIT PISTONS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2075,11,20,9,14,14,16,0,7,3,2,0,1,0,39.8
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,CLEVELAND CAVALIERS,WIN,2166,12,21,9,12,7,7,1,5,7,0,1,4,1,33.5
wrighde01,Delon Wright,MEMPHIS GRIZZLIES,AWAY,DALLAS MAVERICKS,WIN,2343,10,19,2,6,4,5,1,9,14,2,0,0,1,31.1
carusal01,Alex Caruso,LOS ANGELES LAKERS,AWAY,LOS ANGELES CLIPPERS,WIN,2291,10,19,5,7,7,7,2,8,5,2,1,3,2,28.9
jacksjo02,Josh Jackson,PHOENIX SUNS,HOME,NEW ORLEANS PELICANS,WIN,2772,15,29,5,8,0,0,1,8,5,2,0,0,3,28.1
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,WIN,2148,11,18,4,8,3,3,0,6,8,0,0,0,1,27.8
gallida01,Danilo Gallinari,LOS ANGELES CLIPPERS,HOME,LOS ANGELES LAKERS,LOSS,1974,8,18,3,6,8,9,1,5,8,3,2,3,2,25.6
jokicni01,Nikola Jokić,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,2205,9,15,1,4,3,4,3,10,9,2,1,2,3,25.6
spaldra01,Ray Spalding,PHOENIX SUNS,HOME,NEW ORLEANS PELICANS,WIN,1749,10,13,0,0,1,2,7,6,0,3,3,1,3,25.1
vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,1772,9,13,2,4,5,6,4,7,4,1,0,2,3,24.6
leonaka01,Kawhi Leonard,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,LOSS,1902,12,18,1,5,4,7,0,6,4,0,0,1,1,23.2
lambje01,Jeremy Lamb,CHARLOTTE HORNETS,HOME,TORONTO RAPTORS,WIN,1618,9,16,2,5,2,2,3,2,4,3,0,0,1,22.5
crawfja01,Jamal Crawford,PHOENIX SUNS,HOME,NEW ORLEANS PELICANS,WIN,2055,9,21,4,9,6,6,0,2,7,3,0,3,0,22.4
leeco01,Courtney Lee,DALLAS MAVERICKS,HOME,MEMPHIS GRIZZLIES,LOSS,1822,9,15,3,6,0,0,2,2,7,3,0,1,2,22.2
mitchdo01,Donovan Mitchell,UTAH JAZZ,HOME,SACRAMENTO KINGS,WIN,1894,9,19,2,5,3,3,0,5,9,1,0,0,0,22.1
murraja01,Jamal Murray,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,2153,7,15,2,4,7,7,1,3,6,1,0,0,2,21.3
georgpa01,Paul George,OKLAHOMA CITY THUNDER,HOME,DETROIT PISTONS,WIN,2172,11,24,4,7,4,4,2,6,4,2,0,4,1,21.2
aldrila01,LaMarcus Aldridge,SAN ANTONIO SPURS,AWAY,WASHINGTON WIZARDS,WIN,1651,10,17,0,0,4,5,6,1,2,0,1,0,3,21.1
hardeja01,James Harden,HOUSTON ROCKETS,HOME,NEW YORK KNICKS,WIN,1752,8,21,5,13,5,5,1,8,8,1,1,3,2,21.1
haywago01,Gordon Hayward,BOSTON CELTICS,AWAY,INDIANA PACERS,WIN,1533,9,9,0,0,3,3,0,4,2,1,0,1,0,20.9
kanteen01,Enes Kanter,PORTLAND TRAIL BLAZERS,AWAY,DENVER NUGGETS,LOSS,2288,12,17,0,0,0,0,5,2,4,0,0,2,3,20.6
sextoco01,Collin Sexton,CLEVELAND CAVALIERS,AWAY,GOLDEN STATE WARRIORS,LOSS,1914,10,21,3,7,4,4,0,1,4,2,0,0,2,20.6
millspa01,Paul Millsap,DENVER NUGGETS,HOME,PORTLAND TRAIL BLAZERS,WIN,1822,9,12,1,2,6,7,3,4,2,1,0,4,4,19.9
randlju01,Julius Randle,NEW ORLEANS PELICANS,AWAY,PHOENIX SUNS,LOSS,2283,13,24,0,2,5,11,6,8,3,0,0,5,2,19.9
clarkia01,Ian Clark,NEW ORLEANS PELICANS,AWAY,PHOENIX SUNS,LOSS,2373,9,17,4,7,2,2,0,4,4,2,1,1,4,19.8
youngtr01,Trae Young,ATLANTA HAWKS,AWAY,ORLANDO MAGIC,LOSS,1640,8,17,1,4,5,7,2,5,6,3,0,2,2,19.8
rosste01,Terrence Ross,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,1659,8,13,6,10,3,3,0,2,2,2,0,3,1,19.7
dragigo01,Goran Dragić,MIAMI HEAT,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2285,6,13,1,4,2,3,4,3,9,4,0,2,2,19.1
saricda01,Dario Šarić,MINNESOTA TIMBERWOLVES,HOME,MIAMI HEAT,WIN,1728,6,10,2,4,5,5,1,6,5,0,0,1,1,19.0
fournev01,Evan Fournier,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,1606,11,14,1,2,2,4,0,4,1,0,0,1,2,18.9
hezonma01,Mario Hezonja,NEW YORK KNICKS,AWAY,HOUSTON ROCKETS,LOSS,2523,6,11,0,3,4,6,1,15,11,1,0,4,3,18.6
goberru01,Rudy Gobert,UTAH JAZZ,HOME,SACRAMENTO KINGS,WIN,1766,6,10,0,0,5,8,3,8,1,3,4,2,5,18.2
ibakase01,Serge Ibaka,TORONTO RAPTORS,AWAY,CHARLOTTE HORNETS,LOSS,1262,10,15,0,1,0,0,3,9,1,0,2,2,1,18.0
gayru01,Rudy Gay,SAN ANTONIO SPURS,AWAY,WASHINGTON WIZARDS,WIN,1602,7,9,1,2,3,3,0,6,4,1,0,1,3,17.9
