team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls
HOUSTON ROCKETS,265,45,99,21,54,24,28,13,35,30,8,5,10,20
GOLDEN STATE WARRIORS,265,53,102,14,37,14,15,9,38,33,8,6,14,19
DENVER NUGGETS,240,41,89,14,39,21,30,16,38,24,3,3,14,20
SACRAMENTO KINGS,240,45,90,13,31,10,15,7,26,25,5,3,8,23
TORONTO RAPTORS,240,39,87,6,30,23,29,9,30,21,9,6,10,23
SAN ANTONIO SPURS,240,47,85,13,27,18,20,8,36,32,7,0,12,19
