Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (15066467),James Harden,15066467,PG/SG/G/UTIL,11100,IND@HOU 08/12/2020 04:00PM ET,HOU,59.57
PG,Russell Westbrook (15066471),Russell Westbrook,15066471,PG/G/UTIL,10400,IND@HOU 08/12/2020 04:00PM ET,HOU,50.90
C,Joel Embiid (15066474),Joel Embiid,15066474,C/UTIL,9900,TOR@PHI 08/12/2020 06:30PM ET,PHI,47.44
SF,Kawhi Leonard (15066476),Kawhi Leonard,15066476,SF/F/UTIL,9500,LAC@DEN 08/12/2020 09:00PM ET,LAC,48.33
C,Nikola Jokic (15066479),Nikola Jokic,15066479,C/UTIL,9200,LAC@DEN 08/12/2020 09:00PM ET,DEN,47.16
PG/SF,Ben Simmons (15066481),Ben Simmons,15066481,PG/SF/F/G/UTIL,8700,TOR@PHI 08/12/2020 06:30PM ET,PHI,42.88
PG,Kyle Lowry (15066486),Kyle Lowry,15066486,PG/G/UTIL,8600,TOR@PHI 08/12/2020 06:30PM ET,TOR,41.21
SF,Paul George (15066489),Paul George,15066489,SF/F/UTIL,8400,LAC@DEN 08/12/2020 09:00PM ET,LAC,38.40
SF/PF,T.J. Warren (15066492),T.J. Warren,15066492,SF/PF/F/UTIL,8300,IND@HOU 08/12/2020 04:00PM ET,IND,30.67
PG,Chris Paul (15066496),Chris Paul,15066496,PG/G/UTIL,8200,MIA@OKC 08/12/2020 08:00PM ET,OKC,37.44
PF/C,Domantas Sabonis (15066499),Domantas Sabonis,15066499,PF/C/F/UTIL,8100,IND@HOU 08/12/2020 04:00PM ET,IND,44.20
SF/PF,Tobias Harris (15066503),Tobias Harris,15066503,SF/PF/F/UTIL,8000,TOR@PHI 08/12/2020 06:30PM ET,PHI,35.83
SG/SF,Jimmy Butler (15066507),Jimmy Butler,15066507,SG/SF/F/G/UTIL,7800,MIA@OKC 08/12/2020 08:00PM ET,MIA,41.97
C,Bam Adebayo (15066512),Bam Adebayo,15066512,C/UTIL,7700,MIA@OKC 08/12/2020 08:00PM ET,MIA,41.14
SF/PF,Michael Porter Jr. (15066514),Michael Porter Jr.,15066514,SF/PF/F/UTIL,7600,LAC@DEN 08/12/2020 09:00PM ET,DEN,18.61
PF,Pascal Siakam (15066518),Pascal Siakam,15066518,PF/F/UTIL,7500,TOR@PHI 08/12/2020 06:30PM ET,TOR,41.24
PG/SG,Shai Gilgeous-Alexander (15066521),Shai Gilgeous-Alexander,15066521,PG/SG/G/UTIL,7400,MIA@OKC 08/12/2020 08:00PM ET,OKC,35.26
PG/SG,Fred VanVleet (15066525),Fred VanVleet,15066525,PG/SG/G/UTIL,7300,TOR@PHI 08/12/2020 06:30PM ET,TOR,37.32
PG,Malcolm Brogdon (15066529),Malcolm Brogdon,15066529,PG/G/UTIL,7200,IND@HOU 08/12/2020 04:00PM ET,IND,34.61
PG,Jamal Murray (15066532),Jamal Murray,15066532,PG/G/UTIL,7000,LAC@DEN 08/12/2020 09:00PM ET,DEN,33.99
SG/SF,Will Barton (15066535),Will Barton,15066535,SG/SF/F/G/UTIL,6900,LAC@DEN 08/12/2020 09:00PM ET,DEN,31.88
SF/PF,Robert Covington (15066540),Robert Covington,15066540,SF/PF/F/UTIL,6800,IND@HOU 08/12/2020 04:00PM ET,HOU,29.27
C,Steven Adams (15066544),Steven Adams,15066544,C/UTIL,6700,MIA@OKC 08/12/2020 08:00PM ET,OKC,30.00
C,Myles Turner (15066546),Myles Turner,15066546,C/UTIL,6600,IND@HOU 08/12/2020 04:00PM ET,IND,27.79
PF/C,Al Horford (15066548),Al Horford,15066548,PF/C/F/UTIL,6400,TOR@PHI 08/12/2020 06:30PM ET,PHI,30.37
SF/PF,Danilo Gallinari (15066552),Danilo Gallinari,15066552,SF/PF/F/UTIL,6200,MIA@OKC 08/12/2020 08:00PM ET,OKC,31.17
SG/SF,Victor Oladipo (15066556),Victor Oladipo,15066556,SG/SF/F/G/UTIL,6000,IND@HOU 08/12/2020 04:00PM ET,IND,25.24
PG/SG,Dennis Schroder (15066561),Dennis Schroder,15066561,PG/SG/G/UTIL,5900,MIA@OKC 08/12/2020 08:00PM ET,OKC,31.06
