slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,WIN,2225,8,19,7,14,9,10,1,4,10,0,0,3,0,27.4
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,WIN,1830,12,18,0,0,3,5,5,11,3,0,3,3,5,24.4
middlkh01,Khris Middleton,MILWAUKEE BUCKS,AWAY,MEMPHIS GRIZZLIES,WIN,2124,9,14,2,3,4,4,2,4,4,1,0,1,2,22.4
jennibr01,Brandon Jennings,MILWAUKEE BUCKS,AWAY,MEMPHIS GRIZZLIES,WIN,1429,5,9,3,6,3,3,3,5,12,0,0,2,1,21.3
hardeja01,James Harden,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,1736,6,17,2,11,14,14,2,4,6,0,0,3,3,21.1
paulch01,Chris Paul,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,1369,8,11,2,4,0,0,1,2,9,1,0,1,1,20.7
breweco01,Corey Brewer,OKLAHOMA CITY THUNDER,HOME,SACRAMENTO KINGS,WIN,1975,4,8,1,4,7,7,1,5,1,2,1,0,1,17.2
winslju01,Justise Winslow,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1794,6,11,2,3,1,3,3,10,4,0,2,1,0,17.2
bogdabo01,Bogdan Bogdanović,SACRAMENTO KINGS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1769,6,11,3,7,4,5,0,8,3,0,0,1,3,15.6
dragigo01,Goran Dragić,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1845,10,17,0,3,3,3,0,2,2,1,0,2,4,14.5
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,WIN,1934,5,11,2,5,5,6,0,2,5,1,1,1,3,14.5
anthoca01,Carmelo Anthony,OKLAHOMA CITY THUNDER,HOME,SACRAMENTO KINGS,WIN,1904,7,14,5,7,2,2,1,5,0,1,1,2,4,14.3
mclembe01,Ben McLemore,MEMPHIS GRIZZLIES,HOME,MILWAUKEE BUCKS,LOSS,1345,6,9,3,4,1,2,1,2,2,0,1,1,0,14.1
martija01,Jarell Martin,MEMPHIS GRIZZLIES,HOME,MILWAUKEE BUCKS,LOSS,1744,6,11,1,2,3,4,1,3,5,0,1,1,3,13.9
forbebr01,Bryn Forbes,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,1486,4,8,1,4,5,5,1,1,3,1,0,0,1,13.7
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,SACRAMENTO KINGS,WIN,2176,7,19,2,3,1,3,0,10,11,0,0,2,2,13.6
davisde01,Deyonta Davis,MEMPHIS GRIZZLIES,HOME,MILWAUKEE BUCKS,LOSS,1049,5,7,0,0,0,0,3,4,3,1,0,0,2,12.7
whitede01,Derrick White,SAN ANTONIO SPURS,AWAY,HOUSTON ROCKETS,LOSS,1138,4,8,4,5,2,2,0,4,1,0,1,0,0,12.6
templga01,Garrett Temple,SACRAMENTO KINGS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1745,5,9,3,5,2,2,2,5,1,2,1,3,4,12.4
georgpa01,Paul George,OKLAHOMA CITY THUNDER,HOME,SACRAMENTO KINGS,WIN,2296,7,18,4,9,3,4,0,6,5,0,0,3,3,11.9
gasolma01,Marc Gasol,MEMPHIS GRIZZLIES,HOME,MILWAUKEE BUCKS,LOSS,1831,8,17,0,3,1,3,2,5,3,1,0,1,2,11.7
brownst02,Sterling Brown,MILWAUKEE BUCKS,AWAY,MEMPHIS GRIZZLIES,WIN,1171,5,6,0,0,0,0,0,4,2,1,0,0,0,11.4
jacksju01,Justin Jackson,SACRAMENTO KINGS,AWAY,OKLAHOMA CITY THUNDER,LOSS,1641,6,10,3,6,0,0,0,2,1,0,0,0,1,11.3
snellto01,Tony Snell,MILWAUKEE BUCKS,AWAY,MEMPHIS GRIZZLIES,WIN,1833,4,7,4,6,0,0,0,0,4,2,0,1,3,11.3
arizatr01,Trevor Ariza,HOUSTON ROCKETS,HOME,SAN ANTONIO SPURS,WIN,1852,5,9,3,7,2,2,0,5,1,0,0,1,2,11.1
brookdi01,Dillon Brooks,MEMPHIS GRIZZLIES,HOME,MILWAUKEE BUCKS,LOSS,1802,7,13,2,5,0,0,0,0,1,1,0,0,2,10.6
turneev01,Evan Turner,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,WIN,1884,5,11,1,3,2,2,1,3,3,2,0,2,2,10.2
bledser01,Eric Bledsoe,MILWAUKEE BUCKS,AWAY,MEMPHIS GRIZZLIES,WIN,1451,6,13,2,4,0,1,2,4,5,2,0,3,5,10.0
