Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,LeBron James (15432162),LeBron James,15432162,PG/SF/F/G/UTIL,11200,DEN@LAL 09/18/2020 09:00PM ET,LAL,55.14
C,Nikola Jokic (15432167),Nikola Jokic,15432167,C/UTIL,10600,DEN@LAL 09/18/2020 09:00PM ET,DEN,47.44
PF/C,Anthony Davis (15432169),Anthony Davis,15432169,PF/C/F/UTIL,10400,DEN@LAL 09/18/2020 09:00PM ET,LAL,50.54
SF/PF,Jayson Tatum (15432173),Jayson Tatum,15432173,SF/PF/F/UTIL,9700,BOS@MIA 09/19/2020 08:30PM ET,BOS,43.01
PG/SG,Jamal Murray (15432177),Jamal Murray,15432177,PG/SG/G/UTIL,8600,DEN@LAL 09/18/2020 09:00PM ET,DEN,35.90
C,Bam Adebayo (15432181),Bam Adebayo,15432181,C/UTIL,8300,BOS@MIA 09/19/2020 08:30PM ET,MIA,40.88
SG/SF,Jimmy Butler (15432183),Jimmy Butler,15432183,SG/SF/F/G/UTIL,8200,BOS@MIA 09/19/2020 08:30PM ET,MIA,41.08
SG/SF,Jaylen Brown (15432188),Jaylen Brown,15432188,SG/SF/F/G/UTIL,7600,BOS@MIA 09/19/2020 08:30PM ET,BOS,35.08
PG,Goran Dragic (15432193),Goran Dragic,15432193,PG/G/UTIL,7500,BOS@MIA 09/19/2020 08:30PM ET,MIA,30.65
PG,Kemba Walker (15432196),Kemba Walker,15432196,PG/G/UTIL,7400,BOS@MIA 09/19/2020 08:30PM ET,BOS,35.88
PG/SG,Marcus Smart (15432199),Marcus Smart,15432199,PG/SG/G/UTIL,7000,BOS@MIA 09/19/2020 08:30PM ET,BOS,29.68
SF/PF,Gordon Hayward (15432203),Gordon Hayward,15432203,SF/PF/F/UTIL,6500,BOS@MIA 09/19/2020 08:30PM ET,BOS,34.31
PG,Will Barton (15432207),Will Barton,15432207,PG/G/UTIL,6400,DEN@LAL 09/18/2020 09:00PM ET,DEN,31.88
SG,Tyler Herro (15432210),Tyler Herro,15432210,SG/G/UTIL,6000,BOS@MIA 09/19/2020 08:30PM ET,MIA,24.61
PF,Jae Crowder (15432213),Jae Crowder,15432213,PF/F/UTIL,5900,BOS@MIA 09/19/2020 08:30PM ET,MIA,25.58
PF/C,Daniel Theis (15432216),Daniel Theis,15432216,PF/C/F/UTIL,5300,BOS@MIA 09/19/2020 08:30PM ET,BOS,23.59
