Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55759-40199,PF,Giannis,Giannis Antetokounmpo,Antetokounmpo,56.55640900440705,39,11400,MIL@PHI,MIL,PHI,,,,,
55759-55062,C,Nikola,Nikola Jokic,Jokic,56.27750244140625,40,11200,CHA@DEN,DEN,CHA,,,,,
55759-9644,SG,James,James Harden,Harden,52.21714215959821,35,11000,BKN@IND,BKN,IND,,,,,
55759-14528,SF,Jimmy,Jimmy Butler,Butler,47.96922889122596,26,10800,MIA@MEM,MIA,MEM,,,,,
55759-49111,C,Joel,Joel Embiid,Embiid,53.11290322580645,31,10700,MIL@PHI,PHI,MIL,O,Knee,,,
55759-9642,PG,Russell,Russell Westbrook,Westbrook,47.341934696320564,31,10400,SAC@WAS,WAS,SAC,,,,,
55759-84669,PG,Luka,Luka Doncic,Doncic,51.952779134114586,36,10200,LAC@DAL,DAL,LAC,,,,,
55759-15595,SG,Bradley,Bradley Beal,Beal,47.48333401150174,36,9500,SAC@WAS,WAS,SAC,,,,,
55759-9524,PG,Stephen,Stephen Curry,Curry,46.12564165164263,39,9400,GS@HOU,GS,HOU,,,,,
55759-14513,SF,Kawhi,Kawhi Leonard,Leonard,45.27353084788603,34,9300,LAC@DAL,LAC,DAL,,,,,
55759-59358,PF,Domantas,Domantas Sabonis,Sabonis,43.9025628505609,39,9200,BKN@IND,IND,BKN,,,,,
55759-14498,PG,Kyrie,Kyrie Irving,Irving,45.03000081380208,30,9100,BKN@IND,BKN,IND,,,,,
55759-80810,PG,De'Aaron,De'Aaron Fox,Fox,40.84736713610197,38,9100,SAC@WAS,SAC,WAS,,,,,
55759-9646,SF,Kevin,Kevin Durant,Durant,48.542104620682565,19,9100,BKN@IND,BKN,IND,O,Hamstring,,,
55759-80808,PF,Jayson,Jayson Tatum,Tatum,43.214285714285715,35,9000,BOS@CLE,BOS,CLE,,,,,
55759-40783,SG,Zach,Zach LaVine,LaVine,42.338460286458336,39,8900,SA@CHI,CHI,SA,,,,,
55759-9714,SG,DeMar,DeMar DeRozan,DeRozan,39.01333414713542,30,8700,SA@CHI,SA,CHI,O,Personal,,,
55759-12332,PG,John,John Wall,Wall,35.46800048828125,25,8500,GS@HOU,HOU,GS,O,Knee,,,
55759-24247,SG,Fred,Fred VanVleet,VanVleet,40.799998563878674,34,8500,TOR@DET,TOR,DET,GTD,Covid-19,,,
55759-42202,PF,Christian,Christian Wood,Wood,41.81176398782169,17,8400,GS@HOU,HOU,GS,GTD,Ankle,,,
55759-9535,PG,Kyle,Kyle Lowry,Lowry,36.58124923706055,32,8300,TOR@DET,TOR,DET,,,,,
55759-80817,PF,Bam,Bam Adebayo,Adebayo,41.37941248276655,34,8300,MIA@MEM,MIA,MEM,,,,,
