Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Russell Westbrook (16788077),Russell Westbrook,16788077,PG/G/UTIL,10900,WAS@NY 03/25/2021 07:30PM ET,WAS,52.96
PG/SF,LeBron James (16788080),LeBron James,16788080,PG/SF/F/G/UTIL,10400,PHI@LAL 03/25/2021 10:00PM ET,LAL,50.71
PF/C,Julius Randle (16788085),Julius Randle,16788085,PF/C/F/UTIL,10200,WAS@NY 03/25/2021 07:30PM ET,NY,48.49
C,Joel Embiid (16788089),Joel Embiid,16788089,C/UTIL,10200,PHI@LAL 03/25/2021 10:00PM ET,PHI,54.33
PG,Damian Lillard (16788091),Damian Lillard,16788091,PG/G/UTIL,10000,POR@MIA 03/25/2021 07:30PM ET,POR,50.22
PG,Stephen Curry (16788094),Stephen Curry,16788094,PG/G/UTIL,9600,GS@SAC 03/25/2021 10:00PM ET,GS,48.92
SG,Bradley Beal (16788097),Bradley Beal,16788097,SG/G/UTIL,9200,WAS@NY 03/25/2021 07:30PM ET,WAS,47.99
SF,Jimmy Butler (16788100),Jimmy Butler,16788100,SF/F/UTIL,9000,POR@MIA 03/25/2021 07:30PM ET,MIA,46.91
SF,Kawhi Leonard (16788103),Kawhi Leonard,16788103,SF/F/UTIL,8800,LAC@SA 03/25/2021 08:30PM ET,LAC,45.85
PG,De'Aaron Fox (16788106),De'Aaron Fox,16788106,PG/G/UTIL,8700,GS@SAC 03/25/2021 10:00PM ET,SAC,42.51
PG/SF,Ben Simmons (16788109),Ben Simmons,16788109,PG/SF/F/G/UTIL,8600,PHI@LAL 03/25/2021 10:00PM ET,PHI,40.97
C,Anthony Davis (16788114),Anthony Davis,16788114,C/UTIL,8500,PHI@LAL 03/25/2021 10:00PM ET,LAL,43.75
PF,Tobias Harris (16788116),Tobias Harris,16788116,PF/F/UTIL,8400,PHI@LAL 03/25/2021 10:00PM ET,PHI,39.48
SF,DeMar DeRozan (16788119),DeMar DeRozan,16788119,SF/F/UTIL,8200,LAC@SA 03/25/2021 08:30PM ET,SA,39.26
C,Bam Adebayo (16788122),Bam Adebayo,16788122,C/UTIL,8000,POR@MIA 03/25/2021 07:30PM ET,MIA,42.5
SG,Paul George (16788124),Paul George,16788124,SG/G/UTIL,7800,LAC@SA 03/25/2021 08:30PM ET,LAC,41.36
PF/C,Draymond Green (16788127),Draymond Green,16788127,PF/C/F/UTIL,7700,GS@SAC 03/25/2021 10:00PM ET,GS,30.80
PG,Dejounte Murray (16788131),Dejounte Murray,16788131,PG/G/UTIL,7400,LAC@SA 03/25/2021 08:30PM ET,SA,35.1
PF/C,Richaun Holmes (16788134),Richaun Holmes,16788134,PF/C/F/UTIL,7300,GS@SAC 03/25/2021 10:00PM ET,SAC,32.24
PG/SG,CJ McCollum (16788138),CJ McCollum,16788138,PG/SG/G/UTIL,7200,POR@MIA 03/25/2021 07:30PM ET,POR,39.53
