slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,HOME,WASHINGTON WIZARDS,WIN,1588,14,21,2,5,4,4,2,4,3,1,0,1,3,28.4
woodch01,Christian Wood,DETROIT PISTONS,HOME,SAN ANTONIO SPURS,WIN,1321,11,14,2,3,4,4,3,7,2,1,1,2,1,27.5
siakapa01,Pascal Siakam,TORONTO RAPTORS,HOME,UTAH JAZZ,WIN,2076,14,22,5,9,2,2,0,5,5,2,0,4,2,27.4
tatumja01,Jayson Tatum,BOSTON CELTICS,AWAY,NEW YORK KNICKS,WIN,2244,10,23,5,11,5,6,0,6,7,2,2,1,4,25.0
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,HOME,UTAH JAZZ,WIN,1946,6,10,5,7,4,4,0,5,11,1,0,0,4,25.0
hachiru01,Rui Hachimura,WASHINGTON WIZARDS,AWAY,LOS ANGELES CLIPPERS,LOSS,2307,13,23,2,5,2,3,2,7,3,1,0,0,3,24.1
wrighde01,Delon Wright,DALLAS MAVERICKS,AWAY,LOS ANGELES LAKERS,WIN,1653,7,12,3,6,0,0,1,4,9,4,0,0,3,22.4
fournev01,Evan Fournier,ORLANDO MAGIC,HOME,GOLDEN STATE WARRIORS,WIN,2074,13,21,6,10,0,0,1,3,0,1,0,2,3,21.9
georgpa01,Paul George,LOS ANGELES CLIPPERS,HOME,WASHINGTON WIZARDS,WIN,1790,10,21,4,10,7,7,0,8,1,0,1,2,1,21.7
gallida01,Danilo Gallinari,OKLAHOMA CITY THUNDER,AWAY,NEW ORLEANS PELICANS,WIN,1922,8,14,4,7,3,4,0,11,3,0,0,0,0,21.4
brownja02,Jaylen Brown,BOSTON CELTICS,AWAY,NEW YORK KNICKS,WIN,2096,11,18,4,10,2,4,2,3,1,1,1,1,4,21.1
davisan02,Anthony Davis,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,LOSS,2150,10,21,1,2,6,6,2,8,2,1,2,2,2,21.1
doncilu01,Luka Dončić,DALLAS MAVERICKS,AWAY,LOS ANGELES LAKERS,WIN,1961,10,23,4,10,3,3,2,7,10,3,0,7,1,21.0
harremo01,Montrezl Harrell,LOS ANGELES CLIPPERS,HOME,WASHINGTON WIZARDS,WIN,1638,9,15,0,2,5,9,3,12,1,1,1,2,0,20.6
jamesle01,LeBron James,LOS ANGELES LAKERS,HOME,DALLAS MAVERICKS,LOSS,2185,11,20,0,5,3,3,0,9,8,4,0,6,3,20.5
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,HOME,OKLAHOMA CITY THUNDER,LOSS,2148,10,19,3,6,3,3,1,2,4,0,0,0,2,20.0
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,AWAY,NEW ORLEANS PELICANS,WIN,1680,6,7,0,0,5,6,2,8,2,1,2,1,3,19.5
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,HOME,MIAMI HEAT,LOSS,2051,10,21,4,9,5,5,0,6,4,1,0,4,3,18.7
