Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
55825-9644,SG,James,James Harden,Harden,52.94722154405382,36,11300,BKN@ORL,BKN,ORL,,,,,,SG
55825-55062,C,Nikola,Nikola Jokic,Jokic,55.75365615472561,41,11000,CHI@DEN,DEN,CHI,,,,,,C
55825-14528,SF,Jimmy,Jimmy Butler,Butler,47.57777687355324,27,10600,IND@MIA,MIA,IND,,,,,,SF
55825-84669,PG,Luka,Luka Doncic,Doncic,52.54054054054054,37,10400,DAL@POR,DAL,POR,,,,,,PG
55825-20848,PG,Damian,Damian Lillard,Lillard,47.46499938964844,40,10300,DAL@POR,POR,DAL,,,,,,PG
55825-14514,C,Nikola,Nikola Vucevic,Vucevic,46.6268280773628,41,9700,BKN@ORL,ORL,BKN,,,,,,C
55825-58462,C,Karl-Anthony,Karl-Anthony Towns,Towns,45.98571486700149,21,9600,MIN@PHO,MIN,PHO,,,,,,C
55825-59358,PF,Domantas,Domantas Sabonis,Sabonis,44.272500610351564,40,9300,IND@MIA,IND,MIA,,,,,,PF
55825-80810,PG,De'Aaron,De'Aaron Fox,Fox,41.12564165164263,39,9200,SAC@BOS,SAC,BOS,,,,,,PG
55825-14498,PG,Kyrie,Kyrie Irving,Irving,45.03000081380208,30,9100,BKN@ORL,BKN,ORL,GTD,Groin,,,,PG
55825-9524,PG,Stephen,Stephen Curry,Curry,45.897500610351564,40,9000,GS@MEM,GS,MEM,GTD,Lower body,,,,PG
55825-80808,PF,Jayson,Jayson Tatum,Tatum,43.333333333333336,36,8900,SAC@BOS,BOS,SAC,,,,,,PF
55825-9646,SF,Kevin,Kevin Durant,Durant,48.542104620682565,19,8800,BKN@ORL,BKN,ORL,O,Hamstring,,,,SF
55825-40783,SG,Zach,Zach LaVine,LaVine,42.47999877929688,40,8700,CHI@DEN,CHI,DEN,,,,,,SG
55825-9714,SG,DeMar,DeMar DeRozan,DeRozan,39.01333414713542,30,8600,SA@CLE,SA,CLE,O,Personal,,,,SG
55825-40203,C,Rudy,Rudy Gobert,Gobert,40.26829268292683,41,8500,UTA@TOR,UTA,TOR,,,,,,C
55825-19067,SG,CJ,CJ McCollum,McCollum,39.460001627604164,15,8400,DAL@POR,POR,DAL,,,,,,SG
55825-24247,SG,Fred,Fred VanVleet,VanVleet,40.411429268973215,35,8200,UTA@TOR,TOR,UTA,,,,,,SG
55825-9535,PG,Kyle,Kyle Lowry,Lowry,36.76666814630682,33,8200,UTA@TOR,TOR,UTA,,,,,,PG
55825-12332,PG,John,John Wall,Wall,35.46800048828125,25,8100,DET@HOU,HOU,DET,GTD,Knee,,,,PG
55825-42202,PF,Christian,Christian Wood,Wood,41.422220865885414,18,8100,DET@HOU,HOU,DET,,,,,,PF
55825-15684,SG,Victor,Victor Oladipo,Oladipo,37.003702799479164,27,8100,DET@HOU,HOU,DET,,,,,,SG
55825-66113,SG,Donovan,Donovan Mitchell,Mitchell,39.13333208133013,39,8000,UTA@TOR,UTA,TOR,,,,,,SG
55825-80817,PF,Bam,Bam Adebayo,Adebayo,41.294287109375,35,8000,IND@MIA,MIA,IND,,,,,,PF
55825-63122,PF,Kristaps,Kristaps Porzingis,Porzingis,36.99583435058594,24,7900,DAL@POR,DAL,POR,,,,,,PF
55825-16293,SF,Norman,Norman Powell,Powell,28.18421052631579,38,7800,UTA@TOR,TOR,UTA,,,,,,SF
55825-60021,PF,Pascal,Pascal Siakam,Siakam,39.122582220262096,31,7700,UTA@TOR,TOR,UTA,,,,,,PF
55825-58460,SG,Devin,Devin Booker,Booker,36.642857142857146,35,7500,MIN@PHO,PHO,MIN,,,,,,SG
55825-67708,PG,Dejounte,Dejounte Murray,Murray,34.954055373733105,37,7500,SA@CLE,SA,CLE,,,,,,PG
55825-110344,PG,Ja,Ja Morant,Morant,35.220690497036635,29,7500,GS@MEM,MEM,GS,,,,,,PG
55825-67026,SF,Jaylen,Jaylen Brown,Brown,39.192106548108555,38,7500,SAC@BOS,BOS,SAC,,,,,,SF
55825-68203,C,Chris,Chris Boucher,Boucher,30.564999389648438,40,7400,UTA@TOR,TOR,UTA,,,,,,C
55825-84667,SG,Collin,Collin Sexton,Sexton,34.259999302455356,35,7400,SA@CLE,CLE,SA,,,,,,SG
55825-14503,C,Jonas,Jonas Valanciunas,Valanciunas,34.734375,32,7300,GS@MEM,MEM,GS,,,,,,C
55825-23447,C,Richaun,Richaun Holmes,Holmes,32.144443088107636,36,7100,SAC@BOS,SAC,BOS,,,,,,C
55825-145321,SG,Anthony,Anthony Edwards,Edwards,27.553657345655488,41,7100,MIN@PHO,MIN,PHO,,,,,,SG
55825-110345,SF,Kevin,Kevin Porter,Porter,40.720001220703125,5,7000,DET@HOU,HOU,DET,,,,,,SF
55825-23831,PF,Jerami,Jerami Grant,Grant,37.42702834670608,37,7000,DET@HOU,DET,HOU,,,,,,PF
55825-16359,PG,Malcolm,Malcolm Brogdon,Brogdon,38.19736842105263,38,7000,IND@MIA,IND,MIA,,,,,,PG
55825-9623,PG,Chris,Chris Paul,Paul,37.279487805488785,39,6900,MIN@PHO,PHO,MIN,,,,,,PG
55825-80821,C,Jarrett,Jarrett Allen,Allen,31.992306440304485,39,6700,SA@CLE,CLE,SA,,,,,,C
55825-9666,PF,Thaddeus,Thaddeus Young,Young,30.251429966517858,35,6600,CHI@DEN,CHI,DEN,,,,,,PF
55825-15860,PF,Draymond,Draymond Green,Green,30.305712890625,35,6600,GS@MEM,GS,MEM,,,,,,PF
55825-66108,PG,Jamal,Jamal Murray,Murray,34.98684210526316,38,6500,CHI@DEN,DEN,CHI,,,,,,PG
55825-84682,SF,Michael,Michael Porter,Porter,30.05666707356771,30,6500,CHI@DEN,DEN,CHI,,,,,,SF
55825-23096,SF,Evan,Evan Fournier,Fournier,30.259091463955965,22,6400,BKN@ORL,ORL,BKN,,,,,,SF
55825-14507,PG,Kemba,Kemba Walker,Walker,31.047825025475543,23,6400,SAC@BOS,BOS,SAC,,,,,,PG
55825-23665,SG,Buddy,Buddy Hield,Hield,28.639999389648438,40,6300,SAC@BOS,SAC,BOS,,,,,,SG
55825-9575,PG,Mike,Mike Conley,Conley,30.790908351089016,33,6200,UTA@TOR,UTA,TOR,GTD,Hamstring,,,,PG
55825-58312,SG,D'Angelo,D'Angelo Russell,Russell,32.04500122070313,20,6200,MIN@PHO,MIN,PHO,O,Knee,,,,SG
55825-20491,PF,Robert,Robert Covington,Covington,26.221053274054277,38,6000,DAL@POR,POR,DAL,,,,,,PF
55825-14516,C,Enes,Enes Kanter,Kanter,30.442498779296876,40,6000,DAL@POR,POR,DAL,,,,,,C
55825-84673,C,Deandre,Deandre Ayton,Ayton,32.792308318309296,39,6000,MIN@PHO,PHO,MIN,,,,,,C
55825-58253,C,Myles,Myles Turner,Turner,34.03783849767736,37,6000,IND@MIA,IND,MIA,,,,,,C
55825-16405,SF,Terrence,Terrence Ross,Ross,26.552778455946182,36,5900,BKN@ORL,ORL,BKN,GTD,Knee,,,,SF
55825-15946,SF,Harrison,Harrison Barnes,Barnes,30.80270138302365,37,5900,SAC@BOS,SAC,BOS,,,,,,SF
55825-58153,SF,Kelly,Kelly Oubre,Oubre,28.44615447215545,39,5900,GS@MEM,GS,MEM,GTD,Foot,,,,SF
55825-145337,SG,Tyrese,Tyrese Haliburton,Haliburton,28.788234935087317,34,5900,SAC@BOS,SAC,BOS,,,,,,SG
