slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,HOME,OKLAHOMA CITY THUNDER,WIN,1827,15,27,3,5,8,10,6,8,1,2,0,0,4,35.0
conlemi01,Mike Conley,MEMPHIS GRIZZLIES,HOME,PORTLAND TRAIL BLAZERS,WIN,2081,12,18,6,7,10,15,1,3,4,1,0,1,4,33.0
haywago01,Gordon Hayward,BOSTON CELTICS,AWAY,GOLDEN STATE WARRIORS,WIN,1666,12,16,4,6,2,2,1,6,4,2,0,0,1,30.5
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2307,15,28,5,10,3,7,2,11,6,0,0,2,3,28.5
bogdabo02,Bojan Bogdanović,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,2097,9,14,4,5,5,6,0,6,1,2,0,1,3,22.7
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,AWAY,MEMPHIS GRIZZLIES,LOSS,2120,9,13,3,5,6,6,0,2,2,0,1,1,3,22.0
hardeja01,James Harden,HOUSTON ROCKETS,AWAY,TORONTO RAPTORS,WIN,2208,12,30,3,9,8,8,0,1,3,3,0,1,4,21.6
wrighde01,Delon Wright,MEMPHIS GRIZZLIES,HOME,PORTLAND TRAIL BLAZERS,WIN,1587,9,13,1,2,6,7,1,2,1,2,1,2,1,21.4
harrito02,Tobias Harris,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,2049,8,15,1,3,4,4,1,11,5,2,1,2,2,21.1
teaguje01,Jeff Teague,MINNESOTA TIMBERWOLVES,HOME,OKLAHOMA CITY THUNDER,WIN,1971,5,7,1,1,5,7,0,5,12,1,1,2,3,20.7
redicjj01,J.J. Redick,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1830,8,16,6,9,4,4,0,5,0,0,0,0,0,19.5
lopezro01,Robin Lopez,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1844,9,18,0,0,2,2,6,4,1,0,3,0,0,19.2
collida01,Darren Collison,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,2001,7,10,3,5,5,6,0,4,2,2,0,3,1,18.6
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,2421,6,15,0,0,4,5,4,9,8,2,1,2,2,18.5
irvinky01,Kyrie Irving,BOSTON CELTICS,AWAY,GOLDEN STATE WARRIORS,WIN,1804,7,15,2,5,3,4,1,4,11,2,0,3,3,18.3
leonaka01,Kawhi Leonard,TORONTO RAPTORS,HOME,HOUSTON ROCKETS,LOSS,2150,10,22,1,4,5,5,2,4,1,1,0,1,0,17.9
gordoaa01,Aaron Gordon,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,2320,9,18,2,7,4,6,2,7,3,0,0,2,1,17.4
harklma01,Maurice Harkless,PORTLAND TRAIL BLAZERS,AWAY,MEMPHIS GRIZZLIES,LOSS,1919,9,13,1,3,1,2,1,5,3,1,1,1,5,17.1
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2189,5,6,0,0,3,9,9,2,2,1,3,3,0,16.8
greenge01,Gerald Green,HOUSTON ROCKETS,AWAY,TORONTO RAPTORS,WIN,1248,5,8,4,7,4,4,1,2,0,0,1,0,1,16.0
butleji01,Jimmy Butler,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,2069,5,10,0,1,4,4,2,0,4,3,0,1,0,15.2
tatumja01,Jayson Tatum,BOSTON CELTICS,AWAY,GOLDEN STATE WARRIORS,WIN,1626,6,13,1,3,4,4,0,5,1,3,2,1,2,15.1
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,MEMPHIS GRIZZLIES,LOSS,2211,8,18,3,10,5,5,1,1,8,0,0,5,4,14.6
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,BOSTON CELTICS,LOSS,1851,8,16,4,10,3,3,0,3,4,1,0,4,3,14.5
siakapa01,Pascal Siakam,TORONTO RAPTORS,HOME,HOUSTON ROCKETS,LOSS,2304,7,12,2,4,1,4,4,6,3,0,0,2,1,14.5
ibakase01,Serge Ibaka,TORONTO RAPTORS,HOME,HOUSTON ROCKETS,LOSS,1823,4,7,0,0,2,3,5,10,2,0,5,2,4,14.1
fournev01,Evan Fournier,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,2045,9,21,5,10,2,2,0,2,2,1,0,2,3,13.7
rosede01,Derrick Rose,MINNESOTA TIMBERWOLVES,HOME,OKLAHOMA CITY THUNDER,WIN,1187,8,14,0,1,3,3,1,3,2,0,0,1,2,13.6
lavinza01,Zach LaVine,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,2233,10,22,2,6,5,7,0,2,3,0,0,3,3,13.3
johnsam01,Amir Johnson,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1191,5,9,1,3,2,2,2,3,2,1,2,1,2,13.0
valanjo01,Jonas Valančiūnas,MEMPHIS GRIZZLIES,HOME,PORTLAND TRAIL BLAZERS,WIN,1268,6,7,1,1,4,4,0,2,0,0,1,2,2,13.0
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,HOME,OKLAHOMA CITY THUNDER,WIN,2007,7,15,3,6,1,2,1,5,3,1,1,2,3,12.7
georgpa01,Paul George,OKLAHOMA CITY THUNDER,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2289,8,25,4,14,5,7,1,4,2,1,0,1,2,12.4
milescj01,C.J. Miles,MEMPHIS GRIZZLIES,HOME,PORTLAND TRAIL BLAZERS,WIN,1469,3,5,2,4,4,4,0,2,1,1,2,1,2,11.6
isaacjo01,Jonathan Isaac,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,1926,6,12,4,8,0,0,1,4,1,0,1,1,2,11.5
riverau01,Austin Rivers,HOUSTON ROCKETS,AWAY,TORONTO RAPTORS,WIN,1517,5,8,3,4,0,0,0,4,2,1,0,0,4,11.4
augusdj01,D.J. Augustin,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,1729,5,8,0,1,1,1,0,2,5,1,0,1,2,10.7
markkla01,Lauri Markkanen,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,2031,4,14,1,7,5,6,3,10,2,0,0,0,3,10.7
schrode01,Dennis Schröder,OKLAHOMA CITY THUNDER,AWAY,MINNESOTA TIMBERWOLVES,LOSS,1760,4,8,2,5,4,4,0,4,5,0,0,2,5,10.7
capelca01,Clint Capela,HOUSTON ROCKETS,AWAY,TORONTO RAPTORS,WIN,2035,4,7,0,0,1,3,5,10,1,1,1,2,4,10.2
brownja02,Jaylen Brown,BOSTON CELTICS,AWAY,GOLDEN STATE WARRIORS,WIN,1623,8,16,2,4,0,0,1,3,1,0,0,1,3,10.1
noahjo01,Joakim Noah,MEMPHIS GRIZZLIES,HOME,PORTLAND TRAIL BLAZERS,WIN,1605,4,11,0,0,1,2,2,8,7,2,0,2,3,10.0
turnemy01,Myles Turner,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,2165,3,11,1,1,3,4,1,10,2,0,7,2,3,9.9
roziete01,Terry Rozier,BOSTON CELTICS,AWAY,GOLDEN STATE WARRIORS,WIN,1374,3,7,0,2,3,3,0,5,5,1,1,1,3,9.8
youngth01,Thaddeus Young,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,2217,5,13,1,3,0,0,4,6,6,0,0,2,3,9.5
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,AWAY,MEMPHIS GRIZZLIES,LOSS,1842,3,8,0,1,0,0,0,10,9,1,2,2,5,9.3
smartma01,Marcus Smart,BOSTON CELTICS,AWAY,GOLDEN STATE WARRIORS,WIN,1506,4,9,1,5,0,0,0,2,4,2,0,0,1,9.3
greenda02,Danny Green,TORONTO RAPTORS,HOME,HOUSTON ROCKETS,LOSS,1899,4,13,4,13,2,2,1,4,1,0,0,0,0,9.1
gibsota01,Taj Gibson,MINNESOTA TIMBERWOLVES,HOME,OKLAHOMA CITY THUNDER,WIN,1193,3,6,0,0,3,4,1,5,2,1,0,0,3,9.0
vucevni01,Nikola Vučević,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,2020,5,15,0,1,2,2,4,8,2,1,0,2,2,8.3
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,BOSTON CELTICS,LOSS,1478,2,3,1,2,0,0,2,4,5,1,1,2,4,7.9
saricda01,Dario Šarić,MINNESOTA TIMBERWOLVES,HOME,OKLAHOMA CITY THUNDER,WIN,1425,3,5,2,4,2,2,0,7,2,0,0,3,1,7.8
bradlav01,Avery Bradley,MEMPHIS GRIZZLIES,HOME,PORTLAND TRAIL BLAZERS,WIN,2058,5,14,3,8,1,2,0,3,3,2,0,2,3,7.6
gordoer01,Eric Gordon,HOUSTON ROCKETS,AWAY,TORONTO RAPTORS,WIN,1877,5,9,3,5,0,0,0,2,1,0,0,2,1,7.6
horfoal01,Al Horford,BOSTON CELTICS,AWAY,GOLDEN STATE WARRIORS,WIN,1306,2,3,1,1,0,0,0,4,4,1,0,0,3,7.5
hilarne01,Nenê Hilário,HOUSTON ROCKETS,AWAY,TORONTO RAPTORS,WIN,845,3,4,0,0,0,0,0,5,1,1,1,1,1,6.9
paulch01,Chris Paul,HOUSTON ROCKETS,AWAY,TORONTO RAPTORS,WIN,1863,1,10,0,3,3,3,0,6,10,2,1,2,3,6.7
birchkh01,Khem Birch,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,860,3,4,0,0,0,0,3,0,0,0,0,0,0,6.5
kanteen01,Enes Kanter,PORTLAND TRAIL BLAZERS,AWAY,MEMPHIS GRIZZLIES,LOSS,1019,4,4,0,0,3,4,1,2,0,0,0,3,3,6.5
matthwe02,Wesley Matthews,INDIANA PACERS,HOME,CHICAGO BULLS,WIN,2013,4,10,2,8,0,0,0,3,4,1,0,2,2,6.5
evansja02,Jacob Evans,GOLDEN STATE WARRIORS,HOME,BOSTON CELTICS,LOSS,1012,3,3,0,0,0,0,2,1,2,0,0,1,2,6.4
mckinal01,Alfonzo McKinnie,GOLDEN STATE WARRIORS,HOME,BOSTON CELTICS,LOSS,1034,3,5,0,2,1,1,2,1,1,1,0,1,2,6.3
yabusgu01,Guerschon Yabusele,BOSTON CELTICS,AWAY,GOLDEN STATE WARRIORS,WIN,210,2,3,1,1,2,2,2,0,0,0,0,1,0,6.1
laymaja01,Jake Layman,PORTLAND TRAIL BLAZERS,AWAY,MEMPHIS GRIZZLIES,LOSS,1044,4,6,0,2,0,0,1,5,0,0,0,0,4,6.0
martija01,Jarell Martin,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,713,2,3,1,1,0,1,0,4,1,0,1,0,0,5.9
arcidry01,Ryan Arcidiacono,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1462,2,5,0,1,4,4,1,4,2,0,0,2,2,5.8
theisda01,Daniel Theis,BOSTON CELTICS,AWAY,GOLDEN STATE WARRIORS,WIN,714,0,2,0,1,2,2,3,1,4,0,2,1,1,5.8
harrish01,Shaquille Harrison,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,821,3,5,0,1,0,0,2,0,0,1,0,0,1,5.7
seldewa01,Wayne Selden,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1415,2,6,0,2,2,2,1,3,1,0,2,0,2,5.5
belljo01,Jordan Bell,GOLDEN STATE WARRIORS,HOME,BOSTON CELTICS,LOSS,1396,3,7,0,0,1,2,2,3,3,0,0,2,0,5.3
tuckepj01,P.J. Tucker,HOUSTON ROCKETS,AWAY,TORONTO RAPTORS,WIN,2150,3,9,2,6,0,0,2,3,3,1,0,1,5,5.3
briscis01,Isaiah Briscoe,ORLANDO MAGIC,AWAY,PHILADELPHIA 76ERS,LOSS,1560,3,7,1,3,0,0,0,1,4,1,0,1,3,5.2
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,HOME,BOSTON CELTICS,LOSS,1868,5,16,0,5,8,10,0,2,2,1,0,5,2,5.2
gasolma01,Marc Gasol,TORONTO RAPTORS,HOME,HOUSTON ROCKETS,LOSS,1057,3,5,0,1,2,2,0,1,0,0,0,0,2,5.2
rabbiv01,Ivan Rabb,MEMPHIS GRIZZLIES,HOME,PORTLAND TRAIL BLAZERS,WIN,1438,1,1,0,0,0,0,0,8,4,0,1,2,1,5.2
simmojo02,Jonathon Simmons,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1590,3,7,0,2,0,0,0,3,4,1,0,1,2,5.2
clarkga01,Gary Clark,HOUSTON ROCKETS,AWAY,TORONTO RAPTORS,WIN,657,0,0,0,0,0,0,1,1,1,2,2,0,0,5.1
porteot01,Otto Porter,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1951,3,11,1,5,0,0,0,4,2,4,2,3,1,5.1
grantje01,Jerami Grant,OKLAHOMA CITY THUNDER,AWAY,MINNESOTA TIMBERWOLVES,LOSS,2018,3,9,3,5,1,2,2,1,1,0,1,1,4,5.0
aminual01,Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,AWAY,MEMPHIS GRIZZLIES,LOSS,1620,3,7,1,5,0,0,0,1,1,2,0,1,1,4.9
cookqu01,Quinn Cook,GOLDEN STATE WARRIORS,HOME,BOSTON CELTICS,LOSS,1029,3,10,3,4,0,0,1,2,1,0,0,0,1,4.8
noelne01,Nerlens Noel,OKLAHOMA CITY THUNDER,AWAY,MINNESOTA TIMBERWOLVES,LOSS,628,3,3,0,0,0,0,0,2,0,1,1,1,4,4.8
scottmi01,Mike Scott,PHILADELPHIA 76ERS,HOME,ORLANDO MAGIC,WIN,1679,4,9,3,8,0,0,0,5,0,1,0,3,3,4.6
dunnkr01,Kris Dunn,CHICAGO BULLS,AWAY,INDIANA PACERS,LOSS,1868,2,9,0,2,1,1,1,6,5,2,0,1,5,4.5
