Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,LeBron James (16500314),LeBron James,16500314,PG/SF/F/G/UTIL,10700,POR@LAL 02/26/2021 10:00PM ET,LAL,50.80
PF/C,Domantas Sabonis (16500319),Domantas Sabonis,16500319,PF/C/F/UTIL,10400,IND@BOS 02/26/2021 07:30PM ET,IND,48.32
PG,Damian Lillard (16500323),Damian Lillard,16500323,PG/G/UTIL,10100,POR@LAL 02/26/2021 10:00PM ET,POR,50.42
PG,Trae Young (16500326),Trae Young,16500326,PG/G/UTIL,9900,ATL@OKC 02/26/2021 08:00PM ET,ATL,48.51
PG,Stephen Curry (16500329),Stephen Curry,16500329,PG/G/UTIL,9700,CHA@GS 02/26/2021 10:00PM ET,GS,50.03
SG,Zach LaVine (16500332),Zach LaVine,16500332,SG/G/UTIL,9600,PHO@CHI 02/26/2021 08:00PM ET,CHI,45.99
SF,Jimmy Butler (16500335),Jimmy Butler,16500335,SF/F/UTIL,9400,UTA@MIA 02/26/2021 08:00PM ET,MIA,45.54
SF/PF,Jayson Tatum (16500338),Jayson Tatum,16500338,SF/PF/F/UTIL,9300,IND@BOS 02/26/2021 07:30PM ET,BOS,44.92
PF/C,Anthony Davis (16500342),Anthony Davis,16500342,PF/C/F/UTIL,9200,POR@LAL 02/26/2021 10:00PM ET,LAL,43.75
SF,Kawhi Leonard (16500346),Kawhi Leonard,16500346,SF/F/UTIL,9100,LAC@MEM 02/26/2021 08:00PM ET,LAC,46.40
C,Bam Adebayo (16500349),Bam Adebayo,16500349,C/UTIL,9000,UTA@MIA 02/26/2021 08:00PM ET,MIA,43.18
PG/SG,Shai Gilgeous-Alexander (16500351),Shai Gilgeous-Alexander,16500351,PG/SG/G/UTIL,8800,ATL@OKC 02/26/2021 08:00PM ET,OKC,42.28
PG,LaMelo Ball (16500355),LaMelo Ball,16500355,PG/G/UTIL,8700,CHA@GS 02/26/2021 10:00PM ET,CHA,35.36
SG/SF,Jaylen Brown (16500361),Jaylen Brown,16500361,SG/SF/F/G/UTIL,8600,IND@BOS 02/26/2021 07:30PM ET,BOS,41.46
SG,Paul George (16500358),Paul George,16500358,SG/G/UTIL,8600,LAC@MEM 02/26/2021 08:00PM ET,LAC,43.43
PG/SG,Donovan Mitchell (16500366),Donovan Mitchell,16500366,PG/SG/G/UTIL,8500,UTA@MIA 02/26/2021 08:00PM ET,UTA,40.74
PG/SG,Terry Rozier (16500370),Terry Rozier,16500370,PG/SG/G/UTIL,8400,CHA@GS 02/26/2021 10:00PM ET,CHA,34.24
PG/SG,Fred VanVleet (16500374),Fred VanVleet,16500374,PG/SG/G/UTIL,8300,HOU@TOR 02/26/2021 07:30PM ET,TOR,41.28
PG,John Wall (16500378),John Wall,16500378,PG/G/UTIL,8200,HOU@TOR 02/26/2021 07:30PM ET,HOU,36.69
PG/SG,Malcolm Brogdon (16500381),Malcolm Brogdon,16500381,PG/SG/G/UTIL,8100,IND@BOS 02/26/2021 07:30PM ET,IND,40.66
C,Christian Wood (16500385),Christian Wood,16500385,C/UTIL,8100,HOU@TOR 02/26/2021 07:30PM ET,HOU,42.5
