Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Luka Doncic (16279487),Luka Doncic,16279487,PG/G/UTIL,10700,PHO@DAL 01/30/2021 09:00PM ET,DAL,57.5
PG,Stephen Curry (16279313),Stephen Curry,16279313,PG/G/UTIL,9700,DET@GS 01/30/2021 10:00PM ET,GS,46.83
SG,Devin Booker (16279434),Devin Booker,16279434,SG/G/UTIL,8300,PHO@DAL 01/30/2021 09:00PM ET,PHO,35.41
C,Deandre Ayton (16279471),Deandre Ayton,16279471,C/UTIL,7800,PHO@DAL 01/30/2021 09:00PM ET,PHO,35.44
SF/PF,Jerami Grant (16279390),Jerami Grant,16279390,SF/PF/F/UTIL,7800,DET@GS 01/30/2021 10:00PM ET,DET,40.83
PG,Chris Paul (16279307),Chris Paul,16279307,PG/G/UTIL,7600,PHO@DAL 01/30/2021 09:00PM ET,PHO,35.52
PF/C,Kristaps Porzingis (16279446),Kristaps Porzingis,16279446,PF/C/F/UTIL,7500,PHO@DAL 01/30/2021 09:00PM ET,DAL,34.17
PG/SG,Delon Wright (16279396),Delon Wright,16279396,PG/SG/G/UTIL,6600,DET@GS 01/30/2021 10:00PM ET,DET,25.08
SG/SF,Andrew Wiggins (16279408),Andrew Wiggins,16279408,SG/SF/F/G/UTIL,6300,DET@GS 01/30/2021 10:00PM ET,GS,31.26
SF,Mikal Bridges (16279437),Mikal Bridges,16279437,SF/F/UTIL,6100,PHO@DAL 01/30/2021 09:00PM ET,PHO,29.16
SF/PF,Kelly Oubre Jr. (16279426),Kelly Oubre Jr.,16279426,SF/PF/F/UTIL,6000,DET@GS 01/30/2021 10:00PM ET,GS,24.68
SF/PF,Jae Crowder (16279360),Jae Crowder,16279360,SF/PF/F/UTIL,5900,PHO@DAL 01/30/2021 09:00PM ET,PHO,23.87
PF/C,Blake Griffin (16279327),Blake Griffin,16279327,PF/C/F/UTIL,5900,DET@GS 01/30/2021 10:00PM ET,DET,28.80
SG/SF,Tim Hardaway Jr. (16279353),Tim Hardaway Jr.,16279353,SG/SF/F/G/UTIL,5600,PHO@DAL 01/30/2021 09:00PM ET,DAL,26.85
C,Mason Plumlee (16279347),Mason Plumlee,16279347,C/UTIL,5400,DET@GS 01/30/2021 10:00PM ET,DET,27.13
SF/PF,Cameron Johnson (16279419),Cameron Johnson,16279419,SF/PF/F/UTIL,5300,PHO@DAL 01/30/2021 09:00PM ET,PHO,21.38
SG,Wayne Ellington (16279310),Wayne Ellington,16279310,SG/G/UTIL,5100,DET@GS 01/30/2021 10:00PM ET,DET,20.52
PF/C,Draymond Green (16279340),Draymond Green,16279340,PF/C/F/UTIL,5100,DET@GS 01/30/2021 10:00PM ET,GS,22.38
PG,Derrick Rose (16279324),Derrick Rose,16279324,PG/G/UTIL,5000,DET@GS 01/30/2021 10:00PM ET,DET,26.02
C,James Wiseman (16279511),James Wiseman,16279511,C/UTIL,4800,DET@GS 01/30/2021 10:00PM ET,GS,23.64
PF,James Johnson (16279316),James Johnson,16279316,PF/F/UTIL,4500,PHO@DAL 01/30/2021 09:00PM ET,DAL,18.26
SG/SF,Josh Jackson (16279462),Josh Jackson,16279462,SG/SF/F/G/UTIL,4500,DET@GS 01/30/2021 10:00PM ET,DET,20.19
PG/SG,Jalen Brunson (16279452),Jalen Brunson,16279452,PG/SG/G/UTIL,4300,PHO@DAL 01/30/2021 09:00PM ET,DAL,21.03
SG/SF,Josh Richardson (16279369),Josh Richardson,16279369,SG/SF/F/G/UTIL,4200,PHO@DAL 01/30/2021 09:00PM ET,DAL,20.28
SF/PF,Dorian Finney-Smith (16279378),Dorian Finney-Smith,16279378,SF/PF/F/UTIL,4000,PHO@DAL 01/30/2021 09:00PM ET,DAL,19.85
PF/C,Maxi Kleber (16279483),Maxi Kleber,16279483,PF/C/F/UTIL,4000,PHO@DAL 01/30/2021 09:00PM ET,DAL,19.11
PF/C,Dario Saric (16279413),Dario Saric,16279413,PF/C/F/UTIL,3900,PHO@DAL 01/30/2021 09:00PM ET,PHO,19.14
PG/SG,Trey Burke (16279374),Trey Burke,16279374,PG/SG/G/UTIL,3800,PHO@DAL 01/30/2021 09:00PM ET,DAL,18.03
SF,Abdel Nader (16279387),Abdel Nader,16279387,SF/F/UTIL,3700,PHO@DAL 01/30/2021 09:00PM ET,PHO,15
C,Willie Cauley-Stein (16279394),Willie Cauley-Stein,16279394,C/UTIL,3600,PHO@DAL 01/30/2021 09:00PM ET,DAL,14.82
C,Frank Kaminsky (16279382),Frank Kaminsky,16279382,C/UTIL,3400,PHO@DAL 01/30/2021 09:00PM ET,PHO,13.68
PG/SG,Jevon Carter (16279430),Jevon Carter,16279430,PG/SG/G/UTIL,3300,PHO@DAL 01/30/2021 09:00PM ET,PHO,9.16
SF/PF,Eric Paschall (16279442),Eric Paschall,16279442,SF/PF/F/UTIL,3300,DET@GS 01/30/2021 10:00PM ET,GS,17.21
SF/PF,Saddiq Bey (16279497),Saddiq Bey,16279497,SF/PF/F/UTIL,3300,DET@GS 01/30/2021 10:00PM ET,DET,13.98
C,Isaiah Stewart (16279517),Isaiah Stewart,16279517,C/UTIL,3300,DET@GS 01/30/2021 10:00PM ET,DET,14.90
PG,Cameron Payne (16279402),Cameron Payne,16279402,PG/G/UTIL,3100,PHO@DAL 01/30/2021 09:00PM ET,PHO,16.69
PG,Brad Wanamaker (16279331),Brad Wanamaker,16279331,PG/G/UTIL,3100,DET@GS 01/30/2021 10:00PM ET,GS,12.30
SF,Kent Bazemore (16279334),Kent Bazemore,16279334,SF/F/UTIL,3100,DET@GS 01/30/2021 10:00PM ET,GS,13.82
SG,Damion Lee (16279384),Damion Lee,16279384,SG/G/UTIL,3100,DET@GS 01/30/2021 10:00PM ET,GS,14.92
SG,Svi Mykhailiuk (16279423),Svi Mykhailiuk,16279423,SG/G/UTIL,3100,DET@GS 01/30/2021 10:00PM ET,DET,12.54
SG/SF,E'Twaun Moore (16279319),E'Twaun Moore,16279319,SG/SF/F/G/UTIL,3000,PHO@DAL 01/30/2021 09:00PM ET,PHO,3.5
PG/SG,Langston Galloway (16279349),Langston Galloway,16279349,PG/SG/G/UTIL,3000,PHO@DAL 01/30/2021 09:00PM ET,PHO,7.45
C,Dwight Powell (16279358),Dwight Powell,16279358,C/UTIL,3000,PHO@DAL 01/30/2021 09:00PM ET,DAL,13.59
C,Boban Marjanovic (16279364),Boban Marjanovic,16279364,C/UTIL,3000,PHO@DAL 01/30/2021 09:00PM ET,DAL,8.39
C,Damian Jones (16279400),Damian Jones,16279400,C/UTIL,3000,PHO@DAL 01/30/2021 09:00PM ET,PHO,5.15
SF,Wes Iwundu (16279405),Wes Iwundu,16279405,SF/F/UTIL,3000,PHO@DAL 01/30/2021 09:00PM ET,DAL,7.22
PG/SG,Ty-Shon Alexander (16279467),Ty-Shon Alexander,16279467,PG/SG/G/UTIL,3000,PHO@DAL 01/30/2021 09:00PM ET,PHO,0.92
PF,Tyler Bey (16279473),Tyler Bey,16279473,PF/F/UTIL,3000,PHO@DAL 01/30/2021 09:00PM ET,DAL,2.94
SG,Nate Hinton (16279490),Nate Hinton,16279490,SG/G/UTIL,3000,PHO@DAL 01/30/2021 09:00PM ET,DAL,1.92
PF/C,Jalen Smith (16279493),Jalen Smith,16279493,PF/C/F/UTIL,3000,PHO@DAL 01/30/2021 09:00PM ET,PHO,6
PG/SG,Tyrell Terry (16279513),Tyrell Terry,16279513,PG/SG/G/UTIL,3000,PHO@DAL 01/30/2021 09:00PM ET,DAL,3.32
