Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Russell Westbrook (16898084),Russell Westbrook,16898084,PG/G/UTIL,11100,DAL@WAS 04/03/2021 07:00PM ET,WAS,54.66
PF/C,Giannis Antetokounmpo (16898087),Giannis Antetokounmpo,16898087,PF/C/F/UTIL,10900,MIL@SAC 04/03/2021 10:00PM ET,MIL,57.02
PG/SF,Luka Doncic (16898091),Luka Doncic,16898091,PG/SF/F/G/UTIL,10600,DAL@WAS 04/03/2021 07:00PM ET,DAL,55.95
C,Joel Embiid (16898096),Joel Embiid,16898096,C/UTIL,10400,MIN@PHI 04/03/2021 08:00PM ET,PHI,54.33
C,Karl-Anthony Towns (16898098),Karl-Anthony Towns,16898098,C/UTIL,10000,MIN@PHI 04/03/2021 08:00PM ET,MIN,49.40
PG,Damian Lillard (16898100),Damian Lillard,16898100,PG/G/UTIL,9900,OKC@POR 04/03/2021 10:00PM ET,POR,50.05
PF/C,Julius Randle (16898103),Julius Randle,16898103,PF/C/F/UTIL,9400,NY@DET 04/03/2021 08:00PM ET,NY,47.83
PF/C,Domantas Sabonis (16898107),Domantas Sabonis,16898107,PF/C/F/UTIL,9200,IND@SA 04/03/2021 09:00PM ET,IND,46.72
SG,Bradley Beal (16898111),Bradley Beal,16898111,SG/G/UTIL,9100,DAL@WAS 04/03/2021 07:00PM ET,WAS,47.43
SF,Jimmy Butler (16898114),Jimmy Butler,16898114,SF/F/UTIL,9000,CLE@MIA 04/03/2021 08:00PM ET,MIA,46.38
PG,De'Aaron Fox (16898117),De'Aaron Fox,16898117,PG/G/UTIL,8900,MIL@SAC 04/03/2021 10:00PM ET,SAC,42.93
PG/SG,Donovan Mitchell (16898120),Donovan Mitchell,16898120,PG/SG/G/UTIL,8800,ORL@UTA 04/03/2021 09:00PM ET,UTA,42.39
PG/SF,Ben Simmons (16898124),Ben Simmons,16898124,PG/SF/F/G/UTIL,8700,MIN@PHI 04/03/2021 08:00PM ET,PHI,39.73
