Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,
55072-9488,SF,LeBron,LeBron James,James,47.845455285274625,33,10500,POR@LAL,LAL,POR,GTD,Ankle,,,
55072-20848,PG,Damian,Damian Lillard,Lillard,47.36333414713542,30,10300,POR@LAL,POR,LAL,,,,,
55072-9524,PG,Stephen,Stephen Curry,Curry,46.662498474121094,32,10000,CHA@GS,GS,CHA,,,,,
55072-59358,PF,Domantas,Domantas Sabonis,Sabonis,45.71333414713542,30,9900,IND@BOS,IND,BOS,,,,,
55072-40783,SG,Zach,Zach LaVine,LaVine,43.41935483870968,31,9800,PHO@CHI,CHI,PHO,,,,,
55072-15755,PF,Anthony,Anthony Davis,Davis,44.54782502547555,23,9800,POR@LAL,LAL,POR,O,Calf,,,
55072-14513,SF,Kawhi,Kawhi Leonard,Leonard,46.05555555555556,27,9700,LAC@MEM,LAC,MEM,,,,,
55072-84671,PG,Trae,Trae Young,Young,45.3066650390625,30,9600,ATL@OKC,ATL,OKC,,,,,
55072-80808,PF,Jayson,Jayson Tatum,Tatum,43.5,27,9400,IND@BOS,BOS,IND,,,,,
55072-14528,SF,Jimmy,Jimmy Butler,Butler,44.95499877929687,20,9200,UTA@MIA,MIA,UTA,,,,,
55072-80817,PF,Bam,Bam Adebayo,Adebayo,42.11333414713542,30,8900,UTA@MIA,MIA,UTA,GTD,Knee,,,
55072-60021,SF,Pascal,Pascal Siakam,Siakam,39.61000162760417,30,8800,HOU@TOR,TOR,HOU,,,,,
55072-19067,SG,CJ,CJ McCollum,McCollum,42.74615478515625,13,8700,POR@LAL,POR,LAL,O,Foot,,,
55072-12341,SG,Paul,Paul George,George,41.05416615804037,24,8600,LAC@MEM,LAC,MEM,,,,,
55072-12332,PG,John,John Wall,Wall,35.395237513950896,21,8500,HOU@TOR,HOU,TOR,,,,,
55072-42202,PF,Christian,Christian Wood,Wood,41.81176398782169,17,8500,HOU@TOR,HOU,TOR,O,Ankle,,,
