Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Nikola Jokic (16221563),Nikola Jokic,16221563,C/UTIL,10800,DEN@PHO 01/23/2021 09:00PM ET,DEN,60.57
PG,Luka Doncic (16221565),Luka Doncic,16221565,PG/G/UTIL,10700,HOU@DAL 01/23/2021 09:00PM ET,DAL,58.11
PG/SG,James Harden (16221568),James Harden,16221568,PG/SG/G/UTIL,10500,MIA@BKN 01/23/2021 08:00PM ET,BKN,53.75
SF/PF,Kevin Durant (16221572),Kevin Durant,16221572,SF/PF/F/UTIL,10400,MIA@BKN 01/23/2021 08:00PM ET,BKN,54.04
C,Joel Embiid (16221576),Joel Embiid,16221576,C/UTIL,10000,PHI@DET 01/23/2021 08:00PM ET,PHI,51.14
C,Karl-Anthony Towns (16221578),Karl-Anthony Towns,16221578,C/UTIL,9800,NO@MIN 01/23/2021 08:00PM ET,MIN,51.5
PG,Stephen Curry (16221580),Stephen Curry,16221580,PG/G/UTIL,9500,GS@UTA 01/23/2021 09:00PM ET,GS,47.73
PG/SF,LeBron James (16221583),LeBron James,16221583,PG/SF/F/G/UTIL,9400,LAL@CHI 01/23/2021 09:00PM ET,LAL,48.06
PF/C,Anthony Davis (16221588),Anthony Davis,16221588,PF/C/F/UTIL,9300,LAL@CHI 01/23/2021 09:00PM ET,LAL,44.21
SG,Zach LaVine (16221592),Zach LaVine,16221592,SG/G/UTIL,9200,LAL@CHI 01/23/2021 09:00PM ET,CHI,45.38
PG,Kyrie Irving (16221595),Kyrie Irving,16221595,PG/G/UTIL,8900,MIA@BKN 01/23/2021 08:00PM ET,BKN,48.5
PG/SG,D'Angelo Russell (16221598),D'Angelo Russell,16221598,PG/SG/G/UTIL,8600,NO@MIN 01/23/2021 08:00PM ET,MIN,36.21
C,Bam Adebayo (16221602),Bam Adebayo,16221602,C/UTIL,8500,MIA@BKN 01/23/2021 08:00PM ET,MIA,40.56
C,Christian Wood (16221604),Christian Wood,16221604,C/UTIL,8300,HOU@DAL 01/23/2021 09:00PM ET,HOU,44.81
PF/C,Kristaps Porzingis (16221606),Kristaps Porzingis,16221606,PF/C/F/UTIL,8200,HOU@DAL 01/23/2021 09:00PM ET,DAL,38
PG/SF,Ben Simmons (16221610),Ben Simmons,16221610,PG/SF/F/G/UTIL,8200,PHI@DET 01/23/2021 08:00PM ET,PHI,39.82
SF/PF,Brandon Ingram (16221615),Brandon Ingram,16221615,SF/PF/F/UTIL,8100,NO@MIN 01/23/2021 08:00PM ET,NO,40.43
PG/SG,Victor Oladipo (16221619),Victor Oladipo,16221619,PG/SG/G/UTIL,7900,HOU@DAL 01/23/2021 09:00PM ET,HOU,38.40
SF/PF,Jerami Grant (16221627),Jerami Grant,16221627,SF/PF/F/UTIL,7800,PHI@DET 01/23/2021 08:00PM ET,DET,42.15
PG/SG,Donovan Mitchell (16221623),Donovan Mitchell,16221623,PG/SG/G/UTIL,7800,GS@UTA 01/23/2021 09:00PM ET,UTA,39.18
C,Deandre Ayton (16221631),Deandre Ayton,16221631,C/UTIL,7700,DEN@PHO 01/23/2021 09:00PM ET,PHO,36.07
PF/C,Zion Williamson (16221633),Zion Williamson,16221633,PF/C/F/UTIL,7600,NO@MIN 01/23/2021 08:00PM ET,NO,37.94
SG,Devin Booker (16221637),Devin Booker,16221637,SG/G/UTIL,7500,DEN@PHO 01/23/2021 09:00PM ET,PHO,35.41
SF,Jimmy Butler (16221640),Jimmy Butler,16221640,SF/F/UTIL,7400,MIA@BKN 01/23/2021 08:00PM ET,MIA,35.71
C,Rudy Gobert (16221643),Rudy Gobert,16221643,C/UTIL,7300,GS@UTA 01/23/2021 09:00PM ET,UTA,37.87
PG/SG,Coby White (16221645),Coby White,16221645,PG/SG/G/UTIL,7200,LAL@CHI 01/23/2021 09:00PM ET,CHI,32.52
SF/PF,Tobias Harris (16221649),Tobias Harris,16221649,SF/PF/F/UTIL,7100,PHI@DET 01/23/2021 08:00PM ET,PHI,36.86
PG,Chris Paul (16221653),Chris Paul,16221653,PG/G/UTIL,7100,DEN@PHO 01/23/2021 09:00PM ET,PHO,33.89
PG,John Wall (16221656),John Wall,16221656,PG/G/UTIL,7000,HOU@DAL 01/23/2021 09:00PM ET,HOU,35.96
PG/SG,Tyler Herro (16221659),Tyler Herro,16221659,PG/SG/G/UTIL,6900,MIA@BKN 01/23/2021 08:00PM ET,MIA,32.22
SG,Malik Beasley (16221663),Malik Beasley,16221663,SG/G/UTIL,6800,NO@MIN 01/23/2021 08:00PM ET,MIN,31.20
PG,Jamal Murray (16221666),Jamal Murray,16221666,PG/G/UTIL,6700,DEN@PHO 01/23/2021 09:00PM ET,DEN,33
PG,Mike Conley (16221669),Mike Conley,16221669,PG/G/UTIL,6600,GS@UTA 01/23/2021 09:00PM ET,UTA,34.23
SF/PF,Michael Porter Jr. (16221672),Michael Porter Jr.,16221672,SF/PF/F/UTIL,6500,DEN@PHO 01/23/2021 09:00PM ET,DEN,33.65
PF,Lauri Markkanen (16221676),Lauri Markkanen,16221676,PF/F/UTIL,6400,LAL@CHI 01/23/2021 09:00PM ET,CHI,32.25
SG/SF,Andrew Wiggins (16221679),Andrew Wiggins,16221679,SG/SF/F/G/UTIL,6400,GS@UTA 01/23/2021 09:00PM ET,GS,31.48
PG/SG,Jordan Clarkson (16221684),Jordan Clarkson,16221684,PG/SG/G/UTIL,6300,GS@UTA 01/23/2021 09:00PM ET,UTA,29.42
PG,Goran Dragic (16221692),Goran Dragic,16221692,PG/G/UTIL,6200,MIA@BKN 01/23/2021 08:00PM ET,MIA,27.06
PF/C,Blake Griffin (16221688),Blake Griffin,16221688,PF/C/F/UTIL,6200,PHI@DET 01/23/2021 08:00PM ET,DET,28.92
PG/SG,Dennis Schroder (16221695),Dennis Schroder,16221695,PG/SG/G/UTIL,6100,LAL@CHI 01/23/2021 09:00PM ET,LAL,28.03
C,Steven Adams (16221699),Steven Adams,16221699,C/UTIL,6100,NO@MIN 01/23/2021 08:00PM ET,NO,28.84
SF/PF,Kelly Oubre Jr. (16221701),Kelly Oubre Jr.,16221701,SF/PF/F/UTIL,6100,GS@UTA 01/23/2021 09:00PM ET,GS,24.78
PF/C,Kelly Olynyk (16221710),Kelly Olynyk,16221710,PF/C/F/UTIL,6000,MIA@BKN 01/23/2021 08:00PM ET,MIA,24.94
SG/SF,Eric Gordon (16221705),Eric Gordon,16221705,SG/SF/F/G/UTIL,6000,HOU@DAL 01/23/2021 09:00PM ET,HOU,24.8
C,Wendell Carter Jr. (16221714),Wendell Carter Jr.,16221714,C/UTIL,5900,LAL@CHI 01/23/2021 09:00PM ET,CHI,28.61
