slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
walkeke02,Kemba Walker,BOSTON CELTICS,HOME,TORONTO RAPTORS,LOSS,2330,9,15,4,7,7,7,0,3,3,3,0,2,1,25.7
leonaka01,Kawhi Leonard,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,1918,12,16,1,2,4,4,0,2,3,2,1,2,1,25.6
lowryky01,Kyle Lowry,TORONTO RAPTORS,AWAY,BOSTON CELTICS,WIN,2789,13,23,2,8,3,4,2,4,8,2,0,3,5,24.9
morrima03,Marcus Morris,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,1612,7,10,4,5,0,0,0,5,2,2,0,0,3,17.5
anunoog01,OG Anunoby,TORONTO RAPTORS,AWAY,BOSTON CELTICS,WIN,2728,4,8,3,5,1,2,2,8,1,3,2,1,1,15.1
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,TORONTO RAPTORS,LOSS,2414,9,15,0,2,1,2,0,12,2,0,4,4,1,15.1
millspa01,Paul Millsap,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1431,3,6,1,3,6,8,2,7,0,3,2,3,2,13.3
georgpa01,Paul George,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,1985,6,13,2,7,5,7,0,7,4,2,0,5,2,12.6
harremo01,Montrezl Harrell,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,1150,5,11,0,0,5,6,2,1,2,1,1,0,4,12.1
vanvlfr01,Fred VanVleet,TORONTO RAPTORS,AWAY,BOSTON CELTICS,WIN,2451,9,22,5,13,2,2,2,1,6,0,0,5,5,12.1
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,TORONTO RAPTORS,LOSS,2364,5,18,1,4,4,6,2,7,6,1,0,1,1,10.9
theisda01,Daniel Theis,BOSTON CELTICS,HOME,TORONTO RAPTORS,LOSS,1814,4,7,0,2,1,2,2,5,2,0,1,0,2,9.5
siakapa01,Pascal Siakam,TORONTO RAPTORS,AWAY,BOSTON CELTICS,WIN,2273,6,15,1,4,3,4,0,7,2,1,1,2,4,9.1
gasolma01,Marc Gasol,TORONTO RAPTORS,AWAY,BOSTON CELTICS,WIN,1564,5,9,0,3,0,1,0,6,3,0,0,0,1,8.8
grantje01,Jerami Grant,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1578,4,8,3,6,1,2,0,1,3,0,0,0,3,8.8
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1797,6,14,0,2,3,4,1,2,3,0,0,1,2,8.8
plumlma01,Mason Plumlee,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,819,1,2,0,0,2,4,3,2,3,2,2,0,4,8.8
murraja01,Jamal Murray,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,2002,5,15,2,8,0,0,0,3,6,1,0,2,0,7.6
morrimo01,Monte Morris,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1037,5,11,0,3,2,2,2,2,1,0,0,1,2,7.2
beverpa01,Patrick Beverley,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,733,3,5,2,3,0,0,0,6,2,0,0,1,2,7.1
willilo02,Lou Williams,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,1431,5,9,0,2,0,0,0,4,4,0,0,2,3,6.5
williro04,Robert Williams,BOSTON CELTICS,HOME,TORONTO RAPTORS,LOSS,814,1,2,0,0,1,1,2,5,3,0,1,1,1,6.3
greenja01,JaMychal Green,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,1268,3,6,1,3,0,0,3,4,1,0,0,1,3,5.8
zubaciv01,Ivica Zubac,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,1466,2,3,0,0,0,0,3,4,2,0,1,2,2,5.3
bolbo01,Bol Bol,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,264,1,1,1,1,1,2,1,1,0,1,1,1,0,5.0
powelno01,Norman Powell,TORONTO RAPTORS,AWAY,BOSTON CELTICS,WIN,922,3,4,2,3,0,3,0,1,1,0,0,0,3,5.0
craigto01,Torrey Craig,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1317,2,3,1,2,1,2,2,1,0,0,0,1,2,4.2
kanteen01,Enes Kanter,BOSTON CELTICS,HOME,TORONTO RAPTORS,LOSS,246,2,2,0,0,0,0,1,0,0,0,0,0,1,3.7
smartma01,Marcus Smart,BOSTON CELTICS,HOME,TORONTO RAPTORS,LOSS,2217,4,15,2,9,1,2,0,5,4,2,0,3,4,3.4
mannte01,Terance Mann,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,264,2,3,0,0,0,0,0,1,0,0,0,0,0,3.0
wanambr01,Brad Wanamaker,BOSTON CELTICS,HOME,TORONTO RAPTORS,LOSS,712,2,3,0,1,1,1,0,0,1,0,0,2,0,2.4
ojelese01,Semi Ojeleye,BOSTON CELTICS,HOME,TORONTO RAPTORS,LOSS,380,1,1,1,1,0,0,0,0,0,0,0,0,1,2.3
doziepj01,PJ Dozier,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,575,3,6,0,1,0,0,0,0,1,0,0,2,0,1.7
mcgruro01,Rodney McGruder,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,264,1,2,0,0,0,0,1,0,0,0,0,0,0,1.7
bateske01,Keita Bates-Diop,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,408,0,1,0,0,1,2,1,1,1,0,0,0,0,1.6
harriga01,Gary Harris,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1450,2,5,1,4,0,0,0,1,2,1,0,2,4,1.4
pattepa01,Patrick Patterson,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,264,0,0,0,0,0,0,0,0,2,0,0,0,0,1.4
danietr01,Troy Daniels,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,321,1,2,0,0,0,0,0,1,0,0,0,0,0,1.3
ibakase01,Serge Ibaka,TORONTO RAPTORS,AWAY,BOSTON CELTICS,WIN,1316,1,6,0,3,0,0,0,4,2,1,2,2,1,0.8
willigr01,Grant Williams,BOSTON CELTICS,HOME,TORONTO RAPTORS,LOSS,1109,2,5,1,3,0,0,0,0,0,0,1,1,4,0.4
shamela01,Landry Shamet,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,1270,2,6,0,2,0,0,0,2,1,0,0,1,2,0.1
fallta01,Tacko Fall,BOSTON CELTICS,HOME,TORONTO RAPTORS,LOSS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
thomama02,Matt Thomas,TORONTO RAPTORS,AWAY,BOSTON CELTICS,WIN,357,0,1,0,1,0,0,0,2,0,0,0,0,0,-0.1
portemi01,Michael Porter,DENVER NUGGETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1401,2,9,0,6,1,1,0,6,0,1,0,2,2,-0.5
jacksre01,Reggie Jackson,LOS ANGELES CLIPPERS,HOME,DENVER NUGGETS,WIN,775,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.8
