slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2235,16,24,1,2,4,4,9,13,3,1,1,4,2,35.8
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,LOSS,2100,13,25,2,10,6,7,0,9,7,0,1,2,2,26.8
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,DALLAS MAVERICKS,LOSS,2351,17,34,1,4,4,9,3,11,0,1,2,2,2,25.0
anthoca01,Carmelo Anthony,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,2216,15,25,2,7,5,7,1,5,2,0,1,3,4,24.4
okafoja01,Jahlil Okafor,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,1725,11,19,0,0,6,6,6,4,1,0,0,0,2,24.4
paytoel01,Elfrid Payton,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,1677,3,8,0,0,9,10,3,6,9,2,2,1,1,22.4
rosste01,Terrence Ross,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,2118,10,15,4,7,0,0,0,4,2,2,1,0,2,22.0
whiteha01,Hassan Whiteside,MIAMI HEAT,HOME,INDIANA PACERS,WIN,2219,6,12,0,0,10,13,7,10,0,1,1,3,0,21.4
kaminfr01,Frank Kaminsky,CHARLOTTE HORNETS,AWAY,SACRAMENTO KINGS,WIN,2281,9,18,5,9,0,0,2,11,3,2,0,0,4,21.2
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,BROOKLYN NETS,WIN,2095,9,21,5,10,4,4,1,4,5,3,0,4,2,19.5
dragigo01,Goran Dragić,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1678,8,12,1,3,4,5,0,2,4,2,0,0,4,19.2
wadedw01,Dwyane Wade,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,WIN,2045,9,18,1,3,1,3,1,8,10,0,0,1,1,18.9
hardeja01,James Harden,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,2108,6,15,5,11,7,10,0,5,10,2,1,7,1,18.5
dienggo01,Gorgui Dieng,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2161,7,10,0,1,2,4,4,9,2,4,1,3,3,18.4
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,BROOKLYN NETS,WIN,1881,8,18,2,5,6,6,0,4,4,0,1,1,1,17.9
beverpa01,Patrick Beverley,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1739,4,10,3,7,4,5,1,3,7,3,1,0,4,17.8
butleji01,Jimmy Butler,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,WIN,2310,7,19,4,6,0,0,1,9,10,1,0,1,1,17.5
capelca01,Clint Capela,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1313,7,9,0,0,2,2,4,5,2,1,1,2,2,17.1
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,NEW ORLEANS PELICANS,WIN,1683,8,12,2,2,0,0,0,9,0,1,1,0,2,16.4
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2195,11,22,1,5,7,8,2,0,2,3,0,6,5,16.4
gordoaa01,Aaron Gordon,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,1413,7,11,0,2,4,4,0,3,3,2,0,1,2,16.3
oquinky01,Kyle O'Quinn,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,1485,3,6,0,0,3,4,3,2,5,5,2,1,3,16.0
mirotni01,Nikola Mirotić,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,WIN,1743,5,8,2,5,2,4,2,8,1,2,0,0,1,15.7
vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,1731,6,14,0,1,4,4,3,11,1,2,2,2,3,14.9
covinro01,Robert Covington,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,2333,7,19,2,11,4,4,0,10,2,3,2,2,4,14.7
saricda01,Dario Šarić,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,2374,7,17,1,5,4,6,6,9,5,0,0,4,2,14.7
belinma01,Marco Belinelli,CHARLOTTE HORNETS,AWAY,SACRAMENTO KINGS,WIN,1718,4,7,2,4,3,3,0,2,6,1,0,1,0,14.5
arizatr01,Trevor Ariza,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1910,3,8,3,8,6,6,2,1,3,1,0,1,1,14.0
holliro01,Rondae Hollis-Jefferson,BROOKLYN NETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1245,6,13,0,2,4,4,4,6,1,1,0,1,2,13.8
turnemy01,Myles Turner,INDIANA PACERS,AWAY,MIAMI HEAT,LOSS,1915,8,19,0,1,2,2,3,4,1,3,1,0,5,13.6
rondora01,Rajon Rondo,CHICAGO BULLS,AWAY,CLEVELAND CAVALIERS,WIN,1487,6,12,0,2,3,4,1,1,5,2,0,1,2,13.3
jonesja02,James Jones,CLEVELAND CAVALIERS,HOME,CHICAGO BULLS,LOSS,1404,5,6,4,5,0,0,0,2,1,1,1,0,4,13.2
curryse01,Seth Curry,DALLAS MAVERICKS,HOME,NEW ORLEANS PELICANS,WIN,2236,4,12,3,5,2,2,0,7,8,3,0,3,2,13.1
willilo02,Lou Williams,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1560,4,11,2,7,7,9,0,0,4,3,0,2,2,13.1
kilpase01,Sean Kilpatrick,BROOKLYN NETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1746,6,16,1,5,2,2,1,9,2,2,0,0,0,13.0
waitedi01,Dion Waiters,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1882,8,15,3,6,3,3,0,2,3,2,0,6,1,13.0
dinwisp01,Spencer Dinwiddie,BROOKLYN NETS,AWAY,GOLDEN STATE WARRIORS,LOSS,1728,4,6,2,3,3,5,0,5,5,0,0,0,5,12.6
kiddgmi01,Michael Kidd-Gilchrist,CHARLOTTE HORNETS,AWAY,SACRAMENTO KINGS,WIN,1647,1,6,0,1,4,4,6,6,3,2,1,0,1,12.6
barneha02,Harrison Barnes,DALLAS MAVERICKS,HOME,NEW ORLEANS PELICANS,WIN,2025,7,15,2,2,3,3,1,2,2,3,0,3,4,12.4
mccontj01,T.J. McConnell,PHILADELPHIA 76ERS,AWAY,NEW YORK KNICKS,LOSS,1981,3,4,1,1,0,0,1,3,7,1,0,0,2,12.1
rubiori01,Ricky Rubio,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,1904,3,8,2,5,6,7,1,2,11,1,0,6,3,12.0
johnsja01,James Johnson,MIAMI HEAT,HOME,INDIANA PACERS,WIN,1732,6,14,2,5,1,3,1,6,8,2,2,5,4,11.7
iguodan01,Andre Iguodala,GOLDEN STATE WARRIORS,HOME,BROOKLYN NETS,WIN,1534,2,4,1,2,0,0,0,2,9,2,2,1,2,11.5
rosede01,Derrick Rose,NEW YORK KNICKS,HOME,PHILADELPHIA 76ERS,WIN,2161,8,17,0,1,2,2,0,5,3,0,0,1,1,11.5
