slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
bookede01,Devin Booker,PHOENIX SUNS,HOME,CHICAGO BULLS,WIN,2114,17,24,2,5,9,10,1,3,4,1,1,5,3,34.5
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,DETROIT PISTONS,WIN,2183,9,19,5,7,10,11,1,3,10,1,0,2,2,29.7
moranja01,Ja Morant,MEMPHIS GRIZZLIES,HOME,UTAH JAZZ,LOSS,2158,11,18,2,4,12,15,0,2,7,3,0,5,1,29.7
holidjr01,Jrue Holiday,MILWAUKEE BUCKS,AWAY,LOS ANGELES LAKERS,WIN,2052,11,16,3,5,3,4,0,8,6,4,1,4,1,27.7
irvinky01,Kyrie Irving,BROOKLYN NETS,HOME,HOUSTON ROCKETS,WIN,2344,12,25,3,8,4,4,2,4,12,1,0,2,4,26.7
doncilu01,Luka Dončić,DALLAS MAVERICKS,AWAY,BOSTON CELTICS,WIN,2080,11,15,7,11,7,11,0,8,5,0,0,8,3,25.0
grantje01,Jerami Grant,DETROIT PISTONS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2017,11,19,3,5,5,9,0,2,4,1,3,1,0,25.0
vucevni01,Nikola Vučević,CHICAGO BULLS,AWAY,PHOENIX SUNS,LOSS,2064,8,18,2,4,6,6,3,7,3,2,1,0,1,23.2
conlemi01,Mike Conley,UTAH JAZZ,AWAY,MEMPHIS GRIZZLIES,WIN,2119,11,18,2,8,2,2,0,4,7,4,0,4,3,22.7
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,AWAY,DETROIT PISTONS,WIN,2155,8,16,4,8,4,4,0,3,6,1,2,1,1,22.1
trentga02,Gary Trent,TORONTO RAPTORS,AWAY,OKLAHOMA CITY THUNDER,LOSS,2160,12,22,6,11,1,2,0,2,0,2,0,0,2,21.8
brownmo01,Moses Brown,OKLAHOMA CITY THUNDER,HOME,TORONTO RAPTORS,WIN,1805,6,10,0,0,8,9,7,5,0,0,1,0,1,21.7
harrijo01,Joe Harris,BROOKLYN NETS,HOME,HOUSTON ROCKETS,WIN,2223,10,17,7,12,1,1,1,5,0,0,0,0,4,20.7
brunsja01,Jalen Brunson,DALLAS MAVERICKS,AWAY,BOSTON CELTICS,WIN,1978,8,10,1,1,4,4,0,5,3,1,0,1,1,20.4
paulch01,Chris Paul,PHOENIX SUNS,HOME,CHICAGO BULLS,WIN,1922,7,13,0,0,5,7,0,3,14,0,0,1,3,20.4
derozde01,DeMar DeRozan,SAN ANTONIO SPURS,HOME,SACRAMENTO KINGS,WIN,1980,12,20,0,0,2,2,2,3,7,0,1,4,1,20.3
edwaran01,Anthony Edwards,MINNESOTA TIMBERWOLVES,HOME,NEW YORK KNICKS,WIN,2132,9,16,2,7,4,5,1,1,3,3,3,3,3,20.0
youngth01,Thaddeus Young,CHICAGO BULLS,AWAY,PHOENIX SUNS,LOSS,1700,7,14,0,0,5,6,6,4,4,1,0,1,1,19.4
diallha01,Hamidou Diallo,DETROIT PISTONS,HOME,PORTLAND TRAIL BLAZERS,LOSS,1578,7,8,2,3,3,3,0,7,3,1,1,2,2,19.3
