Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Nikola Jokic (16916017),Nikola Jokic,16916017,C/UTIL,10700,ORL@DEN 04/04/2021 10:00PM ET,DEN,58.57
C,Joel Embiid (16916019),Joel Embiid,16916019,C/UTIL,10500,MEM@PHI 04/04/2021 07:00PM ET,PHI,53.91
PG,Stephen Curry (16916021),Stephen Curry,16916021,PG/G/UTIL,9800,GS@ATL 04/04/2021 07:30PM ET,GS,49.18
PG,Trae Young (16916024),Trae Young,16916024,PG/G/UTIL,9500,GS@ATL 04/04/2021 07:30PM ET,ATL,46.72
PF/C,Zion Williamson (16916027),Zion Williamson,16916027,PF/C/F/UTIL,9300,NO@HOU 04/04/2021 08:00PM ET,NO,42.89
PG/SF,Ben Simmons (16916031),Ben Simmons,16916031,PG/SF/F/G/UTIL,8900,MEM@PHI 04/04/2021 07:00PM ET,PHI,39.65
C,Clint Capela (16916036),Clint Capela,16916036,C/UTIL,8800,GS@ATL 04/04/2021 07:30PM ET,ATL,40.34
C,Christian Wood (16916038),Christian Wood,16916038,C/UTIL,8600,NO@HOU 04/04/2021 08:00PM ET,HOU,40.65
SF/PF,Brandon Ingram (16916040),Brandon Ingram,16916040,SF/PF/F/UTIL,8500,NO@HOU 04/04/2021 08:00PM ET,NO,39.88
SF/PF,Tobias Harris (16916044),Tobias Harris,16916044,SF/PF/F/UTIL,8400,MEM@PHI 04/04/2021 07:00PM ET,PHI,38.98
PG,Jamal Murray (16916048),Jamal Murray,16916048,PG/G/UTIL,8200,ORL@DEN 04/04/2021 10:00PM ET,DEN,36.95
PG,John Wall (16916051),John Wall,16916051,PG/G/UTIL,8100,NO@HOU 04/04/2021 08:00PM ET,HOU,37.86
SG/SF,Andrew Wiggins (16916054),Andrew Wiggins,16916054,SG/SF/F/G/UTIL,8000,GS@ATL 04/04/2021 07:30PM ET,GS,31.39
C,Jonas Valanciunas (16916059),Jonas Valanciunas,16916059,C/UTIL,7800,MEM@PHI 04/04/2021 07:00PM ET,MEM,37.46
PG,Ja Morant (16916061),Ja Morant,16916061,PG/G/UTIL,7600,MEM@PHI 04/04/2021 07:00PM ET,MEM,36.23
SF/PF,Michael Porter Jr. (16916064),Michael Porter Jr.,16916064,SF/PF/F/UTIL,7400,ORL@DEN 04/04/2021 10:00PM ET,DEN,31.74
PG,Lonzo Ball (16916068),Lonzo Ball,16916068,PG/G/UTIL,7200,NO@HOU 04/04/2021 08:00PM ET,NO,32.03
PF/C,John Collins (16916071),John Collins,16916071,PF/C/F/UTIL,7100,GS@ATL 04/04/2021 07:30PM ET,ATL,33.60
PG/SG,Nickeil Alexander-Walker (16916075),Nickeil Alexander-Walker,16916075,PG/SG/G/UTIL,7000,NO@HOU 04/04/2021 08:00PM ET,NO,20.32
PG/SG,Kevin Porter Jr. (16916079),Kevin Porter Jr.,16916079,PG/SG/G/UTIL,6900,NO@HOU 04/04/2021 08:00PM ET,HOU,30.70
SF/PF,Kelly Oubre Jr. (16916083),Kelly Oubre Jr.,16916083,SF/PF/F/UTIL,6800,GS@ATL 04/04/2021 07:30PM ET,GS,28.25
C,Jaren Jackson Jr. (16916087),Jaren Jackson Jr.,16916087,C/UTIL,6700,MEM@PHI 04/04/2021 07:00PM ET,MEM,0
SG/SF,Terrence Ross (16916089),Terrence Ross,16916089,SG/SF/F/G/UTIL,6700,ORL@DEN 04/04/2021 10:00PM ET,ORL,27.04
SG/SF,Bogdan Bogdanovic (16916094),Bogdan Bogdanovic,16916094,SG/SF/F/G/UTIL,6600,GS@ATL 04/04/2021 07:30PM ET,ATL,23.19
PF/C,Draymond Green (16916099),Draymond Green,16916099,PF/C/F/UTIL,6500,GS@ATL 04/04/2021 07:30PM ET,GS,30.92
SF/PF,Aaron Gordon (16916103),Aaron Gordon,16916103,SF/PF/F/UTIL,6400,ORL@DEN 04/04/2021 10:00PM ET,DEN,31.05
SG,Eric Bledsoe (16916107),Eric Bledsoe,16916107,SG/G/UTIL,6300,NO@HOU 04/04/2021 08:00PM ET,NO,23.92
PG/SF,Jae'Sean Tate (16916110),Jae'Sean Tate,16916110,PG/SF/F/G/UTIL,6200,NO@HOU 04/04/2021 08:00PM ET,HOU,23.46
C,Dwight Howard (16916115),Dwight Howard,16916115,C/UTIL,6200,MEM@PHI 04/04/2021 07:00PM ET,PHI,20.48
SG/SF,Josh Hart (16916117),Josh Hart,16916117,SG/SF/F/G/UTIL,6100,NO@HOU 04/04/2021 08:00PM ET,NO,25.24
PG/SG,Jordan Poole (16916127),Jordan Poole,16916127,PG/SG/G/UTIL,5900,GS@ATL 04/04/2021 07:30PM ET,GS,16.71
SG/SF,Dwayne Bacon (16916122),Dwayne Bacon,16916122,SG/SF/F/G/UTIL,5900,ORL@DEN 04/04/2021 10:00PM ET,ORL,17.31
C,Wendell Carter Jr. (16916131),Wendell Carter Jr.,16916131,C/UTIL,5800,ORL@DEN 04/04/2021 10:00PM ET,ORL,26.89
PF/C,Chuma Okeke (16916133),Chuma Okeke,16916133,PF/C/F/UTIL,5700,ORL@DEN 04/04/2021 10:00PM ET,ORL,17.10
SG/SF,Will Barton (16916137),Will Barton,16916137,SG/SF/F/G/UTIL,5700,ORL@DEN 04/04/2021 10:00PM ET,DEN,24.99
PF,Kyle Anderson (16916142),Kyle Anderson,16916142,PF/F/UTIL,5600,MEM@PHI 04/04/2021 07:00PM ET,MEM,28.5
PG/SG,Michael Carter-Williams (16916145),Michael Carter-Williams,16916145,PG/SG/G/UTIL,5600,ORL@DEN 04/04/2021 10:00PM ET,ORL,22.52
PG/SG,Lou Williams (16916149),Lou Williams,16916149,PG/SG/G/UTIL,5500,GS@ATL 04/04/2021 07:30PM ET,ATL,22.07
PF/C,Kelly Olynyk (16916153),Kelly Olynyk,16916153,PF/C/F/UTIL,5500,NO@HOU 04/04/2021 08:00PM ET,HOU,24.80
SF/PF,Danilo Gallinari (16916157),Danilo Gallinari,16916157,SF/PF/F/UTIL,5400,GS@ATL 04/04/2021 07:30PM ET,ATL,22.09
PG,Isaiah Thomas (16922449),Isaiah Thomas,16922449,PG/G/UTIL,5400,NO@HOU 04/04/2021 08:00PM ET,NO,0
C,Steven Adams (16916161),Steven Adams,16916161,C/UTIL,5300,NO@HOU 04/04/2021 08:00PM ET,NO,24.70
SG/SF,Dillon Brooks (16916163),Dillon Brooks,16916163,SG/SF/F/G/UTIL,5300,MEM@PHI 04/04/2021 07:00PM ET,MEM,26.48
SF/PF,James Ennis III (16916168),James Ennis III,16916168,SF/PF/F/UTIL,5200,ORL@DEN 04/04/2021 10:00PM ET,ORL,17.41
C,James Wiseman (16916172),James Wiseman,16916172,C/UTIL,5100,GS@ATL 04/04/2021 07:30PM ET,GS,21.77
SG,Eric Gordon (16916177),Eric Gordon,16916177,SG/G/UTIL,5100,NO@HOU 04/04/2021 08:00PM ET,HOU,26.78
SF,Danny Green (16916174),Danny Green,16916174,SF/F/UTIL,5100,MEM@PHI 04/04/2021 07:00PM ET,PHI,22.02
PG,Cole Anthony (16916180),Cole Anthony,16916180,PG/G/UTIL,5100,ORL@DEN 04/04/2021 10:00PM ET,ORL,23.95
SG,Kevin Huerter (16916183),Kevin Huerter,16916183,SG/G/UTIL,5000,GS@ATL 04/04/2021 07:30PM ET,ATL,24.26
SF/PF,Otto Porter Jr. (16916186),Otto Porter Jr.,16916186,SF/PF/F/UTIL,5000,ORL@DEN 04/04/2021 10:00PM ET,ORL,21.20
SF,De'Andre Hunter (16916198),De'Andre Hunter,16916198,SF/F/UTIL,4900,GS@ATL 04/04/2021 07:30PM ET,ATL,28.5
PF/C,Brandon Clarke (16916190),Brandon Clarke,16916190,PF/C/F/UTIL,4900,MEM@PHI 04/04/2021 07:00PM ET,MEM,24.99
PG/SG,Shake Milton (16916194),Shake Milton,16916194,PG/SG/G/UTIL,4900,MEM@PHI 04/04/2021 07:00PM ET,PHI,23.20
PG/SG,Kira Lewis Jr. (16916205),Kira Lewis Jr.,16916205,PG/SG/G/UTIL,4800,NO@HOU 04/04/2021 08:00PM ET,NO,13.46
PF/C,Khem Birch (16916201),Khem Birch,16916201,PF/C/F/UTIL,4800,ORL@DEN 04/04/2021 10:00PM ET,ORL,15.90
SG,Seth Curry (16916209),Seth Curry,16916209,SG/G/UTIL,4700,MEM@PHI 04/04/2021 07:00PM ET,PHI,22.51
PG,Chasson Randle (16916212),Chasson Randle,16916212,PG/G/UTIL,4700,ORL@DEN 04/04/2021 10:00PM ET,ORL,13.08
SF/PF,Danuel House Jr. (16916221),Danuel House Jr.,16916221,SF/PF/F/UTIL,4600,NO@HOU 04/04/2021 08:00PM ET,HOU,19.97
C,Mo Bamba (16916215),Mo Bamba,16916215,C/UTIL,4600,ORL@DEN 04/04/2021 10:00PM ET,ORL,13.56
PG/SG,Monte Morris (16916217),Monte Morris,16916217,PG/SG/G/UTIL,4600,ORL@DEN 04/04/2021 10:00PM ET,DEN,20.49
PG,Cam Reddish (16916225),Cam Reddish,16916225,PG/G/UTIL,4500,GS@ATL 04/04/2021 07:30PM ET,ATL,21.46
SG/SF,Gary Harris (16916228),Gary Harris,16916228,SG/SF/F/G/UTIL,4500,ORL@DEN 04/04/2021 10:00PM ET,ORL,17.78
PF/C,Paul Millsap (16916233),Paul Millsap,16916233,PF/C/F/UTIL,4500,ORL@DEN 04/04/2021 10:00PM ET,DEN,21.72
PG/SG,De'Anthony Melton (16916237),De'Anthony Melton,16916237,PG/SG/G/UTIL,4400,MEM@PHI 04/04/2021 07:00PM ET,MEM,21.68
PF,James Johnson (16916241),James Johnson,16916241,PF/F/UTIL,4300,NO@HOU 04/04/2021 08:00PM ET,NO,16.15
SG/SF,Sterling Brown (16916247),Sterling Brown,16916247,SG/SF/F/G/UTIL,4300,NO@HOU 04/04/2021 08:00PM ET,HOU,18.42
PG,George Hill (16916244),George Hill,16916244,PG/G/UTIL,4300,MEM@PHI 04/04/2021 07:00PM ET,PHI,21.34
SG,Grayson Allen (16916252),Grayson Allen,16916252,SG/G/UTIL,4200,MEM@PHI 04/04/2021 07:00PM ET,MEM,20.04
C,Jaxson Hayes (16916255),Jaxson Hayes,16916255,C/UTIL,4100,NO@HOU 04/04/2021 08:00PM ET,NO,12.18
PG,D.J. Augustin (16916262),D.J. Augustin,16916262,PG/G/UTIL,4000,NO@HOU 04/04/2021 08:00PM ET,HOU,15.55
SG/SF,Desmond Bane (16916257),Desmond Bane,16916257,SG/SF/F/G/UTIL,4000,MEM@PHI 04/04/2021 07:00PM ET,MEM,17.29
SG/SF,Damion Lee (16916265),Damion Lee,16916265,SG/SF/F/G/UTIL,3900,GS@ATL 04/04/2021 07:30PM ET,GS,14.23
PG,Nico Mannion (16916270),Nico Mannion,16916270,PG/G/UTIL,3900,GS@ATL 04/04/2021 07:30PM ET,GS,12.60
C,Guillermo Hernangomez (16916273),Guillermo Hernangomez,16916273,C/UTIL,3800,NO@HOU 04/04/2021 08:00PM ET,NO,17.36
PF,KJ Martin Jr. (16916275),KJ Martin Jr.,16916275,PF/F/UTIL,3800,NO@HOU 04/04/2021 08:00PM ET,HOU,16.25
SF,Matisse Thybulle (16916278),Matisse Thybulle,16916278,SF/F/UTIL,3800,MEM@PHI 04/04/2021 07:00PM ET,PHI,12.70
PG,Brandon Goodwin (16916281),Brandon Goodwin,16916281,PG/G/UTIL,3700,GS@ATL 04/04/2021 07:30PM ET,ATL,8.65
SG/SF,Avery Bradley (16916284),Avery Bradley,16916284,SG/SF/F/G/UTIL,3700,NO@HOU 04/04/2021 08:00PM ET,HOU,15.40
SF/PF,Naji Marshall (16916289),Naji Marshall,16916289,SF/PF/F/UTIL,3600,NO@HOU 04/04/2021 08:00PM ET,NO,4.09
PF/C,Xavier Tillman (16916293),Xavier Tillman,16916293,PF/C/F/UTIL,3600,MEM@PHI 04/04/2021 07:00PM ET,MEM,15.99
PG/SG,R.J. Hampton (16916297),R.J. Hampton,16916297,PG/SG/G/UTIL,3600,ORL@DEN 04/04/2021 10:00PM ET,ORL,7.91
SF,Tony Snell (16916309),Tony Snell,16916309,SF/F/UTIL,3500,GS@ATL 04/04/2021 07:30PM ET,ATL,11.65
PF,Solomon Hill (16916312),Solomon Hill,16916312,PF/F/UTIL,3500,GS@ATL 04/04/2021 07:30PM ET,ATL,10.38
PF/C,Mike Scott (16916301),Mike Scott,16916301,PF/C/F/UTIL,3500,MEM@PHI 04/04/2021 07:00PM ET,PHI,10.14
PG/SG,Facundo Campazzo (16916305),Facundo Campazzo,16916305,PG/SG/G/UTIL,3500,ORL@DEN 04/04/2021 10:00PM ET,DEN,13.16
PF,Juan Toscano-Anderson (16916322),Juan Toscano-Anderson,16916322,PF/F/UTIL,3400,GS@ATL 04/04/2021 07:30PM ET,GS,14.57
SF,Kent Bazemore (16916325),Kent Bazemore,16916325,SF/F/UTIL,3400,GS@ATL 04/04/2021 07:30PM ET,GS,14.25
C,Kevon Looney (16916332),Kevon Looney,16916332,C/UTIL,3400,GS@ATL 04/04/2021 07:30PM ET,GS,12.81
SF/PF,Wes Iwundu (16916318),Wes Iwundu,16916318,SF/PF/F/UTIL,3400,NO@HOU 04/04/2021 08:00PM ET,NO,6.69
PG/SG,Tyrese Maxey (16916328),Tyrese Maxey,16916328,PG/SG/G/UTIL,3400,MEM@PHI 04/04/2021 07:00PM ET,PHI,12.79
