slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
youngtr01,Trae Young,ATLANTA HAWKS,HOME,NEW YORK KNICKS,LOSS,2265,12,25,6,12,12,15,2,0,11,0,0,6,3,30.0
marjabo01,Boban Marjanović,DALLAS MAVERICKS,HOME,DENVER NUGGETS,WIN,1887,12,20,0,0,7,8,9,8,1,2,0,3,1,29.4
woodch01,Christian Wood,DETROIT PISTONS,AWAY,PHILADELPHIA 76ERS,LOSS,2338,14,18,3,4,1,4,1,6,2,3,2,3,1,28.7
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,HOME,DETROIT PISTONS,WIN,1601,9,17,2,3,10,12,5,9,3,1,0,4,3,25.0
randlju01,Julius Randle,NEW YORK KNICKS,AWAY,ATLANTA HAWKS,WIN,2303,13,22,3,6,4,4,0,11,3,1,1,3,5,24.9
barrerj01,RJ Barrett,NEW YORK KNICKS,AWAY,ATLANTA HAWKS,WIN,2363,9,14,2,5,6,6,0,5,4,2,1,2,1,24.4
horfoal01,Al Horford,PHILADELPHIA 76ERS,HOME,DETROIT PISTONS,WIN,1755,8,11,4,6,0,0,2,8,6,0,2,2,1,22.5
doncilu01,Luka Dončić,DALLAS MAVERICKS,HOME,DENVER NUGGETS,WIN,2372,10,22,2,8,6,11,1,5,9,2,0,2,2,22.3
grahade01,Devonte' Graham,CHARLOTTE HORNETS,AWAY,MIAMI HEAT,WIN,2217,11,19,8,11,0,0,0,1,6,1,0,5,0,21.6
jonesde02,Derrick Jones,MIAMI HEAT,HOME,CHARLOTTE HORNETS,LOSS,1779,10,13,3,5,0,0,1,1,1,1,2,0,1,21.6
adebaba01,Bam Adebayo,MIAMI HEAT,HOME,CHARLOTTE HORNETS,LOSS,2054,10,15,0,0,1,2,3,4,10,0,0,3,3,20.2
bartowi01,Will Barton,DENVER NUGGETS,AWAY,DALLAS MAVERICKS,LOSS,2269,9,17,4,9,1,2,0,6,3,1,1,0,0,19.9
martica02,Caleb Martin,CHARLOTTE HORNETS,AWAY,MIAMI HEAT,WIN,2100,4,12,3,6,8,8,1,6,3,4,0,1,0,19.8
nunnke01,Kendrick Nunn,MIAMI HEAT,HOME,CHARLOTTE HORNETS,LOSS,1858,9,15,6,10,0,0,1,1,3,0,0,2,2,17.4
zelleco01,Cody Zeller,CHARLOTTE HORNETS,AWAY,MIAMI HEAT,WIN,1349,5,8,1,1,3,4,6,5,3,0,1,1,1,17.1
robinmi01,Mitchell Robinson,NEW YORK KNICKS,AWAY,ATLANTA HAWKS,WIN,1570,7,7,0,0,2,7,4,2,0,1,2,0,3,16.5
collijo01,John Collins,ATLANTA HAWKS,HOME,NEW YORK KNICKS,LOSS,2467,9,20,1,6,3,4,4,11,0,2,1,3,2,16.2
