Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Damian Lillard (16702471),Damian Lillard,16702471,PG/G/UTIL,11000,NO@POR 03/18/2021 10:00PM ET,POR,51.41
PG/SF,LeBron James (16702474),LeBron James,16702474,PG/SF/F/G/UTIL,10700,CHA@LAL 03/18/2021 10:30PM ET,LAL,51.32
PG,Russell Westbrook (16702481),Russell Westbrook,16702481,PG/G/UTIL,10200,UTA@WAS 03/18/2021 07:00PM ET,WAS,51.89
C,Nikola Vucevic (16702479),Nikola Vucevic,16702479,C/UTIL,10100,ORL@NY 03/18/2021 07:30PM ET,ORL,49.74
PF/C,Julius Randle (16702484),Julius Randle,16702484,PF/C/F/UTIL,10000,ORL@NY 03/18/2021 07:30PM ET,NY,48.18
PG,Trae Young (16702488),Trae Young,16702488,PG/G/UTIL,9900,OKC@ATL 03/18/2021 07:30PM ET,ATL,47.01
C,Karl-Anthony Towns (16702491),Karl-Anthony Towns,16702491,C/UTIL,9400,MIN@PHO 03/18/2021 10:00PM ET,MIN,46.7
SG,Bradley Beal (16702493),Bradley Beal,16702493,SG/G/UTIL,9100,UTA@WAS 03/18/2021 07:00PM ET,WAS,48.92
PG/SG,Shai Gilgeous-Alexander (16702496),Shai Gilgeous-Alexander,16702496,PG/SG/G/UTIL,9000,OKC@ATL 03/18/2021 07:30PM ET,OKC,41.18
PF/C,Zion Williamson (16702502),Zion Williamson,16702502,PF/C/F/UTIL,8900,NO@POR 03/18/2021 10:00PM ET,NO,41.68
C,Anthony Davis (16702500),Anthony Davis,16702500,C/UTIL,8800,CHA@LAL 03/18/2021 10:30PM ET,LAL,43.75
PG/SG,Donovan Mitchell (16702506),Donovan Mitchell,16702506,PG/SG/G/UTIL,8700,UTA@WAS 03/18/2021 07:00PM ET,UTA,41.16
PG,LaMelo Ball (16702516),LaMelo Ball,16702516,PG/G/UTIL,8300,CHA@LAL 03/18/2021 10:30PM ET,CHA,36.20
C,Rudy Gobert (16702510),Rudy Gobert,16702510,C/UTIL,8200,UTA@WAS 03/18/2021 07:00PM ET,UTA,40.11
SF/PF,Brandon Ingram (16702512),Brandon Ingram,16702512,SF/PF/F/UTIL,8100,NO@POR 03/18/2021 10:00PM ET,NO,40.23
SG,Devin Booker (16702519),Devin Booker,16702519,SG/G/UTIL,7900,MIN@PHO 03/18/2021 10:00PM ET,PHO,38.22
PG,Chris Paul (16702524),Chris Paul,16702524,PG/G/UTIL,7700,MIN@PHO 03/18/2021 10:00PM ET,PHO,37.96
C,Clint Capela (16702522),Clint Capela,16702522,C/UTIL,7600,OKC@ATL 03/18/2021 07:30PM ET,ATL,40.54
PG/SG,CJ McCollum (16702531),CJ McCollum,16702531,PG/SG/G/UTIL,7400,NO@POR 03/18/2021 10:00PM ET,POR,42.66
SF/PF,Gordon Hayward (16702527),Gordon Hayward,16702527,SF/PF/F/UTIL,7300,CHA@LAL 03/18/2021 10:30PM ET,CHA,36.98
PF/C,John Collins (16702535),John Collins,16702535,PF/C/F/UTIL,7200,OKC@ATL 03/18/2021 07:30PM ET,ATL,33.14
SG/SF,Anthony Edwards (16702539),Anthony Edwards,16702539,SG/SF/F/G/UTIL,7100,MIN@PHO 03/18/2021 10:00PM ET,MIN,27.65
C,Enes Kanter (16702544),Enes Kanter,16702544,C/UTIL,7000,NO@POR 03/18/2021 10:00PM ET,POR,31.02
PG,Lonzo Ball (16702546),Lonzo Ball,16702546,PG/G/UTIL,6900,NO@POR 03/18/2021 10:00PM ET,NO,31.90
SG,Malik Beasley (16702549),Malik Beasley,16702549,SG/G/UTIL,6800,MIN@PHO 03/18/2021 10:00PM ET,MIN,32.93
SG/SF,Terrence Ross (16702552),Terrence Ross,16702552,SG/SF/F/G/UTIL,6700,ORL@NY 03/18/2021 07:30PM ET,ORL,27.15
PG,Mike Conley (16702557),Mike Conley,16702557,PG/G/UTIL,6600,UTA@WAS 03/18/2021 07:00PM ET,UTA,32.57
PG/SF,Aaron Gordon (16702564),Aaron Gordon,16702564,PG/SF/F/G/UTIL,6600,ORL@NY 03/18/2021 07:30PM ET,ORL,31.16
PG/SG,Terry Rozier (16702560),Terry Rozier,16702560,PG/SG/G/UTIL,6600,CHA@LAL 03/18/2021 10:30PM ET,CHA,34.13
PF/C,PJ Washington (16702569),PJ Washington,16702569,PF/C/F/UTIL,6500,CHA@LAL 03/18/2021 10:30PM ET,CHA,28.85
SF,RJ Barrett (16702575),RJ Barrett,16702575,SF/F/UTIL,6400,ORL@NY 03/18/2021 07:30PM ET,NY,30.77
C,Montrezl Harrell (16702573),Montrezl Harrell,16702573,C/UTIL,6400,CHA@LAL 03/18/2021 10:30PM ET,LAL,26.78
