slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
bookede01,Devin Booker,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,2698,21,40,4,11,24,26,2,6,6,3,1,5,3,54.5
hardeja01,James Harden,HOUSTON ROCKETS,HOME,NEW ORLEANS PELICANS,WIN,2265,12,24,5,12,9,11,1,6,17,2,1,3,2,38.5
butleji01,Jimmy Butler,CHICAGO BULLS,HOME,PHILADELPHIA 76ERS,LOSS,2528,10,24,0,1,16,21,3,4,11,3,0,0,1,34.8
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2146,13,22,1,3,7,9,4,9,5,2,3,1,2,34.3
jamesle01,LeBron James,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,2394,9,14,0,1,14,16,0,9,11,1,2,4,2,33.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,1994,9,18,5,11,4,4,1,6,12,6,0,3,0,31.9
davisan02,Anthony Davis,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,LOSS,2452,14,24,0,1,5,6,3,13,1,3,1,1,2,30.0
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,INDIANA PACERS,WIN,2063,12,18,1,2,5,5,4,12,5,1,0,4,2,28.3
clarkjo01,Jordan Clarkson,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2834,13,20,8,10,1,1,0,2,5,0,0,1,3,28.1
thomais02,Isaiah Thomas,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,1963,10,20,3,9,11,11,1,1,7,0,0,2,2,27.1
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,LOSS,2562,11,19,0,2,3,3,4,10,4,1,2,1,1,25.7
rubiori01,Ricky Rubio,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,LOSS,2601,5,13,1,5,8,8,0,3,15,3,1,2,1,24.6
saricda01,Dario Šarić,PHILADELPHIA 76ERS,AWAY,CHICAGO BULLS,WIN,2041,12,19,2,5,6,8,2,8,2,1,0,4,4,23.3
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,LOSS,2657,14,28,5,7,3,5,3,1,2,1,1,2,6,22.3
georgpa01,Paul George,INDIANA PACERS,HOME,DENVER NUGGETS,LOSS,2073,10,18,4,5,3,5,0,9,3,3,1,2,5,22.1
jennibr01,Brandon Jennings,WASHINGTON WIZARDS,HOME,BROOKLYN NETS,WIN,1255,6,10,4,6,2,2,2,1,9,0,0,0,1,21.0
zelleco01,Cody Zeller,CHARLOTTE HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,1929,6,6,0,0,3,7,5,6,3,1,2,0,1,21.0
hieldbu01,Buddy Hield,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,2001,7,14,4,9,4,4,2,6,7,2,0,3,3,20.9
holidjr01,Jrue Holiday,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,LOSS,2302,7,12,4,8,0,1,0,1,9,3,2,2,1,20.6
mahinia01,Ian Mahinmi,WASHINGTON WIZARDS,HOME,BROOKLYN NETS,WIN,1427,5,6,0,0,6,7,3,4,0,4,1,0,2,20.6
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,2041,8,17,3,9,4,5,1,3,8,3,1,4,1,20.4
chandwi01,Wilson Chandler,DENVER NUGGETS,AWAY,INDIANA PACERS,WIN,2090,10,16,3,5,1,1,3,1,2,0,2,1,2,20.2
walkeke02,Kemba Walker,CHARLOTTE HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,2318,10,20,5,10,3,4,0,1,5,2,1,4,0,20.1
schrode01,Dennis Schröder,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2236,11,25,3,4,3,3,3,4,7,1,1,4,2,20.0
couside01,DeMarcus Cousins,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,LOSS,1792,10,25,5,9,4,5,2,4,4,1,4,3,4,19.7
randlju01,Julius Randle,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2058,8,14,2,4,5,6,3,9,3,1,2,4,4,19.7
gallida01,Danilo Gallinari,DENVER NUGGETS,AWAY,INDIANA PACERS,WIN,2109,2,12,0,6,17,18,1,10,2,1,2,1,0,19.5
walljo01,John Wall,WASHINGTON WIZARDS,HOME,BROOKLYN NETS,WIN,1438,9,16,0,2,4,4,1,3,9,1,0,3,2,19.5
irvinky01,Kyrie Irving,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,2259,11,22,2,6,2,2,0,1,7,4,0,4,2,19.4
holliro01,Rondae Hollis-Jefferson,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,1323,9,13,0,0,1,1,3,4,2,1,0,0,1,18.8
horfoal01,Al Horford,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,1816,7,10,0,1,1,2,3,7,6,2,0,2,2,18.0
turnemy01,Myles Turner,INDIANA PACERS,HOME,DENVER NUGGETS,LOSS,2148,9,16,0,1,2,2,2,2,0,2,4,0,3,18.0
hardati02,Tim Hardaway,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,2380,8,17,3,7,6,6,1,1,4,0,1,2,3,17.6
hamilju01,Justin Hamilton,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,1362,7,11,2,3,4,6,0,6,2,0,0,0,0,17.5
longsh01,Shawn Long,PHILADELPHIA 76ERS,AWAY,CHICAGO BULLS,WIN,1155,8,10,0,0,2,3,3,4,1,2,0,1,4,17.2
portibo01,Bobby Portis,CHICAGO BULLS,HOME,PHILADELPHIA 76ERS,LOSS,1290,8,11,1,1,0,0,4,7,1,0,2,1,4,16.9
teaguje01,Jeff Teague,INDIANA PACERS,HOME,DENVER NUGGETS,LOSS,1961,9,16,2,5,1,2,0,2,8,2,1,3,5,16.9
rosste01,Terrence Ross,ORLANDO MAGIC,HOME,DETROIT PISTONS,WIN,1234,6,9,5,6,1,1,0,4,2,1,1,0,4,16.8
ellismo01,Monta Ellis,INDIANA PACERS,HOME,DENVER NUGGETS,LOSS,1839,7,10,3,3,0,0,1,3,1,2,0,0,2,16.3
belinma01,Marco Belinelli,CHARLOTTE HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,1930,7,12,3,7,5,5,1,2,2,0,0,1,5,16.1
vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,DETROIT PISTONS,WIN,1589,8,14,0,1,0,0,2,6,6,1,1,2,1,16.1
bealbr01,Bradley Beal,WASHINGTON WIZARDS,HOME,BROOKLYN NETS,WIN,1478,7,13,1,2,4,4,0,1,3,1,0,0,1,15.7
lawsoty01,Ty Lawson,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,1463,8,9,2,2,2,4,0,0,2,1,0,2,2,15.7
leuerjo01,Jon Leuer,DETROIT PISTONS,AWAY,ORLANDO MAGIC,LOSS,1656,7,11,0,2,2,2,2,6,2,1,0,1,0,15.7
howardw01,Dwight Howard,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,1934,7,11,0,0,6,8,2,10,1,0,0,3,2,15.6
paytoel01,Elfrid Payton,ORLANDO MAGIC,HOME,DETROIT PISTONS,WIN,1724,5,11,1,1,3,5,2,9,10,0,0,3,1,15.2
mccontj01,T.J. McConnell,PHILADELPHIA 76ERS,AWAY,CHICAGO BULLS,WIN,1549,4,6,0,0,2,2,1,4,8,3,0,3,0,14.9
gordoaa01,Aaron Gordon,ORLANDO MAGIC,HOME,DETROIT PISTONS,WIN,1780,8,11,0,2,0,0,0,4,2,0,1,0,1,14.4
bogdabo02,Bojan Bogdanović,WASHINGTON WIZARDS,HOME,BROOKLYN NETS,WIN,1544,6,12,0,3,5,5,0,7,2,1,1,2,0,14.2
russeda01,D'Angelo Russell,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2390,3,9,2,5,7,8,0,3,6,2,0,2,2,13.8
hendege02,Gerald Henderson,PHILADELPHIA 76ERS,AWAY,CHICAGO BULLS,WIN,1650,5,9,3,5,1,2,1,4,2,1,1,0,2,13.5
mcgeeja01,JaVale McGee,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,690,3,5,0,0,3,3,6,4,1,1,0,1,1,12.4
dienggo01,Gorgui Dieng,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,LOSS,2323,6,11,0,1,2,2,4,2,3,1,3,3,5,12.3
capelca01,Clint Capela,HOUSTON ROCKETS,HOME,NEW ORLEANS PELICANS,WIN,1715,5,7,0,0,0,0,4,9,2,0,2,2,3,12.2
marjabo01,Boban Marjanović,DETROIT PISTONS,AWAY,ORLANDO MAGIC,LOSS,720,5,7,0,0,5,5,0,4,0,0,0,0,3,12.1
westda01,David West,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,852,4,5,0,0,0,0,1,2,4,1,3,0,3,12.1
loveke01,Kevin Love,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,1738,6,12,0,3,3,4,1,11,4,0,0,2,4,11.8
monrogr01,Greg Monroe,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1575,7,15,0,0,0,0,3,7,3,0,0,0,2,11.8
fournev01,Evan Fournier,ORLANDO MAGIC,HOME,DETROIT PISTONS,WIN,1383,6,10,1,4,2,2,0,3,2,0,0,1,0,11.7
rodrise01,Sergio Rodríguez,PHILADELPHIA 76ERS,AWAY,CHICAGO BULLS,WIN,1331,5,10,2,5,0,0,0,4,7,1,0,2,1,11.7
snellto01,Tony Snell,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1941,5,9,3,6,0,0,0,0,2,2,0,0,1,11.7
caulewi01,Willie Cauley-Stein,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,1651,5,6,0,0,2,2,1,3,2,1,0,1,3,11.6
labissk01,Skal Labissière,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,1649,5,11,0,1,0,0,1,9,8,0,1,2,1,11.6
dunnkr01,Kris Dunn,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,LOSS,2071,5,12,1,5,0,0,0,7,2,3,2,0,3,11.3
willima02,Marvin Williams,CHARLOTTE HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,2299,3,11,0,3,5,5,2,9,2,1,1,0,1,11.3
greenge01,Gerald Green,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,752,4,5,4,4,3,3,0,1,0,0,0,1,3,11.2
beverpa01,Patrick Beverley,HOUSTON ROCKETS,HOME,NEW ORLEANS PELICANS,WIN,1885,6,11,4,7,1,2,1,5,2,1,0,4,2,11.1
crowdja01,Jae Crowder,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,1627,4,8,2,5,3,3,0,10,3,0,0,2,3,10.9
batumni01,Nicolas Batum,CHARLOTTE HORNETS,HOME,CLEVELAND CAVALIERS,LOSS,2079,7,18,2,9,3,3,0,2,2,2,0,2,1,10.8
nwabada01,David Nwaba,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1572,4,5,0,0,2,3,2,5,2,0,0,0,3,10.8
johnsam01,Amir Johnson,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,1621,4,9,0,1,0,2,5,3,1,3,3,1,3,10.5
hilarne01,Nenê Hilário,HOUSTON ROCKETS,HOME,NEW ORLEANS PELICANS,WIN,1165,6,10,0,0,0,0,2,6,2,1,0,1,4,10.4
dudleja01,Jared Dudley,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,1683,2,3,1,2,1,2,2,2,10,0,0,1,5,10.3
lenal01,Alex Len,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,1535,4,5,0,0,3,7,1,5,2,0,2,1,3,10.3
meeksjo01,Jodie Meeks,ORLANDO MAGIC,HOME,DETROIT PISTONS,WIN,1243,6,12,3,4,0,0,1,1,0,0,0,0,0,10.0
mirotni01,Nikola Mirotić,CHICAGO BULLS,HOME,PHILADELPHIA 76ERS,LOSS,1590,5,11,4,6,1,2,3,1,2,0,0,2,2,9.9
olynyke01,Kelly Olynyk,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,1033,4,7,1,3,4,5,1,3,2,0,0,1,4,9.7
goodwar01,Archie Goodwin,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,838,3,3,0,0,4,5,0,0,3,0,0,1,1,9.4
allenla01,Lavoy Allen,INDIANA PACERS,HOME,DENVER NUGGETS,LOSS,1053,2,5,0,0,0,0,7,1,2,0,2,0,0,9.3
breweco01,Corey Brewer,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,WIN,946,5,8,1,2,1,1,2,1,1,0,0,1,2,9.0
terryja01,Jason Terry,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,1513,2,4,2,4,2,2,0,1,1,1,2,0,1,9.0
gordoer01,Eric Gordon,HOUSTON ROCKETS,HOME,NEW ORLEANS PELICANS,WIN,1984,5,10,2,5,2,3,1,4,4,1,0,5,1,8.9
nancela02,Larry Nance,LOS ANGELES LAKERS,HOME,MINNESOTA TIMBERWOLVES,WIN,2093,4,11,0,0,5,6,2,5,5,1,0,4,3,8.7
brogdma01,Malcolm Brogdon,MILWAUKEE BUCKS,HOME,ATLANTA HAWKS,WIN,2119,6,14,1,4,1,1,1,2,7,0,0,3,3,8.6
livinsh01,Shaun Livingston,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,1128,4,4,0,0,0,0,0,0,1,1,0,0,1,8.1
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,AWAY,CHARLOTTE HORNETS,WIN,1594,3,4,0,0,2,2,2,5,0,0,0,0,3,8.1
foyera01,Randy Foye,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,1578,3,6,0,1,2,2,0,1,4,2,1,2,2,8.0
harriga01,Gary Harris,DENVER NUGGETS,AWAY,INDIANA PACERS,WIN,1807,3,3,2,2,2,2,1,1,2,1,0,4,2,7.7
plumlma01,Mason Plumlee,DENVER NUGGETS,AWAY,INDIANA PACERS,WIN,961,2,4,0,0,5,6,0,2,1,2,0,1,3,7.7
whiteis01,Isaiah Whitehead,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,1086,4,5,0,0,2,2,0,2,2,0,0,2,1,7.7
ilyaser01,Ersan İlyasova,ATLANTA HAWKS,AWAY,MILWAUKEE BUCKS,LOSS,1978,3,9,1,3,2,2,2,7,2,2,0,2,3,7.6
jonesty01,Tyus Jones,MINNESOTA TIMBERWOLVES,AWAY,LOS ANGELES LAKERS,LOSS,1303,3,3,0,0,2,2,0,1,2,3,0,3,3,7.6
crawfjo02,Jordan Crawford,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,LOSS,1098,4,10,2,6,2,2,0,1,2,1,0,2,0,7.3
farieke01,Kenneth Faried,DENVER NUGGETS,AWAY,INDIANA PACERS,WIN,938,3,6,0,1,3,3,1,2,0,0,0,0,0,7.3
iguodan01,Andre Iguodala,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,1590,4,7,0,1,1,2,0,1,3,0,0,0,1,7.3
mclembe01,Ben McLemore,SACRAMENTO KINGS,AWAY,GOLDEN STATE WARRIORS,LOSS,1325,5,10,0,2,1,2,0,1,2,1,0,1,0,7.3
jacksre01,Reggie Jackson,DETROIT PISTONS,AWAY,ORLANDO MAGIC,LOSS,1226,5,14,1,5,0,0,1,3,3,0,1,0,1,7.2
pachuza01,Zaza Pachulia,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,1140,1,4,0,0,2,2,2,6,3,2,1,2,1,7.2
bartowi01,Will Barton,DENVER NUGGETS,AWAY,INDIANA PACERS,WIN,1416,4,11,0,3,2,2,0,4,2,1,0,0,1,7.1
valende01,Denzel Valentine,CHICAGO BULLS,HOME,PHILADELPHIA 76ERS,LOSS,1823,3,8,3,8,0,0,1,3,1,1,0,0,2,7.1
willial03,Alan Williams,PHOENIX SUNS,AWAY,BOSTON CELTICS,LOSS,1456,3,9,0,0,3,6,2,12,0,1,0,0,4,7.1
morroan01,Anthony Morrow,CHICAGO BULLS,HOME,PHILADELPHIA 76ERS,LOSS,1078,3,6,1,2,3,3,0,0,0,0,0,0,0,7.0
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,PHOENIX SUNS,WIN,1505,4,8,1,3,0,1,1,6,3,0,1,1,5,6.9
drumman01,Andre Drummond,DETROIT PISTONS,AWAY,ORLANDO MAGIC,LOSS,1192,3,8,0,0,0,2,4,10,2,0,1,1,2,6.9
harrito02,Tobias Harris,DETROIT PISTONS,AWAY,ORLANDO MAGIC,LOSS,1535,3,8,1,3,4,4,0,0,3,0,0,1,2,6.9
anderry01,Ryan Anderson,HOUSTON ROCKETS,HOME,NEW ORLEANS PELICANS,WIN,1799,5,12,3,8,0,0,4,2,0,0,0,2,3,6.8
clarkia01,Ian Clark,GOLDEN STATE WARRIORS,HOME,SACRAMENTO KINGS,WIN,1097,5,10,0,1,0,0,0,0,3,0,0,0,1,6.7
hezonma01,Mario Hezonja,ORLANDO MAGIC,HOME,DETROIT PISTONS,WIN,1658,2,6,0,2,2,3,0,4,6,0,0,1,0,6.6
nelsoja01,Jameer Nelson,DENVER NUGGETS,AWAY,INDIANA PACERS,WIN,1999,2,6,1,4,1,2,1,1,6,1,0,1,2,6.6
linje01,Jeremy Lin,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,1228,5,13,1,5,3,4,0,1,3,0,1,2,3,6.4
mcdankj01,K.J. McDaniels,BROOKLYN NETS,AWAY,WASHINGTON WIZARDS,LOSS,1568,4,8,0,1,2,2,1,1,1,1,1,1,5,6.4
mooreet01,E'Twaun Moore,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,LOSS,1638,3,6,0,2,0,0,1,1,5,0,0,0,3,6.3
hillso01,Solomon Hill,NEW ORLEANS PELICANS,AWAY,HOUSTON ROCKETS,LOSS,2160,3,8,3,7,0,0,0,3,4,1,0,2,3,6.1
