slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,AWAY,ATLANTA HAWKS,LOSS,2130,10,21,0,3,11,14,2,4,11,5,0,2,2,31.6
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,AWAY,DENVER NUGGETS,WIN,1782,11,15,5,7,0,0,0,4,6,1,1,1,2,26.2
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1581,7,10,0,0,6,7,3,8,9,1,3,3,1,25.9
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,AWAY,DENVER NUGGETS,WIN,1491,13,19,5,8,0,0,1,2,1,3,0,1,3,25.7
lenal01,Alex Len,ATLANTA HAWKS,HOME,OKLAHOMA CITY THUNDER,WIN,1830,9,14,1,4,5,6,4,7,3,1,2,0,4,25.2
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1625,10,17,4,6,7,8,1,12,3,0,1,4,4,24.2
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,AWAY,DENVER NUGGETS,WIN,1782,10,18,8,13,3,3,1,5,4,0,0,3,2,23.6
collijo01,John Collins,ATLANTA HAWKS,HOME,OKLAHOMA CITY THUNDER,WIN,1703,12,14,0,0,2,3,2,3,2,0,0,0,4,22.7
georgpa01,Paul George,OKLAHOMA CITY THUNDER,AWAY,ATLANTA HAWKS,LOSS,2211,6,18,5,12,7,7,3,5,3,5,0,3,2,20.7
butleji01,Jimmy Butler,PHILADELPHIA 76ERS,HOME,MINNESOTA TIMBERWOLVES,WIN,1696,8,10,3,4,0,0,0,3,4,2,1,2,2,18.8
grantje01,Jerami Grant,OKLAHOMA CITY THUNDER,AWAY,ATLANTA HAWKS,LOSS,2407,9,14,0,4,3,5,1,4,0,3,2,0,4,18.7
bembrde01,DeAndre' Bembry,ATLANTA HAWKS,HOME,OKLAHOMA CITY THUNDER,WIN,2032,7,9,2,3,0,0,1,7,6,2,0,2,3,18.3
turnemy01,Myles Turner,INDIANA PACERS,HOME,PHOENIX SUNS,WIN,1673,7,11,1,4,3,5,1,5,1,2,2,0,1,18.2
bogdabo02,Bojan Bogdanović,INDIANA PACERS,HOME,PHOENIX SUNS,WIN,1757,7,12,3,5,3,4,0,5,3,0,0,0,0,17.6
balllo01,Lonzo Ball,LOS ANGELES LAKERS,HOME,CHICAGO BULLS,WIN,2268,8,17,3,7,0,0,4,4,6,2,0,3,0,17.5
collida01,Darren Collison,INDIANA PACERS,HOME,PHOENIX SUNS,WIN,1638,4,8,2,2,5,5,1,3,7,3,0,3,1,17.1
murraja01,Jamal Murray,DENVER NUGGETS,HOME,GOLDEN STATE WARRIORS,LOSS,1869,8,16,4,7,1,1,0,3,4,0,1,0,1,17.0
evansty01,Tyreke Evans,INDIANA PACERS,HOME,PHOENIX SUNS,WIN,871,6,8,1,1,7,8,1,3,0,1,0,1,3,16.8
schrode01,Dennis Schröder,OKLAHOMA CITY THUNDER,AWAY,ATLANTA HAWKS,LOSS,1644,6,15,3,5,6,6,0,3,6,1,0,2,1,16.6
