slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,HOME,PHILADELPHIA 76ERS,LOSS,2172,15,26,3,8,19,21,1,15,7,2,1,1,1,50.4
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,WIN,2139,15,31,4,13,6,7,2,13,6,3,1,1,4,34.5
paulch01,Chris Paul,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1738,8,12,6,7,3,3,0,7,10,1,0,1,2,28.1
leonaka01,Kawhi Leonard,TORONTO RAPTORS,AWAY,DETROIT PISTONS,LOSS,2185,11,21,5,8,6,8,4,6,2,1,1,1,2,27.8
vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,2058,10,20,0,3,7,7,4,16,3,3,0,2,2,26.9
mudiaem01,Emmanuel Mudiay,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,1967,8,11,3,4,9,10,0,2,8,0,1,4,1,25.6
jamesle01,LeBron James,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,2100,11,26,0,6,11,13,2,4,8,0,1,2,2,24.5
russeda01,D'Angelo Russell,BROOKLYN NETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1970,13,25,6,12,0,1,0,5,10,1,0,3,4,24.2
capelca01,Clint Capela,HOUSTON ROCKETS,HOME,MINNESOTA TIMBERWOLVES,WIN,1809,8,11,0,0,4,5,6,7,1,0,2,0,3,22.3
butleji01,Jimmy Butler,PHILADELPHIA 76ERS,AWAY,MILWAUKEE BUCKS,WIN,2049,8,16,2,2,9,13,3,3,3,3,0,2,5,21.5
baglema01,Marvin Bagley,SACRAMENTO KINGS,HOME,CHICAGO BULLS,WIN,1264,9,14,0,2,3,3,4,5,2,0,1,1,1,19.8
jordade01,DeAndre Jordan,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,1968,6,10,0,0,3,4,8,10,7,1,1,5,2,19.4
carrode01,DeMarre Carroll,BROOKLYN NETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1986,7,13,3,6,5,5,4,3,1,1,0,1,2,19.3
drumman01,Andre Drummond,DETROIT PISTONS,HOME,TORONTO RAPTORS,WIN,1984,5,8,0,0,5,5,4,13,1,2,0,1,2,19.0
willilo02,Lou Williams,LOS ANGELES CLIPPERS,HOME,BROOKLYN NETS,WIN,1592,8,16,2,6,7,7,3,3,2,0,0,2,1,19.0
jacksre01,Reggie Jackson,DETROIT PISTONS,HOME,TORONTO RAPTORS,WIN,1454,5,10,2,3,8,9,0,2,4,1,0,0,1,18.6
gordoaa01,Aaron Gordon,ORLANDO MAGIC,HOME,ATLANTA HAWKS,WIN,2293,9,16,3,6,1,2,2,6,3,1,0,2,1,17.9
gallida01,Danilo Gallinari,LOS ANGELES CLIPPERS,HOME,BROOKLYN NETS,WIN,1853,7,17,1,5,5,5,1,10,5,1,0,1,1,17.7
carusal01,Alex Caruso,LOS ANGELES LAKERS,AWAY,NEW YORK KNICKS,LOSS,1668,3,6,1,1,5,6,2,1,2,5,3,0,3,17.6
okogijo01,Josh Okogie,MINNESOTA TIMBERWOLVES,AWAY,HOUSTON ROCKETS,LOSS,2072,8,14,3,7,2,4,2,3,3,1,0,2,1,16.6
hezonma01,Mario Hezonja,NEW YORK KNICKS,HOME,LOS ANGELES LAKERS,WIN,2186,4,8,1,2,8,8,1,7,1,2,1,2,3,16.0
