slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
youngtr01,Trae Young,ATLANTA HAWKS,HOME,NEW YORK KNICKS,WIN,2860,13,30,6,13,16,16,0,1,13,2,0,7,1,36.2
collijo01,John Collins,ATLANTA HAWKS,HOME,NEW YORK KNICKS,WIN,2993,12,19,1,3,7,9,5,11,3,0,1,0,2,31.5
korkmfu01,Furkan Korkmaz,PHILADELPHIA 76ERS,HOME,CHICAGO BULLS,WIN,1894,12,17,6,11,1,1,1,4,2,3,0,2,0,28.2
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,HOME,CHICAGO BULLS,WIN,1849,8,17,1,3,11,14,6,6,5,3,4,4,4,27.8
moranja01,Ja Morant,MEMPHIS GRIZZLIES,AWAY,WASHINGTON WIZARDS,WIN,2100,9,17,2,7,7,9,1,9,10,1,1,3,1,26.6
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,WIN,2252,11,23,6,15,5,6,1,3,8,1,1,3,2,26.0
clarkjo01,Jordan Clarkson,UTAH JAZZ,AWAY,HOUSTON ROCKETS,WIN,1740,12,19,3,7,3,3,2,4,2,0,0,0,0,25.5
hardeja01,James Harden,HOUSTON ROCKETS,HOME,UTAH JAZZ,LOSS,2329,11,23,2,13,4,6,1,9,10,1,2,1,5,25.3
westbru01,Russell Westbrook,HOUSTON ROCKETS,HOME,UTAH JAZZ,LOSS,2262,18,33,1,2,2,4,1,5,4,1,1,3,3,24.8
arizatr01,Trevor Ariza,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,WIN,2370,7,10,2,4,5,5,0,4,5,3,1,0,2,24.4
randlju01,Julius Randle,NEW YORK KNICKS,AWAY,ATLANTA HAWKS,LOSS,2772,13,25,0,2,9,12,2,16,3,1,1,6,3,24.3
lavinza01,Zach LaVine,CHICAGO BULLS,AWAY,PHILADELPHIA 76ERS,LOSS,2395,11,21,5,10,5,6,0,1,8,3,1,9,1,21.5
trentga02,Gary Trent,PORTLAND TRAIL BLAZERS,HOME,MIAMI HEAT,WIN,1986,8,11,5,7,1,1,1,3,0,4,0,0,4,21.5
robinmi01,Mitchell Robinson,NEW YORK KNICKS,AWAY,ATLANTA HAWKS,LOSS,2110,7,8,0,0,1,3,7,4,0,3,3,0,3,21.4
gilgesh01,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,HOME,BOSTON CELTICS,LOSS,1985,8,12,3,4,5,7,0,6,4,0,0,1,1,21.2
willilo02,Lou Williams,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,WIN,1569,8,14,1,3,8,10,0,5,3,2,0,2,0,21.2
dragigo01,Goran Dragić,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,LOSS,1850,8,20,5,13,6,7,1,3,7,1,0,2,2,20.5
harremo01,Montrezl Harrell,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,WIN,1230,8,10,0,0,3,4,3,6,3,0,1,1,1,20.1
crowdja01,Jae Crowder,MIAMI HEAT,AWAY,PORTLAND TRAIL BLAZERS,LOSS,2095,6,11,5,8,1,2,1,10,3,2,1,1,1,19.4
georgpa01,Paul George,LOS ANGELES CLIPPERS,AWAY,CLEVELAND CAVALIERS,WIN,1452,8,12,5,8,1,1,0,6,4,1,1,3,2,19.3
huntede01,De'Andre Hunter,ATLANTA HAWKS,HOME,NEW YORK KNICKS,WIN,2873,7,15,3,7,2,3,1,8,1,5,0,0,4,18.1
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,CHICAGO BULLS,WIN,2195,6,13,0,0,7,10,3,7,10,4,0,7,3,18.1
paulch01,Chris Paul,OKLAHOMA CITY THUNDER,HOME,BOSTON CELTICS,LOSS,1971,8,15,1,5,5,6,0,5,5,2,0,3,1,17.9
walkeke02,Kemba Walker,BOSTON CELTICS,AWAY,OKLAHOMA CITY THUNDER,WIN,1803,6,16,4,9,11,13,1,3,1,0,0,1,2,17.9
kornelu01,Luke Kornet,CHICAGO BULLS,AWAY,PHILADELPHIA 76ERS,LOSS,1740,10,14,4,8,1,1,1,1,0,0,1,1,6,17.5
