Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,Luka Doncic (15009909),Luka Doncic,15009909,PG/SF/F/G/UTIL,11300,LAC@DAL 08/06/2020 06:30PM ET,DAL,57.72
PF,Giannis Antetokounmpo (15009914),Giannis Antetokounmpo,15009914,PF/F/UTIL,11000,MIA@MIL 08/06/2020 04:00PM ET,MIL,59.93
PG/SG,James Harden (15009917),James Harden,15009917,PG/SG/G/UTIL,10700,LAL@HOU 08/06/2020 09:00PM ET,HOU,59.34
PG/SF,LeBron James (15009921),LeBron James,15009921,PG/SF/F/G/UTIL,10500,LAL@HOU 08/06/2020 09:00PM ET,LAL,55.09
PF/C,Anthony Davis (15009926),Anthony Davis,15009926,PF/C/F/UTIL,10300,LAL@HOU 08/06/2020 09:00PM ET,LAL,50.72
PG,Damian Lillard (15009930),Damian Lillard,15009930,PG/G/UTIL,9700,POR@DEN 08/06/2020 08:00PM ET,POR,49.86
C,Nikola Jokic (15009933),Nikola Jokic,15009933,C/UTIL,9500,POR@DEN 08/06/2020 08:00PM ET,DEN,47.57
PG,Russell Westbrook (15009935),Russell Westbrook,15009935,PG/G/UTIL,9000,LAL@HOU 08/06/2020 09:00PM ET,HOU,51.19
PF/C,Jusuf Nurkic (15009938),Jusuf Nurkic,15009938,PF/C/F/UTIL,8900,POR@DEN 08/06/2020 08:00PM ET,POR,53.25
SF,Kawhi Leonard (15009942),Kawhi Leonard,15009942,SF/F/UTIL,8700,LAC@DAL 08/06/2020 06:30PM ET,LAC,48.13
PF/C,Domantas Sabonis (15009945),Domantas Sabonis,15009945,PF/C/F/UTIL,8600,IND@PHO 08/06/2020 04:00PM ET,IND,44.20
C,Kristaps Porzingis (15009949),Kristaps Porzingis,15009949,C/UTIL,8500,LAC@DAL 08/06/2020 06:30PM ET,DAL,41.05
SF/PF,T.J. Warren (15009951),T.J. Warren,15009951,SF/PF/F/UTIL,8400,IND@PHO 08/06/2020 04:00PM ET,IND,30.50
PG/SG,Devin Booker (15009955),Devin Booker,15009955,PG/SG/G/UTIL,8300,IND@PHO 08/06/2020 04:00PM ET,PHO,42.55
PG/SG,CJ McCollum (15009959),CJ McCollum,15009959,PG/SG/G/UTIL,7900,POR@DEN 08/06/2020 08:00PM ET,POR,37.62
SF,Paul George (15009963),Paul George,15009963,SF/F/UTIL,7800,LAC@DAL 08/06/2020 06:30PM ET,LAC,38.28
C,Bam Adebayo (15009966),Bam Adebayo,15009966,C/UTIL,7700,MIA@MIL 08/06/2020 04:00PM ET,MIA,41.48
SF,Khris Middleton (15009968),Khris Middleton,15009968,SF/F/UTIL,7600,MIA@MIL 08/06/2020 04:00PM ET,MIL,37.26
PG,Jamal Murray (15009971),Jamal Murray,15009971,PG/G/UTIL,7400,POR@DEN 08/06/2020 08:00PM ET,DEN,33.76
PF/C,Deandre Ayton (15009974),Deandre Ayton,15009974,PF/C/F/UTIL,7200,IND@PHO 08/06/2020 04:00PM ET,PHO,40.80
SG/SF,Jimmy Butler (15009978),Jimmy Butler,15009978,SG/SF/F/G/UTIL,7100,MIA@MIL 08/06/2020 04:00PM ET,MIA,41.81
PG,Malcolm Brogdon (15009983),Malcolm Brogdon,15009983,PG/G/UTIL,6800,IND@PHO 08/06/2020 04:00PM ET,IND,34.40
SG/SF,Will Barton (15009986),Will Barton,15009986,SG/SF/F/G/UTIL,6700,POR@DEN 08/06/2020 08:00PM ET,DEN,31.88
PG,Ricky Rubio (15009991),Ricky Rubio,15009991,PG/G/UTIL,6600,IND@PHO 08/06/2020 04:00PM ET,PHO,35.46
SF/PF,Robert Covington (15009994),Robert Covington,15009994,SF/PF/F/UTIL,6500,LAL@HOU 08/06/2020 09:00PM ET,HOU,29.06
