Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,James Harden (16508630),James Harden,16508630,PG/G/UTIL,11000,DAL@BKN 02/27/2021 08:30PM ET,BKN,55.80
C,Nikola Jokic (16508633),Nikola Jokic,16508633,C/UTIL,10900,DEN@OKC 02/27/2021 08:00PM ET,DEN,58.95
PG,Luka Doncic (16508635),Luka Doncic,16508635,PG/G/UTIL,10800,DAL@BKN 02/27/2021 08:30PM ET,DAL,56.69
PF/C,Domantas Sabonis (16508638),Domantas Sabonis,16508638,PF/C/F/UTIL,10600,IND@NY 02/27/2021 08:00PM ET,IND,48.19
C,Joel Embiid (16508642),Joel Embiid,16508642,C/UTIL,10300,CLE@PHI 02/27/2021 07:00PM ET,PHI,53.49
C,Karl-Anthony Towns (16508644),Karl-Anthony Towns,16508644,C/UTIL,10100,MIN@WAS 02/27/2021 07:00PM ET,MIN,48.17
C,Nikola Vucevic (16508646),Nikola Vucevic,16508646,C/UTIL,10000,UTA@ORL 02/27/2021 08:00PM ET,ORL,48.96
PG,Russell Westbrook (16508648),Russell Westbrook,16508648,PG/G/UTIL,9900,MIN@WAS 02/27/2021 07:00PM ET,WAS,49.38
PF/C,Julius Randle (16508651),Julius Randle,16508651,PF/C/F/UTIL,9400,IND@NY 02/27/2021 08:00PM ET,NY,47.33
PG/SG,Kyrie Irving (16508655),Kyrie Irving,16508655,PG/SG/G/UTIL,9300,DAL@BKN 02/27/2021 08:30PM ET,BKN,46.03
SG,Bradley Beal (16508659),Bradley Beal,16508659,SG/G/UTIL,9200,MIN@WAS 02/27/2021 07:00PM ET,WAS,49.82
PG/SG,Shai Gilgeous-Alexander (16508662),Shai Gilgeous-Alexander,16508662,PG/SG/G/UTIL,9100,DEN@OKC 02/27/2021 08:00PM ET,OKC,42.15
SF/PF,Kevin Durant (16508666),Kevin Durant,16508666,SF/PF/F/UTIL,9000,DAL@BKN 02/27/2021 08:30PM ET,BKN,50.28
PF/C,Zion Williamson (16508670),Zion Williamson,16508670,PF/C/F/UTIL,8900,NO@SA 02/27/2021 08:00PM ET,NO,41.58
PG,Jamal Murray (16508674),Jamal Murray,16508674,PG/G/UTIL,8800,DEN@OKC 02/27/2021 08:00PM ET,DEN,37.08
PG/SF,Ben Simmons (16508677),Ben Simmons,16508677,PG/SF/F/G/UTIL,8700,CLE@PHI 02/27/2021 07:00PM ET,PHI,41.79
PG/SG,Donovan Mitchell (16508682),Donovan Mitchell,16508682,PG/SG/G/UTIL,8500,UTA@ORL 02/27/2021 08:00PM ET,UTA,40.93
C,Jarrett Allen (16508686),Jarrett Allen,16508686,C/UTIL,8400,CLE@PHI 02/27/2021 07:00PM ET,CLE,32.68
SF/PF,Brandon Ingram (16508688),Brandon Ingram,16508688,SF/PF/F/UTIL,8300,NO@SA 02/27/2021 08:00PM ET,NO,40.96
PG/SG,Malcolm Brogdon (16508692),Malcolm Brogdon,16508692,PG/SG/G/UTIL,8200,IND@NY 02/27/2021 08:00PM ET,IND,40.28
PF/C,Kristaps Porzingis (16508696),Kristaps Porzingis,16508696,PF/C/F/UTIL,8100,DAL@BKN 02/27/2021 08:30PM ET,DAL,37.68
SF/PF,DeMar DeRozan (16508700),DeMar DeRozan,16508700,SF/PF/F/UTIL,8000,NO@SA 02/27/2021 08:00PM ET,SA,38.21
PG,Dejounte Murray (16508704),Dejounte Murray,16508704,PG/G/UTIL,7900,NO@SA 02/27/2021 08:00PM ET,SA,35.87
PF,Tobias Harris (16508707),Tobias Harris,16508707,PF/F/UTIL,7800,CLE@PHI 02/27/2021 07:00PM ET,PHI,38.23
