slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
porteot01,Otto Porter,WASHINGTON WIZARDS,HOME,BOSTON CELTICS,WIN,2296,14,19,3,5,3,3,7,7,4,3,3,0,2,40.4
butleji01,Jimmy Butler,CHICAGO BULLS,AWAY,ATLANTA HAWKS,LOSS,2357,13,24,4,9,9,12,1,3,7,6,0,4,1,34.3
lavinza01,Zach LaVine,MINNESOTA TIMBERWOLVES,AWAY,ORLANDO MAGIC,WIN,2185,14,22,7,9,2,3,0,4,3,1,0,0,1,30.7
teaguje01,Jeff Teague,INDIANA PACERS,HOME,PHILADELPHIA 76ERS,WIN,2444,10,16,1,3,9,10,0,2,9,2,1,1,1,30.6
derozde01,DeMar DeRozan,TORONTO RAPTORS,AWAY,OKLAHOMA CITY THUNDER,WIN,2330,13,22,0,2,11,15,0,4,6,3,0,4,2,28.8
griffbl01,Blake Griffin,LOS ANGELES CLIPPERS,HOME,PORTLAND TRAIL BLAZERS,WIN,1581,7,14,0,1,8,10,4,9,5,2,1,0,0,25.9
vucevni01,Nikola Vučević,ORLANDO MAGIC,HOME,MINNESOTA TIMBERWOLVES,LOSS,1827,11,19,1,1,1,2,6,8,6,0,1,0,3,25.0
leonaka01,Kawhi Leonard,SAN ANTONIO SPURS,HOME,HOUSTON ROCKETS,LOSS,2339,11,26,4,6,8,8,2,5,1,1,2,2,1,23.8
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,HOME,DALLAS MAVERICKS,WIN,2115,10,16,4,7,4,5,0,10,4,0,1,3,3,22.7
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,ORLANDO MAGIC,WIN,2315,10,18,2,4,7,9,1,3,6,0,0,2,2,22.6
wadedw01,Dwyane Wade,CHICAGO BULLS,AWAY,ATLANTA HAWKS,LOSS,2038,10,17,2,5,3,4,2,1,3,5,0,3,1,22.1
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,TORONTO RAPTORS,LOSS,2326,9,26,3,12,15,18,2,5,7,1,2,8,2,21.6
haywago01,Gordon Hayward,UTAH JAZZ,AWAY,CHARLOTTE HORNETS,LOSS,2185,10,19,3,8,6,6,0,7,4,1,1,4,3,21.1
