Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (16196570),James Harden,16196570,PG/SG/G/UTIL,10900,BKN@CLE 01/20/2021 07:00PM ET,BKN,54.22
PG,Luka Doncic (16196574),Luka Doncic,16196574,PG/G/UTIL,10700,DAL@IND 01/20/2021 07:00PM ET,DAL,58.02
PF/C,Kevin Durant (16196577),Kevin Durant,16196577,PF/C/F/UTIL,10500,BKN@CLE 01/20/2021 07:00PM ET,BKN,52.09
PG,Damian Lillard (16196581),Damian Lillard,16196581,PG/G/UTIL,10400,MEM@POR 01/20/2021 10:00PM ET,POR,47.11
C,Karl-Anthony Towns (16196584),Karl-Anthony Towns,16196584,C/UTIL,10300,ORL@MIN 01/20/2021 08:00PM ET,MIN,51.5
C,Andre Drummond (16196586),Andre Drummond,16196586,C/UTIL,9900,BKN@CLE 01/20/2021 07:00PM ET,CLE,49.44
PF/C,Domantas Sabonis (16196588),Domantas Sabonis,16196588,PF/C/F/UTIL,9800,DAL@IND 01/20/2021 07:00PM ET,IND,49.25
PG,Stephen Curry (16196592),Stephen Curry,16196592,PG/G/UTIL,9700,SA@GS 01/20/2021 10:00PM ET,GS,47.54
C,Joel Embiid (16196595),Joel Embiid,16196595,C/UTIL,9600,BOS@PHI 01/20/2021 07:00PM ET,PHI,49.41
SG/SF,Kevin Huerter (16196597),Kevin Huerter,16196597,SG/SF/F/G/UTIL,9500,DET@ATL 01/20/2021 07:30PM ET,ATL,25.60
SF,Kawhi Leonard (16196602),Kawhi Leonard,16196602,SF/F/UTIL,9400,SAC@LAC 01/20/2021 10:00PM ET,LAC,44.69
PG,Trae Young (16196605),Trae Young,16196605,PG/G/UTIL,9300,DET@ATL 01/20/2021 07:30PM ET,ATL,42.88
PF,Jayson Tatum (16196608),Jayson Tatum,16196608,PF/F/UTIL,9200,BOS@PHI 01/20/2021 07:00PM ET,BOS,46.08
SG,Paul George (16196611),Paul George,16196611,SG/G/UTIL,9100,SAC@LAC 01/20/2021 10:00PM ET,LAC,43.92
PG/SF,Ben Simmons (16196614),Ben Simmons,16196614,PG/SF/F/G/UTIL,9100,BOS@PHI 01/20/2021 07:00PM ET,PHI,40.02
PG,Kyrie Irving (16196619),Kyrie Irving,16196619,PG/G/UTIL,9000,BKN@CLE 01/20/2021 07:00PM ET,BKN,47.89
PG,De'Aaron Fox (16196622),De'Aaron Fox,16196622,PG/G/UTIL,8900,SAC@LAC 01/20/2021 10:00PM ET,SAC,36.45
PG/SG,D'Angelo Russell (16196625),D'Angelo Russell,16196625,PG/SG/G/UTIL,8800,ORL@MIN 01/20/2021 08:00PM ET,MIN,37.71
SG/SF,Jaylen Brown (16196629),Jaylen Brown,16196629,SG/SF/F/G/UTIL,8700,BOS@PHI 01/20/2021 07:00PM ET,BOS,43.21
C,Nikola Vucevic (16196634),Nikola Vucevic,16196634,C/UTIL,8600,ORL@MIN 01/20/2021 08:00PM ET,ORL,47.25
C,Bam Adebayo (16196636),Bam Adebayo,16196636,C/UTIL,8600,MIA@TOR 01/20/2021 07:30PM ET,MIA,41.75
SF/PF,DeMar DeRozan (16196638),DeMar DeRozan,16196638,SF/PF/F/UTIL,8500,SA@GS 01/20/2021 10:00PM ET,SA,41.65
C,Christian Wood (16196642),Christian Wood,16196642,C/UTIL,8400,PHO@HOU 01/20/2021 09:30PM ET,HOU,44.68
PG,Malcolm Brogdon (16196647),Malcolm Brogdon,16196647,PG/G/UTIL,8300,DAL@IND 01/20/2021 07:00PM ET,IND,43.04
PG,CJ McCollum (16196644),CJ McCollum,16196644,PG/G/UTIL,8300,MEM@POR 01/20/2021 10:00PM ET,POR,44.48
SG,Devin Booker (16196650),Devin Booker,16196650,SG/G/UTIL,8200,PHO@HOU 01/20/2021 09:30PM ET,PHO,34.60
PF/C,Pascal Siakam (16196653),Pascal Siakam,16196653,PF/C/F/UTIL,8000,MIA@TOR 01/20/2021 07:30PM ET,TOR,39.17
PF/C,Kristaps Porzingis (16196657),Kristaps Porzingis,16196657,PF/C/F/UTIL,7900,DAL@IND 01/20/2021 07:00PM ET,DAL,33.69
PG/SG,Victor Oladipo (16196661),Victor Oladipo,16196661,PG/SG/G/UTIL,7800,PHO@HOU 01/20/2021 09:30PM ET,HOU,39.25
SF/PF,Jerami Grant (16196665),Jerami Grant,16196665,SF/PF/F/UTIL,7700,DET@ATL 01/20/2021 07:30PM ET,DET,41.94
PG,Caris LeVert (16196669),Caris LeVert,16196669,PG/G/UTIL,7700,DAL@IND 01/20/2021 07:00PM ET,IND,36.17
C,Clint Capela (16196672),Clint Capela,16196672,C/UTIL,7600,DET@ATL 01/20/2021 07:30PM ET,ATL,35.5
PG,Kyle Lowry (16196674),Kyle Lowry,16196674,PG/G/UTIL,7600,MIA@TOR 01/20/2021 07:30PM ET,TOR,40.10
PG/SF,Jimmy Butler (16196677),Jimmy Butler,16196677,PG/SF/F/G/UTIL,7500,MIA@TOR 01/20/2021 07:30PM ET,MIA,35.71
PG/SG,Fred VanVleet (16196682),Fred VanVleet,16196682,PG/SG/G/UTIL,7500,MIA@TOR 01/20/2021 07:30PM ET,TOR,38.56
PG,Dejounte Murray (16196690),Dejounte Murray,16196690,PG/G/UTIL,7400,SA@GS 01/20/2021 10:00PM ET,SA,36.36
PG/SF,Aaron Gordon (16196693),Aaron Gordon,16196693,PG/SF/F/G/UTIL,7400,ORL@MIN 01/20/2021 08:00PM ET,ORL,31.94
PF/C,Chris Boucher (16196701),Chris Boucher,16196701,PF/C/F/UTIL,7300,MIA@TOR 01/20/2021 07:30PM ET,TOR,33.79
PG,Ja Morant (16196698),Ja Morant,16196698,PG/G/UTIL,7300,MEM@POR 01/20/2021 10:00PM ET,MEM,38.1
PG,Chris Paul (16196705),Chris Paul,16196705,PG/G/UTIL,7200,PHO@HOU 01/20/2021 09:30PM ET,PHO,33.96
SF/PF,Tobias Harris (16196708),Tobias Harris,16196708,SF/PF/F/UTIL,7200,BOS@PHI 01/20/2021 07:00PM ET,PHI,36.54
PG,John Wall (16196712),John Wall,16196712,PG/G/UTIL,7100,PHO@HOU 01/20/2021 09:30PM ET,HOU,35.96
C,Myles Turner (16196715),Myles Turner,16196715,C/UTIL,7100,DAL@IND 01/20/2021 07:00PM ET,IND,34.25
C,Deandre Ayton (16196721),Deandre Ayton,16196721,C/UTIL,7000,PHO@HOU 01/20/2021 09:30PM ET,PHO,32.88
PG/SG,Tyler Herro (16196717),Tyler Herro,16196717,PG/SG/G/UTIL,7000,MIA@TOR 01/20/2021 07:30PM ET,MIA,32.22
PF/C,John Collins (16196723),John Collins,16196723,PF/C/F/UTIL,6900,DET@ATL 01/20/2021 07:30PM ET,ATL,30.69
SG,Malik Beasley (16196727),Malik Beasley,16196727,SG/G/UTIL,6900,ORL@MIN 01/20/2021 08:00PM ET,MIN,31.35
PG/SG,Collin Sexton (16196730),Collin Sexton,16196730,PG/SG/G/UTIL,6800,BKN@CLE 01/20/2021 07:00PM ET,CLE,36.22
C,Jonas Valanciunas (16196734),Jonas Valanciunas,16196734,C/UTIL,6800,MEM@POR 01/20/2021 10:00PM ET,MEM,33.90
SG/SF,Andrew Wiggins (16196736),Andrew Wiggins,16196736,SG/SF/F/G/UTIL,6700,SA@GS 01/20/2021 10:00PM ET,GS,31.29
C,Jarrett Allen (16196745),Jarrett Allen,16196745,C/UTIL,6600,BKN@CLE 01/20/2021 07:00PM ET,CLE,30.73
SF/PF,Keldon Johnson (16196741),Keldon Johnson,16196741,SF/PF/F/UTIL,6600,SA@GS 01/20/2021 10:00PM ET,SA,30.07
SF/PF,Cedi Osman (16196747),Cedi Osman,16196747,SF/PF/F/UTIL,6500,BKN@CLE 01/20/2021 07:00PM ET,CLE,26.14
SG/SF,Buddy Hield (16196751),Buddy Hield,16196751,SG/SF/F/G/UTIL,6500,SAC@LAC 01/20/2021 10:00PM ET,SAC,28.27
PG/SG,Marcus Smart (16196686),Marcus Smart,16196686,PG/SG/G/UTIL,6500,BOS@PHI 01/20/2021 07:00PM ET,BOS,28.43
PG,Kemba Walker (16196759),Kemba Walker,16196759,PG/G/UTIL,6500,BOS@PHI 01/20/2021 07:00PM ET,BOS,22.75
PF,Jaren Jackson Jr. (16196756),Jaren Jackson Jr.,16196756,PF/F/UTIL,6500,MEM@POR 01/20/2021 10:00PM ET,MEM,0
PF/C,Larry Nance Jr. (16196762),Larry Nance Jr.,16196762,PF/C/F/UTIL,6400,BKN@CLE 01/20/2021 07:00PM ET,CLE,29.48
