slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
haywago01,Gordon Hayward,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,2016,17,20,1,4,4,4,1,6,8,0,0,2,2,37.1
jamesle01,LeBron James,LOS ANGELES LAKERS,AWAY,CHICAGO BULLS,WIN,2111,10,19,2,6,8,9,0,10,11,2,1,2,3,30.5
warretj01,T.J. Warren,INDIANA PACERS,AWAY,CHARLOTTE HORNETS,LOSS,2456,15,18,2,2,1,2,0,4,3,2,1,2,1,29.6
grahade01,Devonte' Graham,CHARLOTTE HORNETS,HOME,INDIANA PACERS,WIN,2518,10,21,4,9,11,15,0,4,6,3,0,2,2,28.3
youngtr01,Trae Young,ATLANTA HAWKS,HOME,SAN ANTONIO SPURS,WIN,1784,10,23,5,10,4,6,0,2,13,2,0,3,1,24.4
brogdma01,Malcolm Brogdon,INDIANA PACERS,AWAY,CHARLOTTE HORNETS,LOSS,2335,12,19,2,9,5,5,0,5,8,0,0,5,4,23.0
lavinza01,Zach LaVine,CHICAGO BULLS,HOME,LOS ANGELES LAKERS,LOSS,2011,9,18,3,7,5,7,1,6,7,2,0,3,3,21.4
gilgesh01,Shai Gilgeous-Alexander,OKLAHOMA CITY THUNDER,HOME,ORLANDO MAGIC,WIN,2156,9,14,3,5,3,4,0,3,2,1,1,1,1,20.0
derozde01,DeMar DeRozan,SAN ANTONIO SPURS,AWAY,ATLANTA HAWKS,LOSS,2183,10,16,0,1,2,3,1,3,4,3,2,3,2,19.4
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,2224,7,15,0,1,5,6,8,5,4,0,1,1,3,19.3
paulch01,Chris Paul,OKLAHOMA CITY THUNDER,HOME,ORLANDO MAGIC,WIN,1925,6,15,2,6,6,6,0,2,6,3,0,0,3,18.5
walkeke02,Kemba Walker,BOSTON CELTICS,AWAY,CLEVELAND CAVALIERS,WIN,2018,8,19,6,8,3,4,1,7,3,1,2,4,2,17.0
cookqu01,Quinn Cook,LOS ANGELES LAKERS,AWAY,CHICAGO BULLS,WIN,1563,6,9,3,4,2,3,2,2,2,1,1,1,0,16.8
millspa02,Patty Mills,SAN ANTONIO SPURS,AWAY,ATLANTA HAWKS,LOSS,1570,5,6,3,4,3,3,0,2,0,2,0,0,1,16.0
loveke01,Kevin Love,CLEVELAND CAVALIERS,HOME,BOSTON CELTICS,LOSS,1931,7,14,1,5,2,2,1,8,3,1,2,2,0,15.6
murraja01,Jamal Murray,DENVER NUGGETS,HOME,MIAMI HEAT,WIN,1953,9,15,1,2,2,4,2,3,4,2,0,5,0,15.4
biyombi01,Bismack Biyombo,CHARLOTTE HORNETS,HOME,INDIANA PACERS,WIN,1020,6,7,0,0,3,8,5,1,0,1,2,1,2,14.9
washipj01,P.J. Washington,CHARLOTTE HORNETS,HOME,INDIANA PACERS,WIN,1460,6,9,0,2,4,4,0,3,3,1,0,1,1,14.7
parkeja01,Jabari Parker,ATLANTA HAWKS,HOME,SAN ANTONIO SPURS,WIN,1892,9,14,0,3,1,2,2,6,2,1,0,3,1,14.6
