"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","Tier","",""
"48244-9644","SG","James","James Harden","Harden","56.885293399586395","68","11500","PHI@HOU","HOU","PHI","","","","",""
"48244-9642","PG","Russell","Russell Westbrook","Westbrook","48.15172497979526","58","9400","PHI@HOU","HOU","PHI","O","Quadriceps","","",""
"48244-14513","SF","Kawhi","Kawhi Leonard","Leonard","47.47931118669181","58","8700","OKC@LAC","LAC","OKC","","","","",""
"48244-49111","C","Joel","Joel Embiid","Embiid","44.9490176930147","51","8500","PHI@HOU","PHI","HOU","GTD","Ankle","","",""
"48244-55062","C","Nikola","Nikola Jokic","Jokic","44.45068359375","73","8300","DEN@TOR","DEN","TOR","","","","",""
"48244-12341","SG","Paul","Paul George","George","36.99791717529297","48","7700","OKC@LAC","LAC","OKC","","","","",""
"48244-14518","SF","Tobias","Tobias Harris","Harris","35.00140982614437","71","7600","PHI@HOU","PHI","HOU","","","","",""
"48244-23120","SF","T.J.","T.J. Warren","Warren","30.78358208955224","67","7500","MIA@IND","IND","MIA","O","Foot","","",""
"48244-14528","SG","Jimmy","Jimmy Butler","Butler","41.2847465903072","59","7500","MIA@IND","MIA","IND","O","Foot","","",""
"48244-80817","PF","Bam","Bam Adebayo","Adebayo","39.88903975813356","73","7300","MIA@IND","MIA","IND","O","Rest","","",""
"48244-60021","SF","Pascal","Pascal Siakam","Siakam","39.778688524590166","61","7200","DEN@TOR","TOR","DEN","","","","",""
"48244-9623","PG","Chris","Chris Paul","Paul","36.05833265516493","72","7200","OKC@LAC","OKC","LAC","O","Hand","","",""
"48244-59358","PF","Domantas","Domantas Sabonis","Sabonis","41.37142702132937","63","7100","MIA@IND","IND","MIA","O","Foot","","",""
"48244-20491","PF","Robert","Robert Covington","Covington","29.784059386322465","69","7000","PHI@HOU","HOU","PHI","","","","",""
"48244-84682","PF","Michael","Michael Porter","Porter","18.159999778053976","55","7000","DEN@TOR","DEN","TOR","","","","",""
"48244-9535","PG","Kyle","Kyle Lowry","Lowry","39.13389664989407","59","6900","DEN@TOR","TOR","DEN","","","","",""
"48244-84680","SG","Shai","Shai Gilgeous-Alexander","Gilgeous-Alexander","34.17887255171655","71","6900","OKC@LAC","OKC","LAC","","","","",""
"48244-16359","PG","Malcolm","Malcolm Brogdon","Brogdon","33.08867832399764","53","6600","MIA@IND","IND","MIA","","","","",""
