slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,AWAY,PHOENIX SUNS,LOSS,2184,12,23,2,2,9,10,3,5,2,1,0,2,3,26.1
bookede01,Devin Booker,PHOENIX SUNS,HOME,PHILADELPHIA 76ERS,WIN,2032,14,23,3,5,5,6,0,5,4,0,0,2,5,25.4
hardeja01,James Harden,BROOKLYN NETS,AWAY,GOLDEN STATE WARRIORS,WIN,2127,6,11,5,8,2,2,0,8,16,3,1,5,2,25.2
capelca01,Clint Capela,ATLANTA HAWKS,HOME,INDIANA PACERS,LOSS,1656,12,17,0,0,0,0,3,7,1,1,1,0,0,23.5
gordoer01,Eric Gordon,HOUSTON ROCKETS,AWAY,NEW YORK KNICKS,LOSS,2056,8,14,1,7,7,7,1,1,6,1,1,0,2,23.5
irvinky01,Kyrie Irving,BROOKLYN NETS,AWAY,GOLDEN STATE WARRIORS,WIN,2018,10,17,2,5,1,1,2,3,4,1,0,1,1,19.8
mcderdo01,Doug McDermott,INDIANA PACERS,AWAY,ATLANTA HAWKS,WIN,2193,9,16,3,6,5,5,0,3,3,0,0,1,2,19.6
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,BROOKLYN NETS,LOSS,2018,10,17,2,9,5,5,0,3,5,0,0,4,2,18.7
walljo01,John Wall,HOUSTON ROCKETS,AWAY,NEW YORK KNICKS,LOSS,1838,9,20,3,6,5,6,0,2,4,2,0,2,0,18.6
quickim01,Immanuel Quickley,NEW YORK KNICKS,HOME,HOUSTON ROCKETS,WIN,1279,7,9,4,6,4,4,0,4,2,0,0,1,4,18.5
paulch01,Chris Paul,PHOENIX SUNS,HOME,PHILADELPHIA 76ERS,WIN,2001,8,13,2,4,0,0,1,7,10,1,1,4,3,18.4
turnemy01,Myles Turner,INDIANA PACERS,AWAY,ATLANTA HAWKS,WIN,2025,6,11,2,4,5,7,2,8,1,1,2,0,4,18.2
brogdma01,Malcolm Brogdon,INDIANA PACERS,AWAY,ATLANTA HAWKS,WIN,1993,5,13,2,5,6,6,1,5,8,1,1,2,2,17.6
harrito02,Tobias Harris,PHILADELPHIA 76ERS,AWAY,PHOENIX SUNS,LOSS,2198,7,9,0,0,4,4,1,4,5,0,0,2,1,17.5
randlju01,Julius Randle,NEW YORK KNICKS,HOME,HOUSTON ROCKETS,WIN,1994,7,15,1,2,7,8,1,8,2,0,1,1,2,17.3
