Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,James Harden (14814986),James Harden,14814986,PG/SG/G/UTIL,11000,HOU@DAL 07/31/2020 09:00PM ET,HOU,59.24
PF,Giannis Antetokounmpo (14814990),Giannis Antetokounmpo,14814990,PF/F/UTIL,10500,BOS@MIL 07/31/2020 06:30PM ET,MIL,60.06
PG/SF,Luka Doncic (14814993),Luka Doncic,14814993,PG/SF/F/G/UTIL,10500,HOU@DAL 07/31/2020 09:00PM ET,DAL,56.98
PG,Russell Westbrook (14814998),Russell Westbrook,14814998,PG/G/UTIL,9400,HOU@DAL 07/31/2020 09:00PM ET,HOU,51.26
PG,Damian Lillard (14815001),Damian Lillard,14815001,PG/G/UTIL,9300,MEM@POR 07/31/2020 04:00PM ET,POR,49.74
PG/SG,Devin Booker (14815004),Devin Booker,14815004,PG/SG/G/UTIL,8800,PHO@WAS 07/31/2020 04:00PM ET,PHO,42.44
SF/PF,Jayson Tatum (14815008),Jayson Tatum,14815008,SF/PF/F/UTIL,8700,BOS@MIL 07/31/2020 06:30PM ET,BOS,42
C,Kristaps Porzingis (14815012),Kristaps Porzingis,14815012,C/UTIL,8600,HOU@DAL 07/31/2020 09:00PM ET,DAL,40.35
C,Nikola Vucevic (14815014),Nikola Vucevic,14815014,C/UTIL,8500,ORL@BKN 07/31/2020 02:30PM ET,ORL,43.38
C,Hassan Whiteside (14815016),Hassan Whiteside,14815016,C/UTIL,8100,MEM@POR 07/31/2020 04:00PM ET,POR,43.15
PF/C,Deandre Ayton (14815018),Deandre Ayton,14815018,PF/C/F/UTIL,7900,PHO@WAS 07/31/2020 04:00PM ET,PHO,41.53
SG/SF,Caris LeVert (14815024),Caris LeVert,14815024,SG/SF/F/G/UTIL,7800,ORL@BKN 07/31/2020 02:30PM ET,BKN,31.35
C,Jonas Valanciunas (14815022),Jonas Valanciunas,14815022,C/UTIL,7800,MEM@POR 07/31/2020 04:00PM ET,MEM,34.74
SF,DeMar DeRozan (14815029),DeMar DeRozan,14815029,SF/F/UTIL,7700,SAC@SA 07/31/2020 08:00PM ET,SA,39.07
PG,De'Aaron Fox (14815032),De'Aaron Fox,14815032,PG/G/UTIL,7600,SAC@SA 07/31/2020 08:00PM ET,SAC,38.69
PG/SG,CJ McCollum (14815035),CJ McCollum,14815035,PG/SG/G/UTIL,7500,MEM@POR 07/31/2020 04:00PM ET,POR,37.41
SF,Khris Middleton (14815039),Khris Middleton,14815039,SF/F/UTIL,7500,BOS@MIL 07/31/2020 06:30PM ET,MIL,37.39
PG,Ricky Rubio (14815042),Ricky Rubio,14815042,PG/G/UTIL,7400,PHO@WAS 07/31/2020 04:00PM ET,PHO,35.49
PF/C,Rui Hachimura (14815045),Rui Hachimura,14815045,PF/C/F/UTIL,7400,PHO@WAS 07/31/2020 04:00PM ET,WAS,25.34
