slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,CHICAGO BULLS,WIN,2187,15,26,8,17,6,6,0,5,9,1,0,4,2,35.8
antetgi01,Giannis Antetokounmpo,MILWAUKEE BUCKS,AWAY,CHARLOTTE HORNETS,LOSS,2364,12,19,0,4,10,18,2,16,9,1,1,3,1,33.1
ballla01,LaMelo Ball,CHARLOTTE HORNETS,HOME,MILWAUKEE BUCKS,WIN,1861,8,10,2,3,9,9,2,3,9,3,0,1,3,32.6
paulch01,Chris Paul,PHOENIX SUNS,AWAY,DALLAS MAVERICKS,WIN,2110,8,18,1,3,12,13,1,2,12,4,0,3,3,28.7
butleji01,Jimmy Butler,MIAMI HEAT,HOME,SACRAMENTO KINGS,WIN,2016,8,19,0,2,14,16,1,6,8,0,0,0,1,26.8
woodch01,Christian Wood,HOUSTON ROCKETS,AWAY,NEW ORLEANS PELICANS,WIN,1622,11,13,3,4,2,2,0,9,0,1,1,1,1,25.3
tatumja01,Jayson Tatum,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,2387,12,18,2,3,4,6,0,9,3,2,0,4,1,23.8
markkla01,Lauri Markkanen,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2145,12,18,6,11,1,1,0,6,0,0,1,2,1,23.3
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,DETROIT PISTONS,WIN,1797,11,17,6,8,0,0,0,5,7,2,0,6,1,22.5
davisan02,Anthony Davis,LOS ANGELES LAKERS,AWAY,BOSTON CELTICS,WIN,2148,11,25,1,2,4,7,6,8,2,2,0,1,0,21.7
lavinza01,Zach LaVine,CHICAGO BULLS,HOME,PORTLAND TRAIL BLAZERS,LOSS,2096,9,12,6,8,2,2,0,7,4,2,0,6,1,21.7
brownja02,Jaylen Brown,BOSTON CELTICS,HOME,LOS ANGELES LAKERS,LOSS,2277,13,19,2,4,0,2,1,0,3,1,1,2,4,20.0
doncilu01,Luka Dončić,DALLAS MAVERICKS,HOME,PHOENIX SUNS,LOSS,2003,12,22,3,7,2,4,0,8,7,0,0,4,3,19.7
