Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16490159),Giannis Antetokounmpo,16490159,PF/C/F/UTIL,11000,NO@MIL 02/25/2021 09:30PM ET,MIL,57.67
PG,Luka Doncic (16490163),Luka Doncic,16490163,PG/G/UTIL,10900,DAL@PHI 02/25/2021 07:00PM ET,DAL,57.52
PG,James Harden (16490166),James Harden,16490166,PG/G/UTIL,10800,ORL@BKN 02/25/2021 07:30PM ET,BKN,56.26
C,Nikola Jokic (16490169),Nikola Jokic,16490169,C/UTIL,10400,WAS@DEN 02/25/2021 09:00PM ET,DEN,59.02
C,Nikola Vucevic (16490171),Nikola Vucevic,16490171,C/UTIL,10000,ORL@BKN 02/25/2021 07:30PM ET,ORL,49.02
C,Joel Embiid (16490173),Joel Embiid,16490173,C/UTIL,9900,DAL@PHI 02/25/2021 07:00PM ET,PHI,53.73
PG,Russell Westbrook (16490175),Russell Westbrook,16490175,PG/G/UTIL,9500,WAS@DEN 02/25/2021 09:00PM ET,WAS,49.26
SF,Kawhi Leonard (16490178),Kawhi Leonard,16490178,SF/F/UTIL,9300,LAC@MEM 02/25/2021 08:00PM ET,LAC,46.92
SG,Bradley Beal (16490181),Bradley Beal,16490181,SG/G/UTIL,9200,WAS@DEN 02/25/2021 09:00PM ET,WAS,49.96
PF/C,Julius Randle (16490184),Julius Randle,16490184,PF/C/F/UTIL,9100,SAC@NY 02/25/2021 07:30PM ET,NY,47.36
SF/PF,Kevin Durant (16490188),Kevin Durant,16490188,SF/PF/F/UTIL,9000,ORL@BKN 02/25/2021 07:30PM ET,BKN,50.28
PG/SG,Kyrie Irving (16490192),Kyrie Irving,16490192,PG/SG/G/UTIL,8900,ORL@BKN 02/25/2021 07:30PM ET,BKN,45.83
SG,Paul George (16490196),Paul George,16490196,SG/G/UTIL,8800,LAC@MEM 02/25/2021 08:00PM ET,LAC,44.09
PG/SF,Ben Simmons (16490199),Ben Simmons,16490199,PG/SF/F/G/UTIL,8700,DAL@PHI 02/25/2021 07:00PM ET,PHI,42.03
PF/C,Zion Williamson (16490204),Zion Williamson,16490204,PF/C/F/UTIL,8600,NO@MIL 02/25/2021 09:30PM ET,NO,41.15
PG,Jamal Murray (16490208),Jamal Murray,16490208,PG/G/UTIL,8400,WAS@DEN 02/25/2021 09:00PM ET,DEN,36.46
SG/SF,Khris Middleton (16490211),Khris Middleton,16490211,SG/SF/F/G/UTIL,8200,NO@MIL 02/25/2021 09:30PM ET,MIL,39.22
PF,Tobias Harris (16490216),Tobias Harris,16490216,PF/F/UTIL,8100,DAL@PHI 02/25/2021 07:00PM ET,PHI,39.09
PF/C,Kristaps Porzingis (16490219),Kristaps Porzingis,16490219,PF/C/F/UTIL,8000,DAL@PHI 02/25/2021 07:00PM ET,DAL,37.68
SF/PF,Brandon Ingram (16490223),Brandon Ingram,16490223,SF/PF/F/UTIL,7900,NO@MIL 02/25/2021 09:30PM ET,NO,41.22
PG,De'Aaron Fox (16490227),De'Aaron Fox,16490227,PG/G/UTIL,7800,SAC@NY 02/25/2021 07:30PM ET,SAC,40.22
PG,Ja Morant (16490230),Ja Morant,16490230,PG/G/UTIL,7400,LAC@MEM 02/25/2021 08:00PM ET,MEM,36.75
PG,Jrue Holiday (16490233),Jrue Holiday,16490233,PG/G/UTIL,7200,NO@MIL 02/25/2021 09:30PM ET,MIL,35.65
C,Jonas Valanciunas (16490236),Jonas Valanciunas,16490236,C/UTIL,7000,LAC@MEM 02/25/2021 08:00PM ET,MEM,35.66
PG/SF,Aaron Gordon (16490238),Aaron Gordon,16490238,PG/SF/F/G/UTIL,6900,ORL@BKN 02/25/2021 07:30PM ET,ORL,32.09
