slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
leonaka01,Kawhi Leonard,TORONTO RAPTORS,HOME,ATLANTA HAWKS,WIN,2097,11,18,3,6,6,7,1,3,6,6,1,1,2,33.1
thompkl01,Klay Thompson,GOLDEN STATE WARRIORS,HOME,NEW YORK KNICKS,WIN,2026,18,29,7,16,0,0,1,1,0,2,2,1,1,32.9
wiggian01,Andrew Wiggins,MINNESOTA TIMBERWOLVES,AWAY,OKLAHOMA CITY THUNDER,WIN,2257,11,24,2,4,16,18,3,7,4,1,1,1,5,32.5
willilo02,Lou Williams,LOS ANGELES CLIPPERS,HOME,CHARLOTTE HORNETS,WIN,1507,9,14,2,3,7,7,0,3,10,0,1,0,1,29.0
jokicni01,Nikola Jokić,DENVER NUGGETS,AWAY,MIAMI HEAT,WIN,2377,11,21,1,2,6,6,3,8,10,1,0,3,3,27.0
oubreke01,Kelly Oubre,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1808,9,15,3,6,5,6,1,4,4,3,1,2,1,24.7
harremo01,Montrezl Harrell,LOS ANGELES CLIPPERS,HOME,CHARLOTTE HORNETS,WIN,1771,9,13,0,1,5,7,3,8,5,2,0,1,4,24.1
youngth01,Thaddeus Young,INDIANA PACERS,AWAY,CLEVELAND CAVALIERS,WIN,2137,11,14,3,3,1,3,0,5,3,2,0,0,4,23.8
shamela01,Landry Shamet,PHILADELPHIA 76ERS,HOME,WASHINGTON WIZARDS,WIN,1418,8,15,8,14,5,5,1,2,1,1,0,1,1,23.3
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,MINNESOTA TIMBERWOLVES,LOSS,2318,11,22,1,6,2,2,1,4,16,1,2,7,2,21.7
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,PHILADELPHIA 76ERS,LOSS,1878,11,18,4,9,2,2,0,3,2,3,0,5,1,19.7
bogdabo02,Bojan Bogdanović,INDIANA PACERS,AWAY,CLEVELAND CAVALIERS,WIN,1897,9,16,2,6,3,3,1,3,2,1,0,0,0,19.4
collijo01,John Collins,ATLANTA HAWKS,AWAY,TORONTO RAPTORS,LOSS,2092,8,11,3,3,2,3,5,9,2,1,0,4,4,19.1
gallida01,Danilo Gallinari,LOS ANGELES CLIPPERS,HOME,CHARLOTTE HORNETS,WIN,1834,8,12,4,7,0,0,0,5,4,1,1,1,3,18.6
linje01,Jeremy Lin,ATLANTA HAWKS,AWAY,TORONTO RAPTORS,LOSS,2070,8,10,0,1,4,6,0,4,9,0,0,4,1,18.5
simmobe01,Ben Simmons,PHILADELPHIA 76ERS,HOME,WASHINGTON WIZARDS,WIN,1664,8,15,0,0,1,2,2,3,9,3,0,2,1,18.5
burksal01,Alec Burks,CLEVELAND CAVALIERS,HOME,INDIANA PACERS,LOSS,1792,7,9,3,3,2,2,1,6,0,1,1,1,2,17.9
butleji01,Jimmy Butler,PHILADELPHIA 76ERS,HOME,WASHINGTON WIZARDS,WIN,1654,8,9,1,1,3,6,1,4,3,2,0,3,2,17.9
duranke01,Kevin Durant,GOLDEN STATE WARRIORS,HOME,NEW YORK KNICKS,WIN,1821,7,14,2,7,8,9,1,5,6,0,2,6,2,17.6
holmeri01,Richaun Holmes,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1089,4,4,0,0,4,4,1,3,2,2,3,0,1,17.5
sabondo01,Domantas Sabonis,INDIANA PACERS,AWAY,CLEVELAND CAVALIERS,WIN,2047,7,13,0,1,1,2,2,7,4,3,0,0,1,17.2
adamsst01,Steven Adams,OKLAHOMA CITY THUNDER,HOME,MINNESOTA TIMBERWOLVES,LOSS,2231,8,9,0,0,4,6,3,9,1,2,0,5,4,17.0
foxde01,De'Aaron Fox,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,1881,7,12,3,4,7,9,1,2,5,3,1,8,3,16.9
embiijo01,Joel Embiid,PHILADELPHIA 76ERS,HOME,WASHINGTON WIZARDS,WIN,1426,8,13,2,4,2,3,0,10,4,0,1,3,1,16.8
caulewi01,Willie Cauley-Stein,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,1885,6,11,0,0,3,8,1,6,3,3,3,0,2,16.6
thomptr01,Tristan Thompson,CLEVELAND CAVALIERS,HOME,INDIANA PACERS,LOSS,2093,6,9,0,0,3,4,1,12,5,0,2,3,1,16.5
hezonma01,Mario Hezonja,NEW YORK KNICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1514,7,12,1,3,4,4,1,5,0,3,0,1,3,16.4
mclembe01,Ben McLemore,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,1096,7,10,4,6,2,3,0,3,0,1,0,1,0,16.3
harrito02,Tobias Harris,LOS ANGELES CLIPPERS,HOME,CHARLOTTE HORNETS,WIN,1932,9,18,4,7,1,1,0,6,3,0,0,1,2,16.1
monkma01,Malik Monk,CHARLOTTE HORNETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1249,7,14,4,7,6,6,0,1,0,0,0,1,1,15.9
dekkesa01,Sam Dekker,WASHINGTON WIZARDS,AWAY,PHILADELPHIA 76ERS,LOSS,1346,4,9,1,3,5,6,3,0,4,2,0,0,1,15.4
clarkjo01,Jordan Clarkson,CLEVELAND CAVALIERS,HOME,INDIANA PACERS,LOSS,1929,11,20,2,5,2,2,0,2,1,3,0,4,4,15.1
collida01,Darren Collison,INDIANA PACERS,AWAY,CLEVELAND CAVALIERS,WIN,1581,3,6,0,0,2,2,0,2,9,4,0,0,2,15.1
aytonde01,Deandre Ayton,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1791,8,13,0,0,1,2,3,9,2,1,1,2,4,15.0
lowryky01,Kyle Lowry,TORONTO RAPTORS,HOME,ATLANTA HAWKS,WIN,1943,5,12,3,9,3,4,0,2,6,4,1,3,2,14.9
craigto01,Torrey Craig,DENVER NUGGETS,AWAY,MIAMI HEAT,WIN,2317,4,9,3,7,0,0,6,10,4,0,0,1,2,14.5
townska01,Karl-Anthony Towns,MINNESOTA TIMBERWOLVES,AWAY,OKLAHOMA CITY THUNDER,WIN,1462,8,14,2,5,2,3,4,5,1,0,0,2,5,14.0
curryst01,Stephen Curry,GOLDEN STATE WARRIORS,HOME,NEW YORK KNICKS,WIN,1918,5,19,3,12,1,1,1,6,14,1,0,1,3,13.8
millspa01,Paul Millsap,DENVER NUGGETS,AWAY,MIAMI HEAT,WIN,1819,5,11,0,2,2,3,4,5,4,1,1,1,0,13.7
waitedi01,Dion Waiters,MIAMI HEAT,HOME,DENVER NUGGETS,LOSS,1476,6,10,3,7,0,2,0,1,4,1,0,0,0,13.7
adebaba01,Bam Adebayo,MIAMI HEAT,HOME,DENVER NUGGETS,LOSS,1449,6,7,0,0,1,2,1,3,1,1,0,0,0,13.4
mahinia01,Ian Mahinmi,WASHINGTON WIZARDS,AWAY,PHILADELPHIA 76ERS,LOSS,1016,4,6,0,1,2,2,3,4,5,1,2,2,3,13.4
anunoog01,OG Anunoby,TORONTO RAPTORS,HOME,ATLANTA HAWKS,WIN,1684,5,6,2,2,2,2,1,1,1,2,0,1,3,13.3
georgpa01,Paul George,OKLAHOMA CITY THUNDER,HOME,MINNESOTA TIMBERWOLVES,LOSS,2261,9,24,5,13,4,7,3,6,1,0,0,2,5,13.2
meltode01,De'Anthony Melton,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,1888,4,9,1,4,1,2,1,3,8,4,2,4,2,12.7
looneke01,Kevon Looney,GOLDEN STATE WARRIORS,HOME,NEW YORK KNICKS,WIN,1576,4,5,0,0,0,0,3,4,1,2,1,0,1,12.4
warretj01,T.J. Warren,PHOENIX SUNS,HOME,SACRAMENTO KINGS,WIN,2149,9,19,1,4,2,3,1,3,1,1,0,1,2,12.4
korkmfu01,Furkan Korkmaz,PHILADELPHIA 76ERS,HOME,WASHINGTON WIZARDS,WIN,1462,5,9,3,7,3,3,1,1,4,0,0,2,3,12.3
fergute01,Terrance Ferguson,OKLAHOMA CITY THUNDER,HOME,MINNESOTA TIMBERWOLVES,LOSS,1522,5,8,4,4,0,0,2,2,0,0,1,0,3,11.9
josepco01,Cory Joseph,INDIANA PACERS,AWAY,CLEVELAND CAVALIERS,WIN,1564,4,8,3,5,0,0,1,1,6,0,0,0,1,11.8
lylestr01,Trey Lyles,DENVER NUGGETS,AWAY,MIAMI HEAT,WIN,909,6,8,3,5,0,0,0,3,0,0,0,1,0,11.7
willima02,Marvin Williams,CHARLOTTE HORNETS,AWAY,LOS ANGELES CLIPPERS,LOSS,1719,5,10,3,8,1,2,0,7,1,1,0,0,2,11.6
greenje02,Jeff Green,WASHINGTON WIZARDS,AWAY,PHILADELPHIA 76ERS,LOSS,1647,5,9,2,3,3,4,0,1,1,1,0,0,2,11.5
youngtr01,Trae Young,ATLANTA HAWKS,AWAY,TORONTO RAPTORS,LOSS,1809,8,20,1,5,2,3,2,3,4,2,0,3,1,11.5
kanteen01,Enes Kanter,NEW YORK KNICKS,AWAY,GOLDEN STATE WARRIORS,LOSS,1511,6,12,0,0,0,0,6,10,2,1,0,3,3,11.4
murraja01,Jamal Murray,DENVER NUGGETS,AWAY,MIAMI HEAT,WIN,1894,7,19,1,4,3,4,2,2,6,0,1,1,4,11.4
whiteha01,Hassan Whiteside,MIAMI HEAT,HOME,DENVER NUGGETS,LOSS,1429,5,10,0,0,2,5,4,6,0,0,3,0,3,11.3
batumni01,Nicolas Batum,CHARLOTTE HORNETS,AWAY,LOS ANGELES CLIPPERS,LOSS,2227,1,6,1,5,7,7,0,5,4,1,1,1,0,11.2
jacksju01,Justin Jackson,SACRAMENTO KINGS,AWAY,PHOENIX SUNS,LOSS,2044,3,6,3,5,3,4,2,4,4,0,0,2,2,11.2
saricda01,Dario Šarić,MINNESOTA TIMBERWOLVES,AWAY,OKLAHOMA CITY THUNDER,WIN,1506,5,12,2,6,3,5,4,3,2,1,0,2,2,11.1
tollian01,Anthony Tolliver,MINNESOTA TIMBERWOLVES,AWAY,OKLAHOMA CITY THUNDER,WIN,1221,3,6,2,5,2,2,1,3,2,1,0,0,0,11.0
greendr01,Draymond Green,GOLDEN STATE WARRIORS,HOME,NEW YORK KNICKS,WIN,2007,1,5,0,1,0,0,5,6,10,0,2,1,2,10.8
winslju01,Justise Winslow,MIAMI HEAT,HOME,DENVER NUGGETS,LOSS,1381,5,11,0,3,2,3,0,4,4,2,1,1,2,10.8
