Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16679715),Giannis Antetokounmpo,16679715,PF/C/F/UTIL,11100,MIL@WAS 03/15/2021 07:00PM ET,MIL,58.20
PG,James Harden (16679719),James Harden,16679719,PG/G/UTIL,11000,NY@BKN 03/15/2021 08:00PM ET,BKN,56.91
C,Nikola Jokic (16679722),Nikola Jokic,16679722,C/UTIL,10700,IND@DEN 03/15/2021 09:00PM ET,DEN,59.49
PG,Luka Doncic (16679724),Luka Doncic,16679724,PG/G/UTIL,10600,LAC@DAL 03/15/2021 09:00PM ET,DAL,56.35
PG,Russell Westbrook (16679727),Russell Westbrook,16679727,PG/G/UTIL,10500,MIL@WAS 03/15/2021 07:00PM ET,WAS,51.29
PG/SF,LeBron James (16679730),LeBron James,16679730,PG/SF/F/G/UTIL,10300,LAL@GS 03/15/2021 10:30PM ET,LAL,50.90
PG,Stephen Curry (16679735),Stephen Curry,16679735,PG/G/UTIL,10000,LAL@GS 03/15/2021 10:30PM ET,GS,49.43
PF/C,Julius Randle (16679738),Julius Randle,16679738,PF/C/F/UTIL,9800,NY@BKN 03/15/2021 08:00PM ET,NY,47.72
PF/C,Domantas Sabonis (16679742),Domantas Sabonis,16679742,PF/C/F/UTIL,9600,IND@DEN 03/15/2021 09:00PM ET,IND,47.76
SG,Bradley Beal (16679746),Bradley Beal,16679746,SG/G/UTIL,9400,MIL@WAS 03/15/2021 07:00PM ET,WAS,48.96
PG/SG,Kyrie Irving (16679749),Kyrie Irving,16679749,PG/SG/G/UTIL,9300,NY@BKN 03/15/2021 08:00PM ET,BKN,46.11
PG,De'Aaron Fox (16679753),De'Aaron Fox,16679753,PG/G/UTIL,9100,SAC@CHA 03/15/2021 07:00PM ET,SAC,42.21
SF/PF,Kevin Durant (16679756),Kevin Durant,16679756,SF/PF/F/UTIL,9000,NY@BKN 03/15/2021 08:00PM ET,BKN,50.28
SF,Kawhi Leonard (16679760),Kawhi Leonard,16679760,SF/F/UTIL,8900,LAC@DAL 03/15/2021 09:00PM ET,LAC,46
C,Anthony Davis (16679763),Anthony Davis,16679763,C/UTIL,8800,LAL@GS 03/15/2021 10:30PM ET,LAL,43.75
PG,LaMelo Ball (16679765),LaMelo Ball,16679765,PG/G/UTIL,8700,SAC@CHA 03/15/2021 07:00PM ET,CHA,36.84
SF/PF,DeMar DeRozan (16679768),DeMar DeRozan,16679768,SF/PF/F/UTIL,8500,SA@DET 03/15/2021 08:00PM ET,SA,39.48
PF/C,Kristaps Porzingis (16679772),Kristaps Porzingis,16679772,PF/C/F/UTIL,8300,LAC@DAL 03/15/2021 09:00PM ET,DAL,38.42
SG,Paul George (16679776),Paul George,16679776,SG/G/UTIL,8200,LAC@DAL 03/15/2021 09:00PM ET,LAC,42.20
SG/SF,Khris Middleton (16679779),Khris Middleton,16679779,SG/SF/F/G/UTIL,8100,MIL@WAS 03/15/2021 07:00PM ET,MIL,39.06
SG,Devin Booker (16679784),Devin Booker,16679784,SG/G/UTIL,8000,MEM@PHO 03/15/2021 10:00PM ET,PHO,38.17
PG,Ja Morant (16679787),Ja Morant,16679787,PG/G/UTIL,8000,MEM@PHO 03/15/2021 10:00PM ET,MEM,37.46
PG,Jamal Murray (16679790),Jamal Murray,16679790,PG/G/UTIL,7900,IND@DEN 03/15/2021 09:00PM ET,DEN,36.04
PG,Chris Paul (16679793),Chris Paul,16679793,PG/G/UTIL,7800,MEM@PHO 03/15/2021 10:00PM ET,PHO,37.95
PG,Dejounte Murray (16679796),Dejounte Murray,16679796,PG/G/UTIL,7700,SA@DET 03/15/2021 08:00PM ET,SA,35.61
C,Jonas Valanciunas (16679799),Jonas Valanciunas,16679799,C/UTIL,7600,MEM@PHO 03/15/2021 10:00PM ET,MEM,36.39
SF/PF,Jerami Grant (16679801),Jerami Grant,16679801,SF/PF/F/UTIL,7500,SA@DET 03/15/2021 08:00PM ET,DET,38.62
PG,Malcolm Brogdon (16679805),Malcolm Brogdon,16679805,PG/G/UTIL,7400,IND@DEN 03/15/2021 09:00PM ET,IND,39.69
SF/PF,Gordon Hayward (16679808),Gordon Hayward,16679808,SF/PF/F/UTIL,7300,SAC@CHA 03/15/2021 07:00PM ET,CHA,37.11
SG/SF,Caris LeVert (16679812),Caris LeVert,16679812,SG/SF/F/G/UTIL,7000,IND@DEN 03/15/2021 09:00PM ET,IND,35.14
PG/SG,Terry Rozier (16679817),Terry Rozier,16679817,PG/SG/G/UTIL,6900,SAC@CHA 03/15/2021 07:00PM ET,CHA,33.91
SF/PF,Michael Porter Jr. (16679821),Michael Porter Jr.,16679821,SF/PF/F/UTIL,6800,IND@DEN 03/15/2021 09:00PM ET,DEN,30.07
PF/C,PJ Washington (16679827),PJ Washington,16679827,PF/C/F/UTIL,6700,SAC@CHA 03/15/2021 07:00PM ET,CHA,29.45
C,Jaren Jackson Jr. (16679825),Jaren Jackson Jr.,16679825,C/UTIL,6700,MEM@PHO 03/15/2021 10:00PM ET,MEM,0
SF/PF,Harrison Barnes (16679831),Harrison Barnes,16679831,SF/PF/F/UTIL,6600,SAC@CHA 03/15/2021 07:00PM ET,SAC,31.76
SG/SF,Buddy Hield (16679835),Buddy Hield,16679835,SG/SF/F/G/UTIL,6500,SAC@CHA 03/15/2021 07:00PM ET,SAC,30.33
PG,Jrue Holiday (16679840),Jrue Holiday,16679840,PG/G/UTIL,6500,MIL@WAS 03/15/2021 07:00PM ET,MIL,32.96
PF/C,Draymond Green (16679843),Draymond Green,16679843,PF/C/F/UTIL,6500,LAL@GS 03/15/2021 10:30PM ET,GS,30.33
C,Richaun Holmes (16679852),Richaun Holmes,16679852,C/UTIL,6400,SAC@CHA 03/15/2021 07:00PM ET,SAC,30.83
SG/SF,Kelly Oubre Jr. (16679847),Kelly Oubre Jr.,16679847,SG/SF/F/G/UTIL,6400,LAL@GS 03/15/2021 10:30PM ET,GS,28.76
C,Deandre Ayton (16679854),Deandre Ayton,16679854,C/UTIL,6300,MEM@PHO 03/15/2021 10:00PM ET,PHO,33.74
SF,RJ Barrett (16679856),RJ Barrett,16679856,SF/F/UTIL,6200,NY@BKN 03/15/2021 08:00PM ET,NY,30.44
PG/SG,Dennis Schroder (16679859),Dennis Schroder,16679859,PG/SG/G/UTIL,6200,LAL@GS 03/15/2021 10:30PM ET,LAL,27.78
C,Montrezl Harrell (16679867),Montrezl Harrell,16679867,C/UTIL,6200,LAL@GS 03/15/2021 10:30PM ET,LAL,26.01
C,Mason Plumlee (16679863),Mason Plumlee,16679863,C/UTIL,6100,SA@DET 03/15/2021 08:00PM ET,DET,30.38
C,Myles Turner (16679865),Myles Turner,16679865,C/UTIL,6100,IND@DEN 03/15/2021 09:00PM ET,IND,32.11
PF/C,Marvin Bagley III (16679869),Marvin Bagley III,16679869,PF/C/F/UTIL,6000,SAC@CHA 03/15/2021 07:00PM ET,SAC,27.03
C,Jakob Poeltl (16679877),Jakob Poeltl,16679877,C/UTIL,6000,SA@DET 03/15/2021 08:00PM ET,SA,22.15
SF/PF,Kyle Kuzma (16679873),Kyle Kuzma,16679873,SF/PF/F/UTIL,6000,LAL@GS 03/15/2021 10:30PM ET,LAL,24.68
PF/C,Rui Hachimura (16679879),Rui Hachimura,16679879,PF/C/F/UTIL,5900,MIL@WAS 03/15/2021 07:00PM ET,WAS,23.83
SG/SF,Andrew Wiggins (16679883),Andrew Wiggins,16679883,SG/SF/F/G/UTIL,5900,LAL@GS 03/15/2021 10:30PM ET,GS,29.80
