slug,name,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,game_score
westbru01,Russell Westbrook,OKLAHOMA CITY THUNDER,HOME,PORTLAND TRAIL BLAZERS,LOSS,2156,21,39,3,9,13,16,1,2,9,3,1,4,4,43.6
bogdabo02,Bojan Bogdanović,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,WIN,1752,5,9,3,6,16,16,2,7,0,0,0,0,0,28.2
walljo01,John Wall,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,WIN,2239,9,20,0,3,7,12,1,3,14,3,2,3,1,25.0
nowitdi01,Dirk Nowitzki,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1467,9,13,3,4,4,4,0,11,1,0,1,2,2,21.4
mahinia01,Ian Mahinmi,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,WIN,1544,5,8,0,0,5,8,2,7,1,7,1,1,2,20.3
lillada01,Damian Lillard,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,WIN,2178,8,17,2,6,4,5,1,2,8,1,0,1,0,19.8
crabbal01,Allen Crabbe,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1698,7,10,5,7,4,4,1,3,2,0,0,1,3,19.6
russeda01,D'Angelo Russell,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1999,8,17,2,6,4,4,0,1,4,4,0,0,2,19.6
randlju01,Julius Randle,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,2125,3,8,0,0,7,8,4,14,10,1,0,3,4,18.6
bledser01,Eric Bledsoe,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,1624,9,18,4,9,8,8,0,3,5,0,0,6,3,18.2
bealbr01,Bradley Beal,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,WIN,1968,10,20,2,5,5,7,1,2,0,2,0,2,1,17.1
ferreyo01,Yogi Ferrell,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1942,6,9,2,4,2,2,1,1,7,0,0,2,2,15.2
smithja02,Jason Smith,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,WIN,1392,6,7,2,2,3,4,1,5,1,1,0,2,4,14.4
bookede01,Devin Booker,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,2256,8,18,4,7,5,6,1,3,6,0,0,6,2,14.2
noelne01,Nerlens Noel,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1361,4,8,0,0,3,4,3,10,1,0,3,0,1,14.1
curryse01,Seth Curry,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1856,7,12,4,7,0,1,0,2,5,1,0,2,3,13.9
clarkjo01,Jordan Clarkson,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,2065,9,17,4,8,0,0,1,0,2,0,0,2,2,13.0
warretj01,T.J. Warren,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,1770,7,13,1,2,0,0,1,9,3,0,0,0,4,12.6
aminual01,Al-Farouq Aminu,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1793,5,6,1,1,1,2,1,6,0,1,3,2,2,12.2
matthwe02,Wesley Matthews,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1517,5,9,5,7,0,0,0,2,2,0,0,0,2,11.9
nurkiju01,Jusuf Nurkić,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1488,5,12,0,1,7,8,2,7,4,1,0,4,5,11.5
lenal01,Alex Len,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,1294,3,4,0,0,2,2,2,9,0,1,4,2,3,11.1
oladivi01,Victor Oladipo,OKLAHOMA CITY THUNDER,HOME,PORTLAND TRAIL BLAZERS,LOSS,1526,5,9,4,5,2,2,0,5,0,0,0,1,3,11.0
willial03,Alan Williams,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,1451,5,9,0,0,5,9,3,7,0,0,0,0,6,10.9
vonleno01,Noah Vonleh,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1299,5,6,0,0,1,2,4,1,2,0,0,1,4,10.3
harklma01,Maurice Harkless,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1737,3,5,0,1,0,2,3,1,2,2,2,0,2,9.3
ingrabr01,Brandon Ingram,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,2125,5,9,1,3,2,4,2,2,5,0,0,3,3,9.2
mccolcj01,CJ McCollum,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,WIN,2229,8,20,1,3,4,4,0,1,0,0,0,1,2,8.7
cookqu01,Quinn Cook,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,1002,4,6,2,3,0,0,0,0,3,1,0,2,1,8.1
kanteen01,Enes Kanter,OKLAHOMA CITY THUNDER,HOME,PORTLAND TRAIL BLAZERS,LOSS,1072,5,6,0,0,1,1,2,5,1,0,0,4,1,8.0
leoname01,Meyers Leonard,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,WIN,1180,5,8,2,4,0,0,0,1,1,0,0,0,4,7.8
youngni01,Nick Young,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1239,4,10,3,8,2,2,0,2,0,0,0,0,1,7.8
breweco01,Corey Brewer,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,755,4,7,1,2,0,0,0,2,0,1,1,0,1,7.6
nancela02,Larry Nance,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1233,4,6,0,1,0,0,0,3,0,1,1,0,1,7.6
barbole01,Leandro Barbosa,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,1406,3,9,2,6,4,4,0,2,3,1,1,3,2,7.5
chrisma01,Marquese Chriss,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,1577,3,5,2,2,1,2,2,3,0,1,1,1,6,6.9
ennisty01,Tyler Ennis,LOS ANGELES LAKERS,AWAY,DALLAS MAVERICKS,LOSS,1045,4,8,0,2,0,0,1,1,4,0,0,1,1,6.4
napiesh01,Shabazz Napier,PORTLAND TRAIL BLAZERS,AWAY,OKLAHOMA CITY THUNDER,WIN,798,1,1,0,0,0,0,0,2,5,2,0,1,1,6.4
harride01,Devin Harris,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,783,2,4,1,2,2,2,0,0,4,1,0,1,4,6.2
barneha02,Harrison Barnes,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,2076,6,14,0,2,2,4,1,5,2,0,0,3,1,6.0
ulisty01,Tyler Ulis,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,1334,3,8,0,1,1,2,0,2,5,1,0,1,1,5.9
roberan03,Andre Roberson,OKLAHOMA CITY THUNDER,HOME,PORTLAND TRAIL BLAZERS,LOSS,2107,4,7,1,4,0,0,2,4,0,0,0,1,4,5.7
jonesde02,Derrick Jones,PHOENIX SUNS,HOME,WASHINGTON WIZARDS,LOSS,1346,3,3,0,0,0,0,0,2,0,0,2,0,4,5.5
sabondo01,Domantas Sabonis,OKLAHOMA CITY THUNDER,HOME,PORTLAND TRAIL BLAZERS,LOSS,1247,3,7,0,1,2,2,1,3,0,0,0,1,1,4.5
poweldw01,Dwight Powell,DALLAS MAVERICKS,HOME,LOS ANGELES LAKERS,WIN,486,1,1,0,0,2,2,1,1,0,1,1,2,1,4.0
gibsota01,Taj Gibson,OKLAHOMA CITY THUNDER,HOME,PORTLAND TRAIL BLAZERS,LOSS,1403,1,2,0,0,1,2,5,3,1,0,0,2,3,3.5
morrima02,Markieff Morris,WASHINGTON WIZARDS,AWAY,PHOENIX SUNS,WIN,1510,1,5,0,0,4,4,0,2,1,1,0,1,3,3.0
