Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Giannis Antetokounmpo (16632872),Giannis Antetokounmpo,16632872,PF/C/F/UTIL,11100,NY@MIL 03/11/2021 08:00PM ET,MIL,57.81
PG,James Harden (16632876),James Harden,16632876,PG/G/UTIL,11000,BOS@BKN 03/11/2021 07:30PM ET,BKN,56.87
PG,Luka Doncic (16632879),Luka Doncic,16632879,PG/G/UTIL,10800,DAL@OKC 03/11/2021 09:00PM ET,DAL,56.64
PG,Damian Lillard (16632882),Damian Lillard,16632882,PG/G/UTIL,10700,PHO@POR 03/11/2021 10:00PM ET,POR,50.54
C,Joel Embiid (16632885),Joel Embiid,16632885,C/UTIL,10500,PHI@CHI 03/11/2021 08:00PM ET,PHI,54.83
C,Nikola Vucevic (16632887),Nikola Vucevic,16632887,C/UTIL,10400,ORL@MIA 03/11/2021 08:00PM ET,ORL,49.54
PG,Stephen Curry (16632889),Stephen Curry,16632889,PG/G/UTIL,10200,GS@LAC 03/11/2021 10:00PM ET,GS,49.85
C,Karl-Anthony Towns (16632892),Karl-Anthony Towns,16632892,C/UTIL,10000,MIN@NO 03/11/2021 08:00PM ET,MIN,47.27
PG,Trae Young (16632894),Trae Young,16632894,PG/G/UTIL,9900,ATL@TOR 03/11/2021 07:30PM ET,ATL,47.76
PF/C,Julius Randle (16632897),Julius Randle,16632897,PF/C/F/UTIL,9800,NY@MIL 03/11/2021 08:00PM ET,NY,47.79
SG,Zach LaVine (16632901),Zach LaVine,16632901,SG/G/UTIL,9700,PHI@CHI 03/11/2021 08:00PM ET,CHI,45.74
PG/SG,Kyrie Irving (16632904),Kyrie Irving,16632904,PG/SG/G/UTIL,9600,BOS@BKN 03/11/2021 07:30PM ET,BKN,45.96
SF,Jimmy Butler (16632908),Jimmy Butler,16632908,SF/F/UTIL,9500,ORL@MIA 03/11/2021 08:00PM ET,MIA,46.43
SF/PF,Jayson Tatum (16632911),Jayson Tatum,16632911,SF/PF/F/UTIL,9400,BOS@BKN 03/11/2021 07:30PM ET,BOS,44.44
PF/C,Zion Williamson (16632915),Zion Williamson,16632915,PF/C/F/UTIL,9300,MIN@NO 03/11/2021 08:00PM ET,NO,42.24
SF/PF,Kevin Durant (16632919),Kevin Durant,16632919,SF/PF/F/UTIL,9200,BOS@BKN 03/11/2021 07:30PM ET,BKN,50.28
PG,De'Aaron Fox (16632923),De'Aaron Fox,16632923,PG/G/UTIL,9100,HOU@SAC 03/11/2021 10:00PM ET,SAC,41.55
PG,LaMelo Ball (16632931),LaMelo Ball,16632931,PG/G/UTIL,9000,DET@CHA 03/11/2021 07:00PM ET,CHA,36.78
PG/SF,Ben Simmons (16632926),Ben Simmons,16632926,PG/SF/F/G/UTIL,9000,PHI@CHI 03/11/2021 08:00PM ET,PHI,41.12
