Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SF,Luka Doncic (15034620),Luka Doncic,15034620,PG/SF/F/G/UTIL,11000,MIL@DAL 08/08/2020 08:30PM ET,DAL,57.46
PF,Giannis Antetokounmpo (15034625),Giannis Antetokounmpo,15034625,PF/F/UTIL,10800,MIL@DAL 08/08/2020 08:30PM ET,MIL,59.84
PG/SF,LeBron James (15034628),LeBron James,15034628,PG/SF/F/G/UTIL,10400,LAL@IND 08/08/2020 06:00PM ET,LAL,55.09
PF/C,Anthony Davis (15034633),Anthony Davis,15034633,PF/C/F/UTIL,10300,LAL@IND 08/08/2020 06:00PM ET,LAL,50.48
PG,Damian Lillard (15034637),Damian Lillard,15034637,PG/G/UTIL,10000,LAC@POR 08/08/2020 01:00PM ET,POR,50.35
C,Nikola Jokic (15034640),Nikola Jokic,15034640,C/UTIL,9200,UTA@DEN 08/08/2020 03:30PM ET,DEN,47.34
PF/C,Jusuf Nurkic (15034642),Jusuf Nurkic,15034642,PF/C/F/UTIL,8900,LAC@POR 08/08/2020 01:00PM ET,POR,50.25
SF,Kawhi Leonard (15034646),Kawhi Leonard,15034646,SF/F/UTIL,8800,LAC@POR 08/08/2020 01:00PM ET,LAC,48.12
C,Kristaps Porzingis (15034649),Kristaps Porzingis,15034649,C/UTIL,8400,MIL@DAL 08/08/2020 08:30PM ET,DAL,41.24
PG/SG,Devin Booker (15034651),Devin Booker,15034651,PG/SG/G/UTIL,8300,PHO@MIA 08/08/2020 07:30PM ET,PHO,42.50
SF/PF,T.J. Warren (15034655),T.J. Warren,15034655,SF/PF/F/UTIL,8200,LAL@IND 08/08/2020 06:00PM ET,IND,30.59
PF/C,Domantas Sabonis (15034659),Domantas Sabonis,15034659,PF/C/F/UTIL,8100,LAL@IND 08/08/2020 06:00PM ET,IND,44.20
SF,Paul George (15034663),Paul George,15034663,SF/F/UTIL,8000,LAC@POR 08/08/2020 01:00PM ET,LAC,38.37
PG/SG,Donovan Mitchell (15034666),Donovan Mitchell,15034666,PG/SG/G/UTIL,7900,UTA@DEN 08/08/2020 03:30PM ET,UTA,38.20
PG/SG,CJ McCollum (15034670),CJ McCollum,15034670,PG/SG/G/UTIL,7800,LAC@POR 08/08/2020 01:00PM ET,POR,37.55
SF,Khris Middleton (15034674),Khris Middleton,15034674,SF/F/UTIL,7700,MIL@DAL 08/08/2020 08:30PM ET,MIL,37.53
PF/C,Deandre Ayton (15034677),Deandre Ayton,15034677,PF/C/F/UTIL,7600,PHO@MIA 08/08/2020 07:30PM ET,PHO,41.02
C,Rudy Gobert (15034681),Rudy Gobert,15034681,C/UTIL,7500,UTA@DEN 08/08/2020 03:30PM ET,UTA,39.97
C,Bam Adebayo (15034683),Bam Adebayo,15034683,C/UTIL,7400,PHO@MIA 08/08/2020 07:30PM ET,MIA,41.20
PG,Jamal Murray (15034685),Jamal Murray,15034685,PG/G/UTIL,7300,UTA@DEN 08/08/2020 03:30PM ET,DEN,33.76
SF/PF,Michael Porter Jr. (15034688),Michael Porter Jr.,15034688,SF/PF/F/UTIL,7200,UTA@DEN 08/08/2020 03:30PM ET,DEN,17.98
SG/SF,Jimmy Butler (15034692),Jimmy Butler,15034692,SG/SF/F/G/UTIL,7000,PHO@MIA 08/08/2020 07:30PM ET,MIA,41.81
PG,Malcolm Brogdon (15034697),Malcolm Brogdon,15034697,PG/G/UTIL,6900,LAL@IND 08/08/2020 06:00PM ET,IND,34.58
SG/SF,Will Barton (15034700),Will Barton,15034700,SG/SF/F/G/UTIL,6700,UTA@DEN 08/08/2020 03:30PM ET,DEN,31.88
C,Myles Turner (15034705),Myles Turner,15034705,C/UTIL,6600,LAL@IND 08/08/2020 06:00PM ET,IND,28.06
PG,Ricky Rubio (15034707),Ricky Rubio,15034707,PG/G/UTIL,6400,PHO@MIA 08/08/2020 07:30PM ET,PHO,35.27
SG/SF,Tim Hardaway Jr. (15034710),Tim Hardaway Jr.,15034710,SG/SF/F/G/UTIL,6000,MIL@DAL 08/08/2020 08:30PM ET,DAL,25.10
C,Montrezl Harrell (15034715),Montrezl Harrell,15034715,C/UTIL,5900,LAC@POR 08/08/2020 01:00PM ET,LAC,32.95
PG,Mike Conley (15034717),Mike Conley,15034717,PG/G/UTIL,5900,UTA@DEN 08/08/2020 03:30PM ET,UTA,26.81
SG/SF,Victor Oladipo (15034720),Victor Oladipo,15034720,SG/SF/F/G/UTIL,5700,LAL@IND 08/08/2020 06:00PM ET,IND,24.55
SG/SF,Joe Ingles (15034725),Joe Ingles,15034725,SG/SF/F/G/UTIL,5600,UTA@DEN 08/08/2020 03:30PM ET,UTA,24.56
PG,Eric Bledsoe (15034730),Eric Bledsoe,15034730,PG/G/UTIL,5600,MIL@DAL 08/08/2020 08:30PM ET,MIL,31.25
SF/PF,Carmelo Anthony (15034733),Carmelo Anthony,15034733,SF/PF/F/UTIL,5500,LAC@POR 08/08/2020 01:00PM ET,POR,27.85
PG/SG,Lou Williams (15034740),Lou Williams,15034740,PG/SG/G/UTIL,5500,LAC@POR 08/08/2020 01:00PM ET,LAC,31.82
SF,Bojan Bogdanovic (15034737),Bojan Bogdanovic,15034737,SF/F/UTIL,5500,UTA@DEN 08/08/2020 03:30PM ET,UTA,30.04
PG,Reggie Jackson (15034748),Reggie Jackson,15034748,PG/G/UTIL,5400,LAC@POR 08/08/2020 01:00PM ET,LAC,23.77
SF/PF,Kyle Kuzma (15034744),Kyle Kuzma,15034744,SF/PF/F/UTIL,5400,LAL@IND 08/08/2020 06:00PM ET,LAL,21.75
C,Ivica Zubac (15034754),Ivica Zubac,15034754,C/UTIL,5300,LAC@POR 08/08/2020 01:00PM ET,LAC,21.14
PF,Paul Millsap (15034751),Paul Millsap,15034751,PF/F/UTIL,5300,UTA@DEN 08/08/2020 03:30PM ET,DEN,24.75
PG/SG,Kendrick Nunn (15034760),Kendrick Nunn,15034760,PG/SG/G/UTIL,5300,PHO@MIA 08/08/2020 07:30PM ET,MIA,25.68
PG/SG,Jordan Clarkson (15034756),Jordan Clarkson,15034756,PG/SG/G/UTIL,5200,UTA@DEN 08/08/2020 03:30PM ET,UTA,23.58
SF/PF,Cameron Johnson (15034764),Cameron Johnson,15034764,SF/PF/F/UTIL,5200,PHO@MIA 08/08/2020 07:30PM ET,PHO,16.94
SG,Tyler Herro (15034768),Tyler Herro,15034768,SG/G/UTIL,5100,PHO@MIA 08/08/2020 07:30PM ET,MIA,22.72
PG,Goran Dragic (15034775),Goran Dragic,15034775,PG/G/UTIL,5100,PHO@MIA 08/08/2020 07:30PM ET,MIA,29.19
SF/PF,Kelly Oubre Jr. (15034771),Kelly Oubre Jr.,15034771,SF/PF/F/UTIL,5000,PHO@MIA 08/08/2020 07:30PM ET,PHO,33.44
C,Brook Lopez (15034778),Brook Lopez,15034778,C/UTIL,5000,MIL@DAL 08/08/2020 08:30PM ET,MIL,25.95
SF/PF,Royce O'Neale (15034780),Royce O'Neale,15034780,SF/PF/F/UTIL,4900,UTA@DEN 08/08/2020 03:30PM ET,UTA,20.01
SG/SF,Mikal Bridges (15034784),Mikal Bridges,15034784,SG/SF/F/G/UTIL,4900,PHO@MIA 08/08/2020 07:30PM ET,PHO,20.37
PF/C,Kelly Olynyk (15034789),Kelly Olynyk,15034789,PF/C/F/UTIL,4900,PHO@MIA 08/08/2020 07:30PM ET,MIA,18.71
SG/SF,Gary Trent Jr. (15034793),Gary Trent Jr.,15034793,SG/SF/F/G/UTIL,4800,LAC@POR 08/08/2020 01:00PM ET,POR,14.86
SF/PF,Dario Saric (15034802),Dario Saric,15034802,SF/PF/F/UTIL,4800,PHO@MIA 08/08/2020 07:30PM ET,PHO,22.50
SG/SF,Duncan Robinson (15034806),Duncan Robinson,15034806,SG/SF/F/G/UTIL,4800,PHO@MIA 08/08/2020 07:30PM ET,MIA,22.38
SF/PF,Dorian Finney-Smith (15034798),Dorian Finney-Smith,15034798,SF/PF/F/UTIL,4800,MIL@DAL 08/08/2020 08:30PM ET,DAL,21.68
PF,Jerami Grant (15034811),Jerami Grant,15034811,PF/F/UTIL,4700,UTA@DEN 08/08/2020 03:30PM ET,DEN,21.29
PG/SG,Aaron Holiday (15034814),Aaron Holiday,15034814,PG/SG/G/UTIL,4700,LAL@IND 08/08/2020 06:00PM ET,IND,19.83
C,Hassan Whiteside (15034818),Hassan Whiteside,15034818,C/UTIL,4600,LAC@POR 08/08/2020 01:00PM ET,POR,41.4
C,Aron Baynes (15034820),Aron Baynes,15034820,C/UTIL,4600,PHO@MIA 08/08/2020 07:30PM ET,PHO,22.68
PF,Jae Crowder (15034822),Jae Crowder,15034822,PF/F/UTIL,4600,PHO@MIA 08/08/2020 07:30PM ET,MIA,25.36
SF/PF,Marcus Morris Sr. (15034828),Marcus Morris Sr.,15034828,SF/PF/F/UTIL,4500,LAC@POR 08/08/2020 01:00PM ET,LAC,28.13
SG/SF,Andre Iguodala (15034832),Andre Iguodala,15034832,SG/SF/F/G/UTIL,4500,PHO@MIA 08/08/2020 07:30PM ET,MIA,16.08
SG,Seth Curry (15034825),Seth Curry,15034825,SG/G/UTIL,4500,MIL@DAL 08/08/2020 08:30PM ET,DAL,20.54
PG,Monte Morris (15034837),Monte Morris,15034837,PG/G/UTIL,4400,UTA@DEN 08/08/2020 03:30PM ET,DEN,18.50
PF/C,Zach Collins (15034843),Zach Collins,15034843,PF/C/F/UTIL,4300,LAC@POR 08/08/2020 01:00PM ET,POR,19.93
SG,Gary Harris (15034847),Gary Harris,15034847,SG/G/UTIL,4300,UTA@DEN 08/08/2020 03:30PM ET,DEN,20.48
SG,Jeremy Lamb (15034840),Jeremy Lamb,15034840,SG/G/UTIL,4300,LAL@IND 08/08/2020 06:00PM ET,IND,24.55
